Iteration	Posterior	Likelihood	Prior	b_long	b_med	b_short	height_bg	height_mol	root_age
22311	-126378.6	-127325.9	947.2337	0.01398825	0.1404233	0.8455884	1.130191	0.4870405	132.3207
22312	-126388.6	-127334.4	945.7319	0.0109374	0.1692606	0.819802	1.330331	0.4904761	104.2701
22313	-126353.7	-127302.5	948.7585	0.003647688	0.05277722	0.9435751	1.096247	0.5075574	143.8911
22314	-126347.7	-127295.6	947.8857	0.02192977	0.1044101	0.8736601	1.047314	0.4980814	110.7427
22315	-126356.8	-127300.2	943.3496	0.02068617	0.08810555	0.8912083	1.092297	0.4895714	56.2342
22316	-126342.6	-127290.8	948.2097	0.01717416	0.07648177	0.9063441	1.084401	0.5006104	97.7907
22317	-126349.4	-127297.7	948.3034	0.02154121	0.09005251	0.8884063	1.06316	0.5002969	117.0273
22318	-126347.4	-127296.4	948.971	0.008013859	0.0870004	0.9049857	1.241854	0.5071911	93.69624
22319	-126338.5	-127287.6	949.0307	0.003568793	0.05377823	0.942653	1.14263	0.5086682	140.2175
22320	-126343.5	-127293.3	949.7963	0.005556481	0.06917777	0.9252657	1.105402	0.5158903	108.3523
22321	-126371.2	-127320.8	949.6636	0.008949036	0.08134363	0.9097073	1.245816	0.5074491	128.0719
22322	-126330.1	-127278.6	948.4683	0.005357591	0.06311611	0.9315263	1.291046	0.5217006	87.29092
22323	-126325.7	-127275.1	949.3783	0.007339938	0.089126	0.9035341	1.198373	0.505444	99.72645
22324	-126336.3	-127285.2	948.8423	0.0106586	0.05456766	0.9347737	1.077712	0.5097776	121.0982
22325	-126330.1	-127279.7	949.6621	0.008865755	0.07646903	0.9146652	1.254702	0.5177294	127.0887
22326	-126286.6	-127236.4	949.834	0.004055786	0.0999932	0.895951	1.261288	0.5108614	134.3682
22327	-126316.1	-127265.4	949.3732	0.006113651	0.1105476	0.8833388	1.201716	0.5177904	106.8309
22328	-126310.1	-127260.5	950.3732	0.002761911	0.08730436	0.9099337	1.129169	0.5017875	125.0426
22329	-126322.9	-127270.8	947.8076	0.01393224	0.1305051	0.8555626	1.198392	0.5104811	129.5702
22330	-126314	-127263.6	949.6154	0.004496237	0.1145721	0.8809316	0.9432284	0.5126449	115.1324
22331	-126329.3	-127278.7	949.3512	0.01036273	0.07446749	0.9151698	1.298545	0.4997819	107.6777
22332	-126332.9	-127283	950.0407	0.0001523715	0.06351541	0.9363322	1.260834	0.5008857	103.7
22333	-126285	-127234.8	949.7804	0.0001568112	0.1239775	0.8758656	1.242518	0.5119666	118.7227
22334	-126299.3	-127243.2	943.9267	0.001397722	0.05735561	0.9412467	1.203805	0.5021156	50.45974
22335	-126300.6	-127250.6	950.0296	0.001530977	0.0590991	0.9393699	1.209599	0.5045324	116.5922
22336	-126311.4	-127260.6	949.1559	0.007659858	0.07763017	0.91471	1.157097	0.4995526	96.18562
22337	-126328.9	-127275.4	946.5333	0.02062331	0.04129375	0.9380829	1.263657	0.5090174	130.9103
22338	-126307.5	-127255.8	948.297	0.01398374	0.1132111	0.8728052	1.190652	0.4973354	103.9241
22339	-126302.7	-127252.3	949.5755	0.01043666	0.08135049	0.9082129	1.202984	0.4963887	117.9507
22340	-126319.3	-127267.9	948.5298	0.006330184	0.07370016	0.9199697	1.053687	0.5073472	86.11996
22341	-126345	-127292.7	947.6996	0.001839818	0.0481779	0.9499823	1.174394	0.4984767	84.02378
22342	-126364.9	-127313.9	948.986	0.0018531	0.1305893	0.8675576	1.17695	0.4973707	103.9265
22343	-126373.4	-127322.1	948.6876	0.01517394	0.07752133	0.9073047	1.240145	0.5026376	102.9653
22344	-126351	-127298.1	947.0043	0.003181132	0.09538059	0.9014383	1.041692	0.5084972	68.86801
22345	-126330.9	-127278.7	947.7227	0.02691159	0.08544501	0.8876434	1.18681	0.4919815	114.7736
22346	-126368.9	-127315.6	946.7603	0.03210589	0.09606866	0.8718254	1.097619	0.5074621	105.3001
22347	-126348.9	-127298.3	949.3496	0.009718142	0.0689368	0.9213451	1.152382	0.5044824	108.5402
22348	-126329.1	-127278.8	949.7728	0.005119561	0.06288956	0.9319909	1.046126	0.5136392	126.3015
22349	-126336.9	-127286.1	949.1783	0.006658044	0.05712358	0.9362184	1.058192	0.4942632	106.4679
22350	-126350.8	-127297.8	947.0088	0.006381577	0.1070638	0.8865546	1.23786	0.4986293	73.88404
22351	-126325.3	-127273.4	948.1089	0.002242817	0.04338844	0.9543687	1.208724	0.4899977	95.90372
22352	-126323.2	-127272.6	949.3846	0.002650352	0.07222405	0.9251256	1.060172	0.4952296	92.38005
22353	-126345.3	-127294.8	949.5492	0.002988192	0.06149577	0.935516	1.16078	0.4914224	101.0989
22354	-126348.1	-127298.3	950.276	0.001437607	0.09467716	0.9038852	1.207124	0.5110422	107.397
22355	-126351.7	-127301.9	950.2357	0.003134772	0.09250843	0.9043568	1.193186	0.5069229	111.9276
22356	-126353	-127302.1	949.0391	0.007697273	0.1041603	0.8881425	1.112386	0.5008744	98.89066
22357	-126322.7	-127269.8	947.1733	0.02292644	0.09416811	0.8829054	0.9800656	0.5089394	92.75405
22358	-126346.8	-127292.8	946.0189	0.03910701	0.06632644	0.8945665	1.037511	0.5053236	133.4721
22359	-126357.3	-127303.7	946.4626	0.02707802	0.08968422	0.8832378	0.9701217	0.510403	88.54365
22360	-126344.5	-127292.3	947.8422	0.008191756	0.08859576	0.9032125	1.092349	0.5269078	80.40358
22361	-126373.9	-127323.1	949.1975	0.01261903	0.09280481	0.8945762	0.9960638	0.5101624	127.6379
22362	-126348.6	-127295.3	946.6422	0.02635942	0.1250032	0.8486374	1.204028	0.5067712	111.69
22363	-126326.9	-127277.3	950.4309	0.002038782	0.09304211	0.9049191	1.07518	0.5070784	120.0862
22364	-126326.1	-127272.8	946.7001	0.001261452	0.1352335	0.863505	1.151229	0.5049695	75.65658
22365	-126327.9	-127278.3	950.4165	0.0005737336	0.09503002	0.9043963	1.183796	0.5192542	109.2028
22366	-126345.7	-127295.6	949.9328	0.002589555	0.05913024	0.9382802	1.10058	0.5143464	119.7129
22367	-126396	-127346.1	950.1508	0.00518808	0.0813026	0.9135093	1.160803	0.5049316	119.9574
22368	-126344.3	-127292.9	948.6204	0.01169223	0.1133023	0.8750055	1.251294	0.4996295	105.7293
22369	-126321.1	-127269	947.8667	0.02549486	0.0840233	0.8904818	1.107867	0.5055582	113.5822
22370	-126336.9	-127286	949.116	0.004211063	0.07104162	0.9247473	1.147761	0.5049085	91.30034
22371	-126339.5	-127286	946.5283	0.01622073	0.08427043	0.8995088	1.097654	0.501869	76.0474
22372	-126328.2	-127276.1	947.9044	0.01799573	0.05762869	0.9243756	1.112147	0.5011826	104.0618
22373	-126303.3	-127252.5	949.211	0.009235798	0.06025028	0.9305139	1.151917	0.5099169	112.6236
22374	-126311.9	-127261.5	949.6533	0.007404648	0.06508626	0.9275091	1.24099	0.5132749	119.1656
22375	-126314.1	-127264	949.9259	0.003986589	0.0724414	0.923572	1.175054	0.4991101	105.2817
22376	-126338.4	-127287.9	949.5408	0.007415143	0.1021025	0.8904823	1.228755	0.5062366	109.6649
22377	-126339.1	-127287.4	948.2837	0.01185852	0.07592349	0.912218	1.337928	0.5008288	90.19848
22378	-126333.6	-127280	946.3696	0.008785167	0.1103858	0.8808291	1.213807	0.4998256	71.60647
22379	-126311.3	-127260.2	948.9157	0.001743018	0.09750793	0.900749	1.02015	0.5055593	85.60829
22380	-126367.3	-127315	947.7286	0.0130176	0.09729957	0.8896828	1.126767	0.5092567	86.25189
22381	-126330.1	-127277.8	947.6367	0.01605873	0.07021046	0.9137308	1.217318	0.5095378	88.79371
22382	-126324.5	-127272.1	947.6227	0.006124295	0.05795028	0.9359254	1.193946	0.4956173	81.21309
22383	-126357.1	-127304.7	947.6308	0.02449424	0.09787466	0.8776311	1.197907	0.4933299	133.4431
22384	-126378.1	-127325.1	946.9797	0.01965853	0.06740037	0.9129411	1.199641	0.5027194	86.27447
22385	-126382.9	-127330.6	947.6849	0.01345823	0.04419858	0.9423432	1.108183	0.4952783	126.859
22386	-126392.7	-127341.8	949.1286	0.01028363	0.1026955	0.8870209	1.106304	0.5004068	133.0552
22387	-126371.6	-127320.2	948.5483	0.004098078	0.04338745	0.9525145	1.137446	0.4929943	128.6364
22388	-126350.5	-127300.4	949.8243	0.005298477	0.0938863	0.9008152	1.123984	0.4785081	106.2105
22389	-126351.2	-127299	947.8319	0.006268228	0.1420083	0.8517235	1.282458	0.4811407	101.9143
22390	-126340.5	-127289.3	948.8048	0.00894225	0.07191823	0.9191395	1.185321	0.4873278	93.87006
22391	-126343.9	-127292.5	948.5358	0.00183551	0.04855006	0.9496144	1.162893	0.4983943	94.48981
22392	-126328.6	-127274.2	945.5149	0.002813121	0.07452298	0.9226639	1.160082	0.4971894	57.77447
22393	-126359	-127305.7	946.7238	0.005237763	0.1156321	0.8791301	1.17582	0.5104495	72.68474
22394	-126359.7	-127309	949.3323	0.006325224	0.09007976	0.903595	1.195613	0.4989322	142.9877
22395	-126333	-127281	947.9677	0.003589565	0.1506246	0.8457859	1.104026	0.4914972	110.6946
22396	-126396.8	-127344.4	947.6171	0.01146711	0.1212586	0.8672743	1.157576	0.4852665	91.8688
22397	-126377.7	-127325.4	947.633	0.02770058	0.07497421	0.8973252	1.0467	0.4961114	116.0657
22398	-126358.7	-127307.1	948.4142	0.01056346	0.1237369	0.8656996	1.080387	0.4912319	107.5953
22399	-126344.9	-127294.1	949.2061	0.004824522	0.09977081	0.8954047	1.114849	0.4847274	94.61339
22400	-126350.8	-127294.7	943.9361	0.001749217	0.04424655	0.9540042	1.246459	0.4928929	56.5525
22401	-126365.7	-127314.6	948.8928	0.002518118	0.1101299	0.8873519	1.182509	0.4998362	90.17054
22402	-126365.9	-127315	949.1154	0.001087381	0.09012282	0.9087898	1.051806	0.4986863	85.94875
22403	-126304.7	-127253.6	948.876	4.103104e-05	0.09474308	0.9052159	1.352823	0.4987551	82.61036
22404	-126351.5	-127300.5	949.0329	0.0001173902	0.1390348	0.8608478	1.130044	0.4926131	112.6412
22405	-126340.4	-127287.2	946.8298	0.0001036904	0.07337144	0.9265249	1.106049	0.4898382	64.8762
22406	-126347.8	-127296.6	948.7908	0.004237227	0.1356943	0.8600684	1.424788	0.504079	118.8793
22407	-126328.2	-127277.9	949.6374	0.00494937	0.09179039	0.9032602	1.207727	0.4943808	100.2457
22408	-126363.1	-127312.1	948.9625	0.005136557	0.1284122	0.8664513	1.088137	0.4845824	127.3194
22409	-126346.2	-127293.3	947.0982	0.01613823	0.126939	0.8569227	1.107934	0.4985065	95.82216
22410	-126333.3	-127282	948.6913	0.008672849	0.09330861	0.8980185	1.105329	0.4888333	91.62492
22411	-126345.1	-127294.2	949.0863	0.007182087	0.1213243	0.8714936	1.199515	0.5003234	121.6652
22412	-126367.3	-127315.5	948.193	0.006205203	0.05750536	0.9362894	1.031416	0.5065533	88.02242
22413	-126370	-127312.2	942.1698	0.03721204	0.1751543	0.7876337	0.9504966	0.4884528	133.0076
22414	-126310	-127259	948.9749	0.01075661	0.07067284	0.9185705	1.083948	0.5000208	100.7392
22415	-126307.9	-127256.7	948.803	0.001064509	0.04272543	0.9562101	1.138772	0.4827422	111.9332
22416	-126292.8	-127242.4	949.5753	0.002176719	0.07167233	0.9261509	1.273298	0.4985824	94.64917
22417	-126357	-127306.5	949.4427	0.002015138	0.1229624	0.8750225	1.213668	0.5021931	131.7537
22418	-126330.5	-127279.9	949.4119	0.003241377	0.112591	0.8841677	1.148515	0.4983821	101.2364
22419	-126327.5	-127277.6	950.0837	0.004605823	0.08542059	0.9099736	1.140387	0.4961652	109.7767
22420	-126331.1	-127279.1	948.0337	0.01586037	0.1230169	0.8611228	1.151432	0.4936604	119.2878
22421	-126369.9	-127317.8	947.9273	0.007794122	0.135966	0.8562399	1.257635	0.4965716	101.1728
22422	-126334	-127283.4	949.4475	0.009958296	0.09963715	0.8904046	1.313671	0.4979233	119.5911
22423	-126297.3	-127245.2	947.9321	0.002698403	0.04641918	0.9508824	1.167437	0.4974515	89.72935
22424	-126328.5	-127275.9	947.4209	0.00467251	0.08707143	0.9082561	1.236263	0.500197	72.84411
22425	-126343.5	-127293	949.5103	0.0009032092	0.07608859	0.9230082	1.113973	0.4998263	90.7186
22426	-126356.1	-127305	948.8782	8.874854e-05	0.09568351	0.9042277	0.9864256	0.51198	82.79779
22427	-126397	-127343	945.9488	0.002034544	0.1409802	0.8569853	1.127342	0.5049947	72.37866
22428	-126352.5	-127302.3	949.8155	0.006300215	0.0889155	0.9047843	1.096796	0.511828	107.5547
22429	-126352.6	-127301.9	949.3112	0.002511716	0.05772974	0.9397585	1.195108	0.4959276	98.72249
22430	-126358.8	-127308.7	949.8471	0.00516893	0.07358764	0.9212434	1.051121	0.5010413	105.9822
22431	-126311.4	-127260	948.6066	0.01356184	0.1150303	0.8714079	1.182568	0.4811861	120.7548
22432	-126354.8	-127303.7	948.9678	0.01284405	0.105804	0.8813519	1.1058	0.4934273	122.941
22433	-126338.1	-127288	949.9329	0.003501815	0.09325254	0.9032456	0.9579504	0.5050084	103.5684
22434	-126315.8	-127264.9	949.0343	0.009417427	0.09693218	0.8936504	1.208787	0.5045432	99.45621
22435	-126336.1	-127285.1	949.0192	0.01106536	0.1099715	0.8789632	1.040413	0.5195302	114.5068
22436	-126392.3	-127341.3	948.9882	0.0008543392	0.07910561	0.92004	1.128089	0.5298936	83.95215
22437	-126381.4	-127327.7	946.3013	0.00131493	0.07670233	0.9219827	1.095189	0.5264646	61.74202
22438	-126353.7	-127303.4	949.6937	0.00303149	0.06431982	0.9326487	1.160491	0.5072034	138.0324
22439	-126379.9	-127327.2	947.2713	0.0242602	0.09100938	0.8847304	1.076303	0.5255088	95.82435
22440	-126392.4	-127337.2	944.8384	0.03286378	0.06480822	0.902328	1.201849	0.5276867	160.5565
22441	-126357.2	-127304.9	947.6925	0.001372553	0.1104502	0.8881773	1.221064	0.5204899	164.1587
22442	-126344	-127293.4	949.3463	0.001356279	0.1269171	0.8717266	1.139603	0.5057118	107.964
22443	-126346.7	-127296.7	950.0383	0.0008382776	0.1146735	0.8844883	1.130902	0.5209014	116.5617
22444	-126339.8	-127290	950.1929	0.001014026	0.08637457	0.9126114	1.302643	0.5159013	101.9725
22445	-126322	-127270.2	948.147	0.0002053343	0.09807099	0.9017237	0.9658614	0.5127573	76.12517
22446	-126334.8	-127283.6	948.8117	0.00121536	0.1137748	0.8850098	1.214858	0.5117499	88.6381
22447	-126323.4	-127273.8	950.3971	0.000164072	0.08773826	0.9120977	1.327052	0.5194818	104.7806
22448	-126361.8	-127307.1	945.298	4.525754e-05	0.06139277	0.938562	1.147256	0.5184156	56.71208
22449	-126351.3	-127301	949.7268	0.006869546	0.1016802	0.8914503	1.390326	0.5167951	116.236
22450	-126304.2	-127254.4	950.2466	0.002782225	0.08203755	0.9151802	1.247793	0.5232592	131.5927
22451	-126316.5	-127266	949.5002	0.001562447	0.09054753	0.90789	1.231619	0.5155432	91.55372
22452	-126327.8	-127278.3	950.4885	0.0007964534	0.08315248	0.9160511	1.222629	0.5099827	109.3545
22453	-126355.7	-127305.8	950.1115	0.003094862	0.06522396	0.9316812	1.175156	0.5035857	117.3234
22454	-126331.5	-127281.9	950.3387	0.002796245	0.09171715	0.9054866	1.295742	0.5121589	124.5712
22455	-126329.6	-127273.3	943.6626	0.01134194	0.02321723	0.9654408	1.127723	0.5045824	96.59003
22456	-126358.4	-127307.6	949.2655	0.01121501	0.09787619	0.8909088	1.206239	0.5102317	127.8761
22457	-126364.5	-127312.1	947.6604	0.006204935	0.04069248	0.9531026	1.142216	0.5095762	139.2711
22458	-126322.3	-127272.1	949.7645	0.003050991	0.09598084	0.9009682	1.254676	0.5027041	99.70659
22459	-126335.7	-127281.3	945.5793	0.003972656	0.1303755	0.8656518	1.2241	0.5063998	67.10648
22460	-126328.9	-127277.8	948.903	0.01592773	0.07210612	0.9119662	1.020057	0.5050853	118.9642
22461	-126357.2	-127305.8	948.6112	0.01312714	0.1061126	0.8807602	0.9969959	0.4972031	136.0974
22462	-126329.2	-127279.1	949.8916	0.005710505	0.07890644	0.9153831	1.319085	0.495029	132.4884
22463	-126326.9	-127277.1	950.2055	0.004266205	0.07530277	0.920431	1.132415	0.4926558	117.7956
22464	-126327.6	-127277	949.4388	0.0004345129	0.104407	0.8951585	1.016376	0.5080728	92.37923
22465	-126333.7	-127282.6	948.8196	0.001599571	0.04447566	0.9539248	1.117876	0.5021745	107.6863
22466	-126343.8	-127288.3	944.4343	0.002183114	0.05300068	0.9448162	1.295806	0.4907219	55.47191
22467	-126336.3	-127284.2	947.8525	0.005870539	0.09806064	0.8960688	1.217489	0.5090981	79.22422
22468	-126347.7	-127297.5	949.8899	0.001637729	0.08636519	0.9119971	1.154889	0.5048486	97.34633
22469	-126346.9	-127297.3	950.3923	0.0007697847	0.06936929	0.9298609	1.309313	0.5079744	128.389
22470	-126329.3	-127279.3	950.0822	0.0006820457	0.06160634	0.9377116	1.182751	0.5013068	108.5727
22471	-126379.1	-127328.8	949.6343	0.0001352926	0.05833401	0.9415307	1.102787	0.5038346	99.55909
22472	-126364	-127313.7	949.6257	0.00063814	0.05114882	0.948213	1.405294	0.5012587	113.7142
22473	-126360.8	-127310.8	950.0134	0.0004822774	0.1151918	0.8843259	1.249376	0.5034478	112.9319
22474	-126351.8	-127300.4	948.593	0.0003956565	0.1451728	0.8544315	1.249648	0.513127	108.6649
22475	-126356.3	-127306.7	950.3769	0.0009429639	0.07782148	0.9212356	1.375861	0.5056176	106.7869
22476	-126347.1	-127295.9	948.7937	0.002769781	0.04353805	0.9536922	1.258915	0.5218062	119.8012
22477	-126340	-127287.3	947.3109	0.004761405	0.06951999	0.9257186	1.265954	0.5196741	73.09822
22478	-126355.5	-127303.6	948.0485	0.001826934	0.1476728	0.8505002	1.410671	0.5298647	137.8993
22479	-126394	-127342	947.9894	0.00741586	0.1182156	0.8743685	1.206881	0.5127414	89.03515
22480	-126362	-127309.1	947.1059	0.004683334	0.07388747	0.9214292	1.171227	0.5179463	70.67293
22481	-126325.2	-127274	948.7895	0.01679536	0.09350207	0.8897026	1.220792	0.5228693	122.5205
22482	-126309.2	-127251.8	942.6396	0.03110084	0.0526644	0.9162348	1.177752	0.520487	64.13747
22483	-126309.3	-127254.8	945.5132	0.0233575	0.1390512	0.8375913	1.071832	0.5338536	93.45422
22484	-126311.6	-127260.8	949.1759	0.002789965	0.08733467	0.9098754	1.058424	0.5328985	88.67626
22485	-126309.6	-127255.2	945.6616	0.003076812	0.06403808	0.9328851	1.037964	0.5368727	60.52947
22486	-126318.5	-127268.3	949.8506	0.000459214	0.1213626	0.8781782	1.109678	0.5467639	118.6475
22487	-126324.3	-127270.4	946.0705	0.0002974555	0.04291243	0.9567901	1.246833	0.535703	71.7063
22488	-126323.8	-127272.8	948.9813	0.000753015	0.05558879	0.9436582	1.306451	0.5503928	92.21204
22489	-126298.8	-127247.9	949.0856	0.006790473	0.05207708	0.9411324	1.187753	0.5504601	117.6596
22490	-126295.2	-127245.4	950.2687	0.001521426	0.08417362	0.914305	1.304271	0.5597908	105.0409
22491	-126341.4	-127289.6	948.1994	0.009446077	0.1317659	0.858788	1.184849	0.561057	132.0258
22492	-126373	-127317.9	944.8691	0.004543635	0.03229011	0.9631663	1.160009	0.5630658	77.95203
22493	-126337.5	-127283.8	946.2965	0.01474545	0.08140527	0.9038493	1.399292	0.5394853	72.54662
22494	-126325.6	-127272.2	946.6476	0.02163309	0.05727211	0.9210948	1.173126	0.5462808	89.41984
22495	-126304.1	-127252.3	948.2611	0.0158737	0.07863801	0.9054883	1.303791	0.5327497	96.04054
22496	-126326.4	-127273	946.5422	0.02971005	0.07219859	0.8980914	1.196904	0.5387579	93.84501
22497	-126315.6	-127264.2	948.6233	0.008155416	0.09762993	0.8942147	1.057111	0.5410247	90.86408
22498	-126335.9	-127285.4	949.5192	0.002423152	0.1191539	0.878423	1.201533	0.5329858	107.509
22499	-126316	-127263.2	947.2403	0.00960723	0.1096921	0.8807007	1.158194	0.5277277	80.14132
22500	-126280.4	-127227.9	947.4579	0.01692841	0.07837117	0.9047004	1.127276	0.5194911	86.49726
22501	-126332.1	-127281.1	949.0274	0.01217178	0.06179109	0.9260371	1.337743	0.5176607	118.8227
22502	-126359.2	-127306.8	947.5605	0.01743584	0.0522547	0.9303095	1.271323	0.5327757	138.2228
22503	-126329.7	-127278.7	949.0849	0.01195234	0.0930226	0.8950251	1.071378	0.5259935	134.2344
22504	-126329.1	-127274.6	945.5661	0.01070694	0.1090728	0.8802203	1.179048	0.5122061	66.68165
22505	-126354.9	-127303.4	948.5154	0.01660339	0.1034302	0.8799664	1.07677	0.5104909	111.2053
22506	-126349.2	-127298.3	949.0835	0.00591326	0.05247258	0.9416142	1.259882	0.5102362	109.9473
22507	-126323.7	-127272.6	948.9423	0.009762185	0.08065876	0.9095791	1.213429	0.5055646	96.14943
22508	-126316.1	-127265.5	949.4316	0.004842352	0.1086257	0.8865319	1.30824	0.498109	136.9413
22509	-126297.1	-127245.5	948.4079	0.008189565	0.05300885	0.9388016	1.124855	0.5083128	98.15043
22510	-126362.5	-127311.1	948.6587	0.01711912	0.08514368	0.8977372	1.211647	0.5088687	107.851
22511	-126349.7	-127294.9	945.1787	0.0376479	0.0851328	0.8772193	1.296358	0.5093205	86.85199
22512	-126363.6	-127311	947.4131	0.01745657	0.0604413	0.9221021	1.150307	0.5020601	91.73939
22513	-126373.1	-127323.3	950.2537	0.002915009	0.09218604	0.904899	1.084375	0.4906502	128.7274
22514	-126406.4	-127356.3	949.9555	0.002582317	0.08564427	0.9117734	0.9504368	0.4944194	100.4559
22515	-126377.7	-127328.2	950.4232	0.002572007	0.08029051	0.9171375	1.198952	0.5051871	117.2416
22516	-126384.2	-127329.2	945.0217	0.00364454	0.1233321	0.8730234	1.193375	0.5128508	60.70427
22517	-126390.5	-127339.6	949.1441	0.004710774	0.1262465	0.8690427	1.049731	0.5179766	124.9604
22518	-126391.1	-127340.9	949.7838	0.001440569	0.05976374	0.9387957	1.311263	0.5114699	104.3738
22519	-126365	-127314	949.0179	0.00587549	0.07250491	0.9216196	1.142389	0.5092961	91.9979
22520	-126386.9	-127336.3	949.3426	0.01245669	0.08696711	0.9005762	1.280602	0.5068377	117.6072
22521	-126355.2	-127302.8	947.6442	0.02490832	0.06320538	0.9118863	1.249951	0.4915522	112.5942
22522	-126325.5	-127272.8	947.3702	0.02980946	0.07682868	0.8933619	1.027256	0.5061265	127.3353
22523	-126344.8	-127292.3	947.4858	0.01057552	0.03998012	0.9494444	1.106547	0.5120257	111.1486
22524	-126326.7	-127272.7	945.9286	0.01708946	0.1368393	0.8460712	1.158876	0.509334	152.4748
22525	-126353.5	-127302.5	948.9139	0.006641107	0.0948431	0.8985158	1.277808	0.5118488	148.1012
22526	-126320	-127267.9	947.9618	0.007505417	0.07032531	0.9221693	1.075199	0.5070659	81.84474
22527	-126304.4	-127250.7	946.3036	0.01047631	0.05992466	0.929599	1.113192	0.5151818	72.39021
22528	-126308.1	-127257	948.823	0.01193905	0.06205822	0.9260027	1.079408	0.5187907	106.0632
22529	-126323.1	-127268.1	945.0323	0.02036793	0.09294369	0.8866884	1.041434	0.5250146	68.0423
22530	-126309.1	-127257	947.879	0.009600414	0.04716832	0.9432313	1.180251	0.5156114	99.15407
22531	-126319.9	-127268.7	948.8423	0.01671501	0.08743839	0.8958466	1.077972	0.5247206	115.0722
22532	-126330.5	-127278.5	947.9895	0.008378425	0.06441052	0.9272111	1.162776	0.5245183	84.90316
22533	-126326.7	-127274.3	947.6706	0.008604035	0.1469701	0.8444259	1.200548	0.5139948	115.6013
22534	-126341.4	-127289	947.5165	0.007259247	0.07626331	0.9164774	1.181853	0.5043938	76.33679
22535	-126349.7	-127298.1	948.438	0.01632509	0.08408938	0.8995855	1.206713	0.5144054	100.0973
22536	-126352	-127296.5	944.549	0.01824104	0.05000341	0.9317555	1.259095	0.5131087	69.52578
22537	-126322.3	-127270.4	948.123	0.018437	0.09502087	0.8865421	1.107018	0.5262236	100.7244
22538	-126300.4	-127248.8	948.3795	0.003467914	0.1391435	0.8573886	1.282146	0.5241012	136.2022
22539	-126300.9	-127250.3	949.3782	0.002885439	0.08470633	0.9124082	1.143217	0.514736	91.42668
22540	-126324.4	-127274.7	950.3544	0.001788462	0.06921217	0.9289994	1.259891	0.5199927	122.9985
22541	-126332	-127281.4	949.4616	0.003777488	0.05891361	0.9373089	1.33252	0.5161176	136.4492
22542	-126333.1	-127279.8	946.766	0.006739958	0.05189609	0.9413639	1.247943	0.5096188	76.92477
22543	-126311.6	-127261.4	949.7538	0.004894613	0.09258763	0.9025178	1.25377	0.5224041	102.8273
22544	-126326.3	-127274.6	948.2401	0.006518855	0.0515276	0.9419535	1.224446	0.5256226	94.03767
22545	-126347.1	-127292.6	945.4748	0.004255256	0.07034155	0.9254032	1.046497	0.5024287	58.97515
22546	-126330.8	-127281.1	950.3303	0.002290727	0.07627825	0.921431	1.13595	0.5174886	129.1625
22547	-126325.5	-127276	950.501	0.00112687	0.0939486	0.9049245	1.144874	0.5129609	123.8541
22548	-126382.2	-127332.3	950.0982	0.0007304614	0.08813511	0.9111344	1.230392	0.513869	99.51568
22549	-126372.4	-127322.1	949.7893	0.0007245996	0.07738356	0.9218918	1.317693	0.5204709	94.29987
22550	-126394.7	-127345.3	950.5962	0.0006394968	0.07605866	0.9233018	1.082459	0.5108263	116.6258
22551	-126333.8	-127283.8	949.9542	0.002551999	0.1012624	0.8961856	1.194742	0.5242375	135.0053
22552	-126337.1	-127287	949.944	0.003546453	0.08236697	0.9140866	1.052758	0.5224233	102.3643
22553	-126347.4	-127292.3	944.9521	0.00562481	0.1910081	0.8033671	1.236213	0.5225346	108.3388
22554	-126365	-127314.5	949.5366	0.003609235	0.07407081	0.92232	1.161077	0.5271445	95.85212
22555	-126328	-127276.9	948.8446	0.01013802	0.06641574	0.9234462	1.364593	0.5093714	141.1763
22556	-126303.3	-127252.9	949.5351	0.006905348	0.07296333	0.9201313	1.008679	0.5274189	103.105
22557	-126292.9	-127242.5	949.6281	0.003585164	0.0745591	0.9218557	1.220567	0.5333528	97.28356
22558	-126313.4	-127261.5	948.1164	0.01938432	0.1097033	0.8709124	1.474341	0.5348301	121.4861
22559	-126281.3	-127230.7	949.4515	0.002116511	0.1188638	0.8790197	1.062713	0.5358316	104.3638
22560	-126306.3	-127255.5	949.2674	0.001643149	0.1241481	0.8742088	1.190376	0.5311788	103.5162
22561	-126328	-127278	949.9609	0.001982756	0.1028939	0.8951233	1.363463	0.5399655	104.685
22562	-126329.9	-127279.8	949.8519	0.003001524	0.06738345	0.929615	1.163276	0.552293	103.5736
22563	-126335.3	-127285.2	949.8921	0.004200786	0.06274721	0.933052	1.261801	0.5264833	115.6464
22564	-126319.6	-127268.9	949.3049	0.001450731	0.04786784	0.9506814	1.199519	0.5209679	115.1622
22565	-126351.1	-127300.4	949.3051	0.0004693873	0.1158096	0.883721	1.166661	0.5174269	95.53341
22566	-126334.1	-127283.7	949.6449	0.000590294	0.1161135	0.8832962	1.120066	0.518821	102.4862
22567	-126349.7	-127299.1	949.3704	0.000333965	0.07460849	0.9250575	1.132607	0.5148475	88.37523
22568	-126349.2	-127297	947.8747	0.01148215	0.1372985	0.8512193	1.267935	0.5138818	121.661
22569	-126338.2	-127288	949.7325	0.001482273	0.05335274	0.945165	1.373789	0.5125335	119.3264
22570	-126326.8	-127276.2	949.3319	0.009269353	0.06390916	0.9268215	1.117895	0.4965609	111.5785
22571	-126314.4	-127258.6	944.2073	0.01004575	0.05434073	0.9356135	1.169277	0.5140675	58.75065
