it Lat Snode Dispersal DRate Enode Establish ERate
6051 Tmp 211 15 0.00658719800727248 238 42 0.0152572841825639
6051 Trp 1127 48 0.00274483837331207 1100 21 0.00123444240967703
6061 Tmp 249 25 0.00860217735422859 258 34 0.0110677244017093
6061 Trp 1089 43 0.00255399849055755 1080 34 0.00203951983449928
6071 Tmp 212 18 0.00803108696342721 235 41 0.0150932941914886
6071 Trp 1128 50 0.0028517500054302 1105 27 0.00158284002783337
6081 Tmp 204 12 0.00573873318220603 233 41 0.0156163216636834
6081 Trp 1133 49 0.00277721278878722 1104 20 0.00116896280422201
6091 Tmp 202 15 0.00701323132117711 233 46 0.0174219299929966
6091 Trp 1137 60 0.00342523950413933 1106 29 0.00170432968744218
6101 Tmp 206 13 0.00575426281654371 235 42 0.0151535925111552
6101 Trp 1135 55 0.00311487338980419 1106 26 0.00151649540041191
6111 Tmp 225 23 0.00983641410393296 245 43 0.0153607051966868
6111 Trp 1116 70 0.00401248659322472 1096 50 0.00294387080661029
6121 Tmp 204 14 0.00642293097935115 233 43 0.0161753535926653
6121 Trp 1135 61 0.0034635328238152 1106 32 0.00186769702309895
6131 Tmp 232 22 0.00775885289126573 248 38 0.0123613777814062
6131 Trp 1107 43 0.00252739273085689 1091 27 0.00160954180869546
6141 Tmp 229 23 0.00905352433351556 248 42 0.0145015197618606
6141 Trp 1113 46 0.00266366143489269 1094 27 0.00159634274320643
6151 Tmp 190 16 0.00829048828418896 228 54 0.0212748279556865
6151 Trp 1154 66 0.00370939172264797 1116 28 0.00162938609403194
6161 Tmp 226 19 0.00762501821852626 241 34 0.0118727089785652
6161 Trp 1112 53 0.0030568491811894 1097 38 0.00223974712015844
6171 Tmp 210 19 0.00841598243345275 236 45 0.0165143300456678
6171 Trp 1132 64 0.00363624202452178 1106 38 0.00221790422003459
6181 Tmp 220 19 0.00804504764301561 240 39 0.0139875690967084
6181 Trp 1118 53 0.00304211543041579 1098 33 0.00194167919577434
6191 Tmp 197 14 0.00655008329366634 230 47 0.0174445751746269
6191 Trp 1144 57 0.00322054234556189 1111 24 0.00140006899065129
6201 Tmp 199 14 0.00678252575547278 229 44 0.01688981396106
6201 Trp 1145 75 0.00417980828439458 1115 45 0.00258584814043908
6211 Tmp 252 31 0.0102222599097526 257 36 0.0112931840594618
6211 Trp 1093 53 0.0031282280166459 1088 48 0.00285929873503058
6221 Tmp 213 20 0.00842875269642384 237 44 0.0156293680920202
6221 Trp 1127 53 0.00304015716943502 1103 29 0.00170679332315513
6231 Tmp 224 29 0.0111995402133037 243 48 0.0161283717860653
6231 Trp 1123 72 0.00412778833949088 1104 53 0.00310740633146221
6241 Tmp 202 14 0.00661739655699882 234 46 0.0172020523110447
6241 Trp 1137 56 0.00317467215695369 1105 24 0.00140505739077191
6251 Tmp 211 18 0.00785303865346773 237 44 0.0160080721431421
6251 Trp 1127 41 0.00234876354620094 1101 15 0.000882379616498466
6261 Tmp 234 26 0.00935945182439421 252 44 0.0144196157268758
6261 Trp 1110 48 0.00281234774196504 1092 30 0.00178633820888586
6271 Tmp 214 23 0.00950314961751527 240 49 0.0169340285102237
6271 Trp 1130 54 0.00309922363044224 1104 28 0.00165187971827259
6281 Tmp 204 16 0.00760129748542119 232 44 0.0166610942879498
6281 Trp 1135 43 0.00244721686986472 1107 15 0.00088053999293053
6291 Tmp 203 14 0.00638168088542394 234 45 0.0166746175257289
6291 Trp 1137 44 0.00250700680540148 1106 13 0.000762647775450119
6301 Tmp 211 19 0.00861334898321421 239 47 0.0174339607178405
6301 Trp 1129 46 0.00262618937486316 1101 18 0.00105721508077096
6311 Tmp 203 15 0.0068384541357122 233 45 0.0167765248816313
6311 Trp 1135 41 0.00233198072863798 1105 11 0.000643546607313053
6321 Tmp 210 16 0.00702916777550873 236 42 0.0154633087006937
6321 Trp 1128 42 0.00239965555261924 1102 16 0.000937721537299263
6331 Tmp 213 19 0.00804897496250899 238 44 0.0158104385905497
6331 Trp 1126 60 0.00343241204247164 1101 35 0.00205182363339196
6341 Tmp 214 20 0.00838922822676222 240 46 0.0162835358070359
6341 Trp 1130 76 0.00434878513937097 1104 50 0.00293509645006004
6351 Tmp 213 17 0.00681120751502802 238 42 0.0147127323765295
6351 Trp 1130 54 0.003093115882069 1105 29 0.0016959719031156
6361 Tmp 195 15 0.0074269083966579 227 47 0.0181851338558178
6361 Trp 1148 71 0.00398200812499358 1116 39 0.00225885899528872
6371 Tmp 217 16 0.00679481187829687 239 38 0.0137299225310439
6371 Trp 1122 48 0.00273561858805529 1100 26 0.00151750685505093
6381 Tmp 221 30 0.0121206793500176 240 49 0.0173180509285778
6381 Trp 1122 57 0.00329447184155388 1103 38 0.00224223155953806
6391 Tmp 209 16 0.00716144946457054 237 44 0.0161792726657614
6391 Trp 1130 43 0.00245302469041698 1102 15 0.000880073299422925
6401 Tmp 208 17 0.00759766040505782 235 44 0.0161471595755449
6401 Trp 1132 63 0.00358187317736451 1105 36 0.00210512086144991
6411 Tmp 211 21 0.0090311386694444 237 47 0.0171039112665678
6411 Trp 1131 55 0.00313735802366422 1105 29 0.00169510819925934
6421 Tmp 219 22 0.0092521477804435 244 47 0.0164786769268893
6421 Trp 1124 77 0.00436257453232032 1099 52 0.00302751831578046
6431 Tmp 197 17 0.00787022247577301 230 50 0.018760724615128
6431 Trp 1143 72 0.00408273251412118 1110 39 0.00227668809559971
6441 Tmp 208 15 0.00662176341475404 233 40 0.0148391166988333
6441 Trp 1129 53 0.00303479836207553 1104 28 0.00164379327290267
6451 Tmp 195 11 0.00526942050015112 228 44 0.0167407193019105
6451 Trp 1143 54 0.00304683949502332 1110 21 0.00122217531826331
6461 Tmp 213 15 0.00630522238556134 237 39 0.0140339589420338
6461 Trp 1125 53 0.0030357307570391 1101 29 0.0017000087600748
6471 Tmp 229 22 0.00830063507234549 248 41 0.0136816678401589
6471 Trp 1114 48 0.00277804955542685 1095 29 0.00171273344428981
6481 Tmp 227 22 0.00840550312645268 247 42 0.0140367592780405
6481 Trp 1117 65 0.00374579472930516 1097 45 0.00265049165831593
6491 Tmp 217 27 0.0116470919492292 242 52 0.0186494787045709
6491 Trp 1132 73 0.00412017087673176 1107 48 0.00278299504054235
6501 Tmp 203 15 0.00700546373630454 232 44 0.0166068372330386
6501 Trp 1139 53 0.00300945616507394 1110 24 0.00140327652671039
6511 Tmp 195 12 0.00554288792673695 229 46 0.0174711130527848
6511 Trp 1143 59 0.00334984821543347 1109 25 0.00145817171435603
6521 Tmp 226 22 0.00862274806596758 246 42 0.0143240487532232
6521 Trp 1116 49 0.00283573885060095 1096 29 0.00171610770996681
6531 Tmp 199 13 0.00633238788265527 230 44 0.0167439836921058
6531 Trp 1142 52 0.00293095176478875 1111 21 0.00122329106511405
6541 Tmp 213 20 0.0080515716692053 241 48 0.0167285090021073
6541 Trp 1129 47 0.00271788194976681 1101 19 0.00112376087517155
6551 Tmp 210 22 0.0097032110375384 237 49 0.0177559192024579
6551 Trp 1134 58 0.00329917417763656 1107 31 0.00181415932410298
6561 Tmp 199 16 0.00778922213025693 232 49 0.01880900522889
6561 Trp 1143 77 0.00434222811491225 1110 44 0.00256084675323525
6571 Tmp 202 18 0.00845911226523061 229 45 0.0174096885752586
6571 Trp 1140 60 0.0034031535796024 1113 33 0.00192152927110861
6581 Tmp 185 13 0.00696636764435609 222 50 0.0198532828500086
6581 Trp 1154 57 0.00319328934595784 1117 20 0.00116295524529389
6591 Tmp 246 26 0.00962341443652149 257 37 0.0123741132547404
6591 Trp 1095 37 0.00216589445540907 1084 26 0.00154811277847328
6601 Tmp 208 17 0.0076092888872233 238 47 0.0168423611010749
6601 Trp 1134 54 0.00307242316551442 1104 24 0.00141016931696399
6611 Tmp 240 29 0.010852169896797 252 41 0.0138925816001407
6611 Trp 1101 68 0.00398295988873568 1089 56 0.00333456561590362
6621 Tmp 239 23 0.00874381033744732 253 37 0.0122677098366735
6621 Trp 1100 54 0.00315335133089413 1086 40 0.00238962582645047
6631 Tmp 204 14 0.00659785229257058 231 41 0.0156101375606632
6631 Trp 1135 40 0.00226732335408423 1108 13 0.000758576938514945
6641 Tmp 209 19 0.00841039295009169 236 46 0.0169264145799307
6641 Trp 1132 63 0.00357051096610067 1105 36 0.00209472860408646
6651 Tmp 184 7 0.00367034767145475 223 46 0.0182899264671399
6651 Trp 1153 60 0.0033679475355633 1114 21 0.00122042397117766
6661 Tmp 200 11 0.00515105026426222 233 44 0.0164664371917702
6661 Trp 1139 49 0.00278730885462966 1106 16 0.000938798238909393
6671 Tmp 204 15 0.00706891261414939 235 46 0.0173774631491533
6671 Trp 1137 46 0.00260968327161368 1106 15 0.000877114993545669
6681 Tmp 193 18 0.00882685239717561 229 54 0.0211410420154955
6681 Trp 1148 71 0.00402593140271585 1112 35 0.00204431738323719
6691 Tmp 224 18 0.00722347450215502 244 38 0.0132326757375265
6691 Trp 1115 38 0.00219547542221996 1095 18 0.00106329434302712
6701 Tmp 236 24 0.00880510266265424 250 38 0.0129361132057922
6701 Trp 1103 49 0.00288848786750322 1089 35 0.00208929371508996
6711 Tmp 214 20 0.00783008968475104 239 45 0.0157788413472672
6711 Trp 1127 53 0.00306711151432475 1102 28 0.00164876279165164
6721 Tmp 209 20 0.00924941161197633 234 45 0.0171768358032408
6721 Trp 1129 59 0.00334484786989025 1104 34 0.00197886563516341
6731 Tmp 209 16 0.00708211110942198 234 41 0.0151448230538161
6731 Trp 1129 40 0.00228709031804763 1104 15 0.00088020478916919
6741 Tmp 193 20 0.0100570391259679 228 55 0.0215328190484423
6741 Trp 1153 99 0.00546003193198417 1118 64 0.00364336502551821
6751 Tmp 204 13 0.00613922757046253 233 42 0.0161076210913858
6751 Trp 1134 66 0.00373816986141628 1105 37 0.00215545272484552
6761 Tmp 205 15 0.00665007661708439 233 43 0.0155856204550235
6761 Trp 1137 85 0.0048142158081001 1109 57 0.00332309151262722
6771 Tmp 222 21 0.00812906006993906 244 43 0.014696957118073
6771 Trp 1119 54 0.00313655104605693 1097 32 0.00189641863850502
6781 Tmp 203 16 0.00753632102835964 231 44 0.0167526833829536
6781 Trp 1135 52 0.00295740987723887 1107 24 0.00140518840093902
6791 Tmp 218 18 0.00767559734286256 241 41 0.0148851909758203
6791 Trp 1125 49 0.002800366148514 1102 26 0.00152150078616624
6801 Tmp 212 21 0.00915029938635805 237 46 0.0169830491816921
6801 Trp 1129 44 0.00251180468265518 1104 19 0.00111087013830233
6811 Tmp 209 20 0.00865217076496995 237 48 0.0173971242531863
6811 Trp 1134 72 0.00409152711352238 1106 44 0.00256562407621298
6821 Tmp 234 24 0.00896938025680311 251 41 0.0135987773544921
6821 Trp 1108 55 0.00320015068944043 1091 38 0.00225552968232972
6831 Tmp 189 11 0.00557668431683873 226 48 0.0184978860249747
6831 Trp 1152 55 0.00309788186365521 1115 18 0.001050685449527
6841 Tmp 220 18 0.00782361042665688 242 40 0.0145978702955357
6841 Trp 1118 51 0.00292395589289338 1096 29 0.00170560886397765
6851 Tmp 208 16 0.00698181323615557 233 41 0.0148510840598615
6851 Trp 1131 64 0.00365679639219252 1106 39 0.00228972876083343
6861 Tmp 236 24 0.00890679535768697 249 37 0.0126715733167557
6861 Trp 1103 36 0.00211020666735669 1090 23 0.00136623458221664
6871 Tmp 189 14 0.00740853611160352 226 51 0.0202717502852981
6871 Trp 1154 67 0.00374074128754034 1117 30 0.00173563057687639
6881 Tmp 194 12 0.005764257683627 230 48 0.0180614309453134
6881 Trp 1147 84 0.00470590657821006 1111 48 0.0027787255867637
6891 Tmp 199 15 0.00717408128972075 232 48 0.0180705070073021
6891 Trp 1144 55 0.00311505169991752 1111 22 0.00128724181642563
6901 Tmp 207 16 0.00719144824976083 236 45 0.0166181770111307
6901 Trp 1131 53 0.00303048677483261 1102 24 0.00141127274525211
6911 Tmp 225 22 0.0087299797482525 244 41 0.0141910668417974
6911 Trp 1115 54 0.00313057234431308 1096 35 0.00207344102199672
6921 Tmp 213 20 0.0082376019981424 239 46 0.0160341172552687
6921 Trp 1127 49 0.00282600743296094 1101 23 0.00136111121684545
6931 Tmp 208 17 0.00801897561331873 234 43 0.0162733132171087
6931 Trp 1129 50 0.00285218787078385 1103 24 0.00141109977981198
6941 Tmp 210 18 0.007915074330518 236 44 0.016078774300418
6941 Trp 1132 65 0.00369080931960635 1106 39 0.00227419461516495
6951 Tmp 209 14 0.00624924473413642 237 42 0.0155227353475316
6951 Trp 1130 54 0.00308527854988537 1102 26 0.00152608726788667
6961 Tmp 211 18 0.0078898527810015 236 43 0.0156292386074841
6961 Trp 1130 73 0.00414126054238725 1105 48 0.00279758742129221
6971 Tmp 204 18 0.00816116573982612 234 48 0.0180631193352059
6971 Trp 1136 103 0.00585692947505934 1106 73 0.00426047854598717
6981 Tmp 207 18 0.00817064111616405 235 46 0.0169446062183655
6981 Trp 1133 49 0.00278667672167949 1105 21 0.00123008795626018
6991 Tmp 209 13 0.00570265095274584 235 39 0.0142059399194594
6991 Trp 1129 39 0.00222689542368292 1103 13 0.000762575967707183
7001 Tmp 261 36 0.0118596105945617 264 39 0.0119675399993813
7001 Trp 1089 81 0.00472629998921389 1086 78 0.00461133546692467
7011 Tmp 226 21 0.00867090990305053 244 39 0.0138925399107157
7011 Trp 1113 52 0.00300566495951675 1095 34 0.00201001540354258
7021 Tmp 201 14 0.00642871358842059 233 46 0.0173105554171108
7021 Trp 1140 68 0.00383075567283308 1108 36 0.00208436366143133
7031 Tmp 244 26 0.0088906149447893 254 36 0.011733374799949
7031 Trp 1097 52 0.00304798702901641 1087 42 0.00248275355083352
7041 Tmp 205 24 0.0106159416450711 235 54 0.0193422814440534
7041 Trp 1139 87 0.00492893455194512 1109 57 0.00332947560507582
7051 Tmp 255 36 0.0124672273388897 259 40 0.0135775794367614
7051 Trp 1084 46 0.00276411168977448 1080 42 0.0025326513007179
7061 Tmp 210 20 0.00859507561666576 234 44 0.0161580541638302
7061 Trp 1130 57 0.00326058511581964 1106 33 0.00193148060174567
7071 Tmp 236 24 0.00895692419223239 249 37 0.0124802935742831
7071 Trp 1103 37 0.00216744949755284 1090 24 0.00142979929416231
7081 Tmp 208 16 0.00753359966617113 235 43 0.016286468219334
7081 Trp 1129 46 0.00261702168028163 1102 19 0.00111366256212319
7091 Tmp 235 26 0.00999273770100858 249 40 0.0139604375370045
7091 Trp 1108 52 0.00302082845868321 1094 38 0.00224182564488225
7101 Tmp 202 10 0.00478038748133447 232 40 0.0152930577594418
7101 Trp 1135 46 0.00260494073902354 1105 16 0.000933757721222025
7111 Tmp 222 20 0.00800049748693473 243 41 0.014284008864642
7111 Trp 1117 67 0.00389387805132645 1096 46 0.00273224066013891
7121 Tmp 203 11 0.00516488891425006 233 41 0.0153740570418201
7121 Trp 1136 63 0.00356745617136572 1106 33 0.00192727996903942
7131 Tmp 195 12 0.00573591434501749 229 46 0.0173686384060381
7131 Trp 1144 50 0.00282800790427711 1110 16 0.000934365507155043
7141 Tmp 206 17 0.00787342834068088 234 45 0.0168411800894827
7141 Trp 1133 66 0.00375970458343628 1105 38 0.00222982317879619
7151 Tmp 194 11 0.00530306593985255 229 46 0.0175040972430229
7151 Trp 1145 50 0.00282467784187231 1110 15 0.000874765672641142
7161 Tmp 242 27 0.00974230576505201 252 37 0.0122207289298845
7161 Trp 1100 50 0.00292587989802282 1090 40 0.00237633385996636
7171 Tmp 223 21 0.00860131369543374 240 38 0.0136361137904629
7171 Trp 1115 36 0.0020778991249626 1098 19 0.00111896604557876
7181 Tmp 194 15 0.00710082136242153 228 49 0.0183126491151834
7181 Trp 1147 66 0.00372240955935471 1113 32 0.00186402665663297
7191 Tmp 227 24 0.00894934204241537 245 42 0.014436759049132
7191 Trp 1113 44 0.0025786703767979 1095 26 0.00154434849201746
7201 Tmp 211 14 0.00613347517082287 239 42 0.0154034351097949
7201 Trp 1127 42 0.00240914712538405 1099 14 0.000824040955012986
7211 Tmp 235 23 0.00890329698687501 250 38 0.0129917560658035
7211 Trp 1106 37 0.00215220671280782 1091 22 0.00130563502991096
7221 Tmp 202 14 0.00670169930513503 231 43 0.0163531796358068
7221 Trp 1136 49 0.00276974156403082 1107 20 0.00116613006121004
7231 Tmp 200 13 0.00622177756826447 230 43 0.0163235104451742
7231 Trp 1137 51 0.00288962019109612 1107 21 0.00122774162381051
7241 Tmp 228 24 0.00968442294988564 244 40 0.0142027697804891
7241 Trp 1111 47 0.00272496333307602 1095 31 0.00183325721904636
7251 Tmp 197 13 0.00628890464565885 230 46 0.017459567162831
7251 Trp 1141 52 0.00294510608482551 1108 19 0.00111183388239347
7261 Tmp 205 12 0.00534125576875653 232 39 0.0144866796614907
7261 Trp 1133 39 0.00221616633606819 1106 12 0.000699606820051812
7271 Tmp 212 21 0.00892128084179982 239 48 0.0170201906230855
7271 Trp 1129 48 0.00275823671282755 1102 21 0.00123995017241102
7281 Tmp 211 21 0.00906499390190306 237 47 0.0168270200827316
7281 Trp 1129 48 0.00275950043964666 1103 22 0.00130039550785782
7291 Tmp 205 16 0.00739237122167071 235 46 0.0172311013910801
7291 Trp 1133 57 0.00324620758285256 1103 27 0.00158322920616134
7301 Tmp 198 11 0.00521841665102822 231 44 0.016636858992481
7301 Trp 1141 48 0.00271450210442415 1108 15 0.000874840128784152
7311 Tmp 206 12 0.00538317316695967 234 40 0.0148560825912621
7311 Trp 1131 49 0.00279339906854693 1103 21 0.00122965060286
7321 Tmp 193 15 0.00774799869774737 228 50 0.0195262521566038
7321 Trp 1147 70 0.00394714739059243 1112 35 0.00204562863318008
7331 Tmp 206 17 0.00746330109367258 237 48 0.0173311841653982
7331 Trp 1135 60 0.00342425571953266 1104 29 0.00170284786592383
7341 Tmp 207 16 0.00730643824889736 235 44 0.0163058249372541
7341 Trp 1131 49 0.00278980377240547 1103 21 0.00123128255482968
7351 Tmp 224 22 0.00899056138581429 246 44 0.0153740613602689
7351 Trp 1117 53 0.00306082467249011 1095 31 0.00183424982068408
7361 Tmp 206 13 0.00599741539077036 234 41 0.0153675982347292
7361 Trp 1131 53 0.00302105715294228 1103 25 0.00146686265515611
7371 Tmp 237 28 0.00986709142380869 249 40 0.0132752923612244
7371 Trp 1105 39 0.00230429569593607 1093 27 0.00161198740260789
7381 Tmp 202 20 0.00889605509618712 233 51 0.0184766256547226
7381 Trp 1139 75 0.00426272456058846 1108 44 0.00257576190255861
7391 Tmp 233 25 0.00999961645471126 248 40 0.0138838510274864
7391 Trp 1108 41 0.00236482970250119 1093 26 0.00153333968480768
7401 Tmp 218 19 0.00795804448581213 242 43 0.0152070901537133
7401 Trp 1123 62 0.00354405322821638 1099 38 0.00222821798924045
7411 Tmp 202 13 0.00621333901461935 233 44 0.0166926310109147
7411 Trp 1137 51 0.0028884474663036 1106 20 0.00116870740147276
7421 Tmp 199 11 0.0053614460921644 230 42 0.0160878187755325
7421 Trp 1140 58 0.00327871228163152 1109 27 0.00157610059745668
7431 Tmp 214 20 0.00830054908692497 239 45 0.0160588908791406
7431 Trp 1127 46 0.00264979599300432 1102 21 0.00123768794475326
7441 Tmp 223 19 0.00769862237042511 245 41 0.014255863451415
7441 Trp 1115 50 0.00288046220663462 1093 28 0.00165188916793507
7451 Tmp 221 23 0.00919915529676403 242 44 0.0154843117484286
7451 Trp 1120 68 0.00392546837744547 1099 47 0.0027677312745937
7461 Tmp 195 12 0.00595090711400422 230 47 0.0179087007955826
7461 Trp 1149 101 0.00559614701058494 1114 66 0.00378435839282771
7471 Tmp 204 16 0.00758266198083116 232 44 0.0166993047620197
7471 Trp 1135 56 0.00317805952133889 1107 28 0.00163780502896452
7481 Tmp 246 28 0.010344723521091 256 38 0.0126512532442162
7481 Trp 1096 45 0.00264384877960369 1086 35 0.00209284086697125
7491 Tmp 207 15 0.00675005226734222 234 42 0.0157246800219494
7491 Trp 1133 56 0.00318737015123216 1106 29 0.00169386709244844
7501 Tmp 209 17 0.00759973460296228 237 45 0.016594766919538
7501 Trp 1133 48 0.00274297032470935 1105 20 0.00117477753333742
7511 Tmp 206 17 0.00721928798744537 235 46 0.0166344800928143
7511 Trp 1134 60 0.00344894111504024 1105 31 0.00182502096586588
7521 Tmp 209 20 0.00859517356722835 236 47 0.0168557119639706
7521 Trp 1132 52 0.00296626357413315 1105 25 0.00146464463705401
7531 Tmp 227 24 0.00920834856659566 247 44 0.0147009380078835
7531 Trp 1121 91 0.00520425495245691 1101 71 0.00415228562722301
7541 Tmp 233 24 0.00980282517789233 248 39 0.0138665468597018
7541 Trp 1105 37 0.00213415991864907 1090 22 0.00129619292390683
7551 Tmp 208 14 0.00621520126844977 236 42 0.0153351158214745
7551 Trp 1129 57 0.00325294152312102 1101 29 0.00170224438073569
7561 Tmp 192 12 0.00596072589471582 224 44 0.0171868714707394
7561 Trp 1145 61 0.0034444188837758 1113 29 0.00168969184042647
7571 Tmp 223 24 0.00977294426957152 241 42 0.0147521174829413
7571 Trp 1120 73 0.00419108544928424 1102 55 0.00323023354902303
7581 Tmp 183 9 0.00531429083574371 217 43 0.0183391456803239
7581 Trp 1155 57 0.00316565986090798 1121 23 0.00132530007219798
7591 Tmp 220 21 0.00860863366306047 239 40 0.0140454854443255
7591 Trp 1120 48 0.00276567328272985 1101 29 0.00171120212441594
7601 Tmp 228 29 0.0109124233510913 245 46 0.0155543388155232
7601 Trp 1115 60 0.0034942095375572 1098 43 0.00254868991413895
7611 Tmp 210 15 0.00679284133969993 237 42 0.0154035097076577
7611 Trp 1130 59 0.00335665625791608 1103 32 0.00187588978460963
7621 Tmp 202 13 0.00597582450318115 232 43 0.0161053170880373
7621 Trp 1136 45 0.00255684279128477 1106 15 0.000876919295123623
7631 Tmp 203 15 0.00722476062447469 232 44 0.0168155286178685
7631 Trp 1136 60 0.00339698171327593 1107 31 0.00181050411944423
7641 Tmp 225 20 0.0082991130644503 243 38 0.0134462870512794
7641 Trp 1115 44 0.00252132486849233 1097 26 0.00152627125635733
7651 Tmp 260 32 0.010413298496793 263 35 0.0109919616318482
7651 Trp 1080 55 0.0032800847142064 1077 52 0.0031218653365165
7661 Tmp 213 20 0.00866727692241204 240 47 0.0168412757897779
7661 Trp 1127 61 0.00348807580152939 1100 34 0.00199942141025501
7671 Tmp 206 14 0.00615880369303073 235 43 0.0155970022474627
7671 Trp 1133 66 0.00376210599516568 1104 37 0.00216886755209669
7681 Tmp 203 14 0.00641848522277076 231 42 0.0156091511078938
7681 Trp 1135 42 0.00238939938783551 1107 14 0.0008202431425468
7691 Tmp 220 18 0.00707679937688939 243 41 0.0139880882217124
7691 Trp 1119 52 0.00300844034525782 1096 29 0.00171626463020441
7701 Tmp 199 16 0.0072436137895725 230 47 0.0177402885805572
7701 Trp 1143 89 0.00501203232236037 1112 58 0.00334935380151376
7711 Tmp 197 11 0.00528604463432771 228 42 0.0159395520874666
7711 Trp 1142 60 0.00338675538127585 1111 29 0.00168977309634566
7721 Tmp 202 16 0.00764851653376831 232 46 0.0175441860767039
7721 Trp 1136 59 0.00334615389019045 1106 29 0.00169569408563887
7731 Tmp 202 18 0.00856093860875302 233 49 0.0186156391785517
7731 Trp 1138 55 0.00311868199309938 1107 24 0.00140301378858316
7741 Tmp 209 17 0.00728055619886169 237 45 0.0161027783805386
7741 Trp 1131 57 0.00327219954284352 1103 29 0.00170991441048124
7751 Tmp 200 12 0.00559237251279844 230 42 0.0159775768252157
7751 Trp 1137 54 0.00306989362645079 1107 24 0.00140291135517384
7761 Tmp 202 14 0.0065210909957579 231 43 0.0162584565242256
7761 Trp 1135 49 0.00278043198682155 1106 20 0.00116786525376433
7771 Tmp 199 14 0.00668430312087606 231 46 0.017285322350961
7771 Trp 1146 80 0.00449151491540145 1114 48 0.00278347936218767
7781 Tmp 224 22 0.00838874894813906 242 40 0.0138029118212141
7781 Trp 1116 61 0.00354630632852237 1098 43 0.00254052780286109
7791 Tmp 217 20 0.00834157306969847 237 40 0.0143957309344748
7791 Trp 1123 61 0.00351850231184184 1103 41 0.00241803028732983
7801 Tmp 211 17 0.00734644495859236 236 42 0.0153410479323737
7801 Trp 1127 41 0.00235336333662923 1102 16 0.000941278038585927
7811 Tmp 209 20 0.00862829335728898 236 47 0.0170283145546348
7811 Trp 1133 65 0.00370727015864481 1106 38 0.00222339719584383
7821 Tmp 205 13 0.00586545561190922 234 42 0.0154955080228592
7821 Trp 1133 58 0.00329877741594118 1104 29 0.0016970799838032
7831 Tmp 199 16 0.00767184214971883 233 50 0.0188717124726722
7831 Trp 1144 49 0.00278279934850971 1110 15 0.000880062236705928
7841 Tmp 200 15 0.00690591288750271 230 45 0.016864550966649
7841 Trp 1140 42 0.00237441897251177 1110 12 0.000697988077565137
7851 Tmp 223 18 0.00728543965846442 243 38 0.0132061474526034
7851 Trp 1115 38 0.00219530068809257 1095 18 0.00106490380213156
7861 Tmp 209 16 0.00732039694898208 237 44 0.0162001618359349
7861 Trp 1134 80 0.00453090825731547 1106 52 0.00303629145592117
7871 Tmp 223 22 0.00892438030198448 243 42 0.0146583249675888
7871 Trp 1120 73 0.00417787713648679 1100 53 0.0031043386001928
7881 Tmp 218 25 0.0101359301413369 242 49 0.0168183938929803
7881 Trp 1126 67 0.00385465989316119 1102 43 0.00253918676055249
7891 Tmp 196 13 0.00595705542704418 227 44 0.0162706933960484
7891 Trp 1146 54 0.00305424135287816 1115 23 0.0013404537267061
7901 Tmp 209 17 0.00756914622673085 238 46 0.0167218934157746
7901 Trp 1133 59 0.00337834484524934 1104 30 0.00176894628217333
7911 Tmp 211 16 0.00669255133592611 234 39 0.0140519120362845
7911 Trp 1130 50 0.00285875197495544 1107 27 0.00157844482749529
7921 Tmp 214 17 0.0072367181526598 238 41 0.0149403527551384
7921 Trp 1125 47 0.00270373046994717 1101 23 0.0013538749586833
7931 Tmp 200 13 0.00601018955053697 229 42 0.0159263927026543
7931 Trp 1137 74 0.00420711943451749 1108 45 0.00262925822168225
7941 Tmp 222 20 0.00811951060567329 245 43 0.0150209511440577
7941 Trp 1119 50 0.00288448948951843 1096 27 0.00159436664243539
7951 Tmp 198 13 0.0064878378990744 231 46 0.0178664491895148
7951 Trp 1139 73 0.00412482773237559 1106 40 0.00233552096780946
7961 Tmp 203 21 0.00987520582485912 231 49 0.0186568624676715
7961 Trp 1137 54 0.00306795943278444 1109 26 0.00152034031651299
7971 Tmp 199 14 0.00673896022633183 230 45 0.0173470862060751
7971 Trp 1140 49 0.00276512034518921 1109 18 0.00104626077313924
7981 Tmp 214 22 0.00972381135942096 237 45 0.0164246530238669
7981 Trp 1125 49 0.00280828966895568 1102 26 0.00153202107316835
7991 Tmp 215 20 0.00841317526045492 237 42 0.0149256087669401
7991 Trp 1125 57 0.00327084333845338 1103 35 0.00206003938210483
8001 Tmp 171 9 0.00552820029718806 215 53 0.0229146297461368
8001 Trp 1170 87 0.00478235522112212 1126 43 0.00245616647398638
8011 Tmp 205 17 0.00786646943916187 237 49 0.018092132527064
8011 Trp 1140 79 0.0044343078198359 1108 47 0.00272174325930521
8021 Tmp 198 18 0.00857516568988741 232 52 0.0196104364547952
8021 Trp 1143 66 0.00373596893059464 1109 32 0.00186986495829895
8031 Tmp 204 14 0.00637646164527463 232 42 0.0157541237108056
8031 Trp 1135 45 0.00256149359515751 1107 17 0.000994298478690528
8041 Tmp 214 22 0.00957791335270593 238 46 0.0168225519606162
8041 Trp 1126 50 0.00287116568679608 1102 26 0.00153147869375481
8051 Tmp 238 27 0.0102783501121594 250 39 0.0132175468322891
8051 Trp 1100 65 0.00379376415724005 1088 53 0.00315295331143691
8061 Tmp 195 13 0.00659454080425513 228 46 0.0179303230064664
8061 Trp 1143 54 0.00304217091273237 1110 21 0.00122403849784891
8071 Tmp 197 11 0.00531113272130544 231 45 0.0170405669042165
