it Lat Snode Dispersal DRate Enode Establish ERate
8081 Tmp 204 13 0.00895478181663771 234 43 0.0241750881546698
8081 Trp 1133 60 0.00519510007453272 1103 30 0.00267322683089284
8091 Tmp 286 44 0.0189169666385778 276 34 0.0149169292552587
8091 Trp 1055 38 0.00356028338269714 1065 48 0.00447762342318884
8101 Tmp 222 25 0.0152536603171414 246 49 0.0256212955675297
8101 Trp 1127 74 0.00644939472247071 1103 50 0.00446411662231686
8111 Tmp 230 29 0.0173386362775139 247 46 0.0238654047411942
8111 Trp 1110 64 0.00564690798348944 1093 47 0.0042423654063139
8121 Tmp 218 21 0.0122117202816964 243 46 0.0229352930018832
8121 Trp 1126 56 0.00489205225706225 1101 31 0.00277749021819262
8131 Tmp 214 19 0.0120330289799258 241 46 0.024128213866613
8131 Trp 1130 75 0.00651035883128364 1103 48 0.00428854477542673
8141 Tmp 207 14 0.00944372907821926 237 44 0.0241263247124044
8141 Trp 1133 57 0.0049473355054839 1103 27 0.0024150085970764
8151 Tmp 212 20 0.0127756717686163 238 46 0.0246371588539812
8151 Trp 1129 60 0.005244895509491 1103 34 0.00305259320080057
8161 Tmp 196 18 0.0134672940031487 231 53 0.0306776461962403
8161 Trp 1147 92 0.00785237638974749 1112 57 0.00503305591301619
8171 Tmp 213 16 0.0107148265618983 241 44 0.0240906332768007
8171 Trp 1127 53 0.00461705354327015 1099 25 0.00224295622943079
8181 Tmp 204 14 0.00951116271837808 233 43 0.0240419215295555
8181 Trp 1133 42 0.00365578030566458 1104 13 0.0011636163215479
8191 Tmp 217 15 0.0094746371196613 240 38 0.0206332426325851
8191 Trp 1122 48 0.00418997345255429 1099 25 0.00223266001615618
8201 Tmp 220 18 0.0113184411279553 243 41 0.0217920769780351
8201 Trp 1121 50 0.00437244294300692 1098 27 0.00242279314821112
8211 Tmp 198 14 0.0103530968800876 229 45 0.0260246711106164
8211 Trp 1139 46 0.0039705147557904 1108 15 0.00133826725777303
8221 Tmp 189 13 0.0101466480208741 226 50 0.0297509530464925
8221 Trp 1157 95 0.00799124796907354 1120 58 0.00504848355398825
8231 Tmp 220 18 0.0111590224774423 242 40 0.0211914851606029
8231 Trp 1120 50 0.00438405198926465 1098 28 0.00251561745199793
8241 Tmp 219 19 0.0115996431754397 240 40 0.0214395905166849
8241 Trp 1122 47 0.00414909472121847 1101 26 0.00234233255434656
8251 Tmp 213 20 0.0116067068543088 238 45 0.0229590547630624
8251 Trp 1128 66 0.00577306973999916 1103 41 0.00366217808314461
8261 Tmp 218 20 0.0123098574790552 246 48 0.0250186810712696
8261 Trp 1127 57 0.00499465403383087 1099 29 0.00260830077092276
8271 Tmp 210 17 0.0111567962594071 234 41 0.0227266759630597
8271 Trp 1131 55 0.00478339159377027 1107 31 0.00276346389183853
8281 Tmp 198 17 0.0123337187535801 234 53 0.029930612792166
8281 Trp 1149 65 0.00554526334819453 1113 29 0.00255973705838625
8291 Tmp 226 21 0.0125521428716461 242 37 0.0199210129145908
8291 Trp 1112 52 0.00457965752190052 1096 36 0.00322284735677016
8301 Tmp 206 15 0.00999016092361009 237 46 0.0247629814594148
8301 Trp 1138 76 0.00654830380135759 1107 45 0.00400002675964569
8311 Tmp 228 27 0.0150838994139218 243 42 0.0218267052883288
8311 Trp 1115 56 0.00496816393938211 1100 41 0.00368125386003261
8321 Tmp 201 22 0.0158335826552832 233 54 0.0307617382264261
8321 Trp 1141 62 0.00534764533706164 1109 30 0.00267191260749142
8331 Tmp 204 13 0.00890621627519907 232 41 0.0230123135241374
8331 Trp 1135 49 0.00423599278995091 1107 21 0.00186740765169898
8341 Tmp 227 22 0.0126971880518768 246 41 0.0214507516365609
8341 Trp 1112 59 0.00522661516901285 1093 40 0.00360046092215012
8351 Tmp 228 23 0.013713677160918 245 40 0.0211269188850884
8351 Trp 1112 54 0.00477740593637855 1095 37 0.00333722860398429
8361 Tmp 186 15 0.0117480917310269 226 55 0.032494153600189
8361 Trp 1156 77 0.00656042212476907 1116 37 0.00326819307829902
8371 Tmp 202 13 0.00897386104454548 232 43 0.0239147430511717
8371 Trp 1135 61 0.00529466750307843 1105 31 0.00277488766538854
8381 Tmp 220 19 0.0118406657694766 239 38 0.0202762003197776
8381 Trp 1119 43 0.00377146336434839 1100 24 0.00215596016903617
8391 Tmp 197 17 0.0124026482849594 230 50 0.0286868784218623
8391 Trp 1145 74 0.00632280878851853 1112 41 0.00361827158239569
8401 Tmp 204 15 0.0103376796154604 233 44 0.0247577809140697
8401 Trp 1134 62 0.00534923336744593 1105 33 0.00292962782183751
8411 Tmp 217 20 0.0128888834726936 240 43 0.0230924048406503
8411 Trp 1123 65 0.00568224864245155 1100 42 0.00377400060724964
8421 Tmp 205 19 0.0128074336394032 235 49 0.026903021090401
8421 Trp 1137 73 0.00633291164004453 1107 43 0.00384297773196053
8431 Tmp 189 15 0.0114994735464347 224 50 0.0294934923007401
8431 Trp 1154 70 0.00594989756885417 1119 35 0.00307718636937502
8441 Tmp 210 18 0.0115519264379999 236 44 0.0239684933174812
8441 Trp 1129 56 0.00487565002162279 1103 30 0.00267663888896048
8451 Tmp 207 18 0.0126894158309728 235 46 0.0257907810186053
8451 Trp 1131 45 0.00390212984610073 1103 17 0.0015223309447755
8461 Tmp 219 20 0.0123676105992848 242 43 0.0227414592149329
8461 Trp 1122 67 0.00586801816978716 1099 44 0.00394826632452807
8471 Tmp 222 25 0.0148624585283902 242 45 0.0239651204607046
8471 Trp 1119 62 0.00547320521262973 1099 42 0.0037728134198913
8481 Tmp 193 13 0.00945938496188636 228 48 0.0275961548742378
8481 Trp 1150 73 0.00622921569039238 1115 38 0.00334686904159561
8491 Tmp 207 20 0.0139275558315732 235 48 0.0267635709927221
8491 Trp 1134 77 0.00665885166971383 1106 49 0.00437262828934396
8501 Tmp 203 13 0.00914225914668171 232 42 0.0243856083710545
8501 Trp 1136 50 0.00429553485876521 1107 21 0.00185191151328792
8511 Tmp 210 20 0.0126041425550076 238 48 0.0254576483658023
8511 Trp 1132 69 0.0059950389754422 1104 41 0.00365718381385009
8521 Tmp 205 13 0.00916966393590783 234 42 0.0239324136330903
8521 Trp 1134 56 0.00483437276022377 1105 27 0.00240074861871968
8531 Tmp 211 23 0.0143763323265984 239 51 0.0266993885997066
8531 Trp 1133 64 0.00557164579440196 1105 36 0.00322106512052997
8541 Tmp 222 25 0.014786139342862 244 47 0.0241425182989437
8541 Trp 1125 89 0.0077495012762958 1103 67 0.00596690073738874
8551 Tmp 224 27 0.0164593280037989 246 49 0.0257022859838705
8551 Trp 1125 77 0.00668141014164029 1103 55 0.00488520857944374
8561 Tmp 190 12 0.00918849360780619 224 46 0.0278017307483969
8561 Trp 1149 64 0.00546310552910382 1115 30 0.00263936821519047
8571 Tmp 230 21 0.0126024219838665 246 37 0.0195354198902364
8571 Trp 1107 48 0.00423428748466702 1091 32 0.00288070849971211
8581 Tmp 195 14 0.0102039226611903 226 45 0.0260894266232789
8581 Trp 1147 85 0.0071982058449236 1116 54 0.00471381767412869
8591 Tmp 203 16 0.0110592032813099 233 46 0.0254880366137641
8591 Trp 1137 56 0.00484114077338308 1107 26 0.00231945867712611
8601 Tmp 234 25 0.0137254697666586 249 40 0.0201501746422563
8601 Trp 1106 55 0.00490799988285568 1091 40 0.00362235793381291
8611 Tmp 210 16 0.010346784444114 237 43 0.0232428078489157
8611 Trp 1129 48 0.00418467048163935 1102 21 0.00188057848353659
8621 Tmp 196 14 0.00970111821428912 231 49 0.0273448104506709
8621 Trp 1146 67 0.00576207275876447 1111 32 0.00283714044728159
8631 Tmp 206 14 0.00986403019176725 235 43 0.0244250930238898
8631 Trp 1134 54 0.00466298855983708 1105 25 0.00222432405146301
8641 Tmp 204 19 0.0129115822087626 233 48 0.0269299271261865
8641 Trp 1135 62 0.00537169567854566 1106 33 0.00293826371398869
8651 Tmp 209 24 0.0154753889569752 240 55 0.0292458675223618
8651 Trp 1139 71 0.0061685106355804 1108 40 0.00357771713633892
8661 Tmp 218 18 0.0108672465433447 240 40 0.0211724265053204
8661 Trp 1121 49 0.00430340730799627 1099 27 0.00242077997661031
8671 Tmp 233 36 0.0206517690569975 251 54 0.0269123180195129
8671 Trp 1114 85 0.00745170058093453 1096 67 0.0060124908313368
8681 Tmp 198 12 0.0088463526112214 231 45 0.0259633471332081
8681 Trp 1139 44 0.00379503385146002 1106 11 0.000980621304638599
8691 Tmp 235 23 0.0133602649166269 248 36 0.0185324780313303
8691 Trp 1103 45 0.00399328106005019 1090 32 0.0028964739019518
8701 Tmp 206 17 0.0116873047051384 234 45 0.0251346967701728
8701 Trp 1133 63 0.00545986233987204 1105 35 0.00312417197894279
8711 Tmp 209 16 0.0107690726864921 238 45 0.0246654303603872
8711 Trp 1132 64 0.00551992170625161 1103 35 0.00310953901690967
8721 Tmp 210 19 0.0119841622698008 238 47 0.0248745612263019
8721 Trp 1133 55 0.00480754924612109 1105 27 0.0024245067725424
8731 Tmp 209 16 0.0108784412716639 235 42 0.0233497150393827
8731 Trp 1131 55 0.00477003620380031 1105 29 0.00258873731709701
8741 Tmp 225 23 0.0140856777363114 246 44 0.0234311367219116
8741 Trp 1115 56 0.00492164809335043 1094 35 0.0031437153665919
8751 Tmp 206 15 0.0100575863871239 234 43 0.0238659579461396
8751 Trp 1135 62 0.00536393285891045 1107 34 0.00302266148774895
8761 Tmp 211 20 0.0126799301906443 239 48 0.0256051745667983
8761 Trp 1134 69 0.00597848036945315 1106 41 0.00364636677854267
8771 Tmp 215 20 0.0122628130531391 240 45 0.0237306870143843
8771 Trp 1127 55 0.00479557901506656 1102 30 0.00267771911918275
8781 Tmp 214 19 0.0117932834910483 240 45 0.0241188380170933
8781 Trp 1126 70 0.00613011100587424 1100 44 0.00394110985880823
8791 Tmp 210 16 0.0107757780827776 237 43 0.0238531870618366
8791 Trp 1129 49 0.00426923173298638 1102 22 0.00197139817717059
8801 Tmp 208 15 0.00983518630811455 235 42 0.0227784572642801
8801 Trp 1131 46 0.00401363262114723 1104 19 0.00170522444814909
8811 Tmp 202 13 0.00949842826219628 229 40 0.0232460429793822
8811 Trp 1137 51 0.00439316703926895 1110 24 0.00213203295166655
8821 Tmp 197 21 0.0160828960250307 232 56 0.0328929114439564
8821 Trp 1147 63 0.00542737699258629 1112 28 0.00249753419586113
8831 Tmp 209 16 0.0112010867966475 241 48 0.0262911734256531
8831 Trp 1133 72 0.00622911988254997 1101 40 0.00358379898990973
8841 Tmp 201 14 0.00928340738502948 232 45 0.0249299572767843
8841 Trp 1137 52 0.00451505640369656 1106 21 0.00187165260796691
8851 Tmp 207 13 0.00877701842240129 236 42 0.0232528906685704
8851 Trp 1135 65 0.00561266088825089 1106 36 0.00319833018052664
8861 Tmp 214 22 0.0142136716908217 238 46 0.0255681086446298
8861 Trp 1126 53 0.00464902827922272 1102 29 0.00260114855675251
8871 Tmp 185 12 0.00906501812865762 222 49 0.0287662923583985
8871 Trp 1156 83 0.00705818356535855 1119 46 0.00404225491063889
8881 Tmp 236 24 0.0135297331152666 249 37 0.0189960135043071
8881 Trp 1104 50 0.00444050692341069 1091 37 0.00333752192229344
8891 Tmp 233 24 0.0132307961516228 247 38 0.0194033814816713
8891 Trp 1106 52 0.00463356105623041 1092 38 0.0034302225938651
8901 Tmp 193 11 0.00793745058035031 230 48 0.0276733897639296
8901 Trp 1147 65 0.00556401180775446 1110 28 0.00247054420133156
8911 Tmp 201 14 0.0101582207458425 232 45 0.0256063617036808
8911 Trp 1137 55 0.00474336044884907 1106 24 0.00213980535933161
8921 Tmp 213 18 0.0115739817173913 237 42 0.0226258776359083
8921 Trp 1127 64 0.00559434159249709 1103 40 0.00359096673157274
8931 Tmp 195 15 0.0107964948143122 229 49 0.0279941019626491
8931 Trp 1147 81 0.00691245770482931 1113 47 0.0041384368228756
8941 Tmp 209 18 0.0118775538969982 239 48 0.0262409172600098
8941 Trp 1133 51 0.00444593517793924 1103 21 0.00188215696850446
8951 Tmp 197 14 0.010317346051683 227 44 0.0259467261582639
8951 Trp 1142 51 0.00438546820407453 1112 21 0.00185997525622306
8961 Tmp 201 14 0.0098369962641969 231 44 0.0250394181617717
8961 Trp 1138 47 0.00405206529597957 1108 17 0.00150909995787699
8971 Tmp 220 17 0.0103370941293146 243 40 0.0210176651531478
8971 Trp 1119 50 0.0043887755750143 1096 27 0.00242498249536939
8981 Tmp 198 15 0.0104752790135172 231 48 0.0270121863706136
8981 Trp 1144 81 0.00695923454333826 1111 48 0.00424997724082956
8991 Tmp 230 27 0.0162216995403714 246 43 0.022986798481166
8991 Trp 1109 85 0.00749858005189929 1093 69 0.00619986326472926
9001 Tmp 217 22 0.0135969069434704 241 46 0.0245550239318735
9001 Trp 1127 65 0.005667521912784 1103 41 0.00365629780148715
9011 Tmp 210 20 0.0134629133356726 237 47 0.0260703177985884
9011 Trp 1132 74 0.00643219287975772 1105 47 0.00420116382546012
9021 Tmp 227 23 0.0141151622487654 246 42 0.0221427919562475
9021 Trp 1113 48 0.00422054778566823 1094 29 0.00261129403110492
9031 Tmp 218 21 0.012777184669654 242 45 0.0234245621385195
9031 Trp 1126 66 0.00575139961601542 1102 42 0.0037506825894035
9041 Tmp 190 13 0.00924574022877368 227 50 0.0282226650527705
9041 Trp 1149 61 0.005239347690909 1112 24 0.0021282071163121
9051 Tmp 234 24 0.0137869449625846 248 38 0.0197774087001039
9051 Trp 1104 51 0.00452741559710123 1090 37 0.00333811561279126
9061 Tmp 228 25 0.0134998634367315 248 45 0.0218212878999766
9061 Trp 1119 69 0.00609702137413184 1099 49 0.00441176510614544
9071 Tmp 208 13 0.00875508078383753 233 38 0.021302032172106
9071 Trp 1129 53 0.00460836399462886 1104 28 0.00249959551991653
9081 Tmp 221 24 0.0152235854696332 245 48 0.0255025457278709
9081 Trp 1124 69 0.00601029984352496 1100 45 0.00402697948321087
9091 Tmp 248 29 0.0157956551992037 256 37 0.0186918079499179
9091 Trp 1091 54 0.00483833877583144 1083 46 0.00417524156013327
9101 Tmp 195 18 0.0130772725390888 230 53 0.0303265968777859
9101 Trp 1150 68 0.00580410515906099 1115 33 0.00290886305706234
9111 Tmp 207 20 0.013570154743426 232 45 0.0257522101848698
9111 Trp 1134 61 0.00529415180807113 1109 36 0.00320041318358332
9121 Tmp 242 31 0.0175954821699217 254 43 0.0222107475302133
9121 Trp 1099 54 0.00483682876733446 1087 42 0.0038216017944681
9131 Tmp 212 18 0.0113898641143652 238 44 0.0241736169386468
9131 Trp 1127 49 0.00428274452677477 1101 23 0.00205330600503739
9141 Tmp 185 9 0.0069096604619336 224 48 0.0283290205989781
9141 Trp 1153 58 0.00496063585814965 1114 19 0.00168138644557143
9151 Tmp 204 14 0.00970411192334528 232 42 0.0237136087149545
9151 Trp 1134 53 0.00458150970503224 1106 25 0.00222424051506868
9161 Tmp 193 14 0.0104291250480326 229 50 0.0290952145901841
9161 Trp 1148 65 0.00558907747411557 1112 29 0.00257692450790908
9171 Tmp 213 19 0.0123141574896488 241 47 0.0251785835232839
9171 Trp 1131 70 0.00607015237955722 1103 42 0.00374728674892479
9181 Tmp 202 13 0.00899409545243936 233 44 0.0250774306993609
9181 Trp 1137 54 0.00464834947266869 1106 23 0.00203398457229105
9191 Tmp 205 17 0.0118091835171501 234 46 0.025527053961631
9191 Trp 1135 81 0.00696799382681237 1106 52 0.00461724478145552
9201 Tmp 216 19 0.0117202805038174 240 43 0.0231298711794465
9201 Trp 1123 45 0.00396086922831045 1099 21 0.00188794653877405
9211 Tmp 219 20 0.0123796803776362 243 44 0.0234717705562306
9211 Trp 1123 66 0.00578712827838479 1099 42 0.00376831045636333
9221 Tmp 197 12 0.00922591873592969 229 44 0.025854325787433
9221 Trp 1142 58 0.00496780728419258 1110 26 0.0023061888444723
9231 Tmp 250 29 0.0145593575909384 258 37 0.0179491555822182
9231 Trp 1090 40 0.00362460872579874 1082 32 0.002918072806427
9241 Tmp 198 12 0.00826475432465065 232 46 0.0254748608908532
9241 Trp 1142 66 0.00568540934841224 1108 32 0.0028432035771463
9251 Tmp 219 16 0.00973067371356381 241 38 0.0201678514549639
9251 Trp 1120 49 0.00429429106580695 1098 27 0.00241705989253808
9261 Tmp 197 16 0.0114433575134219 232 51 0.0289945083974705
9261 Trp 1143 64 0.00552016693501637 1108 29 0.00258165840070078
9271 Tmp 185 18 0.0150893078920505 224 57 0.0349688639076233
9271 Trp 1161 91 0.00766673803607829 1122 52 0.00454850376098881
9281 Tmp 226 26 0.0150164108145083 245 45 0.022766328536349
9281 Trp 1119 54 0.00475160867997472 1100 35 0.00314764959587571
9291 Tmp 226 25 0.0154164303906004 246 45 0.0240092465050387
9291 Trp 1116 59 0.00518055361201014 1096 39 0.00350211969867099
9301 Tmp 222 18 0.0110170419285878 241 37 0.0196171705456657
9301 Trp 1115 46 0.00404782491444206 1096 27 0.00242983677593326
9311 Tmp 196 11 0.00794026352074388 228 43 0.0247291570702201
9311 Trp 1143 50 0.00430654749814437 1111 18 0.0015990427413779
9321 Tmp 232 29 0.016832377397856 250 47 0.0239298886522017
9321 Trp 1113 62 0.00547429732870427 1095 44 0.00396952358643452
9331 Tmp 218 19 0.0128015817257071 238 39 0.0220096030607028
9331 Trp 1119 43 0.00375516978241103 1099 23 0.00206035622411228
9341 Tmp 226 26 0.0167452638310042 246 46 0.0247753130228172
9341 Trp 1116 55 0.00481087857359817 1096 35 0.00314510221891487
9351 Tmp 207 17 0.0113602136436527 236 46 0.0254504999215419
9351 Trp 1131 53 0.00460681582735541 1102 24 0.00214406064544717
9361 Tmp 209 17 0.0108033542978884 237 45 0.0239613264829534
9361 Trp 1131 60 0.00522932138311403 1103 32 0.00286499006262216
9371 Tmp 202 11 0.0076327073765048 236 45 0.0248399296304666
9371 Trp 1139 59 0.00507314157191872 1105 25 0.00222035881440914
9381 Tmp 234 26 0.0148034656176999 249 41 0.0210783829230139
9381 Trp 1109 52 0.00462243698516427 1094 37 0.0033451764486636
9391 Tmp 196 15 0.0106978363009173 230 49 0.0277399847219487
9391 Trp 1147 65 0.00559421476686258 1113 31 0.00275435692087635
9401 Tmp 204 16 0.0114214389439052 233 45 0.0256894860386449
9401 Trp 1134 72 0.00621472449601208 1105 43 0.00382747053180836
9411 Tmp 191 16 0.0123960389247863 228 53 0.0311051851885935
9411 Trp 1149 63 0.00541743795855933 1112 26 0.00231812684494249
9421 Tmp 223 28 0.0167640757758617 246 51 0.0260278904513956
9421 Trp 1125 72 0.00630382743083854 1102 49 0.00440155310835125
9431 Tmp 202 13 0.00908130798917243 230 41 0.0232313773249286
9431 Trp 1136 53 0.00458196522447311 1108 25 0.00222543743849009
9441 Tmp 207 14 0.00925373862690323 236 43 0.0238652534710672
9441 Trp 1132 48 0.00418030154423869 1103 19 0.00169740691145763
9451 Tmp 200 14 0.0100753197802147 233 47 0.0266622186522205
9451 Trp 1140 58 0.00501033168013123 1107 25 0.00223158098609571
9461 Tmp 196 10 0.00753173960744114 229 43 0.0253278701627876
9461 Trp 1144 55 0.00469773499767921 1111 22 0.00194042031350389
9471 Tmp 206 17 0.0113569083443819 234 45 0.0251263870529914
9471 Trp 1134 67 0.00580449401216884 1106 39 0.00346706089491234
9481 Tmp 207 19 0.0134160664965782 236 48 0.0268771982993475
9481 Trp 1135 57 0.00493649471318512 1106 28 0.00250515195369848
9491 Tmp 208 18 0.0118105510062644 236 46 0.0249795091999967
9491 Trp 1134 53 0.00460132057393459 1106 25 0.00223194675889846
9501 Tmp 215 15 0.00942855009849723 239 39 0.0207931620439029
9501 Trp 1123 45 0.00393719856842211 1099 21 0.00188429656675771
9511 Tmp 203 19 0.0132446522538128 234 50 0.0278660621845278
9511 Trp 1139 59 0.00507787582748336 1108 28 0.002486838492983
9521 Tmp 202 14 0.00989387104946064 231 43 0.0244852336720502
9521 Trp 1137 53 0.00456604692268182 1108 24 0.00213025221180309
9531 Tmp 206 14 0.00949059917342101 236 44 0.0244057204978735
9531 Trp 1133 54 0.00468477589269127 1103 24 0.00214305105089982
9541 Tmp 211 15 0.00998068760237212 238 42 0.0231853508991072
9541 Trp 1128 60 0.00521531181712565 1101 33 0.00294748145943929
9551 Tmp 196 20 0.0139821406886002 229 53 0.0302580000325188
9551 Trp 1146 82 0.00706873639633857 1113 49 0.00434429158019278
9561 Tmp 209 15 0.00986312416562079 236 42 0.023098349905854
9561 Trp 1129 43 0.00373821926529082 1102 16 0.00142789475256294
9571 Tmp 195 14 0.0112991761685912 229 48 0.0290366073794898
9571 Trp 1143 57 0.00487130828680253 1109 23 0.0020377224258117
9581 Tmp 205 17 0.0118659196311771 233 45 0.0254869688229323
9581 Trp 1134 67 0.00579974631977117 1106 39 0.00347615402911021
9591 Tmp 208 18 0.0117193169677369 236 46 0.0247334297480063
9591 Trp 1134 60 0.00519312607100322 1106 32 0.00284955358155379
9601 Tmp 191 8 0.00589771971007459 229 46 0.0265901384754584
9601 Trp 1150 64 0.00546629443184256 1112 26 0.00229386004104396
9611 Tmp 196 19 0.0130317658345866 232 55 0.0300394513302953
9611 Trp 1150 83 0.00712117770461747 1114 47 0.0041657708213446
9621 Tmp 190 8 0.00589629653356764 227 45 0.026099843035544
9621 Trp 1149 54 0.00463403065801603 1112 17 0.00150634996880547
9631 Tmp 239 31 0.0162903498631671 254 46 0.0224044680665683
9631 Trp 1104 84 0.00753089453058828 1089 69 0.00627052765485295
9641 Tmp 208 15 0.0099577502944681 236 43 0.0235925138320028
9641 Trp 1133 49 0.00425722782000127 1105 21 0.00187607376763828
9651 Tmp 219 20 0.012218890524496 241 42 0.0223244000563319
9651 Trp 1121 60 0.00528111514362765 1099 38 0.00341828148919891
9661 Tmp 195 13 0.00933062039564163 230 48 0.0271194088504479
9661 Trp 1144 64 0.00549650439072206 1109 29 0.00257387097361199
9671 Tmp 215 19 0.0120839692893171 239 43 0.0231343970306711
9671 Trp 1125 50 0.00437004974923368 1101 26 0.00233076323155569
9681 Tmp 184 12 0.00961474397528635 223 51 0.0307549013973287
9681 Trp 1160 68 0.0057615637175668 1121 29 0.0025456097874485
9691 Tmp 203 16 0.0112942332601454 232 45 0.0253649577049899
9691 Trp 1137 50 0.00430869371052703 1108 21 0.00186716520326131
9701 Tmp 208 16 0.0105709794992304 235 43 0.0236756425735262
9701 Trp 1133 80 0.0069086324333695 1106 53 0.00469979775628115
9711 Tmp 202 14 0.00907736107056737 231 43 0.0239471678474008
9711 Trp 1135 49 0.00428319506434768 1106 20 0.00178783142387398
9721 Tmp 223 22 0.013248804630893 245 44 0.0229825751200335
9721 Trp 1117 60 0.00528005472825302 1095 38 0.00342048001147189
9731 Tmp 203 17 0.0116519724441818 234 48 0.0267234011153195
9731 Trp 1140 64 0.00552498916496965 1109 33 0.00293423707339634
9741 Tmp 222 21 0.0127534517376546 246 45 0.0233178354794313
9741 Trp 1122 61 0.00535199247356774 1098 37 0.0033290193384487
9751 Tmp 207 15 0.00987672635608626 237 45 0.0245845112097033
9751 Trp 1134 48 0.00417454392542203 1104 18 0.00160907329736068
9761 Tmp 205 17 0.011754622124854 234 46 0.0259912496898248
9761 Trp 1140 68 0.00584549799712225 1111 39 0.00344849015813827
9771 Tmp 214 17 0.0106205219233093 239 42 0.0222288034770167
9771 Trp 1128 64 0.00559977899646223 1103 39 0.00350081700460468
9781 Tmp 219 21 0.0123022521706687 241 43 0.0221423347952484
9781 Trp 1121 46 0.00405753742645244 1099 24 0.00216178261565127
9791 Tmp 200 13 0.00935184845381375 229 42 0.0239659115721201
9791 Trp 1138 41 0.00353935879776436 1109 12 0.0010693634121286
9801 Tmp 211 18 0.0118071788900524 234 41 0.0226863661532298
9801 Trp 1127 40 0.0034806920576029 1104 17 0.00151660988031875
9811 Tmp 216 23 0.0148681743702255 241 48 0.0259805176590539
9811 Trp 1124 57 0.00500658224194744 1099 32 0.00288693960677714
9821 Tmp 230 28 0.0164004246620531 249 47 0.0241855163928723
9821 Trp 1109 62 0.00548022970544389 1090 43 0.00388179293113842
9831 Tmp 206 14 0.0093068448120855 234 42 0.0232554176070022
9831 Trp 1133 60 0.00521534050366555 1105 32 0.00285643882046521
9841 Tmp 199 12 0.00856144507033206 231 44 0.0250279054746862
9841 Trp 1139 45 0.00387870651749371 1107 13 0.00115602816514795
9851 Tmp 243 30 0.0155179713393311 255 42 0.0203609501990065
9851 Trp 1102 66 0.00588851285884688 1090 54 0.00487420350769106
9861 Tmp 225 29 0.016855953644786 245 49 0.0251973097192374
9861 Trp 1119 65 0.00574379768358512 1099 45 0.00405684527745245
9871 Tmp 188 13 0.0106963560649742 225 50 0.0307696109869468
9871 Trp 1155 65 0.00552401030566365 1118 28 0.00246539619994135
9881 Tmp 202 14 0.0098365844708787 233 45 0.0255649779889942
9881 Trp 1137 56 0.00484459746001325 1106 25 0.00222770622028767
9891 Tmp 222 18 0.0104573953165928 243 39 0.0204579180245927
9891 Trp 1115 51 0.00451060725851896 1094 30 0.00269745380898845
9901 Tmp 218 20 0.0130933421481204 240 42 0.023100911533093
9901 Trp 1120 56 0.00487518162629528 1098 34 0.00303676214923466
9911 Tmp 204 17 0.0117813378701556 236 49 0.0271648423031148
9911 Trp 1139 63 0.0054294427437947 1107 31 0.00275737942258147
9921 Tmp 196 15 0.0111695577664545 227 46 0.0270511087123312
9921 Trp 1142 54 0.00463311028391873 1111 23 0.00203581468859211
9931 Tmp 197 13 0.00991472013635577 228 44 0.0258026759474357
9931 Trp 1141 57 0.00488832751549148 1110 26 0.00230775469545081
9941 Tmp 212 22 0.013683593265316 243 53 0.0273797139747184
9941 Trp 1135 65 0.00565893529800425 1104 34 0.00304706331134126
9951 Tmp 205 18 0.012524109258214 234 47 0.0265969767776731
9951 Trp 1140 74 0.00630866900784062 1111 45 0.00394736812534628
9961 Tmp 209 16 0.0100837141122348 236 43 0.0233433719875959
9961 Trp 1129 48 0.00420368660461973 1102 21 0.00188118086259795
9971 Tmp 208 14 0.00956091341251645 232 38 0.021481190189424
9971 Trp 1130 52 0.00447652892905482 1106 28 0.00247536816525121
9981 Tmp 218 21 0.0130485655399668 241 44 0.0232652000229934
9981 Trp 1125 57 0.00496602794343899 1102 34 0.0030367658285157
9991 Tmp 207 12 0.00809949858737826 236 41 0.0227733593032576
9991 Trp 1131 49 0.00425312638286851 1102 20 0.00178536985295929
10001 Tmp 207 17 0.0116878751296572 236 46 0.0257155893828605
10001 Trp 1134 59 0.00510786570729572 1105 30 0.00267462796331128
