Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
53	1	26.42961	0	26.42961	0.0107069	0.711625	0.109655	0.0342453	2.27608	0.350724	-4.53686	-0.340204	-2.21041	1.162657	4.29075e-05	0.0001012	0.000116919	0	0	0.000237672	0.000234362	4.29075e-05	4.29075e-05	0.0001011999	0.0001169189	0.0002376715	0.000234362	0.0105016	0.222884	0.0528006	0.320502	0.244943	0.148369	0.0174957	0.104005	2.61826	0.0314658	0.187051	4.70891	-4.0458	-2.26332	0.962511	0.5869458
54	0	20.99398	0	20.99398	0.0284254	0.0552523	0.0284988	0.0913685	0.177599	0.0916045	-3.56047	-2.89585	-3.55789	1.167619	0.001064367	0.000345117	2.09448e-05	0	0	0.000283183	0.000868522	0.00106437	0.00106437	0.0003451175	2.094478e-05	0.0002831828	0.0008685221	0.384468	0.0315022	0.161044	0.024577	0.240685	0.157724	0.000731025	0.194056	0.0438174	0.00899017	2.3865	0.538868	-7.22106	-1.63961	-3.12772	2.50944
55	1	18.74495	0	18.74495	0.0278998	0.188322	0.15369	0.0163556	0.1104	0.090097	-3.57913	-1.6696	-1.87282	-0.534048	0.0005535892	0.000291516	0.000146821	0	0	4.44757e-05	0.00318482	0.000553589	0.000553589	0.0002915164	0.0001468206	4.447572e-05	0.003184821	0.00254964	0.149374	0.0890465	0.236831	0.128286	0.393913	0.0258319	1.11416	0.000808586	0.067065	2.89259	0.00209926	-3.65614	0.108101	-7.12022	0.9540514
56	0	20.8156	0	20.8156	0.0084158	0.198533	0.0229585	0.0150378	0.354749	0.0410234	-4.77764	-1.6168	-3.77407	0.5804537	0.0008478563	0.000283735	0.000233946	0	0	0.000537922	0.00158691	0.000847856	0.000847856	0.0002837349	0.0002339461	0.0005379223	0.001586912	0.0540087	0.127739	0.464466	0.00954103	0.240082	0.104164	5.15028	0.0189473	0.550759	6.41583	0.0236031	0.686094	1.63905	-3.96609	-0.596459	0.2197186
57	1	24.02558	0	24.02558	0.0486248	0.599134	0.0478793	0.0297272	0.366286	0.0292714	-3.02362	-0.512269	-3.03907	-0.4920706	0.0004441041	0.000257864	0.00047871	0	0	0.00054753	0.000281125	0.000444104	0.000444104	0.0002578638	0.0004787102	0.0005475298	0.0002811247	0.00187948	0.160156	0.0522308	0.0473342	0.272199	0.4662	4.97974	0.208103	0.0128136	8.63794	0.360979	0.0222267	1.60538	-1.56972	-4.35725	0.5507872
58	0	27.4255	0	27.4255	0.475537	0.179811	0.0137644	0.236215	0.0893181	0.0068372	-0.743311	-1.71585	-4.28567	-0.6997037	0.0003539392	0.000128248	0.000206498	0	0	0.000535778	8.22253e-05	0.000353939	0.000353939	0.0001282477	0.0002064978	0.0005357784	8.222526e-05	0.0215026	0.104697	0.398098	0.29185	0.00840574	0.175447	0.0238229	0.229166	0.418113	0.0313657	0.301725	0.550497	-3.73711	-1.47331	-0.872003	0.2750683
59	1	23.21285	0	23.21285	0.728713	0.507903	0.196321	0.727203	0.506851	0.195914	-0.316476	-0.677466	-1.628	-0.002073101	0.0001721221	0.000762766	5.30821e-05	0	0	0.00081374	0.000263996	0.000172122	0.000172122	0.0007627664	5.308211e-05	0.0008137404	0.0002639956	0.00555972	0.238771	0.112527	0.138276	0.289652	0.215214	0.0372285	0.196214	0.106966	0.935347	4.92978	2.68746	-3.29068	-1.62855	-2.23525	3.223844
60	0	21.78631	0	21.78631	0.349354	0.0677018	0.0141993	0.425399	0.0824386	0.0172901	-1.05167	-2.69264	-4.25457	0.196942	0.001565488	0.000149775	0.000220344	0	0	0.000230571	0.00148885	0.00156549	0.00156549	0.0001497753	0.0002203441	0.0002305709	0.001488848	0.0906798	0.0100833	0.166346	0.233984	0.445565	0.0533424	0.00990547	0.0818002	0.00334727	0.0232433	0.191945	0.00785442	-4.61467	-2.50348	-5.69961	0.8529304
61	1	20.04044	0	20.04044	0.162596	3.85137	0.00883814	0.0561264	1.32945	0.00305083	-1.81649	1.34843	-4.72868	-1.063663	8.441467e-05	0.000918138	0.000155987	0	0	0.000112723	0.00127338	8.44147e-05	8.44147e-05	0.0009181378	0.0001559871	0.0001127233	0.001273377	0.0508351	0.0950825	0.0732509	0.440569	0.290702	0.0495606	0.0503983	0.0247782	0.0365077	1.93464	0.951164	1.40143	-2.9878	-3.69779	-3.31023	3.647721
62	0	26.55032	0	26.55032	0.0500869	0.0463651	0.0519973	0.0901349	0.0834372	0.0935728	-2.994	-3.07121	-2.95656	0.5875484	1.194596e-05	0.00141552	0.000329095	0	0	0.000672577	6.05828e-06	1.1946e-05	1.1946e-05	0.001415515	0.0003290949	0.0006725766	6.058275e-06	0.0650486	0.0390288	0.158928	0.298615	0.159097	0.279283	0.278507	0.0390635	0.0440291	0.362817	0.0508888	0.0573575	-1.27831	-3.24257	-3.12291	0.2644538
63	1	26.87065	0	26.87065	1.89881	0.0971003	0.324339	2.36524	0.120952	0.404011	0.641226	-2.33201	-1.12597	0.2196519	0.0002814483	0.000307542	0.000159126	0	0	4.98851e-05	0.000309131	0.000281448	0.000281448	0.0003075419	0.0001591257	4.988512e-05	0.0003091308	0.199313	0.0829425	0.16557	0.0584899	0.00969095	0.483994	0.00892819	0.0662537	0.0356693	0.0206608	0.153318	0.0825427	-4.71854	-2.71426	-3.33346	0.8390246
64	0	25.81589	0	25.81589	0.00450053	0.0378309	0.00885253	0.00386355	0.0324765	0.00759959	-5.40356	-3.27463	-4.72705	-0.1526089	4.181207e-05	7.95274e-05	8.71254e-05	0	0	0.000357052	0.0011854	4.18121e-05	4.18121e-05	7.952741e-05	8.712539e-05	0.0003570517	0.0011854	0.348188	0.0336291	0.262362	0.166445	0.0740455	0.11533	1.37237	0.185559	0.150405	1.50141	0.203007	0.164547	0.316539	-1.68438	-1.89442	0.08986758
65	1	27.46837	0	27.46837	0.00623376	0.655633	0.0070939	0.00789622	0.830482	0.00898574	-5.07778	-0.422154	-4.94852	0.2364045	0.0002394244	0.00029375	0.00038218	0	0	1.22154e-05	8.72626e-05	0.000239424	0.000239424	0.0002937497	0.0003821802	1.221541e-05	8.726258e-05	0.0747232	0.350484	0.195406	0.0374307	0.00352341	0.338433	0.0965017	0.0841655	0.263517	0.158602	0.138327	0.433092	-2.33819	-2.47497	-1.33364	0.496834
66	0	25.20871	0	25.20871	0.0965418	0.185737	0.023784	0.256136	0.492781	0.0631017	-2.33778	-1.68342	-3.73874	0.9757329	0.0003691421	0.000212345	0.000513801	0	0	0.000725605	0.0003137	0.000369142	0.000369142	0.0002123449	0.0005138009	0.0007256046	0.0003136998	0.260358	0.016034	0.041634	0.491537	0.158187	0.0322505	0.0159074	1.06591	0.736938	0.0159761	1.07051	0.74012	-4.14097	0.0638245	-0.305252	0.004308704
67	1	22.51392	0	22.51392	7.0789	1.2086	0.198136	2.28633	0.390351	0.0639935	1.95712	0.189461	-1.6188	-1.130171	0.001165512	0.000147941	0.000673725	0	0	0.000285656	0.000105941	0.00116551	0.00116551	0.0001479411	0.0006737245	0.0002856562	0.000105941	0.0236727	0.0685261	0.00585242	0.300964	0.413069	0.187916	0.171446	0.0304987	0.104928	0.185777	0.0330481	0.113699	-1.76349	-3.49007	-2.25448	0.0802813
68	0	20.62989	0	20.62989	0.0175069	0.063059	0.00146864	0.0120456	0.0433875	0.00101049	-4.04516	-2.76368	-6.52342	-0.3738987	0.001451455	0.0011137	9.43223e-05	0	0	0.00160353	0.000126768	0.00145146	0.00145146	0.001113705	9.432234e-05	0.001603526	0.000126768	0.152821	0.00910675	0.312508	0.313558	0.205813	0.00619277	0.143129	0.200101	0.0215862	0.183916	0.257123	0.0277375	-1.94401	-1.60893	-3.8357	0.2507305
69	1	7.904594	0	7.904594	1.85483	25.4674	0.0400709	2.91182	39.9801	0.0629054	0.617795	3.2374	-3.21711	0.4509826	0.002892245	0.00074888	0.00150876	0	0	4.86927e-05	0.000773318	0.00289225	0.00289225	0.00074888	0.001508763	4.869269e-05	0.0007733184	0.0911254	0.0206052	0.0786468	0.056078	0.299903	0.453642	0.761854	0.015525	9.88512	5.65736	0.115285	73.4047	-0.272	-4.16531	2.29103	2.004957
70	0	20.87685	0	20.87685	0.0729427	0.950081	0.0206859	0.168002	2.18823	0.0476439	-2.61808	-0.0512077	-3.8783	0.8343025	0.0009304374	0.000821187	5.60097e-05	0	0	0.000133354	0.000408144	0.000930437	0.000930437	0.0008211874	5.600966e-05	0.0001333541	0.0004081439	0.384709	0.0594449	0.481147	0.0432169	0.00308971	0.0283929	0.181453	9.62833	0.00243865	0.332478	17.6421	0.00446837	-1.70676	2.26471	-6.01631	0.6055802
71	1	26.75775	0	26.75775	0.0873098	0.0854622	0.288601	0.0815408	0.0798153	0.269531	-2.43829	-2.45968	-1.24271	-0.06835902	0.0006554171	0.000170055	3.49467e-05	0	0	0.000761416	0.000448756	0.000655417	0.000655417	0.0001700548	3.494673e-05	0.0007614163	0.0004487561	0.388646	0.122522	0.155967	0.133481	0.147449	0.0519356	0.128546	0.389223	0.0233792	0.195779	0.592795	0.0356072	-2.05147	-0.943604	-3.75591	0.4206977
72	0	16.40643	0	16.40643	0.00173514	0.00638867	0.0312023	0.00739313	0.0272211	0.132948	-6.35667	-5.05323	-3.46726	1.449465	0.001639574	0.00109191	8.68383e-05	0	0	6.6643e-05	0.0022656	0.00163957	0.00163957	0.001091914	8.683829e-05	6.664297e-05	0.002265605	0.373594	0.118236	0.184446	0.148025	0.109662	0.0660367	0.016292	0.0117909	0.267359	0.0495904	0.0358896	0.813798	-4.11708	-4.44043	-1.31916	1.11312
73	1	23.07201	0	23.07201	0.023319	0.00488635	2.729	0.0168162	0.00352372	1.96798	-3.75849	-5.32131	1.00393	-0.3269276	0.0002460387	0.000318181	0.000130126	0	0	0.000993303	0.000581722	0.000246039	0.000246039	0.0003181813	0.0001301264	0.0009933032	0.0005817217	0.0828211	0.0222004	0.112386	0.145556	0.623151	0.0138852	0.0544135	0.376732	0.77742	0.105347	0.729369	1.50512	-2.91114	-0.976222	-0.251774	0.6606458
74	0	24.89404	0	24.89404	0.00136098	0.201987	0.00642688	0.00211249	0.313522	0.00997572	-6.59955	-1.59955	-5.04727	0.4396647	0.0001436935	2.43823e-05	0.000141065	0	0	0.000544499	0.000868025	0.000143693	0.000143693	2.438231e-05	0.0001410647	0.0005444987	0.0008680249	0.080294	0.211272	0.429765	0.255614	0.0186576	0.00439759	0.0216912	0.759803	0.0265053	0.0240895	0.843811	0.0294359	-3.83085	-0.274697	-3.63041	0.10487
75	1	21.96821	0	21.96821	0.186692	0.42729	0.00193783	0.166871	0.381926	0.0017321	-1.6783	-0.850292	-6.24619	-0.1122361	0.0001960903	0.000246565	4.10346e-06	0	0	0.00283507	8.40293e-05	0.00019609	0.00019609	0.0002465651	4.10346e-06	0.002835071	8.402934e-05	0.432373	0.043607	0.283625	0.0315183	0.195456	0.013421	0.0615959	0.0141269	0.0225919	0.152674	0.0350156	0.0559971	-2.78716	-4.25967	-3.79016	0.9077084
76	0	20.90277	0	20.90277	0.0273509	0.0823724	0.348224	0.00312583	0.00941402	0.0397971	-3.599	-2.49651	-1.05491	-2.16905	0.0005778819	0.000312326	0.00051175	0	0	0.00158278	0.000182538	0.000577882	0.000577882	0.0003123256	0.0005117504	0.001582781	0.0001825376	0.010696	0.102762	0.596206	0.249816	0.00504997	0.0354707	0.313862	0.0680619	0.0112075	1.31082	0.284254	0.0468071	-1.1588	-2.68734	-4.49117	1.429452
77	1	20.91784	0	20.91784	0.435373	0.00569795	0.397058	0.324818	0.00425106	0.296233	-0.831553	-5.16765	-0.923672	-0.2929385	0.001043228	0.000704224	0.000334386	0	0	0.000876284	0.000444772	0.00104323	0.00104323	0.0007042238	0.0003343861	0.0008762836	0.0004447719	0.109013	0.0564604	0.0826945	0.258562	0.40271	0.0905602	0.839235	0.139907	2.0933	1.21935	0.203275	3.04142	-0.175264	-1.96678	0.738743	0.3735797
78	0	21.32172	0	21.32172	0.139667	0.211353	0.0127696	0.243803	0.368938	0.0222906	-1.96849	-1.55422	-4.36069	0.557099	0.0004400699	8.34532e-05	0.00156122	0	0	0.000544744	0.000126459	0.00044007	0.00044007	8.345319e-05	0.001561218	0.0005447438	0.0001264591	0.0042883	0.677903	0.167187	0.115965	0.0330114	0.00164557	0.00147319	0.0184121	1.20713	0.00706371	0.0882832	5.78798	-6.52033	-3.99475	0.188242	1.567542
79	1	22.81187	0	22.81187	0.0562933	0.483412	0.00703745	0.036377	0.312383	0.00454764	-2.87718	-0.726886	-4.95651	-0.436638	0.0002147173	0.00082194	0.000243973	0	0	0.000803536	0.000424022	0.000214717	0.000214717	0.0008219398	0.0002439734	0.0008035361	0.0004240218	0.0916324	0.0407432	0.551767	0.190051	0.118041	0.00776537	0.00190738	0.541051	0.005048	0.00239673	0.679861	0.00634309	-6.26202	-0.614241	-5.28876	0.2283745
80	0	24.80902	0	24.80902	0.0276406	0.14744	0.35717	0.00424853	0.0226624	0.0548991	-3.58847	-1.91434	-1.02954	-1.872713	0.0006819847	0.00114734	7.07369e-05	0	0	6.91336e-05	4.15363e-05	0.000681985	0.000681985	0.001147335	7.073691e-05	6.913357e-05	4.153634e-05	0.0657629	0.0205246	0.170646	0.662628	0.0770167	0.00342196	0.545419	0.0371247	0.0113463	0.60819	0.0413973	0.0126521	-0.606202	-3.29347	-4.47887	0.1089337
81	1	26.13592	0	26.13592	0.0690918	0.0128445	0.0447084	0.0238334	0.00443074	0.0154222	-2.67232	-4.35484	-3.10759	-1.06435	0.0002409205	0.000444896	2.53841e-05	0	0	0.000314925	0.00138862	0.000240921	0.000240921	0.0004448962	2.538414e-05	0.0003149255	0.001388622	0.0725636	0.133631	0.0745379	0.306643	0.387155	0.0254691	0.029532	0.0504074	0.0326637	0.0356572	0.0608622	0.0394384	-3.52228	-2.98762	-3.42149	0.1884745
82	0	27.4207	0	27.4207	0.210877	0.0215742	0.0585263	1.02307	0.104668	0.283941	-1.55648	-3.83626	-2.83828	1.579291	2.94449e-05	0.000281269	0.00019223	0	0	0.000107523	0.000849566	2.94449e-05	2.94449e-05	0.000281269	0.0001922305	0.0001075229	0.0008495655	0.216828	0.0100373	0.247941	0.442438	0.0797571	0.00299936	0.0304123	0.127203	0.168744	0.0331233	0.138542	0.183786	-3.49291	-2.06197	-1.77938	0.08539067
83	1	23.0758	0	23.0758	0.106374	0.00430566	0.202829	0.133559	0.00540603	0.254664	-2.2408	-5.44782	-1.59539	0.2275849	0.00012505	0.00106591	7.51433e-06	0	0	0.00111454	0.00035627	0.00012505	0.00012505	0.001065909	7.514329e-06	0.001114543	0.00035627	0.15331	0.0438642	0.0339121	0.289839	0.130341	0.348734	0.528306	0.104352	0.0128955	2.99507	0.591592	0.0731074	-0.63808	-2.25999	-4.35087	1.735048
84	0	24.63121	0	24.63121	0.00802455	0.0345117	0.0208014	0.0310973	0.133742	0.0806111	-4.82525	-3.36646	-3.87273	1.354615	0.0007226379	0.00011126	0.000226419	0	0	0.00118602	8.00046e-05	0.000722638	0.000722638	0.0001112601	0.000226419	0.001186019	8.000458e-05	0.246314	0.252482	0.136717	0.312735	0.031003	0.0207489	0.0106991	0.592162	0.0390767	0.0131511	0.727875	0.0480324	-4.5376	-0.523975	-3.24223	0.2063486
85	1	23.15044	0	23.15044	0.632175	0.867666	0.0415162	0.285529	0.391892	0.0187513	-0.458588	-0.141948	-3.18167	-0.7948219	0.0004878174	0.000212357	7.20651e-05	0	0	0.00129433	0.000558685	0.000487817	0.000487817	0.0002123575	7.206514e-05	0.001294328	0.0005586848	0.200902	0.4208	0.052378	0.112346	0.0838572	0.129716	0.00731955	1.04777	0.244202	0.00866724	1.24069	0.289165	-4.91721	0.0466685	-1.40976	0.169001
86	0	22.66992	0	22.66992	0.11105	0.00454472	0.128322	0.0315535	0.00129132	0.036461	-2.19777	-5.39379	-2.05321	-1.2583	0.001014806	3.35673e-05	0.00015062	0	0	0.000585641	8.51899e-05	0.00101481	0.00101481	3.356729e-05	0.00015062	0.0005856409	8.518987e-05	0.675064	0.141655	0.0677919	0.0346182	0.0667701	0.0141012	0.568362	0.0630475	0.796292	8.17735	0.907102	11.4567	-0.564997	-2.76387	-0.227789	2.666366
87	1	25.53393	0	25.53393	0.217106	0.0586922	0.00541435	0.476643	0.128855	0.0118869	-1.52737	-2.83545	-5.2187	0.7863825	4.373838e-05	4.09087e-05	0.000836466	0	0	0.000527874	0.000153571	4.37384e-05	4.37384e-05	4.090874e-05	0.0008364662	0.0005278739	0.0001535705	0.122633	0.0905142	0.0478133	0.0507671	0.211324	0.476948	0.121157	0.0454536	0.167101	0.949638	0.356268	1.30975	-2.11067	-3.09106	-1.78916	2.058992
88	0	20.58696	0	20.58696	0.191355	0.185256	0.103744	0.114739	0.111082	0.0622065	-1.65363	-1.68601	-2.26582	-0.5114721	0.001701119	0.000581207	0.00133179	0	0	0.000447311	0.000679099	0.00170112	0.00170112	0.000581207	0.001331791	0.0004473105	0.0006790994	0.0172858	0.191217	0.265781	0.435492	0.0253516	0.0648727	0.0361229	0.487528	0.0713053	0.101404	1.36859	0.200169	-3.32083	-0.718407	-2.64078	1.03219
89	1	22.68705	0	22.68705	0.0148136	0.00624755	0.0523614	0.0277292	0.0116946	0.0980138	-4.21221	-5.07557	-2.94959	0.626939	0.001352926	0.00116313	2.6579e-05	0	0	0.000486973	0.000329494	0.00135293	0.00135293	0.001163134	2.6579e-05	0.0004869727	0.000329494	0.271505	0.161774	0.0413889	0.0497655	0.328393	0.147174	0.0226955	0.043265	0.0211337	0.0828615	0.157961	0.0771593	-3.78559	-3.14041	-3.85689	1.295003
90	0	23.93313	0	23.93313	0.0654812	0.00222781	1.79319	0.0598079	0.00203479	1.63783	-2.72599	-6.10674	0.583995	-0.09062422	0.0006030478	0.000152591	0.000590162	0	0	0.000849815	6.89716e-05	0.000603048	0.000603048	0.0001525907	0.0005901623	0.0008498152	6.897162e-05	0.0726489	0.0495975	0.539277	0.263743	0.0392798	0.0354541	0.0370323	0.00687587	0.0477137	0.0485333	0.00901128	0.062532	-3.29597	-4.97974	-3.04254	0.2704596
91	1	21.57618	0	21.57618	0.00897874	0.288506	9.69791	0.0137501	0.441821	14.8515	-4.7129	-1.24304	2.27191	0.4261889	0.0005344046	0.000930147	0.000666281	0	0	0.000372286	0.00042198	0.000534405	0.000534405	0.0009301467	0.0006662808	0.0003722856	0.0004219796	0.387798	0.013288	0.206045	0.219101	0.100256	0.0735121	0.0677928	0.218692	0.207812	0.100604	0.324535	0.308389	-2.6913	-1.52009	-1.57112	0.3947304
92	0	19.8176	0	19.8176	0.824376	0.0150089	0.042916	1.32549	0.0241324	0.0690035	-0.193129	-4.19911	-3.14851	0.4749115	0.0002440578	6.17711e-05	0.000605251	0	0	0.000474791	0.00295686	0.000244058	0.000244058	6.177115e-05	0.0006052515	0.0004747915	0.002956856	0.362051	0.178865	0.174572	0.226276	0.00252945	0.0557071	0.0120868	0.225421	1.32451	0.0247507	0.461605	2.71226	-4.41564	-1.48979	0.281039	0.716742
93	1	21.92662	0	21.92662	0.0134542	0.0113299	0.688235	0.0223003	0.0187792	1.14075	-4.30846	-4.48031	-0.373625	0.505309	0.0001843763	1.32979e-05	0.00144227	0	0	0.000123073	0.000121138	0.000184376	0.000184376	1.329789e-05	0.001442272	0.0001230728	0.0001211382	0.0956468	0.0933916	0.126207	0.397319	0.0377324	0.249704	0.108238	0.00109358	0.0213017	1.70252	0.0172014	0.335064	-2.22342	-6.8183	-3.84897	2.755533
94	0	26.80668	0	26.80668	0.267215	0.179341	0.219036	0.267498	0.17953	0.219267	-1.3197	-1.71847	-1.51852	0.001055423	0.0008017086	0.000188012	0.000586305	0	0	0.000337982	0.000259722	0.000801709	0.000801709	0.0001880118	0.0005863052	0.0003379818	0.0002597217	0.161512	0.123153	0.0366972	0.500808	0.16223	0.015599	0.0260217	0.0394161	0.0162586	0.029282	0.0443548	0.0182957	-3.64883	-3.23358	-4.11913	0.1180448
95	1	17.85428	0	17.85428	0.0608317	0.0056955	0.0212451	0.20347	0.0190503	0.0710606	-2.79964	-5.16808	-3.85163	1.207408	5.950715e-06	0.000248213	0.00183592	0	0	0.000199244	0.0019021	5.95071e-06	5.95071e-06	0.0002482134	0.001835922	0.0001992439	0.001902098	0.0725688	0.396048	0.125209	0.357169	0.020787	0.0282189	0.121015	0.000206961	0.156689	0.121584	0.000207935	0.157426	-2.11184	-8.48298	-1.85349	0.004691139
96	0	18.7125	0	18.7125	0.121492	0.0900196	0.153005	0.0609648	0.045172	0.0767783	-2.10791	-2.40773	-1.87728	-0.6895492	0.0002106374	0.0017826	0.000210744	0	0	0.00116831	0.000489465	0.000210637	0.000210637	0.001782596	0.0002107442	0.001168306	0.0004894649	0.0656775	0.143646	0.0690066	0.295183	0.416872	0.00961395	0.0188449	0.070393	0.00296683	0.964849	3.60408	0.1519	-3.97151	-2.65366	-5.82026	3.935728
97	1	25.47118	0	25.47118	0.0335284	0.036418	0.017744	0.0501079	0.0544263	0.0265182	-3.39536	-3.31269	-4.03171	0.4017848	0.000171703	0.000197102	0.000168247	0	0	0.00173919	0.000307	0.000171703	0.000171703	0.0001971016	0.0001682473	0.001739193	0.0003069998	0.207287	0.274026	0.119653	0.0330425	0.00940481	0.356587	0.0951724	0.053594	0.0765967	0.300303	0.169108	0.24169	-2.35206	-2.92632	-2.5692	1.149101
98	0	20.93026	0	20.93026	0.0120748	0.0156765	0.0116326	0.00227842	0.00295804	0.00219499	-4.41664	-4.15559	-4.45394	-1.667637	0.0009859546	0.000587367	0.00117104	0	0	0.000107446	0.000241348	0.000985955	0.000985955	0.0005873674	0.001171041	0.0001074463	0.0002413476	0.105571	0.0892726	0.231318	0.386049	0.0956928	0.0920966	0.850743	0.401454	0.00659008	1.8942	0.893848	0.014673	-0.161645	-0.912662	-5.02219	0.8004421
99	1	19.24828	0	19.24828	0.0169419	0.0139329	0.0165197	0.00553111	0.00454874	0.00539328	-4.07797	-4.2735	-4.1032	-1.119401	5.715569e-05	0.000149731	5.81431e-05	0	0	0.00307076	0.000170547	5.71557e-05	5.71557e-05	0.0001497314	5.814306e-05	0.003070761	0.000170547	0.305548	0.0565572	0.0411281	0.225138	0.187967	0.183662	1.92296	0.703613	0.242191	16.4262	6.01035	2.06882	0.653868	-0.351527	-1.41803	2.145009
100	0	23.66703	0	23.66703	0.0360892	0.166587	0.0557728	0.0467802	0.215936	0.072295	-3.32176	-1.79224	-2.88647	0.2594681	0.0001480991	0.00034852	0.000358544	0	0	0.000888679	0.00130537	0.000148099	0.000148099	0.0003485198	0.000358544	0.0008886788	0.001305373	0.00914064	0.00230288	0.134377	0.00525881	0.0991306	0.74979	0.00869044	0.738151	0.0117678	0.0160454	1.36287	0.0217272	-4.74553	-0.303606	-4.44239	0.6131988
101	1	22.68848	0	22.68848	0.0129879	0.0320585	0.837628	0.00270126	0.00666765	0.174213	-4.34374	-3.44019	-0.177182	-1.570296	0.0004155042	0.000318674	0.000156992	0	0	0.000284522	2.51261e-05	0.000415504	0.000415504	0.0003186744	0.0001569916	0.0002845219	2.512608e-05	0.178047	0.0940794	0.00997133	0.475962	0.191462	0.0504781	0.180009	0.000271362	0.114552	0.40705	0.000613624	0.259034	-1.71475	-8.21206	-2.16672	0.8159284
102	0	22.10501	0	22.10501	0.0231343	0.452893	0.0448857	0.00274035	0.0536471	0.0053169	-3.76644	-0.792099	-3.10364	-2.133229	0.000800979	0.000859939	0.00021295	0	0	0.000131386	0.000871842	0.000800979	0.000800979	0.0008599387	0.0002129503	0.0001313861	0.0008718417	0.359053	0.0572536	0.108145	0.284764	0.0669374	0.123846	0.128196	0.0251718	0.0543606	0.44862	0.0880881	0.190234	-2.05419	-3.68203	-2.91212	1.252615
103	1	27.04298	0	27.04298	0.000933016	0.0213977	0.27051	0.00122467	0.0280864	0.355069	-6.97709	-3.84447	-1.30744	0.2720019	0.0005692843	7.50357e-05	0.000182448	0	0	2.26594e-05	0.000286359	0.000569284	0.000569284	7.503569e-05	0.0001824476	2.265944e-05	0.000286359	0.0231311	0.120993	0.0478578	0.645445	0.0686585	0.0939144	0.188471	0.058409	0.0359714	0.20188	0.0625648	0.0385307	-1.66881	-2.84028	-3.32503	0.06873174
104	0	25.11961	0	25.11961	0.0180648	0.117278	0.00140343	0.0392408	0.254753	0.00304857	-4.01379	-2.14321	-6.56883	0.7757508	0.000213457	0.000118587	0.000678359	0	0	9.79514e-05	4.5272e-05	0.000213457	0.000213457	0.0001185867	0.000678359	9.795136e-05	4.527201e-05	0.157679	0.692561	0.0214993	0.0616549	0.0498203	0.016785	0.127335	1.97206	0.022523	0.281502	4.35966	0.0497918	-2.06093	0.67908	-3.79322	0.7933152
105	1	18.73662	0	18.73662	1.93993	1.10809	0.105411	0.94549	0.540065	0.0513757	0.662651	0.102637	-2.24989	-0.7187026	0.0006414095	0.000526685	6.49845e-05	0	0	1.41961e-05	0.000643057	0.000641409	0.000641409	0.0005266853	6.498452e-05	1.419613e-05	0.0006430572	0.0187133	0.166833	0.233873	0.0689827	0.133567	0.378031	0.225491	5.32874	0.0008009	1.53447	36.2623	0.00545016	-1.48948	1.67311	-7.12977	1.917664
106	0	23.53361	0	23.53361	2.90959	0.329466	0.0929201	0.752568	0.0852166	0.0240338	1.06801	-1.11028	-2.37602	-1.352276	8.267066e-05	0.000378324	0.000249634	0	0	8.59143e-05	0.000508913	8.26707e-05	8.26707e-05	0.000378324	0.0002496343	8.59143e-05	0.0005089131	0.029419	0.335009	0.111783	0.143085	0.320929	0.0597753	0.366829	0.00337419	0.278157	1.3368	0.0122963	1.01366	-1.00286	-5.6916	-1.27957	1.293139
107	1	19.19449	0	19.19449	0.256106	0.0746378	0.0132709	0.0985075	0.0287083	0.00510446	-1.36216	-2.59511	-4.32218	-0.9554591	9.232011e-06	0.000441852	7.5084e-05	0	0	0.000258165	0.00250474	9.23201e-06	9.23201e-06	0.0004418524	7.508404e-05	0.000258165	0.002504736	0.00740524	0.0317683	0.00824118	0.335574	0.40067	0.216341	0.0444233	14.2981	0.522622	0.142944	46.0082	1.68168	-3.11399	2.66013	-0.648896	1.168691
108	0	22.41017	0	22.41017	0.381763	1.34146	0.596704	0.287329	1.00963	0.449102	-0.962956	0.293759	-0.516335	-0.2841707	9.383595e-05	0.0005713	0.000354183	0	0	0.000532166	0.000397479	9.3836e-05	9.3836e-05	0.0005712996	0.000354183	0.0005321659	0.0003974793	0.0612954	0.369007	0.336115	0.0304446	0.150839	0.0522984	0.0826464	0.186327	0.985242	1.14233	2.57539	13.6179	-2.49318	-1.68025	-0.0148678	2.626252
109	1	23.222	0	23.222	0.0283795	0.790884	0.0593662	0.0189225	0.527335	0.0395834	-3.56209	-0.234604	-2.82403	-0.4053157	0.001079396	0.000523002	0.000418275	0	0	0.000424532	0.00110923	0.0010794	0.0010794	0.0005230023	0.0004182753	0.0004245322	0.001109231	0.0474098	0.191816	0.1423	0.0386499	0.108069	0.471756	0.0231139	0.0457117	0.0164705	0.0377981	0.0747522	0.0269342	-3.76732	-3.0854	-4.10618	0.4918243
