Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
26060	24.08677	0	24.08677	0.214044	0.133496	0.0330348	0.248218	0.154809	0.038309	-1.54157	-2.01369	-3.41019	0.1481248	8.614174e-06	1.71177e-05	3.40438e-05	0	0	0.000501486	0.00260946	8.61417e-06	8.61417e-06	1.711769e-05	3.404385e-05	0.0005014858	0.002609464	0.0427899	0.16158	0.21211	0.507205	0.0379556	0.0383585	0.00995168	0.0641343	0.0120946	0.0189441	0.122087	0.0230234	-4.61001	-2.74678	-4.415	0.6437517
26070	23.7367	0	23.7367	0.141695	0.0544865	0.603891	0.0620811	0.0238722	0.264583	-1.95408	-2.9098	-0.504361	-0.8252381	0.0002905776	5.80611e-05	0.000600305	0	0	6.41162e-05	3.93251e-05	0.000290578	0.000290578	5.806114e-05	0.0006003048	6.411624e-05	3.932511e-05	0.656598	0.107367	0.00746094	0.140043	0.0291335	0.0593983	8.27858	0.0270223	0.16299	76.3116	0.24909	1.50244	2.11367	-3.61109	-1.81406	2.221153
26080	20.44999	0	20.44999	0.011609	0.0433424	1.06259	0.0218286	0.0814973	1.998	-4.45597	-3.13862	0.0607107	0.631438	0.0004790855	0.000759729	8.34294e-05	0	0	0.00104501	0.00110168	0.000479085	0.000479085	0.0007597286	8.342939e-05	0.001045014	0.001101681	0.0403374	0.198067	0.32239	0.117927	0.0427264	0.278552	0.130037	0.0188336	0.0200652	2.0984	0.303918	0.323791	-2.03994	-3.97211	-3.90877	2.781113
26090	23.26786	0	23.26786	0.0100014	0.000735359	0.0453946	0.0167137	0.00122889	0.075861	-4.60503	-7.21515	-3.09236	0.5135082	0.0002781649	0.000314389	0.000123705	0	0	0.000230977	0.000732318	0.000278165	0.000278165	0.0003143889	0.000123705	0.000230977	0.0007323182	0.0378229	0.170317	0.0765374	0.148191	0.0569528	0.510179	0.0995693	0.173534	0.000966989	0.118934	0.207283	0.00115505	-2.3069	-1.75138	-6.94132	0.1777131
26100	20.52386	0	20.52386	0.0825476	0.510284	0.107735	0.100749	0.622802	0.13149	-2.49438	-0.672787	-2.22808	0.1992598	8.581394e-05	0.00091459	0.000299835	0	0	0.000353356	0.000492457	8.58139e-05	8.58139e-05	0.0009145898	0.000299835	0.0003533565	0.0004924574	0.224322	0.479022	0.13163	0.112601	0.0227501	0.029674	0.115006	1.37409	0.0611833	30.7443	367.33	16.3559	-2.16277	0.317789	-2.79388	5.588472
26110	24.06012	0	24.06012	0.0446744	0.00636362	0.0749478	0.0101376	0.00144404	0.0170073	-3.10836	-5.05716	-2.59096	-1.483151	9.679833e-05	8.75265e-05	8.24279e-05	0	0	0.000754828	0.000518207	9.67983e-05	9.67983e-05	8.752655e-05	8.24279e-05	0.0007548283	0.0005182074	0.107165	0.0419105	0.112694	0.208871	0.350483	0.178875	0.113806	0.0110543	0.0205249	1.72829	0.167874	0.311698	-2.17326	-4.50494	-3.88612	2.720396
26120	23.58513	0	23.58513	0.31762	0.000602979	0.00766051	0.50548	0.000959618	0.0121914	-1.1469	-7.41363	-4.87168	0.4646519	0.0006306498	0.000333258	9.4917e-05	0	0	0.000139742	0.00060495	0.00063065	0.00063065	0.000333258	9.491702e-05	0.0001397424	0.0006049499	0.185511	0.104336	0.0204881	0.187659	0.328704	0.173303	0.31466	0.173786	0.0099316	0.490091	0.270676	0.0154687	-1.15626	-1.74993	-4.61203	0.4430979
26130	26.44084	0	26.44084	0.0563234	0.0340723	0.0162072	0.0761805	0.0460846	0.0219211	-2.87665	-3.37927	-4.1223	0.3019958	0.0002538444	0.000850662	5.7989e-05	0	0	7.87989e-05	0.000334077	0.000253844	0.000253844	0.0008506625	5.798897e-05	7.879893e-05	0.0003340773	0.392682	0.151479	0.037361	0.116296	0.262753	0.0394288	0.0142482	0.360487	0.216093	0.0621431	1.57225	0.942484	-4.25112	-1.0203	-1.53204	1.472808
26140	19.6628	0	19.6628	0.00241997	0.349451	0.166245	0.00116396	0.168079	0.0799608	-6.024	-1.05139	-1.79429	-0.7319289	0.0009331392	6.94605e-05	2.76682e-05	0	0	0.00210557	0.00081005	0.000933139	0.000933139	6.946052e-05	2.766815e-05	0.002105574	0.0008100498	0.149396	0.143425	0.00780119	0.0198817	0.160577	0.518919	0.0123887	0.0452999	0.0393835	0.102596	0.375146	0.326151	-4.39097	-3.09445	-3.23441	2.114013
26150	22.98258	0	22.98258	0.0333693	0.0059536	0.0529644	0.0254271	0.0045366	0.0403585	-3.40012	-5.12376	-2.93813	-0.2718183	0.000717922	4.81841e-05	0.000337797	0	0	0.00136098	0.000358121	0.000717922	0.000717922	4.818405e-05	0.0003377971	0.00136098	0.0003581206	0.077153	0.218406	0.114068	0.0149938	0.0258233	0.549556	1.47523	0.00260618	0.0362276	1.80199	0.00318345	0.044252	0.388812	-5.94987	-3.31793	0.2000797
26160	23.45747	0	23.45747	2.31471	0.0337792	0.0253441	6.95051	0.101431	0.0761022	0.839284	-3.38791	-3.67521	1.099531	0.0006273405	0.000168237	0.000917034	0	0	0.00107914	0.000116414	0.00062734	0.00062734	0.0001682368	0.0009170338	0.001079139	0.0001164144	0.0745937	0.164262	0.135628	0.0107498	0.220761	0.394006	0.0658882	0.0590345	0.0185164	0.0929158	0.0832507	0.0261118	-2.7198	-2.82963	-3.9891	0.3437343
26170	15.71314	0	15.71314	4.8036	0.00012242	1.03874	6.90435	0.000175958	1.49301	1.56937	-9.00805	0.0380043	0.3627871	1.398098e-05	0.000452914	5.72725e-05	0	0	0.000936903	0.000760123	1.3981e-05	1.3981e-05	0.0004529136	5.727253e-05	0.0009369028	0.0007601228	0.141297	0.117567	0.0574362	0.0413471	0.459092	0.18326	0.00206693	0.141828	0.00602173	0.0095912	0.658127	0.0279427	-6.18169	-1.95314	-5.11238	1.534781
26180	25.70588	0	25.70588	0.00478139	0.0177207	0.17369	0.00100327	0.00371829	0.0364449	-5.34302	-4.03302	-1.75048	-1.56147	0.0002345181	1.802e-05	0.000363353	0	0	0.000388669	0.000437887	0.000234518	0.000234518	1.802003e-05	0.0003633527	0.0003886686	0.0004378873	0.19638	0.326174	0.143309	0.159501	0.0429704	0.131666	0.00324452	0.0851552	0.0481699	0.00366905	0.0962975	0.0544728	-5.73079	-2.46328	-3.03302	0.1229663
26190	25.89148	0	25.89148	0.102235	0.468564	0.019159	0.4715	2.16099	0.0883603	-2.28049	-0.758083	-3.95498	1.528649	7.48988e-05	0.00012076	0.000604576	0	0	0.000149478	0.000846292	7.48988e-05	7.48988e-05	0.0001207597	0.000604576	0.0001494782	0.0008462917	0.29001	0.0291863	0.115038	0.204737	0.238696	0.122332	0.0446851	0.134413	0.50897	0.0577232	0.173631	0.657475	-3.10811	-2.00684	-0.675367	0.2560179
26200	20.77902	0	20.77902	0.143015	2.2158	0.00624073	0.120457	1.8663	0.00525638	-1.94481	0.795614	-5.07666	-0.1716541	9.264954e-05	0.000643038	0.000137349	0	0	0.00053946	0.000916679	9.26495e-05	9.26495e-05	0.0006430376	0.0001373489	0.0005394602	0.0009166788	0.0528852	0.014887	0.365307	0.365121	0.0229277	0.178871	0.0356771	0.71964	0.137128	1.28679	25.9557	4.94587	-3.33325	-0.329004	-1.98684	3.585395
26210	16.8354	0	16.8354	0.105531	1.51372	0.168299	0.143031	2.0516	0.228103	-2.24875	0.414567	-1.78201	0.3040532	0.0005036041	0.00126532	0.00187684	0	0	0.000394481	0.00101699	0.000503604	0.000503604	0.001265324	0.00187684	0.0003944814	0.001016988	0.0152961	0.198642	0.177838	0.194427	0.0444217	0.369374	0.00323384	0.0734237	0.206222	0.0360433	0.818355	2.29848	-5.73408	-2.61151	-1.5788	2.411049
26220	25.03605	0	25.03605	0.441983	0.244592	0.170855	0.582711	0.32247	0.225255	-0.816484	-1.40817	-1.76694	0.2764205	0.0006635887	0.000347954	0.000317686	0	0	0.00054609	2.94935e-05	0.000663589	0.000663589	0.0003479538	0.0003176857	0.0005460896	2.949346e-05	0.134141	0.0788328	0.226905	0.470747	0.0469477	0.042427	0.405733	0.418758	0.00517025	0.976472	1.00782	0.0124432	-0.90206	-0.870461	-5.26483	0.878251
26230	20.51632	0	20.51632	0.0111851	0.0617747	0.176607	0.0164414	0.0908047	0.2596	-4.49317	-2.78426	-1.73383	0.3852163	0.002354574	0.000281689	6.17738e-06	0	0	0.000330872	0.000334096	0.00235457	0.00235457	0.0002816886	6.177376e-06	0.0003308723	0.0003340959	0.128079	0.180441	0.112903	0.211099	0.032084	0.335394	8.54834	0.00631228	0.0194688	15.71	0.0116006	0.0357795	2.14574	-5.06526	-3.93894	0.6085625
26240	18.23887	0	18.23887	0.0746302	0.234926	0.0172119	0.130302	0.410174	0.0300515	-2.59521	-1.44849	-4.06216	0.5573121	0.0001297075	0.00238012	0.00048209	0	0	0.000488745	0.000580795	0.000129707	0.000129707	0.002380119	0.00048209	0.0004887452	0.0005807946	0.459759	0.0881455	0.196618	0.128342	0.0356043	0.0915316	0.00602355	0.000906462	0.0134343	0.0405045	0.00609538	0.0903369	-5.11208	-7.00596	-4.30995	1.905737
26250	22.20859	0	22.20859	0.454206	0.00116306	0.0138101	0.409421	0.00104838	0.0124484	-0.789204	-6.7567	-4.28235	-0.1038074	0.0008909874	0.000225001	0.000830213	0	0	0.000120942	1.84404e-05	0.000890987	0.000890987	0.0002250014	0.0008302126	0.0001209421	1.844044e-05	0.184322	0.0708721	0.134625	0.141986	0.240088	0.228108	0.0127531	0.550077	0.385745	0.0727623	3.13845	2.20086	-4.36198	-0.597697	-0.952578	1.741426
26260	29.59697	0	29.59697	0.11305	0.0344406	0.0288549	0.105413	0.0321141	0.0269057	-2.17993	-3.36852	-3.54548	-0.069943	5.446654e-05	5.7267e-06	0.000148783	0	0	0.000637373	0.000165248	5.44665e-05	5.44665e-05	5.726703e-06	0.0001487832	0.0006373729	0.0001652481	0.13145	0.0526873	0.299356	0.330068	0.0860548	0.100384	0.0235404	0.143371	0.110508	0.0295881	0.180205	0.138898	-3.74904	-1.94232	-2.20267	0.2286547
26270	23.07607	0	23.07607	0.151648	0.099957	0.0851106	0.173317	0.11424	0.0972723	-1.8862	-2.30302	-2.4638	0.1335626	0.001016499	0.000203538	0.000955464	0	0	0.00135656	0.000176239	0.0010165	0.0010165	0.000203538	0.0009554643	0.001356555	0.0001762388	0.110781	0.52233	0.0467311	0.149161	0.135208	0.0357881	0.0257525	0.288939	0.00776116	0.0457174	0.512944	0.0137781	-3.65923	-1.24154	-4.85862	0.5739501
26280	26.18769	0	26.18769	0.016224	0.411195	0.0139971	0.0233426	0.591616	0.0201386	-4.12126	-0.888688	-4.26891	0.3637907	7.255315e-05	0.000622328	0.000804981	0	0	7.30735e-05	0.00027641	7.25531e-05	7.25531e-05	0.0006223285	0.0008049814	7.307347e-05	0.00027641	0.126899	0.239666	0.0430938	0.195051	0.10793	0.28736	0.0227803	0.491616	0.264868	0.0344931	0.744387	0.401053	-3.78186	-0.710057	-1.32852	0.414862
26290	28.74303	0	28.74303	0.0101809	0.0631977	0.0405877	0.0051846	0.0321833	0.0206692	-4.58724	-2.76149	-3.20429	-0.6748222	0.0001228996	0.000377492	0.000207723	0	0	0.000116704	0.000165815	0.0001229	0.0001229	0.0003774915	0.0002077229	0.0001167036	0.000165815	0.135206	0.117965	0.0338772	0.0404115	0.250639	0.421902	0.161067	0.0779938	0.0593679	0.340996	0.165121	0.125688	-1.82594	-2.55113	-2.824	0.7500516
26300	21.86387	0	21.86387	0.122973	0.211232	0.515281	0.686717	1.17958	2.87748	-2.09579	-1.5548	-0.663043	1.719959	0.001008416	0.000639932	8.68704e-05	0	0	9.69134e-05	0.00152944	0.00100842	0.00100842	0.0006399321	8.687038e-05	9.691337e-05	0.001529436	0.38343	0.0205813	0.0590813	0.0325449	0.161608	0.342755	0.0444212	0.209821	0.0240508	0.122398	0.578138	0.0662693	-3.11404	-1.5615	-3.72759	1.01356
26310	18.5368	0	18.5368	0.0143612	0.005689	0.090891	0.00530472	0.00210139	0.0335731	-4.24322	-5.16922	-2.39809	-0.9959361	0.0001467498	0.000421355	0.00202485	0	0	0.000262372	0.000888586	0.00014675	0.00014675	0.0004213552	0.002024853	0.0002623721	0.0008885857	0.150834	0.0213835	0.0333735	0.0635645	0.47655	0.254295	0.513392	0.00108993	0.163169	3.32148	0.00705146	1.05565	-0.666716	-6.82165	-1.81297	1.867126
26320	24.1838	0	24.1838	0.163314	0.0749127	0.0708411	0.517049	0.237172	0.224281	-1.81208	-2.59143	-2.64732	1.152461	0.000139269	0.000141323	0.000307435	0	0	0.000469092	0.00071108	0.000139269	0.000139269	0.0001413226	0.0003074354	0.0004690923	0.0007110801	0.018104	0.0363738	0.0691874	0.0785645	0.461821	0.335949	0.758616	1.16786	0.0118768	3.63338	5.59346	0.0568837	-0.27626	0.155175	-4.43317	1.566423
26330	25.91093	0	25.91093	0.00181673	0.103125	0.0081641	0.00177169	0.100569	0.00796172	-6.31072	-2.27181	-4.80801	-0.02510206	0.000198055	0.00104743	1.21043e-05	0	0	0.000326517	0.000182949	0.000198055	0.000198055	0.001047428	1.210428e-05	0.0003265173	0.0001829491	0.0606751	0.0709385	0.0395675	0.132936	0.632136	0.0637478	0.114102	0.0497576	0.0286999	0.188716	0.0822953	0.0474676	-2.17066	-3.00059	-3.55086	0.5031516
26340	25.25423	0	25.25423	0.0177322	0.0101793	0.528896	0.00806914	0.00463215	0.240678	-4.03238	-4.5874	-0.636964	-0.7873328	0.0004296129	0.000244799	0.00093014	0	0	1.9375e-05	0.000507348	0.000429613	0.000429613	0.0002447988	0.0009301395	1.937505e-05	0.0005073484	0.387657	0.00710815	0.00704109	0.403169	0.0291517	0.165873	0.106396	0.158312	0.499426	0.183228	0.272634	0.860079	-2.24059	-1.84319	-0.694296	0.5435651
26350	25.92038	0	25.92038	0.275274	0.0141964	0.0583094	0.121202	0.00625061	0.0256734	-1.28999	-4.25477	-2.84199	-0.8203069	0.001051754	0.000139945	2.2721e-06	0	0	4.64405e-06	0.000883447	0.00105175	0.00105175	0.0001399453	2.272097e-06	4.644047e-06	0.0008834471	0.239855	0.0674946	0.0612191	0.238879	0.110153	0.2824	0.308483	0.432344	0.180958	0.43847	0.614523	0.257209	-1.17609	-0.838533	-1.70949	0.3516244
26360	24.39465	0	24.39465	0.110053	0.230751	0.0699662	0.171384	0.359345	0.108957	-2.2068	-1.46642	-2.65974	0.4429444	0.0001841598	0.000568362	0.00111301	0	0	0.000326504	0.000174553	0.00018416	0.00018416	0.0005683616	0.001113008	0.0003265035	0.0001745528	0.0103625	0.113663	0.0373032	0.283321	0.467402	0.0879487	0.0314881	0.400474	0.29289	0.225794	2.8717	2.10024	-3.45815	-0.915106	-1.22796	1.970012
26370	16.53609	0	16.53609	0.273317	0.014601	0.212675	1.24865	0.0667049	0.97161	-1.29712	-4.22666	-1.54799	1.519187	0.001668416	0.000268205	0.00182982	0	0	0.000748051	0.00100033	0.00166842	0.00166842	0.0002682054	0.001829817	0.0007480507	0.001000331	0.404617	0.0799467	0.116481	0.045277	0.307255	0.0464229	0.00660694	0.107089	0.219581	0.0386573	0.626576	1.28477	-5.01963	-2.2341	-1.51603	1.766614
26380	18.72495	0	18.72495	1.07695	0.00618734	0.00929465	0.615253	0.00353477	0.00530994	0.0741361	-5.08525	-4.67832	-0.5598582	0.001238897	0.000182939	0.000852246	0	0	0.000786434	0.000455529	0.0012389	0.0012389	0.000182939	0.0008522459	0.0007864344	0.0004555291	0.0518867	0.174371	0.0700951	0.122918	0.0394762	0.541253	1.2957	0.416829	0.00180402	3.30361	1.06278	0.00459969	0.259048	-0.87508	-6.31774	0.9359683
26390	23.96397	0	23.96397	0.0848993	0.00278458	1.39533	0.373481	0.0122497	6.13821	-2.46629	-5.88366	0.333132	1.481401	6.558692e-05	1.24746e-05	0.000194924	0	0	0.00010686	0.00129689	6.55869e-05	6.55869e-05	1.247461e-05	0.0001949238	0.0001068599	0.001296894	0.194893	0.168647	0.156485	0.317256	0.141906	0.0208125	0.269195	0.0548406	0.155718	0.760115	0.154851	0.439695	-1.31232	-2.90332	-1.85971	1.038033
26400	18.7379	0	18.7379	0.059407	0.0239834	0.0174338	0.222598	0.0898659	0.0653245	-2.82334	-3.73039	-4.04934	1.320957	0.0001900715	0.00218354	0.000299006	0	0	0.000361691	0.000295612	0.000190071	0.000190071	0.002183536	0.0002990061	0.0003616909	0.0002956124	0.377491	0.092735	0.146764	0.0654597	0.206702	0.110849	0.433529	0.040831	0.370995	47.3545	4.45998	40.524	-0.835797	-3.19831	-0.991566	4.693459
26410	24.39089	0	24.39089	0.00642066	0.011316	0.0241349	0.0165812	0.0292232	0.0623278	-5.04824	-4.48154	-3.72409	0.9487472	0.0004376103	0.000417636	9.32405e-05	0	0	0.000244992	0.00069004	0.00043761	0.00043761	0.0004176355	9.324052e-05	0.0002449917	0.0006900396	0.12778	0.436481	0.0820007	0.087365	0.127023	0.13935	0.0795386	1.82693	0.00689336	0.121905	2.80004	0.0105651	-2.53151	0.602638	-4.9772	0.4269971
26420	23.64136	0	23.64136	0.0180327	0.0949464	0.00909826	0.00738602	0.038889	0.00372655	-4.01557	-2.35444	-4.69967	-0.8926004	0.0002289905	0.00114713	0.00053255	0	0	0.000323922	0.000681947	0.000228991	0.000228991	0.001147131	0.0005325503	0.0003239217	0.0006819467	0.0947067	0.0627944	0.0339542	0.457014	0.189363	0.162168	0.015256	0.319961	0.0177261	0.0348006	0.729866	0.0404351	-4.18278	-1.13956	-4.03272	0.8246636
26430	25.0214	0	25.0214	0.0243032	0.163868	0.00408614	0.0397483	0.268009	0.00668296	-3.71715	-1.8087	-5.50016	0.491961	6.109889e-06	2.80509e-05	5.84594e-05	0	0	5.36588e-05	0.00175129	6.10989e-06	6.10989e-06	2.805092e-05	5.845938e-05	5.365881e-05	0.00175129	0.0155778	0.0110116	0.194359	0.505539	0.1046	0.168913	0.00890226	0.235038	0.168013	0.0325335	0.858951	0.614009	-4.72145	-1.44801	-1.78371	1.295966
26440	22.89859	0	22.89859	0.04105	0.00601665	0.0980227	0.0240394	0.00352342	0.0574033	-3.19296	-5.11323	-2.32256	-0.5350982	0.0006229611	0.00110002	0.000251712	0	0	2.53759e-05	0.00121248	0.000622961	0.000622961	0.001100023	0.000251712	2.537585e-05	0.001212481	0.313396	0.137663	0.217861	0.0974077	0.14743	0.0862418	0.0292049	0.0107975	0.506261	0.0750776	0.0277575	1.30146	-3.53342	-4.52844	-0.680704	0.9441876
26450	25.604	0	25.604	0.0520862	0.000616843	0.0234037	0.065875	0.00078014	0.0295994	-2.95486	-7.3909	-3.75486	0.2348592	3.554275e-05	0.000403516	0.000106095	0	0	0.000174807	4.97718e-05	3.55427e-05	3.55427e-05	0.0004035158	0.0001060948	0.000174807	4.977176e-05	0.437812	0.0496808	0.133638	0.00046097	0.339435	0.0389738	0.0452875	0.0734548	0.0124722	0.307305	0.498438	0.0846322	-3.09472	-2.61109	-4.38425	1.914809
26460	16.36537	0	16.36537	0.0151224	3.6065	0.126387	0.00907402	2.16403	0.0758372	-4.19158	1.28274	-2.0684	-0.5107642	0.0008320683	0.00081522	0.000675278	0	0	0.00147716	0.000351288	0.000832068	0.000832068	0.0008152199	0.0006752777	0.001477164	0.0003512884	0.0650053	0.166695	0.128694	0.0848369	0.122427	0.432342	0.00146416	0.0270816	1.61521	0.0088966	0.164554	9.81443	-6.52647	-3.6089	0.479465	1.804388
26470	23.33661	0	23.33661	0.0815846	0.425974	0.106955	0.09537	0.497951	0.125027	-2.50611	-0.853377	-2.23535	0.1561236	0.001797687	0.00014121	0.0004259	0	0	0.000530584	2.41979e-05	0.00179769	0.00179769	0.0001412105	0.0004258999	0.0005305841	2.419788e-05	0.0209305	0.624994	0.0577936	0.0676574	0.0582845	0.17034	0.381602	0.00128015	0.0330188	0.437909	0.00146904	0.0378908	-0.963377	-6.66078	-3.41068	0.1376317
26480	25.42572	0	25.42572	0.482358	0.363955	0.00724366	1.14476	0.863759	0.0171911	-0.729068	-1.01072	-4.92763	0.8642628	6.580795e-05	6.65798e-05	0.00110861	0	0	0.000167833	0.000358752	6.5808e-05	6.5808e-05	6.657984e-05	0.001108613	0.0001678333	0.0003587516	0.086812	0.199911	0.062737	0.0797809	0.099004	0.471756	0.572976	0.0465118	0.0111645	0.875134	0.0710396	0.0170521	-0.556911	-3.06805	-4.49501	0.4235328
26490	20.47372	0	20.47372	0.0390044	0.012975	0.0188658	0.00299279	0.000995565	0.00144756	-3.24408	-4.34473	-3.9704	-2.567469	0.001811235	5.80291e-05	0.000221141	0	0	0.00011131	2.1279e-05	0.00181124	0.00181124	5.802913e-05	0.0002211414	0.0001113096	2.1279e-05	0.158253	0.167496	0.219554	0.102767	0.082318	0.269612	0.000804504	0.0364357	0.212976	0.00185536	0.0840285	0.491168	-7.12528	-3.31221	-1.54658	0.8356069
26500	23.19886	0	23.19886	0.00555155	0.0118794	3.75439	0.00593996	0.0127105	4.01706	-5.19368	-4.43295	1.32293	0.06762557	0.001054676	0.000328756	0.000328082	0	0	0.000126662	0.000169288	0.00105468	0.00105468	0.0003287557	0.0003280823	0.0001266621	0.0001692878	0.121168	0.121852	0.0889385	0.325912	0.130072	0.212057	0.391767	0.0574351	0.0527857	1.61439	0.236678	0.217519	-0.937088	-2.8571	-2.94152	1.416045
26510	27.52062	0	27.52062	1.71127	0.0535603	0.171979	2.46476	0.0771434	0.247703	0.537238	-2.92695	-1.76038	0.3648578	0.0001100941	0.000155363	0.000127592	0	0	0.00024146	0.000232022	0.000110094	0.000110094	0.0001553631	0.0001275923	0.0002414597	0.0002320218	0.0787535	0.0225219	0.00349773	0.717624	0.0348997	0.142703	0.0179925	0.00501352	0.215882	0.0237779	0.0066256	0.285298	-4.0178	-5.29562	-1.53302	0.2788017
26520	22.69017	0	22.69017	0.0692215	0.00522097	0.0221648	0.0202346	0.00152618	0.00647915	-2.67044	-5.25507	-3.80925	-1.229918	0.0004648106	0.00170149	0.000223489	0	0	0.000152775	0.000785113	0.000464811	0.000464811	0.001701492	0.0002234885	0.0001527751	0.000785113	0.257967	0.0737295	0.0111098	0.0320228	0.104721	0.52045	0.0511914	0.0187134	0.00642972	0.0670495	0.0245105	0.00842153	-2.97218	-3.97851	-5.04682	0.2698608
26530	20.66933	0	20.66933	0.304371	0.140111	0.80281	0.981207	0.45168	2.58804	-1.18951	-1.96532	-0.219638	1.170537	0.001064108	0.000402593	0.000139881	0	0	0.000140394	0.000522702	0.00106411	0.00106411	0.0004025932	0.0001398811	0.0001403944	0.0005227017	0.540907	0.349206	0.0124815	0.0183309	0.0502726	0.0288015	0.000341392	0.00354732	0.541929	0.000374804	0.0038945	0.594969	-7.98248	-5.64156	-0.612619	0.09337333
26540	25.04956	0	25.04956	0.00601088	0.139549	0.0273662	0.00194772	0.0452185	0.00886755	-5.11418	-1.96934	-3.59845	-1.126911	4.00966e-05	0.000251046	0.00145812	0	0	0.000118734	6.6418e-05	4.00966e-05	4.00966e-05	0.0002510458	0.001458123	0.0001187342	6.641796e-05	0.273207	0.242515	0.00548627	0.230663	0.093675	0.154454	0.00250081	0.12846	0.0209407	0.00326103	0.16751	0.0273064	-5.99114	-2.05214	-3.86606	0.2654253
26550	20.50162	0	20.50162	0.0229216	0.535221	0.0166644	0.0050994	0.119071	0.00370737	-3.77568	-0.625076	-4.09448	-1.502956	0.0006177844	0.000716758	0.000164542	0	0	0.00152625	0.00079471	0.000617784	0.000617784	0.000716758	0.000164542	0.00152625	0.0007947096	0.304959	0.046384	0.0056998	0.257701	0.031632	0.353624	0.420419	0.18674	0.651375	0.844522	0.375117	1.30846	-0.866504	-1.67804	-0.428669	0.6975203
26560	20.94017	0	20.94017	0.163919	3.5056	0.66212	0.090319	1.93158	0.364828	-1.80839	1.25436	-0.412308	-0.5960214	0.0002826147	3.9444e-05	0.00144612	0	0	0.00132551	0.000102167	0.000282615	0.000282615	3.944401e-05	0.001446117	0.001325514	0.0001021672	0.130004	0.259743	0.0064915	0.0915017	0.0205427	0.491717	0.410923	0.0943275	0.0337297	1.62369	0.372719	0.133277	-0.88935	-2.36098	-3.38938	1.374052
26570	25.67375	0	25.67375	0.0242562	0.018404	0.00999112	0.0315321	0.0239245	0.0129881	-3.71909	-3.99519	-4.60606	0.2623343	0.0004061045	0.000227728	0.000270736	0	0	0.000208957	0.000832041	0.000406105	0.000406105	0.0002277277	0.0002707359	0.0002089565	0.0008320413	0.275611	0.254424	0.0372864	0.125161	0.2367	0.0708175	0.258551	0.0144521	0.0733491	0.999792	0.055885	0.283634	-1.35266	-4.23691	-2.61252	1.352454
26580	21.84645	0	21.84645	0.144972	1.00134	0.0598603	0.106339	0.734496	0.0439083	-1.93121	0.00134072	-2.81574	-0.309911	0.0001568129	0.00074997	2.06961e-05	0	0	0.000667557	0.00178216	0.000156813	0.000156813	0.0007499701	2.069607e-05	0.0006675566	0.001782158	0.0565867	0.293618	0.0971247	0.372226	0.121432	0.0590126	0.453038	0.0533567	0.0953127	3.30943	0.38977	0.696257	-0.79178	-2.93075	-2.35059	1.988556
26590	16.01637	0	16.01637	0.499643	0.00980087	0.110477	0.153985	0.00302053	0.0340478	-0.693861	-4.62528	-2.20295	-1.177039	0.0003693012	0.00255936	0.000454708	0	0	0.00226588	6.09294e-05	0.000369301	0.000369301	0.002559362	0.0004547078	0.002265879	6.092936e-05	0.0808677	0.100306	0.0526138	0.0640958	0.181224	0.520892	0.0189612	0.0148309	5.2769	0.0198235	0.0155054	5.51687	-3.96536	-4.21104	1.66334	0.04447226
26600	28.26302	0	28.26302	0.0950191	0.0894717	0.0148311	0.164906	0.155278	0.0257395	-2.35368	-2.41383	-4.21103	0.551297	5.468963e-05	1.13997e-05	0.000251529	0	0	0.000292926	0.000751808	5.46896e-05	5.46896e-05	1.139966e-05	0.0002515291	0.0002929257	0.0007518076	0.343982	0.174772	0.281885	0.132043	0.0537596	0.0135588	0.0286435	0.0455764	0.0114785	0.0401785	0.0639306	0.0161011	-3.55283	-3.08837	-4.46728	0.3384077
26610	21.12417	0	21.12417	0.0181165	0.0406261	1.2222	0.0153009	0.0343122	1.03225	-4.01093	-3.20335	0.200654	-0.1689084	0.001294656	0.000874074	0.00088142	0	0	0.000279715	0.000946278	0.00129466	0.00129466	0.0008740744	0.0008814201	0.0002797151	0.0009462777	0.162566	0.214154	0.0635651	0.13512	0.39332	0.0312742	0.0677644	0.235235	0.352836	0.117397	0.407529	0.611264	-2.69172	-1.44717	-1.04175	0.5495266
26620	21.71952	0	21.71952	0.11541	0.578585	0.0527988	0.0961003	0.481779	0.0439648	-2.15926	-0.54717	-2.94127	-0.1830994	0.0002478949	0.000598421	0.000430862	0	0	0.000261622	0.00237532	0.000247895	0.000247895	0.0005984209	0.0004308619	0.0002616218	0.002375322	0.108798	0.0992329	0.159094	0.469566	0.111603	0.0517058	0.246332	0.0958471	0.0477443	1.30543	0.50794	0.25302	-1.40107	-2.345	-3.0419	1.667609
