Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta	hidden_rate	Q[1]	Q[2]	R[1]	R[2]	rate_01	rate_10	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta
23770	-6353.591	-6353.231	-0.3598225	0.00305392	0.0222991	0.000421699	0.00307916	-5.79133	-3.80321	-1.979888	2.739935e-05	0.00263917	0.00326079	2.73993e-05	2.73993e-05	0.002639172	0.003260793	0.679308	0.00754875	0.260309	0.052835	0.051296	0.0619622	0.497877	0.601402	-2.97014	-2.78123	2.272739
23780	-6355.456	-6359.067	3.610785	0.00982006	0.0116426	0.0015013	0.00177994	-4.62333	-4.45308	-1.878093	6.823788e-05	0.00239997	0.00221792	6.82379e-05	6.82379e-05	0.002399971	0.002217921	0.148928	0.0294337	0.731659	0.0899791	0.0533873	0.0598895	0.246666	0.276708	-2.93018	-2.81525	1.530461
23790	-6354.144	-6356.561	2.416808	0.000566442	0.027886	0.00156556	0.0770725	-7.47614	-3.57963	1.016623	9.655961e-05	0.00203728	0.00276678	9.65596e-05	9.65596e-05	0.002037281	0.002766777	0.420263	0.156307	0.132856	0.290574	0.0510639	0.0660642	0.217933	0.281952	-2.97468	-2.71713	1.451109
23800	-6353.49	-6357.162	3.672527	0.00673267	0.0313297	0.00411879	0.0191663	-5.00078	-3.46319	-0.4914127	1.093191e-05	0.00174318	0.00374654	1.09319e-05	1.09319e-05	0.001743184	0.00374654	0.491776	0.26157	0.138831	0.107824	0.0520889	0.0688235	0.245862	0.32485	-2.9548	-2.67621	1.551817
23810	-6352.17	-6353.379	1.208599	0.00531603	0.0225813	0.0131684	0.0559364	-5.23703	-3.79063	0.9070935	0.00186241	0.00216768	0.00294127	0.00186241	0.00186241	0.002167684	0.002941271	0.304466	0.300354	0.0845123	0.310668	0.0472695	0.0601663	0.0780462	0.0993399	-3.05189	-2.81064	0.5014355
23820	-6353.968	-6350.798	-3.170834	0.00474833	0.0128548	0.0299799	0.0811625	-5.34996	-4.35404	1.842735	0.001292696	0.00243966	0.00454072	0.0012927	0.0012927	0.002439659	0.004540717	0.558329	0.0157604	0.270943	0.154968	0.0449601	0.0562179	0.0878567	0.109856	-3.10198	-2.87852	0.6699319
23830	-6350.351	-6349.483	-0.8675445	0.00106184	0.0344036	0.000620152	0.0200929	-6.84775	-3.36959	-0.537794	0.0009163727	0.00297051	0.00364088	0.000916373	0.000916373	0.002970506	0.003640881	0.777301	0.100991	0.0798476	0.0418605	0.0407915	0.0579863	0.0641237	0.0911537	-3.19928	-2.84755	0.4523404
23840	-6351.847	-6351.686	-0.1612823	0.00418848	0.0309106	0.00317727	0.023448	-5.47542	-3.47666	-0.2763161	0.001635114	0.00257538	0.00360015	0.00163511	0.00163511	0.002575379	0.003600151	0.0883354	0.13336	0.667718	0.110587	0.043256	0.0551945	0.0667521	0.0851756	-3.14062	-2.89689	0.4338515
23850	-6355.316	-6354.33	-0.9856452	0.00304527	0.0588952	0.00436579	0.0844339	-5.79417	-2.832	0.3602094	0.001479157	0.00281077	0.00382291	0.00147916	0.00147916	0.002810769	0.003822908	0.00947245	0.515286	0.191874	0.283367	0.0471687	0.0787852	0.0743823	0.12424	-3.05403	-2.54103	0.455488
23860	-6349.94	-6351.8	1.860131	0.00729407	0.0410828	0.0160761	0.0905461	-4.92069	-3.19217	0.7902704	0.0004737595	0.00289476	0.00331253	0.00047376	0.00047376	0.002894765	0.003312527	0.503672	0.315773	0.0849626	0.0955925	0.0527088	0.078704	0.122247	0.182537	-2.94297	-2.54206	0.8412577
23870	-6352.101	-6354.288	2.186779	0.00589697	0.058118	0.00269352	0.0265462	-5.13332	-2.84528	-0.7835875	0.0006188592	0.0027352	0.00332868	0.000618859	0.000618859	0.002735204	0.003328683	0.474594	0.0273574	0.330804	0.167245	0.0508442	0.086243	0.0767121	0.130121	-2.97899	-2.45059	0.4112945
23880	-6351.111	-6354.852	3.741515	0.00369955	0.0659748	0.00145284	0.0259089	-5.59954	-2.71848	-0.9346885	0.000585321	0.00348728	0.00171158	0.000585321	0.000585321	0.003487277	0.001711584	0.302622	0.111259	0.121411	0.464708	0.0464748	0.0739123	0.0602738	0.0958578	-3.06885	-2.60488	0.2599867
23890	-6351.414	-6354.844	3.43064	0.0019564	0.0302269	0.00100003	0.0154507	-6.23665	-3.49902	-0.6710808	0.001408636	0.00269977	0.00158207	0.00140864	0.00140864	0.002699766	0.001582067	0.406571	0.204253	0.0470273	0.342148	0.0465877	0.0548217	0.0692446	0.0814831	-3.06642	-2.90367	0.3963088
23900	-6352.78	-6357.548	4.768659	0.00619523	0.0370835	0.00550839	0.0329722	-5.08398	-3.29458	-0.117507	0.0003958339	0.00187462	0.00336507	0.000395834	0.000395834	0.001874624	0.003365069	0.0961731	0.213261	0.405764	0.284803	0.0472498	0.0738116	0.0615763	0.096192	-3.05231	-2.60624	0.2648296
23910	-6351.826	-6353.283	1.457274	0.00205833	0.0191674	0.000676417	0.00629889	-6.18586	-3.95454	-1.112839	0.0003183143	0.00276496	0.00317349	0.000318314	0.000318314	0.002764958	0.003173495	0.238581	0.205729	0.408657	0.147033	0.0465449	0.0621161	0.098901	0.131987	-3.06734	-2.77875	0.7537012
23920	-6351.876	-6352.932	1.056076	0.00809928	0.0420542	0.00803399	0.0417151	-4.81598	-3.1688	-0.00809442	0.0001883939	0.00256232	0.00456097	0.000188394	0.000188394	0.00256232	0.004560966	0.0973641	0.409302	0.353796	0.139538	0.0534225	0.0857264	0.11006	0.176612	-2.92952	-2.45659	0.7227941
23930	-6357.442	-6352.312	-5.130812	0.0109684	0.0545403	0.0088912	0.0442116	-4.51274	-2.90882	-0.2099525	0.001248458	0.00371562	0.00571417	0.00124846	0.00124846	0.003715622	0.005714172	0.259586	0.179459	0.560671	0.000284078	0.0528899	0.0734089	0.0634627	0.0880834	-2.93954	-2.61171	0.1822396
23940	-6353.59	-6356.204	2.613572	0.0132747	0.0561657	0.0100293	0.0424347	-4.3219	-2.87945	-0.2803417	0.00135708	0.00200396	0.00353256	0.00135708	0.00135708	0.002003955	0.003532558	0.116231	0.158479	0.386894	0.338396	0.054035	0.0825481	0.0679453	0.103798	-2.91812	-2.49437	0.2290698
23950	-6352.604	-6354.874	2.270488	0.00619836	0.0607261	0.00232267	0.0227555	-5.08347	-2.80138	-0.9815657	0.0001404478	0.00293628	0.00344644	0.000140448	0.000140448	0.002936276	0.003446437	0.0866726	0.355142	0.220874	0.337312	0.0536112	0.0939626	0.0888175	0.155668	-2.926	-2.36486	0.5048265
23960	-6352.15	-6350.549	-1.600193	0.00111725	0.0524382	0.000884357	0.0415073	-6.79688	-2.94812	-0.2337651	0.0009577833	0.00376378	0.00318267	0.000957783	0.000957783	0.003763778	0.003182672	0.451783	0.367175	0.00587127	0.17517	0.0475962	0.0896414	0.0894636	0.168493	-3.045	-2.41194	0.6310782
23970	-6352.713	-6351.862	-0.8506188	0.000826125	0.01384	0.000643542	0.0107812	-7.09876	-4.28019	-0.2497586	0.001740099	0.00228585	0.00328746	0.0017401	0.0017401	0.002285852	0.003287462	0.381149	0.599485	0.015735	0.00363057	0.0427259	0.0553936	0.0689521	0.0893956	-3.15295	-2.89329	0.4786066
23980	-6352.145	-6348.472	-3.673466	0.00174349	0.0359498	0.000693394	0.0142974	-6.35187	-3.32563	-0.9220464	0.001693221	0.00290391	0.00441303	0.00169322	0.00169322	0.002903905	0.004413035	0.578931	0.0579051	0.15282	0.210343	0.0443293	0.0541077	0.0688447	0.084031	-3.11611	-2.91678	0.4402081
23990	-6352.995	-6348.5	-4.494837	0.000896105	0.0397601	0.00180175	0.0799436	-7.01745	-3.22489	0.6984576	0.0006631162	0.00321385	0.0051802	0.000663116	0.000663116	0.003213847	0.0051802	0.34832	0.504387	0.0202598	0.127033	0.0473243	0.0772098	0.096205	0.156959	-3.05073	-2.56123	0.7094576
24000	-6352.901	-6350.096	-2.80503	0.00363956	0.0498937	0.00275079	0.0377098	-5.61589	-2.99786	-0.2799754	0.0007893775	0.00216368	0.006029	0.000789378	0.000789378	0.002163675	0.006028998	0.658216	0.245672	0.0117672	0.0843451	0.0486879	0.0916348	0.0924718	0.17404	-3.02232	-2.38994	0.6414719
24010	-6354.494	-6353.699	-0.7951297	0.000864371	0.0543422	0.000784955	0.0493494	-7.05351	-2.91245	-0.09637563	0.0004531344	0.0033006	0.0036046	0.000453134	0.000453134	0.003300598	0.0036046	0.224486	0.58635	0.173977	0.0151875	0.0447635	0.0767901	0.0903284	0.154955	-3.10636	-2.56668	0.7020589
24020	-6352.178	-6354.439	2.260868	0.00645784	0.0542412	0.0028487	0.023927	-5.04246	-2.91431	-0.8184314	0.001064496	0.00336759	0.0023251	0.0010645	0.0010645	0.003367593	0.002325103	0.262171	0.15248	0.303582	0.281767	0.0531199	0.0779556	0.0659642	0.0968052	-2.9352	-2.55162	0.2165605
24030	-6351.488	-6351.507	0.01892159	0.00448862	0.0190445	0.00456079	0.0193507	-5.40621	-3.96098	0.01595002	0.0006256765	0.00230098	0.00475487	0.000625677	0.000625677	0.002300977	0.004754871	0.376613	0.00785501	0.0628539	0.552678	0.0493549	0.0582268	0.0811009	0.0956793	-3.00872	-2.84341	0.4966573
24040	-6352.066	-6353.264	1.198402	0.0030463	0.0222716	0.00212573	0.0155412	-5.79383	-3.80444	-0.3598129	0.001108279	0.00316153	0.00270394	0.00110828	0.00110828	0.003161533	0.002703937	0.406076	0.168795	0.370911	0.0542172	0.0491857	0.0555706	0.0782764	0.0884376	-3.01215	-2.8901	0.4646428
24050	-6352.774	-6351.597	-1.176709	0.00724858	0.00720177	0.0161124	0.0160083	-4.92695	-4.93343	0.7987799	0.001955283	0.00226871	0.00387113	0.00195528	0.00195528	0.002268714	0.003871133	0.714192	0.209967	0.0325881	0.043253	0.0494617	0.0489561	0.0735319	0.0727801	-3.00656	-3.01683	0.3965198
24060	-6352.184	-6354.654	2.470253	0.00105142	0.0380812	0.00047218	0.0171017	-6.85761	-3.26803	-0.8005412	0.0009189548	0.00241489	0.00232089	0.000918955	0.000918955	0.002414886	0.002320886	0.789972	0.00306702	0.155754	0.0512067	0.0487583	0.0723939	0.106986	0.158848	-3.02088	-2.62563	0.7858251
24070	-6354.692	-6357.194	2.502461	0.00446086	0.0538851	0.00179203	0.021647	-5.41241	-2.9209	-0.9119891	5.021159e-05	0.0033185	0.00285969	5.02116e-05	5.02116e-05	0.003318504	0.002859689	0.0878198	0.0182272	0.715626	0.178327	0.0497904	0.0982213	0.102589	0.202377	-2.99993	-2.32053	0.7229098
24080	-6355.373	-6355.633	0.2604347	0.000754297	0.0248129	0.000574656	0.0189035	-7.18972	-3.69639	-0.272015	0.0002858042	0.00365768	0.00250875	0.000285804	0.000285804	0.003657678	0.002508746	0.228447	0.294731	0.291336	0.185485	0.0494516	0.0596774	0.167034	0.201574	-3.00676	-2.8188	1.217203
24090	-6352.868	-6354.86	1.992091	0.00176413	0.0257274	0.00263185	0.038382	-6.3401	-3.6602	0.400031	0.0005183887	0.00201325	0.00357585	0.000518389	0.000518389	0.00201325	0.003575849	0.349661	0.387113	0.209852	0.0533737	0.0489554	0.0738949	0.134035	0.202317	-3.01685	-2.60511	1.007194
24100	-6351.574	-6355.637	4.063132	0.00144843	0.0360825	0.00132585	0.0330289	-6.53728	-3.32195	-0.08842572	0.0005129538	0.00243972	0.00248476	0.000512954	0.000512954	0.002439722	0.002484763	0.338328	0.479257	0.116236	0.0661787	0.0432517	0.0664841	0.0557646	0.0857181	-3.14072	-2.71079	0.2541018
24110	-6352.225	-6355.409	3.184108	0.010054	0.0562091	0.00523365	0.0292598	-4.59978	-2.87868	-0.652863	0.0001505542	0.00311957	0.00297815	0.000150554	0.000150554	0.003119569	0.002978149	0.154838	0.0874004	0.130624	0.627137	0.0556108	0.0848781	0.110113	0.168065	-2.88938	-2.46654	0.6831328
24120	-6353.157	-6353.414	0.2574679	0.00057772	0.0649577	0.00039283	0.0441689	-7.45642	-2.73402	-0.3857141	0.0008662899	0.00388961	0.00183717	0.00086629	0.00086629	0.003889615	0.001837169	0.317951	0.40053	0.0791095	0.202409	0.0470828	0.0932946	0.093233	0.184741	-3.05585	-2.37199	0.6831939
24130	-6354.662	-6358.27	3.608245	0.00599108	0.0731396	0.0190949	0.233112	-5.11748	-2.61539	1.159151	0.0001723978	0.00292965	0.0024727	0.000172398	0.000172398	0.002929647	0.002472705	0.180615	0.0464907	0.00169137	0.771203	0.0558181	0.102724	0.135267	0.248936	-2.88566	-2.27571	0.8851515
24140	-6355.456	-6352.213	-3.242885	0.000434495	0.071151	0.000323498	0.0529746	-7.74133	-2.64295	-0.294992	0.0005954149	0.00253426	0.00509125	0.000595415	0.000595415	0.002534263	0.005091254	0.820371	0.02751	0.00277399	0.149345	0.0495687	0.109421	0.0839885	0.185401	-3.0044	-2.21255	0.5273214
24150	-6352.461	-6354.356	1.894931	0.00458186	0.0323598	0.00241631	0.0170654	-5.38565	-3.43084	-0.6398628	0.001799865	0.00271039	0.00233317	0.00179987	0.00179987	0.002710386	0.002333166	0.688914	0.076328	0.0193764	0.215382	0.0500264	0.0704508	0.0654893	0.0922267	-2.9952	-2.65284	0.2693353
24160	-6357.778	-6354.5	-3.278323	0.00634854	0.00422138	0.0155006	0.0103069	-5.05953	-5.46759	0.8926522	0.001433641	0.00184003	0.0056534	0.00143364	0.00143364	0.001840027	0.005653397	0.412144	0.310237	0.224468	0.0531502	0.0506606	0.0620025	0.0702603	0.0859901	-2.98261	-2.78058	0.3270574
24170	-6354.334	-6354.504	0.1697469	0.00181916	0.0239998	0.000298885	0.00394313	-6.30938	-3.72971	-1.806072	0.000436514	0.00211634	0.00394052	0.000436514	0.000436514	0.002116342	0.003940521	0.199812	0.425225	0.0489325	0.326031	0.046604	0.0603895	0.0767907	0.0995055	-3.06607	-2.80694	0.4993984
24180	-6351.062	-6354.383	3.320658	0.0100164	0.0373282	0.0101253	0.0377338	-4.60353	-3.28801	0.0108073	0.000676009	0.00181452	0.00395863	0.000676009	0.000676009	0.001814515	0.003958633	0.705692	0.169164	0.0217946	0.103349	0.0521201	0.0669195	0.0717161	0.0920798	-2.9542	-2.70426	0.3191642
24190	-6352.714	-6358.989	6.27519	0.00346204	0.0722097	0.00234789	0.0489712	-5.6659	-2.62818	-0.388341	0.000207142	0.00318882	0.00131213	0.000207142	0.000207142	0.003188816	0.001312134	0.459613	0.191532	0.339626	0.00923025	0.0456071	0.0787093	0.0575408	0.0993044	-3.08769	-2.54199	0.2324292
24200	-6354.008	-6354.471	0.4624746	0.00012159	0.0281563	6.16407e-05	0.014274	-9.01485	-3.56998	-0.6793348	0.0008262664	0.00246681	0.00213987	0.000826266	0.000826266	0.002466809	0.002139875	0.606574	0.029636	0.117893	0.245897	0.0452581	0.0508416	0.0726739	0.0816395	-3.09537	-2.97904	0.4735994
24210	-6349.454	-6350.863	1.409721	0.000717621	0.0301362	0.000638535	0.026815	-7.23957	-3.50203	-0.1167663	0.001129114	0.00291039	0.00224076	0.00112911	0.00112911	0.002910387	0.002240764	0.858206	0.119717	0.0196828	0.00239454	0.0417199	0.0606127	0.0635431	0.0923185	-3.17678	-2.80325	0.4207398
24220	-6356.313	-6357.912	1.599163	0.000976091	0.0603884	0.000179076	0.011079	-6.93196	-2.80696	-1.695743	0.0006441085	0.00343007	0.00152179	0.000644108	0.000644108	0.003430072	0.001521793	0.370027	0.0909101	0.485479	0.0535837	0.0509002	0.100979	0.0923299	0.18317	-2.97789	-2.29284	0.5955007
24230	-6354.125	-6352.946	-1.178633	0.00151174	0.0615486	0.0021737	0.0884994	-6.4945	-2.78793	0.363169	0.000149887	0.00370233	0.00410822	0.000149887	0.000149887	0.003702333	0.00410822	0.535	0.0980608	0.0984369	0.268502	0.0436032	0.089921	0.061768	0.127382	-3.13262	-2.40882	0.3482546
24240	-6353.459	-6351.763	-1.695659	0.00934597	0.0361196	0.00134017	0.00517936	-4.67281	-3.32092	-1.942153	9.887442e-05	0.0027402	0.00468536	9.88744e-05	9.88744e-05	0.002740204	0.004685361	0.218629	0.596102	0.0841105	0.101158	0.0545684	0.0769196	0.183672	0.258903	-2.9083	-2.56499	1.213693
24250	-6353.05	-6356.498	3.448047	0.00213172	0.0660116	0.000519418	0.0160845	-6.15083	-2.71793	-1.411975	0.0004632458	0.00283485	0.00194929	0.000463246	0.000463246	0.00283485	0.001949289	0.279709	0.601748	0.0818327	0.0367105	0.0461091	0.0894478	0.0880297	0.17077	-3.07674	-2.4141	0.6466636
24260	-6351.962	-6351.844	-0.117595	0.00261626	0.0289696	0.00273743	0.0303114	-5.94601	-3.54151	0.04527411	0.0009104892	0.00257512	0.0040775	0.000910489	0.000910489	0.002575117	0.0040775	0.327801	0.206314	0.390468	0.0754179	0.0481438	0.0793043	0.0858324	0.141386	-3.03356	-2.53446	0.5782045
24270	-6351.106	-6353.012	1.906307	0.00185702	0.0362724	0.00234254	0.0457558	-6.28878	-3.3167	0.2322605	0.0005343764	0.00297276	0.00300029	0.000534376	0.000534376	0.002972758	0.003000291	0.172539	0.449964	0.269556	0.10794	0.0494569	0.0675686	0.0769097	0.105075	-3.00665	-2.69461	0.4415313
24280	-6349.201	-6353.474	4.273506	0.0082434	0.0262012	0.0080769	0.025672	-4.79834	-3.64195	-0.02040408	0.0009197921	0.00235219	0.00260369	0.000919792	0.000919792	0.002352191	0.002603692	0.946731	0.00666349	0.0163261	0.0302794	0.0509751	0.0636957	0.0743551	0.0929101	-2.97642	-2.75364	0.3775153
24290	-6355.423	-6352.426	-2.996693	0.00741743	0.0481837	0.00536584	0.0348565	-4.90392	-3.03274	-0.3237799	0.001703975	0.00363476	0.00404647	0.00170398	0.00170398	0.003634759	0.004046468	0.144684	0.0780701	0.142937	0.634308	0.0499953	0.0689162	0.0790882	0.109019	-2.99583	-2.67486	0.4586344
24300	-6354.75	-6358.855	4.104992	0.00527425	0.0128383	0.00209712	0.00510469	-5.24492	-4.35532	-0.9222713	0.0009812546	0.00283375	0.00164314	0.000981255	0.000981255	0.002833751	0.001643137	0.496298	0.0360548	0.107516	0.360132	0.0431792	0.0459754	0.0689781	0.073445	-3.1424	-3.07965	0.4684306
24310	-6355.119	-6350.799	-4.319656	0.00202325	0.00792079	0.00298519	0.0116867	-6.20305	-4.83826	0.3889596	0.001381126	0.00267385	0.00525388	0.00138113	0.00138113	0.002673845	0.005253881	0.35752	0.157889	0.0448225	0.439768	0.0438011	0.0436973	0.0676517	0.0674914	-3.1281	-3.13047	0.4347134
24320	-6354.897	-6356.991	2.093869	0.00253234	0.0242012	0.00203385	0.0194372	-5.97861	-3.72135	-0.2192138	9.058122e-05	0.00313399	0.00334342	9.05812e-05	9.05812e-05	0.00313399	0.003343421	0.0782091	0.600362	0.00319583	0.318233	0.0486687	0.0641264	0.066809	0.0880283	-3.02272	-2.7469	0.3168026
24330	-6353.576	-6351.786	-1.790344	0.000598006	0.0546344	0.00031274	0.0285722	-7.42191	-2.90709	-0.648228	7.173707e-05	0.00359724	0.00357201	7.17371e-05	7.17371e-05	0.00359724	0.003572006	0.652299	0.0156298	0.180667	0.151404	0.0511706	0.0839052	0.192101	0.31499	-2.97259	-2.47807	1.322855
24340	-6351.584	-6350.417	-1.167134	0.000948387	0.0515625	0.00103929	0.0565045	-6.96075	-2.96496	0.09152631	0.0002182231	0.00288646	0.00444015	0.000218223	0.000218223	0.002886464	0.004440146	0.440653	0.222017	0.0927858	0.244544	0.0471001	0.0958514	0.102561	0.208717	-3.05548	-2.34496	0.7781818
24350	-6352.549	-6352.254	-0.2951428	0.00197714	0.0860695	0.00133358	0.058054	-6.22611	-2.4526	-0.393782	0.0005293499	0.0041764	0.00296822	0.00052935	0.00052935	0.004176396	0.002968222	0.12609	0.36093	0.140111	0.372868	0.0447551	0.085627	0.0590441	0.112965	-3.10655	-2.45776	0.2770797
24360	-6356.406	-6363.56	7.153405	0.0143323	0.0305953	0.00950706	0.0202949	-4.24524	-3.48691	-0.4104789	0.001130844	0.00180492	0.00168651	0.00113084	0.00113084	0.001804916	0.001686505	0.114775	0.234591	0.210575	0.440058	0.050036	0.0679242	0.0642857	0.0872682	-2.99501	-2.68936	0.2505941
24370	-6354.361	-6355.638	1.276195	0.00154285	0.0163476	0.00323213	0.0342467	-6.47412	-4.11367	0.7395063	0.001175073	0.00178936	0.00349534	0.00117507	0.00117507	0.001789355	0.003495342	0.773968	0.0349902	0.105541	0.0855002	0.0388799	0.0621332	0.0665415	0.106339	-3.24728	-2.77847	0.5373486
24380	-6353.912	-6353.98	0.06802953	0.00289463	0.0268667	0.0014534	0.0134898	-5.8449	-3.61687	-0.6889533	0.001087476	0.00312013	0.00320457	0.00108748	0.00108748	0.00312013	0.003204573	0.0346173	0.531947	0.0102206	0.423215	0.043325	0.0512825	0.0727646	0.0861292	-3.13902	-2.97041	0.5184984
24390	-6350.85	-6353.503	2.652473	0.0110064	0.0330881	0.0137083	0.0412107	-4.50928	-3.40858	0.219524	0.0007317776	0.00234311	0.00348845	0.000731778	0.000731778	0.002343111	0.003488446	0.378403	0.514451	0.00364679	0.1035	0.0527495	0.0750084	0.11194	0.159175	-2.9422	-2.59016	0.7524056
24400	-6354.278	-6353.414	-0.8631699	0.0012271	0.0795736	0.00270178	0.175202	-6.7031	-2.53107	0.7892574	0.0003699461	0.00439009	0.00275698	0.000369946	0.000369946	0.00439009	0.002756977	0.296354	0.252965	0.00267639	0.448005	0.0498411	0.110571	0.0801379	0.177784	-2.99891	-2.20209	0.474908
24410	-6354.793	-6355.999	1.20593	0.00170601	0.0814325	0.00170546	0.081406	-6.3736	-2.50798	-0.0003251739	0.0003414101	0.00339054	0.00298476	0.00034141	0.00034141	0.003390539	0.002984761	0.024923	0.0533361	0.288374	0.633367	0.0456933	0.108096	0.0884188	0.209172	-3.0858	-2.22473	0.6601332
24420	-6350.742	-6355.269	4.527024	0.0100501	0.0535375	0.010821	0.0576442	-4.60017	-2.92737	0.07390638	0.0001896877	0.00330511	0.00221073	0.000189688	0.000189688	0.003305106	0.002210727	0.538071	0.0613013	0.110366	0.290262	0.0527875	0.0926614	0.100919	0.17715	-2.94148	-2.3788	0.6480465
24430	-6350.785	-6350.479	-0.3053665	0.00237174	0.0308268	0.0038261	0.0497299	-6.04413	-3.47937	0.4782212	0.001196196	0.00276068	0.00362968	0.0011962	0.0011962	0.00276068	0.003629683	0.502019	0.166834	0.127889	0.203257	0.0473958	0.0617409	0.0814088	0.106048	-3.04922	-2.78481	0.5409489
24440	-6351.252	-6357.162	5.910089	0.0023343	0.03267	0.00283696	0.0397052	-6.06005	-3.4213	0.1950243	0.0005101548	0.00220614	0.00175669	0.000510155	0.000510155	0.002206139	0.001756693	0.153345	0.645472	0.0365382	0.164645	0.0459688	0.0744584	0.0996872	0.161469	-3.07979	-2.59752	0.7740746
24450	-6352.633	-6355.588	2.955178	0.00701307	0.032638	0.0219022	0.10193	-4.95998	-3.42228	1.138813	0.001139311	0.0026467	0.00223961	0.00113931	0.00113931	0.002646695	0.002239607	0.158299	0.418783	0.0243464	0.398571	0.0468509	0.0735451	0.0934331	0.146668	-3.06079	-2.60986	0.690276
24460	-6352.391	-6351.925	-0.465577	0.00282722	0.0504924	0.00198904	0.035523	-5.86846	-2.98593	-0.3516426	0.0002248042	0.00246736	0.00498642	0.000224804	0.000224804	0.002467356	0.004986415	0.187335	0.130077	0.0597994	0.622789	0.0505278	0.0829453	0.108448	0.178025	-2.98523	-2.48957	0.7637453
24470	-6353.504	-6356.011	2.507173	0.00227456	0.0639677	0.00128428	0.036118	-6.08597	-2.74938	-0.571585	0.0002690179	0.00262802	0.00314658	0.000269018	0.000269018	0.002628021	0.003146578	0.0481876	0.759621	0.125614	0.0665781	0.0481222	0.0875493	0.113058	0.205688	-3.03401	-2.43555	0.8541573
24480	-6351.245	-6352.416	1.171666	0.00980067	0.061311	0.0169487	0.106028	-4.6253	-2.7918	0.5477428	0.0007696732	0.00256393	0.00398997	0.000769673	0.000769673	0.002563935	0.003989969	0.383881	0.281592	0.041867	0.29266	0.0501846	0.0914913	0.0861978	0.157147	-2.99205	-2.39151	0.540937
24490	-6353.436	-6350.694	-2.741935	0.00306873	0.0648783	0.00169139	0.0357589	-5.78649	-2.73524	-0.5957137	0.00029436	0.00419978	0.00434612	0.00029436	0.00029436	0.004199783	0.004346117	0.781765	0.121364	0.0387623	0.0581086	0.0487821	0.101962	0.0889786	0.18598	-3.02039	-2.28315	0.6010335
24500	-6355.858	-6349.186	-6.671454	0.000807178	0.0187121	0.000212798	0.00493312	-7.12197	-3.97858	-1.333199	0.0016252	0.00251338	0.00564154	0.0016252	0.0016252	0.002513376	0.005641536	0.358509	0.0195292	0.475874	0.146088	0.0407862	0.0527967	0.0655532	0.0848569	-3.19941	-2.94131	0.4745172
24510	-6349.755	-6352.379	2.624154	0.00204691	0.0354742	0.00173471	0.0300636	-6.19142	-3.33895	-0.1654907	0.0005287726	0.00245744	0.00323344	0.000528773	0.000528773	0.002457444	0.003233435	0.382876	0.0044428	0.292939	0.319742	0.0463574	0.0608948	0.0692867	0.0910146	-3.07138	-2.79861	0.4018727
24520	-6353.781	-6354.798	1.016086	0.00363932	0.0212889	0.00031509	0.00184318	-5.61596	-3.84957	-2.446692	0.0005325612	0.00262816	0.00243655	0.000532561	0.000532561	0.002628161	0.002436547	0.360144	0.184572	0.103312	0.351972	0.0498499	0.072319	0.0956848	0.138813	-2.99874	-2.62667	0.6520441
24530	-6348.556	-6353.841	5.284434	0.00985443	0.051301	0.0119772	0.0623519	-4.61983	-2.97004	0.1950836	0.0005638241	0.0029783	0.00193039	0.000563824	0.000563824	0.002978304	0.001930393	0.705865	0.177893	0.028347	0.0878944	0.0507783	0.0795493	0.0719041	0.112645	-2.98029	-2.53138	0.347865
24540	-6351.709	-6353.639	1.929838	0.00117169	0.0628138	0.00147437	0.0790404	-6.74931	-2.76758	0.2297831	0.0009832399	0.00304037	0.00236239	0.00098324	0.00098324	0.003040369	0.002362389	0.278563	0.158957	0.170334	0.392146	0.0460571	0.0947016	0.0590969	0.121514	-3.07787	-2.35702	0.2492968
24550	-6353.359	-6354.114	0.7545807	0.000758178	0.0401454	0.000761393	0.0403156	-7.18459	-3.21525	0.004230934	0.0007445038	0.00188491	0.00392512	0.000744504	0.000744504	0.001884915	0.003925121	0.503194	0.402503	0.0714309	0.0228714	0.0441782	0.0743251	0.0830781	0.13977	-3.11952	-2.59931	0.6315503
24560	-6359.56	-6354.939	-4.620896	0.000298907	0.0498326	0.000146476	0.0244199	-8.11538	-2.99909	-0.7132718	0.001223835	0.00251127	0.00487325	0.00122384	0.00122384	0.002511268	0.004873246	0.0833727	0.0430355	0.203492	0.6701	0.0421609	0.0781433	0.06467	0.119863	-3.16626	-2.54921	0.4278049
24570	-6350.782	-6352.798	2.016101	0.00445275	0.0598952	0.00731003	0.0983294	-5.41423	-2.81516	0.4957265	0.0002417421	0.00338382	0.002904	0.000241742	0.000241742	0.003383822	0.002904002	0.371576	0.127586	0.276386	0.224452	0.0511208	0.0894242	0.125673	0.219836	-2.97356	-2.41436	0.8994892
24580	-6351.219	-6352.695	1.475877	0.00887017	0.0335067	0.00300598	0.011355	-4.72506	-3.39601	-1.082089	0.0001812134	0.00283311	0.00359898	0.000181213	0.000181213	0.002833106	0.003598977	0.581245	0.0232566	0.150214	0.245285	0.0543078	0.0708968	0.174918	0.228349	-2.91309	-2.64653	1.169648
