Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
22160	24.17271	0	24.17271	0.0058438	0.109473	0.0105555	0.0190847	0.357516	0.0344721	-5.14237	-2.21208	-4.55111	1.183504	0.0002840868	0.000159708	0.000593509	0	0	0.000157664	0.00116263	0.000284087	0.000284087	0.0001597078	0.0005935086	0.000157664	0.001162628	0.0381537	0.526361	0.0511241	0.0924864	0.262732	0.029142	0.230528	0.00935861	0.00976092	0.3242	0.0131614	0.0137272	-1.46738	-4.67146	-4.62937	0.3409899
22170	17.37905	0	17.37905	0.00854724	0.47776	2.7408	0.00849006	0.474563	2.72246	-4.76215	-0.738648	1.00825	-0.006712868	0.0006680772	0.000288995	0.000427864	0	0	0.00116882	0.00207902	0.000668077	0.000668077	0.0002889955	0.0004278644	0.001168819	0.002079017	0.0338454	0.511409	0.0915728	0.0634134	0.0901799	0.209579	0.0200345	5.35268	0.0638897	0.0216801	5.79232	0.0691373	-3.9103	1.6776	-2.7506	0.07893559
22180	27.77615	0	27.77615	0.0046539	0.0494968	0.175938	0.00571135	0.0607433	0.215914	-5.37005	-3.00585	-1.73762	0.2047495	0.0005064486	0.000238515	7.97699e-05	0	0	0.000692894	3.90045e-05	0.000506449	0.000506449	0.0002385151	7.976994e-05	0.000692894	3.900454e-05	0.00282567	0.314498	0.144796	0.527374	0.00471774	0.00578836	0.0991775	0.0319708	0.228664	0.103907	0.0334956	0.239569	-2.31084	-3.44293	-1.4755	0.04658847
22190	21.71656	0	21.71656	0.20976	0.0131899	0.0426954	0.220159	0.0138438	0.044812	-1.56179	-4.3283	-3.15366	0.04838287	0.0001168325	0.000276018	0.000270897	0	0	0.000506116	0.000226083	0.000116832	0.000116832	0.0002760179	0.0002708974	0.0005061163	0.0002260831	0.00827339	0.0628771	0.110496	0.0239074	0.322933	0.471513	1.6887	0.00505354	15.0538	6.61063	0.0197827	58.9302	0.523958	-5.28767	2.71163	1.364721
22200	27.2804	0	27.2804	0.0368907	0.687483	0.708279	0.0159879	0.297945	0.306957	-3.2998	-0.374719	-0.344918	-0.8361285	2.61248e-05	0.0001801	9.1806e-05	0	0	0.000386033	0.000145533	2.61248e-05	2.61248e-05	0.0001800999	9.180604e-05	0.0003860326	0.0001455334	0.164745	0.143258	0.31198	0.285602	0.0816889	0.012727	0.0510715	0.0938935	0.0341743	0.217419	0.399719	0.145486	-2.97453	-2.36559	-3.37628	1.448602
22210	25.57941	0	25.57941	0.0230877	0.0041079	0.0530782	0.07073	0.0125847	0.162607	-3.76845	-5.49484	-2.93599	1.119569	0.0003018464	0.00020142	0.000424237	0	0	2.75855e-05	0.000247508	0.000301846	0.000301846	0.0002014202	0.000424237	2.758547e-05	0.0002475075	0.0734852	0.038591	0.452802	0.422852	0.00723439	0.00503528	1.48902	0.0199556	0.460086	2.91844	0.0391123	0.901754	0.398122	-3.91424	-0.776341	0.6729275
22220	19.01097	0	19.01097	0.203178	0.00755952	0.0519254	1.79066	0.0666242	0.457633	-1.59367	-4.88495	-2.95795	2.176261	0.0003484142	0.000916056	0.000952705	0	0	0.000126592	0.00147942	0.000348414	0.000348414	0.0009160557	0.000952705	0.0001265922	0.001479423	0.303868	0.133387	0.423677	0.100566	0.0346474	0.00385526	0.00796213	0.0102481	0.0277318	0.0296911	0.0382155	0.103413	-4.83306	-4.58067	-3.58518	1.316153
22230	23.37537	0	23.37537	0.07275	0.0665457	0.00168507	0.0629701	0.0575999	0.00145855	-2.62073	-2.70987	-6.38595	-0.1443682	0.0003333421	0.000183045	0.000153992	0	0	2.34075e-06	0.000455436	0.000333342	0.000333342	0.0001830446	0.0001539921	2.340753e-06	0.0004554364	0.312253	0.148447	0.281403	0.0211007	0.235966	0.000830153	0.00142017	0.00389873	0.0146925	0.00932487	0.0255992	0.0964714	-6.55698	-5.5471	-4.22042	1.881909
22240	18.42755	0	18.42755	4.98445	0.0405923	0.186665	2.74726	0.0223731	0.102883	1.60632	-3.20418	-1.67844	-0.5957192	0.001923704	0.00100052	2.64294e-05	0	0	0.000627467	0.000111715	0.0019237	0.0019237	0.001000515	2.642942e-05	0.0006274668	0.0001117149	0.213348	0.37793	0.289213	0.0315082	0.0307103	0.0572911	0.501087	0.105148	0.00633902	5.53704	1.1619	0.0700465	-0.690975	-2.25238	-5.06103	2.402436
22250	20.78411	0	20.78411	0.188605	0.407556	0.11287	0.162604	0.351371	0.0973098	-1.6681	-0.897578	-2.18152	-0.1483357	9.61103e-05	0.000261031	0.00108398	0	0	0.000459718	0.000423511	9.61103e-05	9.61103e-05	0.0002610313	0.001083979	0.000459718	0.0004235113	0.250542	0.0990132	0.0833918	0.317358	0.229637	0.0200577	0.000246712	0.00221474	0.728547	0.000280524	0.00251826	0.828393	-8.30729	-6.11262	-0.316703	0.1284352
22260	24.65344	0	24.65344	0.104352	0.0410161	5.71857	0.0666109	0.0261818	3.65034	-2.25999	-3.19379	1.74372	-0.448898	0.0002834459	0.000262982	8.59854e-05	0	0	0.000759281	0.000601699	0.000283446	0.000283446	0.0002629819	8.598539e-05	0.0007592812	0.0006016995	0.202727	0.36871	0.219831	0.0922234	0.083629	0.0328789	0.0317671	0.310182	0.167427	0.0485144	0.473706	0.255692	-3.44932	-1.1706	-1.78721	0.4234288
22270	22.60472	0	22.60472	7.42292	0.00470744	0.008068	15.176	0.00962425	0.0164948	2.00457	-5.35861	-4.81985	0.7151419	0.0002271568	0.000103311	0.000827337	0	0	6.28593e-05	0.000224015	0.000227157	0.000227157	0.0001033113	0.0008273371	6.285927e-05	0.000224015	0.034595	0.484924	0.144045	0.0595192	0.206164	0.0707535	0.0916071	0.0341508	0.0184579	0.692236	0.258063	0.139479	-2.39025	-3.37697	-3.99226	2.022419
22280	28.3106	0	28.3106	0.132388	0.203889	0.260033	0.0286594	0.0441377	0.0562918	-2.02202	-1.59018	-1.34695	-1.53026	6.085776e-05	0.00038412	0.00024654	0	0	0.000171278	0.000197304	6.08578e-05	6.08578e-05	0.0003841196	0.0002465398	0.0001712777	0.0001973037	0.0355437	0.261658	0.116252	0.437884	0.0405527	0.10811	0.0694473	0.0240389	0.0771363	0.0736499	0.0254936	0.0818042	-2.66719	-3.72808	-2.56218	0.05875401
22290	22.19366	0	22.19366	0.00125375	0.00497147	0.890653	0.000951449	0.00377275	0.675899	-6.68161	-5.30404	-0.1158	-0.2759121	0.0008425963	2.31438e-05	0.00121521	0	0	0.000147789	0.000426523	0.000842596	0.000842596	2.314382e-05	0.001215205	0.0001477893	0.0004265226	0.146393	0.155932	0.0381479	0.0206027	0.291473	0.347451	0.0323326	0.298519	0.0260617	0.05736	0.529591	0.046235	-3.43168	-1.20892	-3.64729	0.5732703
22300	19.92819	0	19.92819	0.0115269	0.014443	0.00990719	0.00930994	0.0116652	0.00800172	-4.46307	-4.23754	-4.61449	-0.2136039	0.002478778	0.000842367	0.000440432	0	0	0.00115828	2.63861e-05	0.00247878	0.00247878	0.0008423674	0.0004404316	0.001158275	2.638606e-05	0.0823638	0.60407	0.00496354	0.04875	0.0554154	0.204438	0.173016	0.849918	0.0250303	0.190825	0.937405	0.0276068	-1.75437	-0.162615	-3.68767	0.09797546
22310	27.51797	0	27.51797	0.536219	0.23417	0.00466818	0.571233	0.24946	0.004973	-0.623213	-1.45171	-5.36699	0.06325487	0.0001408737	1.11597e-05	0.000216742	0	0	2.22453e-06	0.000211586	0.000140874	0.000140874	1.115969e-05	0.0002167419	2.224529e-06	0.0002115856	0.0235158	0.223064	0.0468794	0.150223	0.146706	0.409612	0.0402651	0.617344	0.0304125	0.137648	2.11042	0.103967	-3.21227	-0.482328	-3.4929	1.229217
22320	26.73659	0	26.73659	0.160094	0.0320465	0.0470659	0.0193103	0.00386541	0.00567702	-1.83199	-3.44057	-3.05621	-2.115123	1.243401e-05	0.000355216	5.59249e-05	0	0	6.87902e-05	0.000151248	1.2434e-05	1.2434e-05	0.0003552159	5.592493e-05	6.87902e-05	0.000151248	0.168924	0.249667	0.254736	0.224401	0.00593024	0.096341	0.0395676	0.193611	0.567204	0.115191	0.563652	1.65128	-3.22975	-1.6419	-0.567036	1.068586
22330	19.12397	0	19.12397	0.0944535	0.000364357	0.698253	0.0107625	4.15166e-05	0.0795624	-2.35965	-7.91738	-0.359174	-2.172039	0.0004038872	0.000512855	0.000451758	0	0	0.000246202	0.000227966	0.000403887	0.000403887	0.000512855	0.0004517582	0.0002462016	0.0002279658	0.127402	0.102191	0.0569219	0.116136	0.368868	0.228481	0.262382	2.41831	0.692338	0.386844	3.56545	1.02075	-1.33795	0.88307	-0.36768	0.3882206
22340	22.22715	0	22.22715	0.0272381	0.0316371	0.0132436	0.0466378	0.0541699	0.022676	-3.60314	-3.45342	-4.32424	0.5377941	0.001480478	0.000574623	0.000263974	0	0	0.000492041	0.000526166	0.00148048	0.00148048	0.000574623	0.0002639736	0.0004920413	0.0005261663	0.188241	0.0361382	0.0636541	0.248116	0.0395284	0.424323	0.00841759	0.45457	1.55127	0.0124122	0.670287	2.28743	-4.77743	-0.788404	0.439076	0.388354
22350	17.3216	0	17.3216	0.0993526	0.617788	0.115183	2.14558	13.3415	2.48744	-2.30908	-0.481609	-2.16124	3.072489	0.0002570077	0.000222361	0.00108966	0	0	0.00186393	0.000573227	0.000257008	0.000257008	0.0002223605	0.00108966	0.00186393	0.0005732268	0.202295	0.0687577	0.283661	0.0212082	0.251565	0.172513	0.143224	0.281543	0.398185	0.263081	0.517151	0.731404	-1.94334	-1.26747	-0.920839	0.6080494
22360	22.46514	0	22.46514	0.0805099	0.00932137	0.351508	0.146191	0.0169259	0.638275	-2.51937	-4.67545	-1.04552	0.5965357	7.751375e-06	0.000278069	4.6818e-06	0	0	0.00208382	0.000549369	7.75137e-06	7.75137e-06	0.0002780692	4.681803e-06	0.002083821	0.0005493687	0.408879	0.108325	0.0278499	0.0100575	0.158664	0.286224	0.0739931	0.250053	0.0134391	0.751553	2.53981	0.136502	-2.60378	-1.38608	-4.30959	2.31817
22370	24.6108	0	24.6108	0.0532007	0.00832237	1.74336	0.047452	0.00742307	1.55498	-2.93368	-4.78881	0.555817	-0.1143545	9.959513e-05	0.00109631	0.000102443	0	0	0.000100044	2.34738e-05	9.95951e-05	9.95951e-05	0.001096305	0.0001024434	0.0001000441	2.347384e-05	0.405989	0.211903	0.132735	0.0686761	0.034307	0.14639	0.0820903	1.25953	0.408854	0.318726	4.89028	1.58743	-2.49994	0.230736	-0.894396	1.356512
22380	24.62611	0	24.62611	0.0119621	0.0864548	0.0284419	0.00107461	0.00776661	0.00255506	-4.42601	-2.44813	-3.55989	-2.409788	6.278185e-05	5.08824e-05	6.05857e-05	0	0	0.000534104	0.000799761	6.27819e-05	6.27819e-05	5.08824e-05	6.058566e-05	0.0005341041	0.0007997614	0.230206	0.157154	0.147026	0.190791	0.124021	0.150803	0.046656	0.0359141	0.00401153	0.0586973	0.0451831	0.00504685	-3.06495	-3.32662	-5.51858	0.2295922
22390	16.48564	0	16.48564	0.135478	0.0140896	0.0589954	0.0496468	0.00516324	0.0216193	-1.99895	-4.26232	-2.8303	-1.003874	0.001731243	0.000525239	0.000474848	0	0	0.00189852	0.000843016	0.00173124	0.00173124	0.0005252386	0.0004748484	0.001898521	0.0008430165	0.0795837	0.00249215	0.339338	0.249443	0.176531	0.152612	0.208735	0.00554479	0.0027111	1.03321	0.0274461	0.0134197	-1.56669	-5.1949	-5.9104	1.599366
22400	23.3469	0	23.3469	0.204591	0.00750623	0.0984942	0.353162	0.0129572	0.17002	-1.58674	-4.89202	-2.31776	0.5459174	8.170697e-05	0.000363489	0.000619278	0	0	0.000168916	0.000820155	8.1707e-05	8.1707e-05	0.0003634895	0.0006192785	0.0001689164	0.0008201547	0.148538	0.036806	0.0619466	0.183095	0.369536	0.200079	0.00478852	0.0961184	0.874506	0.0404434	0.811806	7.38599	-5.34153	-2.34217	-0.134097	2.133681
22410	28.58204	0	28.58204	0.655232	0.0356767	0.11409	0.302161	0.0164523	0.0526127	-0.422765	-3.33326	-2.17077	-0.7740306	0.0001975301	0.000261925	0.000319008	0	0	4.71147e-05	0.000160315	0.00019753	0.00019753	0.0002619248	0.0003190078	4.711472e-05	0.0001603149	0.116535	0.0793295	0.0393256	0.275816	0.150347	0.338648	0.0564757	0.0278466	0.0905963	0.097801	0.0482229	0.156889	-2.87394	-3.58104	-2.40134	0.5491242
22420	24.1392	0	24.1392	0.0709264	0.0339561	0.0479417	0.0203343	0.00973505	0.0137447	-2.64611	-3.38269	-3.03777	-1.249335	0.0006920885	0.00019857	0.00134803	0	0	0.000962197	4.29768e-05	0.000692088	0.000692088	0.0001985695	0.001348028	0.0009621965	4.297678e-05	0.395977	0.0442178	0.206196	0.0600091	0.170907	0.122694	0.370191	0.0249742	0.192395	0.390131	0.0263194	0.202758	-0.993737	-3.68991	-1.64821	0.05246401
22430	25.95051	0	25.95051	0.2491	0.525487	0.215861	0.383492	0.808993	0.332321	-1.3899	-0.643431	-1.53312	0.4314659	1.989659e-05	0.000334289	0.000722239	0	0	9.89911e-06	2.97863e-05	1.98966e-05	1.98966e-05	0.0003342891	0.0007222388	9.899114e-06	2.97863e-05	0.131364	0.00755497	0.271137	0.423455	0.101064	0.0654248	0.10662	0.00123545	0.115001	0.287709	0.0033338	0.310326	-2.23849	-6.69632	-2.16281	0.9926805
22440	23.95404	0	23.95404	0.0795776	0.138215	0.112054	0.0767705	0.13334	0.108101	-2.53102	-1.97894	-2.18878	-0.03591284	0.0001742682	0.000454079	0.000604886	0	0	6.8584e-05	0.00110805	0.000174268	0.000174268	0.000454079	0.0006048863	6.858399e-05	0.00110805	0.103674	0.0668155	0.312797	0.325768	0.0367905	0.154156	0.0795358	0.0311029	0.583965	1.10589	0.432466	8.11966	-2.53155	-3.47045	-0.537914	2.632202
22450	23.52593	0	23.52593	0.0234926	0.00627767	0.123894	0.0242048	0.00646799	0.12765	-3.75107	-5.07076	-2.08833	0.0298666	8.740817e-05	0.00167967	0.000131505	0	0	4.29699e-05	0.000459256	8.74082e-05	8.74082e-05	0.001679673	0.0001315049	4.29699e-05	0.0004592562	0.0264225	0.837809	0.0134711	0.0279809	0.0212722	0.0730445	0.0483709	0.00303897	0.00170987	0.0589096	0.00370108	0.00208241	-3.02886	-5.79624	-6.37134	0.1971066
22460	23.54258	0	23.54258	1.58083	0.45817	0.0648054	0.899034	0.260566	0.0368555	0.45795	-0.780515	-2.73637	-0.5643844	0.0001195839	0.00115193	0.000457326	0	0	0.000295295	3.04889e-05	0.000119584	0.000119584	0.001151926	0.0004573257	0.0002952952	3.048892e-05	0.237655	0.0725088	0.011627	0.25854	0.259115	0.160554	2.59179	0.04213	0.532396	3.70562	0.0602355	0.761194	0.95235	-3.167	-0.630368	0.3575016
22470	24.63044	0	24.63044	0.175505	0.14659	0.0151406	0.364937	0.304813	0.0314827	-1.74009	-1.92011	-4.19037	0.7320573	0.000815716	7.65042e-05	0.000642142	0	0	0.000611647	0.000872374	0.000815716	0.000815716	7.65042e-05	0.0006421418	0.0006116468	0.0008723739	0.0609934	0.176513	0.108637	0.102988	0.403258	0.147611	0.156912	0.0394316	0.0309933	0.278483	0.0699823	0.0550061	-1.85207	-3.23319	-3.47398	0.5736733
22480	23.31785	0	23.31785	2.00887	0.0266493	0.0599523	1.24989	0.0165808	0.0373015	0.697572	-3.62499	-2.81421	-0.4745164	0.0004534492	0.00110603	0.00071608	0	0	0.000275919	5.69697e-05	0.000453449	0.000453449	0.001106033	0.0007160802	0.0002759188	5.696974e-05	0.164894	0.374214	0.0628629	0.0549062	0.272225	0.0708984	0.0637332	0.477023	0.109819	0.267001	1.99842	0.460071	-2.75305	-0.740191	-2.20892	1.432548
22490	25.14386	0	25.14386	0.0429922	0.0166058	0.693342	0.0192199	0.00742372	0.309962	-3.14674	-4.098	-0.366231	-0.8050737	0.000107126	9.22602e-05	0.000246604	0	0	0.000216765	0.000650393	0.000107126	0.000107126	9.226015e-05	0.0002466039	0.000216765	0.0006503931	0.178348	0.184636	0.214358	0.0324303	0.342257	0.0479713	0.0226053	3.52401	0.0647691	0.0652824	10.1771	0.187049	-3.78957	1.2596	-2.73693	1.060539
22500	22.96368	0	22.96368	0.0208284	0.042864	0.0419828	0.0447805	0.0921563	0.0902618	-3.87144	-3.14972	-3.1705	0.7654548	0.0004443407	0.000713231	0.00103681	0	0	0.000230613	0.000605273	0.000444341	0.000444341	0.0007132308	0.00103681	0.0002306125	0.0006052729	0.14011	0.241087	0.483672	0.0626711	0.0444397	0.0280208	0.11244	0.00958504	0.037755	0.945249	0.0805783	0.317394	-2.18533	-4.64755	-3.27664	2.129027
22510	24.37891	0	24.37891	0.0172108	0.154713	0.0214634	0.0468688	0.421316	0.0584494	-4.06222	-1.86618	-3.84141	1.001812	0.0003718379	0.000544198	3.19225e-05	0	0	7.11552e-05	0.00105899	0.000371838	0.000371838	0.0005441983	3.192249e-05	7.115524e-05	0.001058985	0.382278	0.0557171	0.21796	0.171441	0.0862696	0.0863346	0.0117346	0.00194368	0.0155794	0.0207774	0.0034415	0.0275851	-4.44521	-6.24317	-4.1618	0.5713241
22520	22.97755	0	22.97755	1.13944	0.0178731	0.0317574	1.78381	0.0279807	0.0497167	0.130533	-4.02446	-3.44963	0.4482175	0.0001148468	0.00052544	0.000171886	0	0	0.000352215	0.000198755	0.000114847	0.000114847	0.0005254404	0.0001718863	0.0003522145	0.000198755	0.0667352	0.00536684	0.144836	0.0224586	0.246744	0.51386	0.388675	0.426134	0.0094543	17.9658	19.6973	0.437009	-0.945012	-0.853002	-4.66129	3.833484
22530	23.16769	0	23.16769	0.0192185	0.0503358	2.11177	0.00825316	0.0216161	0.906872	-3.95188	-2.98904	0.747525	-0.8452788	0.0007015514	0.000764691	0.000326804	0	0	0.000293529	0.000271695	0.000701551	0.000701551	0.0007646906	0.000326804	0.0002935293	0.0002716953	0.107317	0.00278906	0.0699869	0.5325	0.233253	0.0541538	0.487984	0.0211889	0.0804609	2.36261	0.102588	0.389558	-0.717473	-3.85428	-2.51998	1.577241
22540	23.47545	0	23.47545	0.100969	0.419276	1.40881	0.0680155	0.282435	0.949007	-2.29294	-0.869226	0.342742	-0.3950809	0.0007239185	0.000485512	3.43423e-05	0	0	0.000795942	0.000331859	0.000723918	0.000723918	0.0004855117	3.434229e-05	0.0007959416	0.0003318587	0.13833	0.00538203	0.210288	0.274789	0.214505	0.156706	0.0388422	0.00188565	0.0076249	0.0427161	0.00207371	0.00838536	-3.24825	-6.27348	-4.87634	0.09506805
22550	22.22633	0	22.22633	0.297533	0.0284467	0.110793	0.200127	0.0191338	0.0745213	-1.21223	-3.55972	-2.20009	-0.396577	0.00129791	6.56126e-05	0.00183359	0	0	0.000203645	0.000291034	0.00129791	0.00129791	6.561258e-05	0.001833588	0.0002036446	0.0002910338	0.0276396	0.0254316	0.0191316	0.411037	0.251062	0.265698	0.0248859	0.0763671	1.75687	0.0437023	0.134109	3.08526	-3.69346	-2.5722	0.563535	0.5631008
22560	21.39463	0	21.39463	0.0151393	0.0126811	0.00307057	0.0124658	0.0104417	0.00252833	-4.19046	-4.36764	-5.78589	-0.1943043	2.50756e-05	0.000273083	0.000155048	0	0	0.0022716	0.00114793	2.50756e-05	2.50756e-05	0.0002730829	0.0001550477	0.002271603	0.00114793	0.0245281	0.115205	0.0213111	0.42738	0.2228	0.188775	0.351614	0.405651	0.0175597	0.445885	0.514409	0.0222676	-1.04522	-0.902263	-4.04215	0.2375258
22570	26.19284	0	26.19284	0.0235452	0.879317	0.541074	0.0509996	1.90463	1.17198	-3.74883	-0.12861	-0.6142	0.7728975	0.000210187	0.000725824	0.000613098	0	0	0.000434316	3.95044e-05	0.000210187	0.000210187	0.0007258243	0.0006130975	0.0004343159	3.950442e-05	0.226874	0.152644	0.0520346	0.104025	0.352541	0.11188	0.0428896	0.134849	0.0678545	0.0448968	0.141159	0.07103	-3.14913	-2.0036	-2.69039	0.04573726
22580	25.9516	0	25.9516	0.0151771	0.0274017	0.173894	0.0160213	0.0289258	0.183566	-4.18797	-3.59715	-1.74931	0.05412884	0.000301722	7.75297e-05	0.000376376	0	0	3.40758e-05	0.000371116	0.000301722	0.000301722	7.752975e-05	0.0003763761	3.407576e-05	0.000371116	0.645571	0.0901697	0.0233986	0.0312457	0.0383617	0.171253	0.167679	0.00129575	0.0125774	0.530804	0.00410181	0.0398149	-1.7857	-6.64867	-4.37585	1.15234
22590	24.6932	0	24.6932	0.00228519	0.0546894	0.77696	0.000550236	0.0131683	0.187079	-6.08131	-2.90609	-0.252366	-1.423856	0.0001400999	0.000279943	0.000611732	0	0	6.93864e-05	5.8174e-05	0.0001401	0.0001401	0.0002799426	0.0006117317	6.938638e-05	5.817397e-05	0.143672	0.344066	0.00157532	0.313715	0.099321	0.0976507	0.0495115	0.0693691	0.0103564	0.253524	0.355206	0.0530302	-3.00555	-2.66831	-4.57015	1.633255
22600	23.06514	0	23.06514	0.00915112	0.0437823	0.056132	0.015665	0.0749473	0.0960876	-4.69388	-3.12853	-2.88005	0.5375547	0.0006452611	0.000361997	0.000546477	0	0	0.000481429	0.00163773	0.000645261	0.000645261	0.0003619969	0.0005464769	0.0004814288	0.001637729	0.00669176	0.0259471	0.00089417	0.0284733	0.115246	0.822747	0.24733	0.412629	0.171238	0.340368	0.567848	0.235653	-1.39703	-0.885206	-1.7647	0.3193046
22610	20.10351	0	20.10351	0.0893806	0.31813	0.403855	4.02032	14.3094	18.1653	-2.41485	-1.1453	-0.9067	3.806214	0.0001479836	0.000282059	0.000235175	0	0	0.000212797	0.000391074	0.000147984	0.000147984	0.000282059	0.000235175	0.0002127969	0.0003910742	0.010727	0.0105634	0.00678526	0.0172126	0.230673	0.724039	0.205972	0.0357035	0.0108052	0.561127	0.0972665	0.0294363	-1.58001	-3.33251	-4.52773	1.002206
22620	21.72377	0	21.72377	0.35657	0.207575	0.913443	0.478887	0.27878	1.22679	-1.03123	-1.57226	-0.0905344	0.2949338	0.000166884	0.000119063	6.91449e-05	0	0	0.00038914	0.000190668	0.000166884	0.000166884	0.0001190628	6.914494e-05	0.0003891396	0.0001906685	0.0283338	0.14379	0.0508584	0.352901	0.400907	0.0232099	0.0437696	25.5386	0.00242635	0.173175	101.044	0.00959988	-3.12882	3.24019	-6.02137	1.375363
22630	20.66977	0	20.66977	0.0104795	0.0383159	0.000356431	0.00979168	0.0358009	0.000333036	-4.55833	-3.26189	-7.93937	-0.06789067	3.56402e-05	0.00111342	5.04911e-06	0	0	0.000271407	0.000364431	3.56402e-05	3.56402e-05	0.001113423	5.049108e-06	0.0002714074	0.0003644313	0.183709	0.0679529	0.329626	0.203194	0.11934	0.0961776	0.00134083	1.48603	0.00476477	0.00164596	1.8242	0.00584905	-6.61446	0.39611	-5.34651	0.2050304
22640	17.24314	0	17.24314	1.53096	0.234114	0.000864383	15.0619	2.30326	0.00850397	0.425896	-1.45195	-7.05349	2.286273	0.001037336	5.06667e-05	0.00116558	0	0	2.84111e-05	0.00123661	0.00103734	0.00103734	5.066667e-05	0.001165575	2.84111e-05	0.001236613	0.190576	0.133569	0.00613914	0.0602926	0.555132	0.0542904	0.012142	0.471742	0.21247	0.019112	0.742544	0.334437	-4.41109	-0.751322	-1.54896	0.4536494
22650	22.81925	0	22.81925	0.0447253	0.0104172	0.0389281	0.0805338	0.0187576	0.0700952	-3.10722	-4.56429	-3.24604	0.5881365	0.0001319962	0.000413474	0.00112603	0	0	0.0015088	0.000102076	0.000131996	0.000131996	0.0004134745	0.001126026	0.001508799	0.000102076	0.088102	0.21069	0.0139254	0.0501302	0.355295	0.281858	0.675374	0.0239521	1.24306	0.856393	0.0303719	1.57623	-0.392489	-3.7317	0.217575	0.2374631
22660	25.02586	0	25.02586	0.104217	0.237813	0.0598571	0.0483358	0.110297	0.0277617	-2.26128	-1.43627	-2.81579	-0.7683036	0.0006289191	2.90909e-05	0.000609771	0	0	0.000149137	1.01592e-05	0.000628919	0.000628919	2.909088e-05	0.000609771	0.0001491374	1.015919e-05	0.0942632	0.208284	0.0771646	0.304791	0.209036	0.106461	0.0311981	0.032374	0.00666004	0.664966	0.690029	0.141954	-3.4674	-3.4304	-5.01163	3.059379
22670	24.86057	0	24.86057	0.0253888	0.314975	0.444765	0.021095	0.261706	0.369546	-3.67345	-1.15526	-0.81021	-0.1852703	0.0007029191	5.21269e-05	2.35641e-05	0	0	0.000563137	0.000557962	0.000702919	0.000702919	5.212695e-05	2.356412e-05	0.0005631374	0.0005579618	0.0401622	0.712297	0.153582	0.0165974	0.0697095	0.00765203	0.560648	0.229282	0.0932306	3.57683	1.46278	0.594794	-0.578662	-1.4728	-2.37268	1.853139
22680	27.71982	0	27.71982	0.0701378	0.0302275	0.0240742	0.115968	0.0499792	0.039805	-2.65729	-3.499	-3.72662	0.5028546	0.0005297387	0.000198297	0.000630119	0	0	2.64995e-05	5.32558e-06	0.000529739	0.000529739	0.0001982967	0.0006301195	2.649954e-05	5.325582e-06	0.37021	0.117857	0.057349	0.0821471	0.340854	0.0315821	0.0538318	0.20576	0.0167805	0.150635	0.575767	0.0469561	-2.92189	-1.58105	-4.08754	1.028993
22690	24.06259	0	24.06259	0.0376234	0.742848	0.110388	0.0539976	1.06614	0.158431	-3.28013	-0.297264	-2.20375	0.3613126	0.0005449055	0.000126895	0.000334487	0	0	3.50735e-05	0.000216331	0.000544906	0.000544906	0.0001268954	0.000334487	3.507354e-05	0.0002163313	0.077431	0.161854	0.174958	0.341225	0.137292	0.10724	0.12017	0.000554394	2.67687	0.143574	0.000662367	3.19821	-2.11885	-7.49763	0.984649	0.1779433
22700	18.23276	0	18.23276	0.10024	0.356882	0.00502347	0.0446154	0.158843	0.00223588	-2.30019	-1.03035	-5.29363	-0.8094878	0.00176288	0.00024993	0.000610788	0	0	0.00192152	0.000489293	0.00176288	0.00176288	0.0002499299	0.0006107879	0.001921515	0.0004892933	0.0798159	0.255035	0.176557	0.297801	0.111962	0.0788291	0.00365296	0.174368	0.0220149	0.00953953	0.455355	0.0574907	-5.61222	-1.74658	-3.81604	0.9599055
22710	20.2696	0	20.2696	0.00952521	0.018353	0.0774025	0.0224688	0.0432926	0.182583	-4.65381	-3.99796	-2.55874	0.858185	0.000628519	0.0012363	0.000557061	0	0	0.000812432	0.000178457	0.000628519	0.000628519	0.001236298	0.0005570605	0.0008124319	0.0001784571	0.0733763	0.403543	0.152558	0.032927	0.0885394	0.249056	0.0668985	0.786449	0.0819671	1.72331	20.259	2.11148	-2.70458	-0.240227	-2.50144	3.248825
22720	14.68333	0	14.68333	0.0884013	0.0183289	86.7075	0.108137	0.0224209	106.065	-2.42587	-3.99927	4.46254	0.2015112	0.001518553	0.00250321	0.000157393	0	0	0.000587385	3.0575e-05	0.00151855	0.00151855	0.002503209	0.0001573928	0.0005873854	3.057502e-05	0.134821	0.0950795	0.429953	0.223914	0.0655824	0.0506493	0.0077555	0.0768581	0.179577	0.0116552	0.115505	0.269874	-4.85935	-2.56579	-1.71715	0.4073524
