Iteration	Posterior	Likelihood	Prior	age_Argia	age_Ischnura	age_Nehalennia	extinction_rate	height_mol	root_age	speciation_rate
7988	-8719.241	0	-8719.241	86.25745	67.47176	23.5083	0	4.676444	120.924	0.06358843
7989	-8709.566	0	-8709.566	59.55685	68.47277	21.96153	0	4.392469	112.3959	0.07046071
7990	-8714.065	0	-8714.065	82.05649	67.37905	21.96153	0	10.89502	112.3959	0.0675211
7991	-8711.893	0	-8711.893	79.9396	65.51604	21.96153	0	183.3136	132.3391	0.0654899
7992	-8713.265	0	-8713.265	79.9396	66.65281	21.96153	0	69.87841	113.4125	0.06815511
7993	-8727.807	0	-8727.807	80.7482	61.24469	21.96153	0	14.0249	130.3961	0.0670415
7994	-8736.266	0	-8736.266	80.7482	67.64619	16.39877	0	8.747627	128.2525	0.06500135
7995	-8733.671	0	-8733.671	85.19165	73.44694	23.66627	0	105.2878	128.0387	0.06621369
7996	-8746.147	0	-8746.147	84.14487	67.6082	10.20084	0	106.9009	136.646	0.06120892
7997	-8746.999	0	-8746.999	80.42193	73.67609	28.12545	0	55.50674	138.1657	0.06263365
7998	-8741.638	0	-8741.638	82.81553	68.76997	23.60497	0	44.12512	120.9823	0.06052159
7999	-8748.08	0	-8748.08	79.93025	73.97794	25.34751	0	107.7101	109.2258	0.06430004
8000	-8748.481	0	-8748.481	73.3124	75.85075	20.49754	0	48.18632	115.3194	0.06392088
8001	-8759.091	0	-8759.091	78.97745	72.40121	27.6193	0	80.59695	109.1198	0.06196266
8002	-8750.289	0	-8750.289	78.97745	59.10572	29.62877	0	22.3536	121.408	0.06282788
8003	-8765.605	0	-8765.605	78.97745	66.68299	27.2428	0	28.62865	122.7637	0.05688888
8004	-8786.461	0	-8786.461	82.29517	65.20426	24.3269	0	124.4683	117.8959	0.05736183
8005	-8790.277	0	-8790.277	82.29517	65.20426	24.3269	0	9.404117	138.1431	0.05773785
8006	-8787.021	0	-8787.021	83.29633	66.64953	20.14497	0	18.92957	133.0398	0.05867558
8007	-8790.081	0	-8790.081	83.29633	76.02818	19.57474	0	143.1759	118.2466	0.05993306
8008	-8785.513	0	-8785.513	82.44918	71.60015	15.23731	0	93.20148	125.1161	0.05978589
8009	-8787.153	0	-8787.153	81.95642	71.60015	20.43469	0	100.5952	138.71	0.06069499
8010	-8783.867	0	-8783.867	85.25071	71.60015	20.43469	0	94.35639	149.0028	0.05945369
8011	-8806.334	0	-8806.334	85.17399	75.20837	24.15919	0	122.5408	151.1226	0.06007109
8012	-8797.356	0	-8797.356	76.80258	75.20837	21.51063	0	20.04065	132.6492	0.05483032
8013	-8802.461	0	-8802.461	76.80258	75.05939	14.88061	0	6.302756	130.091	0.0590549
8014	-8804.979	0	-8804.979	88.94349	75.05939	8.129717	0	88.91923	138.9799	0.05922733
8015	-8805.709	0	-8805.709	84.98076	75.05939	8.129717	0	33.99451	138.1535	0.05769005
8016	-8805.019	0	-8805.019	79.54027	71.17558	7.313937	0	4.895355	127.4904	0.05861121
8017	-8798.768	0	-8798.768	71.25191	71.17558	7.313937	0	52.17733	130.0668	0.05917385
8018	-8789.458	0	-8789.458	73.64679	78.04435	8.228007	0	60.19984	131.2895	0.06324671
8019	-8790.274	0	-8790.274	80.86703	64.40939	10.77357	0	96.22158	123.8984	0.05974435
8020	-8784.03	0	-8784.03	88.50261	64.40939	10.77357	0	131.8713	117.5798	0.05899431
8021	-8792.75	0	-8792.75	88.50261	57.09909	10.77357	0	49.46116	116.8672	0.06066271
8022	-8795.92	0	-8795.92	91.64682	61.75951	11.59935	0	153.5322	121.83	0.06051388
8023	-8803.467	0	-8803.467	101.249	59.13334	11.58354	0	84.81925	113.7631	0.05706154
8024	-8800.204	0	-8800.204	104.3925	60.63267	11.58354	0	65.94152	122.7822	0.05579392
8025	-8808.856	0	-8808.856	102.534	56.96191	17.67672	0	53.75182	139.4944	0.05314528
8026	-8798.92	0	-8798.92	92.68788	60.11616	21.88275	0	49.19658	124.0332	0.05589188
8027	-8806.616	0	-8806.616	95.58606	60.11616	18.84008	0	65.91871	110.8743	0.05630805
8028	-8810.855	0	-8810.855	83.36891	59.22381	25.39988	0	88.9926	112.237	0.06148319
8029	-8813.51	0	-8813.51	83.36891	60.15115	20.5665	0	110.7169	125.4555	0.05584272
8030	-8810.47	0	-8810.47	84.48122	62.29776	20.33552	0	30.06927	107.9018	0.05524842
8031	-8803.458	0	-8803.458	78.00387	80.023	19.13137	0	127.9703	114.523	0.06057443
8032	-8798.586	0	-8798.586	78.6817	80.27206	20.3056	0	12.17502	113.3549	0.06126033
8033	-8809.852	0	-8809.852	78.80214	81.09376	12.26948	0	1.34619	111.8759	0.05614669
8034	-8801.229	0	-8801.229	81.21951	84.32143	13.80326	0	20.76003	118.6851	0.057787
8035	-8805.476	0	-8805.476	81.22966	84.32143	14.55439	0	113.1474	110.6208	0.0537113
8036	-8785.027	0	-8785.027	81.749	79.43303	12.83407	0	81.55736	104.7406	0.05753327
8037	-8773.771	0	-8773.771	74.241	82.06741	14.72149	0	49.27279	103.5616	0.06226763
8038	-8760.456	0	-8760.456	74.241	80.60734	14.7049	0	2.109282	107.3424	0.0639902
8039	-8763.355	0	-8763.355	69.50528	80.60734	14.50438	0	107.8848	101.362	0.06337823
8040	-8757.808	0	-8757.808	69.50528	84.92233	14.94356	0	26.83574	137.7077	0.06099373
8041	-8750.403	0	-8750.403	70.85867	71.61521	13.60266	0	33.57386	104.7028	0.06018617
8042	-8728.884	0	-8728.884	70.98531	71.88199	13.81364	0	10.01171	108.3735	0.06578553
8043	-8746.538	0	-8746.538	73.26251	70.2759	14.07846	0	108.8858	120.3092	0.06207826
8044	-8739.342	0	-8739.342	72.40697	70.2759	10.24313	0	10.1197	102.3231	0.06362348
8045	-8743.942	0	-8743.942	77.45501	70.2759	10.54327	0	74.63201	106.9482	0.06391538
8046	-8747.867	0	-8747.867	73.67875	70.2759	10.08073	0	51.55025	111.9242	0.06313946
8047	-8740.103	0	-8740.103	73.67875	71.20793	14.6135	0	56.08998	110.3098	0.06251406
8048	-8744.336	0	-8744.336	73.67875	67.9779	13.5776	0	22.99916	109.8393	0.06659477
8049	-8726.479	0	-8726.479	76.82529	79.44865	13.71167	0	12.07507	97.95712	0.06511591
8050	-8720.208	0	-8720.208	77.32742	71.24867	13.74797	0	132.6599	96.39427	0.06509497
8051	-8728.176	0	-8728.176	77.32742	80.41033	8.620803	0	69.59427	109.1684	0.06411184
8052	-8731.529	0	-8731.529	77.32742	71.79017	8.945273	0	33.49606	112.0251	0.06277346
8053	-8730.685	0	-8730.685	77.32742	69.17975	9.498722	0	187.5843	103.6072	0.06488521
8054	-8724.885	0	-8724.885	66.55687	69.17975	21.23348	0	24.39425	121.6768	0.06378284
8055	-8718.395	0	-8718.395	68.91918	67.64569	18.60453	0	114.9102	105.2012	0.06387515
8056	-8727.545	0	-8727.545	61.90491	63.10044	22.77042	0	2.522416	112.9207	0.06236261
8057	-8733.082	0	-8733.082	67.48412	63.10044	22.77042	0	75.43517	99.20562	0.06402838
8058	-8744.057	0	-8744.057	80.32604	70.35291	21.06379	0	82.5593	108.5746	0.0622864
8059	-8758.448	0	-8758.448	86.54197	70.35291	17.50781	0	87.85174	95.53099	0.06007147
8060	-8754.439	0	-8754.439	86.62606	69.52865	17.50781	0	6.558116	93.34981	0.06271925
8061	-8760.239	0	-8760.239	83.21535	69.52865	16.95251	0	33.44951	94.84367	0.0591864
8062	-8749.735	0	-8749.735	73.1567	78.6769	17.70265	0	33.27755	95.50755	0.06213877
8063	-8758.11	0	-8758.11	80.73876	83.65277	11.97131	0	49.93045	107.0786	0.06185943
8064	-8763.748	0	-8763.748	80.73876	79.83491	12.56299	0	38.92452	104.3388	0.05896735
8065	-8765.907	0	-8765.907	80.73876	72.40282	13.84819	0	24.8946	102.8405	0.06060178
8066	-8755.933	0	-8755.933	80.35737	66.40215	13.15705	0	7.697026	105.5847	0.06021168
8067	-8760.501	0	-8760.501	76.7015	80.91239	13.15705	0	41.29637	112.0249	0.05991245
8068	-8756.193	0	-8756.193	71.48242	79.48196	13.15705	0	1.311924	107.4335	0.06037082
8069	-8765.393	0	-8765.393	67.82676	67.41036	16.99015	0	6.972177	115.3584	0.06005168
8070	-8761.323	0	-8761.323	72.96864	66.51845	13.11586	0	89.10771	125.8412	0.06532147
8071	-8752.748	0	-8752.748	72.96864	61.79643	12.16976	0	23.54564	99.46042	0.06404126
8072	-8741.129	0	-8741.129	79.5336	61.79643	12.67821	0	51.45599	106.2039	0.06317655
8073	-8731.703	0	-8731.703	78.47916	61.79643	13.60907	0	50.25625	119.4957	0.06387865
8074	-8733.726	0	-8733.726	78.47916	61.79643	13.60907	0	3.722179	101.6046	0.06472794
8075	-8730.961	0	-8730.961	73.81105	60.63151	17.35209	0	106.4661	101.5938	0.06382213
8076	-8748.266	0	-8748.266	88.90681	60.50499	17.35209	0	64.07912	101.1416	0.06297148
8077	-8764.047	0	-8764.047	80.23539	60.50499	17.35209	0	152.1398	112.1376	0.05876138
8078	-8763.415	0	-8763.415	85.73519	60.35845	14.84004	0	92.19735	116.4771	0.05724754
8079	-8763.81	0	-8763.81	77.12231	55.44995	12.46612	0	130.6143	151.3695	0.06289044
8080	-8753.19	0	-8753.19	77.32257	55.44995	12.01955	0	111.4137	144.9995	0.05926161
8081	-8751.732	0	-8751.732	78.69905	63.25828	18.47414	0	0.8517613	102.5816	0.06376188
8082	-8760.071	0	-8760.071	74.98411	63.25828	17.65892	0	11.95442	117.7064	0.05836511
8083	-8760.411	0	-8760.411	82.77769	76.76229	12.11167	0	25.15796	119.735	0.05906683
8084	-8763.277	0	-8763.277	79.54528	81.60092	12.11167	0	113.8663	157.8984	0.06198066
8085	-8758.266	0	-8758.266	77.8303	81.60092	12.11167	0	48.87162	116.0805	0.06167397
8086	-8762.434	0	-8762.434	77.26097	85.82776	15.36665	0	11.99271	114.2011	0.05951742
8087	-8777.436	0	-8777.436	84.95216	76.38565	24.33228	0	83.71119	115.4137	0.05866994
8088	-8779.111	0	-8779.111	80.75809	77.67067	19.97541	0	69.96239	129.5209	0.05933243
8089	-8773.405	0	-8773.405	77.54991	73.17259	20.43561	0	21.85351	110.96	0.05832212
8090	-8785.441	0	-8785.441	83.26187	73.17259	16.52997	0	59.78615	133.6536	0.05818888
8091	-8761.809	0	-8761.809	84.9689	73.17259	7.884693	0	48.85251	109.2111	0.05692789
8092	-8770.762	0	-8770.762	84.9689	72.66403	9.618413	0	14.88214	106.7697	0.05915711
8093	-8777.786	0	-8777.786	90.39274	72.66403	9.618413	0	54.3765	113.0151	0.05915711
8094	-8781.512	0	-8781.512	87.78443	82.57024	12.52578	0	36.02065	115.4478	0.05651518
8095	-8786.589	0	-8786.589	92.37788	65.54075	20.60002	0	74.86316	111.3444	0.05618294
8096	-8779.008	0	-8779.008	83.75816	85.33747	22.45049	0	1.471065	106.7122	0.06314657
8097	-8774.771	0	-8774.771	84.37559	76.39527	23.33562	0	77.7345	118.6989	0.05776861
8098	-8779.115	0	-8779.115	80.20176	83.43189	25.36816	0	130.3978	120.0999	0.06023701
8099	-8774.189	0	-8774.189	90.03578	78.2202	25.42392	0	18.97524	112.4825	0.05984872
8100	-8771.022	0	-8771.022	90.03578	74.55771	27.77981	0	69.57169	129.2755	0.06368428
8101	-8773.639	0	-8773.639	78.68862	70.84698	23.68775	0	12.13242	146.4165	0.05910362
8102	-8782.342	0	-8782.342	82.34102	81.70642	26.46627	0	53.56482	117.5388	0.06050974
8103	-8769.926	0	-8769.926	82.34102	71.93161	25.55448	0	56.29469	122.4408	0.05938838
8104	-8770.721	0	-8770.721	82.34102	77.38807	29.43605	0	2.641935	132.7055	0.05884438
8105	-8782.306	0	-8782.306	82.34102	77.38807	35.68892	0	51.96474	133.0638	0.0568359
8106	-8782.019	0	-8782.019	82.34102	78.85177	40.25472	0	24.31377	142.279	0.05711701
8107	-8795.032	0	-8795.032	97.18664	70.9864	40.25472	0	24.8232	148.9929	0.05812815
8108	-8799.118	0	-8799.118	97.18664	72.10528	25.3179	0	32.54563	138.4005	0.05484672
8109	-8799.416	0	-8799.416	97.18664	69.11672	28.9355	0	58.39454	142.8532	0.05691008
8110	-8804.385	0	-8804.385	119.2766	72.16036	30.34728	0	8.145639	139.7354	0.05668131
8111	-8803.011	0	-8803.011	118.5875	69.02685	36.885	0	210.2257	144.1446	0.05880675
8112	-8809.768	0	-8809.768	120.45	67.04169	27.86877	0	197.251	148.8819	0.05757209
8113	-8798.586	0	-8798.586	107.6219	61.51439	26.15578	0	22.85287	141.4594	0.05882775
8114	-8802.508	0	-8802.508	107.6219	61.51439	27.75223	0	92.98681	147.0856	0.05728772
8115	-8809.029	0	-8809.029	94.42775	77.70943	27.75223	0	110.619	129.5596	0.05517246
8116	-8812.292	0	-8812.292	90.49003	77.70943	28.55396	0	16.47552	142.8989	0.05703547
8117	-8810.083	0	-8810.083	89.94272	69.4489	22.21961	0	19.73957	149.2316	0.05547253
8118	-8803.815	0	-8803.815	91.32185	65.43083	19.66712	0	139.9736	149.9499	0.05632048
8119	-8811.438	0	-8811.438	91.32185	74.57755	20.12785	0	138.4116	143.3981	0.05383221
8120	-8819.617	0	-8819.617	91.32185	79.86047	23.75832	0	118.8435	132.471	0.05517809
8121	-8819.761	0	-8819.761	100.4622	73.38562	19.32167	0	19.68931	124.5742	0.05873731
8122	-8818.683	0	-8818.683	98.79168	84.33831	19.32167	0	39.5826	123.4593	0.05768711
8123	-8819.667	0	-8819.667	93.47777	83.09105	18.60235	0	6.236023	135.8922	0.05803747
8124	-8816.306	0	-8816.306	90.06813	83.46774	18.43405	0	6.098591	126.7684	0.0577691
8125	-8819.866	0	-8819.866	85.75438	80.54485	17.88417	0	52.4384	133.7197	0.05678271
8126	-8820.7	0	-8820.7	89.19489	75.73219	17.6744	0	52.5923	137.8418	0.0560689
8127	-8840.742	0	-8840.742	89.19489	86.29874	19.78372	0	57.21134	131.1744	0.052352
8128	-8841.007	0	-8841.007	70.63753	88.36781	19.837	0	19.50066	135.0932	0.05397079
8129	-8847.316	0	-8847.316	81.55349	83.55487	22.16549	0	104.5706	126.8942	0.0555479
8130	-8835.297	0	-8835.297	98.45324	86.24747	23.26194	0	138.0824	124.5855	0.05505226
8131	-8831.261	0	-8831.261	98.45324	94.63792	19.6891	0	0.4355427	145.4069	0.05271466
8132	-8827.091	0	-8827.091	98.92354	94.63792	21.68361	0	17.76207	123.6233	0.05582039
8133	-8822.925	0	-8822.925	99.55567	87.65906	15.78617	0	90.87451	123.0431	0.05600674
8134	-8809.594	0	-8809.594	93.10051	76.94036	13.27987	0	62.53334	130.5051	0.05445103
8135	-8819.533	0	-8819.533	91.19235	75.56139	13.43525	0	13.05068	124.0955	0.0551798
8136	-8812.529	0	-8812.529	89.79505	75.56139	14.76486	0	25.93185	128.3355	0.05467237
8137	-8828.885	0	-8828.885	90.01799	73.15512	14.92746	0	94.4873	146.8664	0.05610503
8138	-8815.101	0	-8815.101	95.69674	73.15512	16.52094	0	3.245325	124.274	0.0564413
8139	-8816.735	0	-8816.735	84.89627	85.32148	16.86858	0	168.7348	123.1399	0.05763246
8140	-8816.994	0	-8816.994	80.6131	85.8774	18.61293	0	84.15371	122.2862	0.05584411
8141	-8808.931	0	-8808.931	82.72691	74.80208	17.04097	0	140.8035	125.9803	0.05704205
8142	-8817.521	0	-8817.521	90.45466	74.80208	19.67028	0	56.20301	120.3214	0.05552134
8143	-8832.768	0	-8832.768	88.44041	93.02893	16.57003	0	3.673832	152.514	0.05300079
8144	-8827.502	0	-8827.502	92.29866	101.7431	16.05092	0	22.36826	120.634	0.0569723
8145	-8816.41	0	-8816.41	83.63539	100.6208	8.959711	0	55.77259	120.4289	0.05645418
8146	-8818.299	0	-8818.299	83.70463	104.0231	8.959711	0	12.69246	118.9792	0.05606578
8147	-8803.959	0	-8803.959	86.70704	94.3259	18.70715	0	14.05952	119.4016	0.05899735
8148	-8819.092	0	-8819.092	91.85657	85.49172	17.48739	0	77.52195	127.0078	0.05598011
8149	-8823.336	0	-8823.336	89.5679	87.00898	17.48739	0	30.29805	129.6793	0.05463914
8150	-8818.748	0	-8818.748	89.5679	87.00898	26.24326	0	6.345471	115.7094	0.05762109
8151	-8821.685	0	-8821.685	89.5679	84.09607	26.24326	0	93.84105	124.6071	0.0559916
8152	-8824.131	0	-8824.131	87.44694	74.27586	25.15646	0	143.7359	123.412	0.05445729
8153	-8821.917	0	-8821.917	85.38568	73.26578	25.15646	0	41.82223	117.5743	0.05624385
8154	-8827.905	0	-8827.905	82.45149	71.61867	27.88357	0	161.4375	141.858	0.05415333
8155	-8828.112	0	-8828.112	81.55796	71.61867	27.88357	0	22.24922	121.3203	0.05909984
8156	-8816.999	0	-8816.999	83.322	77.23612	20.73865	0	53.75419	120.9587	0.05609198
8157	-8825.351	0	-8825.351	78.5576	55.83441	19.33826	0	145.5833	118.4093	0.05618455
8158	-8826.906	0	-8826.906	85.91917	61.80021	22.02739	0	75.50529	123.2103	0.0559835
8159	-8828.976	0	-8828.976	80.82748	61.80021	19.20051	0	17.88117	112.989	0.05061085
8160	-8836.143	0	-8836.143	80.82748	84.37053	34.95832	0	32.66043	113.9884	0.05599636
8161	-8831.584	0	-8831.584	80.56095	94.61856	35.28101	0	74.48442	110.7306	0.05090855
8162	-8822.784	0	-8822.784	78.8837	86.91142	30.13656	0	32.31534	112.0026	0.05599912
8163	-8816.262	0	-8816.262	83.60144	86.91142	31.37757	0	18.15485	119.7977	0.05467623
8164	-8822.228	0	-8822.228	78.05402	79.1607	35.3371	0	92.8672	117.7794	0.05434636
8165	-8823.384	0	-8823.384	74.92349	77.48349	33.89552	0	20.93491	120.2431	0.05947676
8166	-8826.564	0	-8826.564	74.92349	79.05492	52.27713	0	25.97199	139.2971	0.05452295
8167	-8831.25	0	-8831.25	72.47496	73.31863	52.27713	0	12.97077	130.0505	0.05632952
8168	-8825.41	0	-8825.41	80.35776	73.96752	27.76813	0	10.52904	120.9827	0.05567833
8169	-8825.237	0	-8825.237	80.91243	63.76408	32.15539	0	145.9582	144.4293	0.05662522
8170	-8828.633	0	-8828.633	80.91243	59.45363	42.90493	0	47.91666	140.5229	0.05450165
8171	-8812.559	0	-8812.559	80.91243	73.84783	57.62252	0	71.51767	131.503	0.05703342
8172	-8804.943	0	-8804.943	80.91243	73.84783	54.49056	0	14.10155	135.926	0.05796319
8173	-8805.403	0	-8805.403	91.99467	56.15637	44.48588	0	58.53583	132.5657	0.05490765
8174	-8813.163	0	-8813.163	87.45867	67.56733	47.85975	0	60.30135	116.2338	0.05682438
8175	-8817.755	0	-8817.755	100.7986	59.77969	32.54791	0	25.93928	123.6344	0.05342827
8176	-8819.969	0	-8819.969	100.7986	70.20699	34.99885	0	29.69737	132.3577	0.05189592
8177	-8816.802	0	-8816.802	98.80061	70.20699	26.50734	0	88.97147	118.7682	0.05642335
8178	-8801.874	0	-8801.874	98.33644	56.92831	25.85585	0	15.51905	112.3658	0.05550757
8179	-8811.295	0	-8811.295	97.11796	56.92831	28.86316	0	76.58462	114.2127	0.05714044
8180	-8814.445	0	-8814.445	93.16579	56.92831	18.48221	0	17.51763	113.5798	0.05804663
8181	-8817.817	0	-8817.817	96.99138	79.92666	19.79991	0	238.4933	114.4075	0.05619406
8182	-8822.074	0	-8822.074	100.6205	62.72923	16.70814	0	18.69158	113.4637	0.05675441
8183	-8839.65	0	-8839.65	92.91616	59.31465	16.70814	0	27.43734	118.8801	0.05312366
8184	-8855.65	0	-8855.65	95.43396	84.84956	23.89312	0	128.0299	125.9552	0.05642973
8185	-8860.225	0	-8860.225	95.88808	84.84956	20.00145	0	133.0818	130.9252	0.05409582
8186	-8857.765	0	-8857.765	99.13085	69.30172	20.58807	0	34.05935	127.3407	0.05118987
8187	-8866.052	0	-8866.052	99.13085	82.03504	33.38111	0	231.0814	147.013	0.05007071
8188	-8857.771	0	-8857.771	96.99582	92.53999	27.77	0	19.60911	128.0996	0.0545978
8189	-8858.703	0	-8858.703	103.649	95.94931	11.54942	0	34.97622	122.1692	0.05607746
8190	-8864.308	0	-8864.308	91.19255	86.94621	11.19236	0	44.21377	118.0794	0.05273671
8191	-8858.966	0	-8858.966	91.19255	53.03786	19.15312	0	23.22544	117.2895	0.0520541
8192	-8851.235	0	-8851.235	86.22643	63.1172	19.15312	0	60.01198	141.6399	0.05240344
8193	-8840.091	0	-8840.091	86.22643	66.6343	21.23368	0	88.06271	122.6255	0.05599811
8194	-8841.874	0	-8841.874	80.12625	61.62617	31.11737	0	1.57841	127.1337	0.05433271
8195	-8838.442	0	-8838.442	87.82627	59.78689	37.02231	0	38.39724	116.4444	0.05228141
8196	-8836.502	0	-8836.502	89.63849	79.688	37.02231	0	58.52164	125.5968	0.05396075
8197	-8838.945	0	-8838.945	93.50285	73.03159	34.60874	0	53.43161	120.7871	0.05477091
8198	-8841.37	0	-8841.37	82.44917	51.05631	35.03615	0	2.737461	118.2075	0.0535418
8199	-8820.342	0	-8820.342	75.23617	51.05631	36.68614	0	67.6438	125.8443	0.05488952
8200	-8822.112	0	-8822.112	80.31436	76.50504	33.67071	0	62.18654	130.3848	0.05391553
8201	-8812.693	0	-8812.693	80.31436	67.51598	28.86334	0	96.56573	116.0048	0.05624723
8202	-8811.366	0	-8811.366	82.58431	67.51598	32.72276	0	1.40921	121.5733	0.05624723
8203	-8823.99	0	-8823.99	85.41797	70.43984	25.37927	0	107.0741	141.3283	0.05591444
8204	-8826.053	0	-8826.053	85.96975	59.17125	27.61702	0	48.97054	136.0866	0.05733899
8205	-8829.259	0	-8829.259	85.96975	59.17125	29.4175	0	157.7625	128.8568	0.05537056
8206	-8827.68	0	-8827.68	85.96975	53.92302	24.95282	0	20.1633	127.083	0.05518184
8207	-8835.285	0	-8835.285	88.67092	59.84659	19.85894	0	160.0282	126.2863	0.05488148
8208	-8850.048	0	-8850.048	88.67092	100.559	22.54089	0	151.4653	136.1239	0.05462576
8209	-8855.674	0	-8855.674	82.64794	86.22429	18.29041	0	44.2596	132.4731	0.05250677
8210	-8852.413	0	-8852.413	82.64794	86.98379	18.08354	0	13.03153	134.3877	0.05233491
8211	-8861.904	0	-8861.904	82.64794	78.05619	18.2522	0	43.2156	129.8879	0.04849687
8212	-8862.394	0	-8862.394	82.64794	87.2875	17.18629	0	13.51572	124.7635	0.05217344
8213	-8853.878	0	-8853.878	96.90065	82.88956	17.18629	0	12.57824	120.1352	0.05584465
8214	-8860.074	0	-8860.074	97.10165	82.88956	21.02228	0	11.72271	125.6152	0.0527739
8215	-8848.727	0	-8848.727	98.4399	80.07213	24.23117	0	35.35748	121.498	0.05262166
8216	-8848.32	0	-8848.32	98.4399	80.07213	24.23117	0	6.49333	129.6479	0.05296126
8217	-8837.421	0	-8837.421	83.31591	76.70303	24.23117	0	2.072034	120.3929	0.05724101
8218	-8820.134	0	-8820.134	83.31591	81.03128	15.35428	0	11.73638	114.3378	0.05815595
8219	-8822.007	0	-8822.007	89.95923	77.29298	22.4988	0	78.97354	119.8636	0.05544896
8220	-8823.298	0	-8823.298	96.22054	79.95913	26.15742	0	29.509	123.33	0.05349094
8221	-8834.19	0	-8834.19	85.25327	87.40411	30.42858	0	63.87845	124.8342	0.05330696
8222	-8830.103	0	-8830.103	91.53626	92.46742	31.02957	0	35.55489	122.1281	0.05476519
8223	-8836.192	0	-8836.192	92.88395	90.8778	24.44484	0	201.0251	117.3579	0.05701422
8224	-8813.314	0	-8813.314	84.65519	91.09613	27.36868	0	34.5849	117.7291	0.05651296
8225	-8801.356	0	-8801.356	89.34963	89.68013	24.83432	0	46.97395	113.0402	0.0567715
8226	-8805.96	0	-8805.96	94.49441	89.68013	25.07436	0	7.639371	118.7963	0.06049693
8227	-8810.661	0	-8810.661	96.40993	89.68013	25.07436	0	98.78424	124.0747	0.05622362
8228	-8808.313	0	-8808.313	96.40993	90.83119	26.27167	0	17.11328	122.5836	0.05725566
8229	-8810.37	0	-8810.37	80.76368	76.1612	19.9802	0	82.76072	120.0514	0.05864711
8230	-8809.097	0	-8809.097	80.3378	76.1612	19.9802	0	108.0882	126.6773	0.05558708
8231	-8807.756	0	-8807.756	84.54717	71.90962	22.92727	0	1.395536	131.6794	0.05550232
8232	-8796.367	0	-8796.367	80.88089	71.90962	26.38522	0	0.9018515	115.8792	0.05716869
8233	-8809.403	0	-8809.403	79.91457	69.45417	24.15058	0	70.11675	113.9154	0.0555108
8234	-8808.258	0	-8808.258	87.48867	73.37687	27.58034	0	67.76013	120.1555	0.0554218
8235	-8819.718	0	-8819.718	57.36002	73.37687	34.48305	0	0.3021907	119.855	0.05786154
8236	-8811.603	0	-8811.603	64.90456	87.6498	27.92691	0	29.3995	125.9151	0.05511198
8237	-8823.169	0	-8823.169	58.99148	88.41338	38.10343	0	39.43901	109.0752	0.05454373
8238	-8824.283	0	-8824.283	58.99148	88.10637	38.10343	0	3.059607	124.605	0.05443156
8239	-8809.613	0	-8809.613	74.27918	87.5468	37.79225	0	3.849356	144.6197	0.05495306
8240	-8825.868	0	-8825.868	74.27918	89.9342	37.79225	0	75.13154	133.4698	0.05547228
8241	-8821.161	0	-8821.161	82.44155	88.31591	38.45084	0	23.87575	126.8129	0.05575694
8242	-8849.481	0	-8849.481	82.44155	87.54758	36.55557	0	17.47105	139.0076	0.05340351
8243	-8847.716	0	-8847.716	82.44155	84.56	33.4573	0	35.3133	133.192	0.0530336
8244	-8848.134	0	-8848.134	80.57269	89.03352	33.4573	0	8.644749	132.1554	0.05493216
