Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
83940	-6158.06	-6154.509	-3.551119	0.0439444	0.04384	0.0442009	0.0976568	0.0993864	0.0998539	0.0989566	0.0989272	0.0980531	0.0971195	0.0970309	0.0928864	0.095723	0.0993911	0.100191	0.100194	0.101466	0.104145	0.102446	0.102141
83950	-6170.714	-6154.149	-16.56478	0.0467503	0.0468335	0.0464503	0.0924342	0.0924122	0.0935883	0.0803963	0.108081	0.108093	0.108239	0.0982331	0.0996137	0.112852	0.131911	0.135072	0.136237	0.135721	0.135403	0.135825	0.135772
83960	-6182.74	-6151.324	-31.41627	0.042981	0.0431299	0.0398572	0.0837151	0.0836395	0.0837202	0.0797128	0.0941105	0.094208	0.0942013	0.079997	0.0817546	0.100535	0.127459	0.12906	0.127787	0.126894	0.1235	0.123596	0.123694
83970	-6197.719	-6151.483	-46.23569	0.0404952	0.0410046	0.0409252	0.0739212	0.0748048	0.0747762	0.076342	0.0873785	0.0872681	0.0890249	0.0888488	0.0893227	0.112716	0.108704	0.111176	0.108543	0.106296	0.120405	0.12033	0.130216
83980	-6191.824	-6152.198	-39.62585	0.0386819	0.0381255	0.037834	0.0592685	0.0589045	0.0590502	0.0598893	0.0703722	0.06908	0.0732821	0.0750006	0.0749819	0.0777239	0.0777031	0.0777045	0.0725184	0.126622	0.139172	0.13922	0.147047
83990	-6200.841	-6160.434	-40.40699	0.0408206	0.0407603	0.0409302	0.0425166	0.0449366	0.0455	0.0452014	0.0452859	0.0452521	0.0455169	0.0451131	0.0451355	0.0462347	0.0463824	0.0456273	0.0479858	0.0761709	0.0824282	0.0822256	0.0811031
84000	-6194.679	-6152.707	-41.97188	0.0458423	0.0441512	0.044148	0.0439703	0.0542191	0.0553627	0.0552962	0.0568147	0.0583871	0.0532858	0.0520526	0.051824	0.0648531	0.0657478	0.0659825	0.0703412	0.111218	0.111987	0.114249	0.115053
84010	-6186.401	-6154.896	-31.5044	0.0367318	0.0369476	0.0319672	0.0325594	0.0456559	0.0467614	0.0468047	0.0553548	0.0550031	0.0473274	0.0502889	0.0507228	0.0756148	0.0752922	0.069103	0.0694072	0.0717123	0.072369	0.0920931	0.0917842
84020	-6215.888	-6157.037	-58.85109	0.0411246	0.0409209	0.0422389	0.041246	0.0402983	0.0402884	0.0410046	0.0491284	0.0491965	0.0482032	0.0434107	0.0438051	0.0652198	0.0655443	0.0657906	0.0672172	0.0631371	0.0702444	0.0744357	0.0705071
84030	-6214.1	-6152.432	-61.66826	0.0425005	0.0461039	0.0461054	0.0582332	0.0580907	0.0581611	0.059426	0.059553	0.0516199	0.0509655	0.0515101	0.0515321	0.0703911	0.070384	0.073075	0.0728144	0.0727995	0.101095	0.103699	0.102887
84040	-6203.469	-6153.54	-49.92891	0.0432543	0.0417423	0.043267	0.0545858	0.0545986	0.0549674	0.0505519	0.050146	0.049384	0.0496623	0.0489921	0.0492501	0.0683662	0.068717	0.0685145	0.0704704	0.0707009	0.0706899	0.0714524	0.0715569
84050	-6232.602	-6152.328	-80.27414	0.0400846	0.0367386	0.0371718	0.0497287	0.0495688	0.0497152	0.0483445	0.0483742	0.0482258	0.0482052	0.0487791	0.0486437	0.0527768	0.0526784	0.0523452	0.0738821	0.0719374	0.072356	0.0734888	0.0744247
84060	-6232.72	-6156.097	-76.62345	0.037247	0.0371046	0.0389561	0.0360348	0.0404617	0.0402174	0.0406972	0.0407256	0.0425603	0.0427007	0.0436066	0.0433858	0.052448	0.0527338	0.0505026	0.0982357	0.0982793	0.0978952	0.0946597	0.0947003
84070	-6251.315	-6154.997	-96.3181	0.0384688	0.0386526	0.03613	0.0459731	0.0467522	0.0457964	0.0463014	0.045962	0.0463981	0.0442767	0.0440131	0.0437505	0.0461757	0.0564144	0.0558949	0.056734	0.138297	0.141235	0.136455	0.129985
84080	-6236.676	-6153.348	-83.32716	0.0384367	0.0382308	0.0380193	0.0504304	0.0525706	0.0528782	0.0528836	0.0565467	0.055968	0.0552908	0.058148	0.0581677	0.0603139	0.0653019	0.0649043	0.0716171	0.0935019	0.0932396	0.090901	0.0906815
84090	-6241.034	-6154.868	-86.16523	0.0431229	0.0441255	0.0485278	0.0543752	0.0530573	0.0531507	0.053554	0.0544253	0.0586225	0.0589139	0.0590001	0.0591459	0.0558603	0.0566965	0.0578971	0.0957661	0.0933791	0.0983463	0.0921987	0.0880438
84100	-6226.473	-6155.419	-71.05398	0.0433999	0.0425016	0.0446961	0.049512	0.0484138	0.0485755	0.0472152	0.0483598	0.0543185	0.0564293	0.056379	0.0583727	0.0581034	0.0582406	0.0582462	0.0795854	0.0783699	0.0789432	0.0694292	0.0696514
84110	-6238.017	-6150.969	-87.04769	0.0458694	0.0453671	0.0459609	0.0498587	0.0516726	0.0505662	0.0505133	0.0536477	0.0553708	0.0520792	0.0519718	0.0496781	0.0577714	0.057249	0.0577548	0.0911396	0.0913769	0.0923584	0.0923215	0.075786
84120	-6243.106	-6154.086	-89.0202	0.0397457	0.0395794	0.0396976	0.0442753	0.0482013	0.0480489	0.0547251	0.055133	0.057256	0.0632723	0.0631274	0.0657216	0.0673532	0.067794	0.0694979	0.0739698	0.0678762	0.0718398	0.0720031	0.0713671
84130	-6240.452	-6153.301	-87.15141	0.0461751	0.0464159	0.0465343	0.0542447	0.0554984	0.0531924	0.0560409	0.0558539	0.065748	0.0716544	0.0760974	0.0703755	0.0711576	0.0701422	0.0675547	0.0880052	0.0975524	0.104471	0.106216	0.111327
84140	-6209.968	-6151.812	-58.15665	0.0443682	0.0418928	0.0480949	0.051213	0.0553579	0.0544211	0.0524789	0.0522326	0.0522446	0.051991	0.0524792	0.0544385	0.0718372	0.0732352	0.0772141	0.0756274	0.0761577	0.0810526	0.0778902	0.0778828
84150	-6194.829	-6154.619	-40.21058	0.0468705	0.0467592	0.051417	0.0514291	0.0527145	0.0542194	0.0529217	0.05251	0.0537786	0.0525942	0.0507116	0.0506112	0.0600533	0.0601914	0.062324	0.0635788	0.0640615	0.0623976	0.0641304	0.0653672
84160	-6204.344	-6158.256	-46.08815	0.0405842	0.0404782	0.0487265	0.0487635	0.0489317	0.0499806	0.0499802	0.0500089	0.0518479	0.0518942	0.0519365	0.0519782	0.0520072	0.0521793	0.0523992	0.0518174	0.0516792	0.0517174	0.0515392	0.0515817
84170	-6224.42	-6156.127	-68.29278	0.0419096	0.0420376	0.0430954	0.0550616	0.0558308	0.056042	0.0510173	0.0509884	0.0517398	0.0513951	0.0526604	0.0530611	0.0534558	0.0532343	0.0532908	0.0538499	0.0538187	0.0512824	0.0514409	0.0514134
84180	-6201.273	-6159.144	-42.1294	0.0490975	0.0491816	0.0482793	0.0505793	0.0501607	0.0504144	0.0504413	0.0504641	0.0508148	0.0509316	0.0508953	0.0576158	0.0568924	0.0579468	0.0571614	0.0560156	0.0559896	0.0561141	0.0561652	0.0572781
84190	-6217.213	-6153.159	-64.05408	0.0387892	0.0387276	0.0431061	0.0549235	0.0546643	0.0523507	0.0513489	0.0523331	0.0523688	0.0517604	0.0512113	0.0516332	0.05179	0.0528174	0.0629196	0.0720589	0.0699008	0.0697673	0.0698016	0.072361
84200	-6171.944	-6155.268	-16.67624	0.0417828	0.0417113	0.0408694	0.0560003	0.05558	0.056274	0.0555348	0.0552807	0.0540518	0.053931	0.0534285	0.0523797	0.0514132	0.0509667	0.0591017	0.0601109	0.0600232	0.0597122	0.0625115	0.0613531
84210	-6161.569	-6155.821	-5.748012	0.0422832	0.0420892	0.0421783	0.0569095	0.0570392	0.0570154	0.0570583	0.058364	0.0573062	0.0575254	0.0601821	0.0601984	0.0599345	0.0601239	0.0635083	0.0635001	0.0631481	0.0649902	0.0649731	0.0675205
84220	-6174.259	-6159.367	-14.89206	0.04751	0.0474684	0.0480093	0.0530131	0.0497501	0.050352	0.0605867	0.0572319	0.0565112	0.0565173	0.0562931	0.0577868	0.0572229	0.0566958	0.0633952	0.0686944	0.0683452	0.0672455	0.0672378	0.067099
84230	-6169.647	-6158.706	-10.94091	0.0439948	0.0432679	0.0486712	0.0487116	0.0487085	0.0482398	0.047736	0.0606638	0.0594591	0.0595491	0.0564052	0.0563119	0.0563572	0.057176	0.0550437	0.0555683	0.0558893	0.0591729	0.0608578	0.0577871
84240	-6193.122	-6158.744	-34.37865	0.0413485	0.0418749	0.0475759	0.0483534	0.0482294	0.0482923	0.0454714	0.0462329	0.0461786	0.0462673	0.046683	0.0498633	0.0471803	0.0544095	0.0530474	0.0575438	0.0574991	0.0557068	0.0556503	0.045149
84250	-6173.563	-6152.894	-20.6688	0.0442052	0.0439384	0.043854	0.0537731	0.0535139	0.053729	0.0539916	0.0544851	0.058194	0.0579367	0.055872	0.051649	0.0530893	0.0532668	0.0529489	0.0713489	0.0781701	0.077229	0.0770233	0.0774238
84260	-6171.295	-6152.894	-18.40048	0.0430364	0.0437909	0.0439119	0.0521962	0.0532353	0.0525115	0.0523384	0.0529853	0.052865	0.0528534	0.052807	0.0523928	0.052545	0.0525375	0.0526505	0.0758021	0.0756715	0.0804083	0.0804183	0.0802273
84270	-6146.969	-6159.474	12.50559	0.0480747	0.0480189	0.0481257	0.0481189	0.0469003	0.0487616	0.0481511	0.0522425	0.0523	0.0522916	0.0522802	0.0522399	0.0522795	0.0521415	0.0521519	0.0522116	0.0522328	0.0522248	0.0520769	0.0518141
84280	-6185.517	-6158.818	-26.69908	0.0474747	0.0474519	0.0551589	0.0554167	0.0555425	0.0555275	0.0490024	0.0478624	0.0468611	0.0496518	0.0484396	0.0487758	0.0486883	0.0493206	0.0587249	0.0588528	0.059053	0.0588918	0.0473205	0.0478992
84290	-6180.594	-6153.445	-27.14947	0.0436987	0.0427444	0.0418106	0.0561722	0.0603348	0.0527362	0.0520908	0.0529456	0.0533531	0.0511901	0.0522422	0.0514733	0.0545649	0.0543077	0.0603485	0.0595904	0.0679535	0.0739079	0.0738849	0.0644865
84300	-6175.463	-6152.939	-22.5237	0.0375244	0.0449059	0.0447247	0.0552337	0.0560129	0.0557472	0.0566217	0.0565958	0.0588541	0.0577794	0.0579625	0.057071	0.0644403	0.0623323	0.0877463	0.0875728	0.0952993	0.126323	0.147598	0.146702
84310	-6183.005	-6152.046	-30.95934	0.0405443	0.0458629	0.044519	0.0510912	0.0517703	0.0548423	0.056131	0.0563062	0.0561284	0.0556335	0.0563486	0.0564131	0.0575976	0.079466	0.088846	0.0894122	0.0900021	0.135391	0.12443	0.117774
84320	-6193.907	-6156.396	-37.51137	0.0392233	0.0448308	0.0456108	0.0452685	0.0491318	0.0490358	0.052727	0.052989	0.0539781	0.05381	0.0533777	0.0537098	0.0547293	0.0666644	0.0644913	0.0644543	0.0609122	0.0619629	0.0601865	0.0552673
84330	-6213.786	-6157.952	-55.8338	0.0472451	0.0462923	0.0472992	0.0480905	0.0485905	0.0484275	0.0516998	0.0507096	0.0521787	0.0550864	0.0556225	0.0557249	0.0608947	0.0570556	0.0692015	0.0574915	0.0585048	0.0588514	0.0598464	0.059886
84340	-6187.815	-6153.694	-34.12057	0.0461208	0.0458656	0.0491222	0.0506108	0.0507295	0.0513208	0.0513203	0.0514428	0.0519029	0.046461	0.046052	0.0472828	0.0771918	0.0790778	0.0791405	0.0770399	0.0754544	0.0753991	0.0753281	0.0764047
84350	-6186.767	-6154.527	-32.23941	0.0397877	0.0443844	0.0535609	0.0531521	0.0536069	0.0533764	0.0533646	0.0524994	0.0544496	0.0546644	0.0547001	0.0547096	0.0728439	0.0728857	0.0727422	0.0726953	0.0725275	0.0730977	0.07437	0.0736537
84360	-6228.751	-6154.584	-74.16716	0.0452283	0.0444844	0.0489405	0.0475145	0.0487954	0.0516872	0.0499734	0.0498754	0.0538193	0.0558936	0.0534228	0.0547867	0.0578504	0.0595632	0.0576305	0.0544407	0.0881292	0.0819947	0.0819086	0.08193
84370	-6202.334	-6157.791	-44.54269	0.0463315	0.0465689	0.0500552	0.0499733	0.0499857	0.0500148	0.0494573	0.0497006	0.0501784	0.0624976	0.0604404	0.0607502	0.060778	0.0610276	0.0616552	0.0789495	0.0807283	0.0803792	0.0809783	0.0811751
84380	-6216.667	-6155.042	-61.62564	0.0428953	0.0422729	0.0426774	0.0460876	0.0464122	0.0479276	0.0481526	0.0486552	0.0477574	0.0477672	0.0477666	0.0478573	0.0475723	0.0479195	0.0472498	0.0854762	0.0831353	0.0885986	0.0905093	0.0906194
84390	-6235.564	-6154.665	-80.89877	0.0406072	0.0386666	0.0388621	0.038769	0.0385555	0.0487935	0.0488669	0.0500339	0.0506544	0.0500662	0.0517615	0.0538178	0.0539185	0.0539641	0.0526402	0.0869094	0.0906628	0.0854234	0.0857349	0.0544239
84400	-6207.295	-6157.534	-49.7601	0.0335841	0.0338851	0.0412395	0.0415993	0.0438537	0.043591	0.0462967	0.0462501	0.0456172	0.0455979	0.0456945	0.045758	0.048789	0.0500331	0.0502491	0.0807127	0.0803624	0.0808789	0.0803325	0.0423706
84410	-6214.221	-6154.596	-59.62534	0.0433891	0.04269	0.0417465	0.0448017	0.0494426	0.0482768	0.0469395	0.0492881	0.0504325	0.0521221	0.052471	0.0519175	0.0568331	0.0687584	0.069746	0.0716518	0.0672712	0.0683599	0.0684583	0.0667093
84420	-6193.299	-6154.756	-38.54366	0.0459364	0.0462401	0.0466876	0.0511312	0.0511044	0.0510609	0.0546321	0.0546563	0.0554212	0.0554473	0.0570985	0.0572965	0.0615685	0.0621021	0.0631619	0.0689786	0.0688979	0.0764333	0.0769547	0.0783245
84430	-6181.42	-6158.573	-22.8468	0.0505082	0.0502977	0.0499335	0.049902	0.0539568	0.0542319	0.0540565	0.0536946	0.0537955	0.053711	0.0526976	0.052701	0.0537386	0.0558212	0.0606837	0.0583466	0.0585184	0.0605905	0.0605104	0.0610242
84440	-6189.328	-6158.904	-30.42404	0.0480644	0.0512162	0.0511625	0.0504549	0.0504963	0.050664	0.0507464	0.0507552	0.0507465	0.0506816	0.0507054	0.0506763	0.0504598	0.0623185	0.0621865	0.0622861	0.0622963	0.0548415	0.0549357	0.0550297
84450	-6201.803	-6155.435	-46.36842	0.0483269	0.0483418	0.048298	0.0485254	0.048642	0.0492609	0.0485497	0.0492031	0.0492856	0.0452314	0.0445295	0.0447005	0.0447403	0.0724485	0.0724447	0.0726265	0.0740294	0.0745511	0.074474	0.0759713
84460	-6220.245	-6154.017	-66.22757	0.0471419	0.0440571	0.0452791	0.0473303	0.0474113	0.045823	0.0455646	0.0570169	0.0555197	0.0549997	0.0547262	0.0528473	0.0536163	0.0740068	0.0834921	0.0817357	0.0819248	0.0826016	0.0852315	0.0844653
84470	-6221.347	-6153.306	-68.04129	0.0479992	0.0393771	0.0393963	0.0572903	0.0558478	0.0551167	0.0536907	0.0551639	0.0587215	0.05872	0.0561337	0.0561391	0.0604414	0.0640864	0.0652205	0.0677106	0.066412	0.066238	0.0687939	0.0703417
84480	-6209.997	-6154.077	-55.91922	0.0513803	0.0425856	0.0424746	0.0624308	0.0624584	0.0610417	0.0625306	0.0633968	0.0633983	0.0634254	0.0634732	0.0632909	0.0634688	0.082067	0.0796946	0.0823299	0.0818184	0.085136	0.0859897	0.0857861
84490	-6210.433	-6154.367	-56.06586	0.0487765	0.0467323	0.0445066	0.0502562	0.0501932	0.0487662	0.0485289	0.0476568	0.0478347	0.0477421	0.0480243	0.048082	0.0484084	0.083768	0.0830212	0.0844714	0.0863521	0.0905831	0.0914732	0.0940353
84500	-6168.204	-6154.965	-13.23938	0.0407909	0.0408248	0.0407775	0.0565435	0.0566089	0.0568321	0.0577677	0.0577684	0.0590335	0.0582897	0.0584099	0.0581265	0.0581117	0.0667105	0.0671532	0.0663174	0.0661074	0.0858267	0.0862176	0.0863874
84510	-6170.637	-6156.467	-14.16971	0.0357655	0.0358452	0.0358989	0.0567041	0.0566613	0.0567536	0.0545855	0.0543148	0.0543162	0.0617283	0.0643461	0.066146	0.0661719	0.0699978	0.0701945	0.069902	0.0697721	0.201572	0.19922	0.201631
84520	-6154.949	-6156.622	1.673291	0.0419679	0.041973	0.0417855	0.0566808	0.0565824	0.0567233	0.0578886	0.058231	0.0586549	0.0581883	0.0582914	0.0541047	0.0544302	0.0543777	0.0543142	0.055474	0.0555045	0.0565382	0.0572011	0.0566372
84530	-6116.542	-6158.286	41.74426	0.0415611	0.041759	0.0417246	0.0531881	0.0531606	0.0531974	0.0531644	0.053363	0.0533449	0.053401	0.0534051	0.0533337	0.0534463	0.0537382	0.0536999	0.0536826	0.0536233	0.0536697	0.0535411	0.053574
84540	-6219.473	-6159.053	-60.41945	0.0517169	0.0524102	0.0524612	0.0514963	0.0512331	0.0506545	0.0501909	0.0522179	0.052237	0.0521916	0.0531932	0.0504125	0.0502937	0.0472383	0.0651452	0.0712934	0.0692977	0.0705882	0.0693822	0.0700091
84550	-6198.088	-6153.294	-44.79436	0.0443974	0.0443587	0.0444416	0.0530003	0.0517858	0.0504091	0.0500281	0.0502361	0.0503401	0.0505376	0.0505112	0.0504857	0.0503917	0.0499655	0.0506556	0.11764	0.117875	0.11778	0.116817	0.117379
84560	-6196.613	-6160.335	-36.27854	0.0492975	0.0505878	0.0500416	0.0557904	0.0560098	0.0564718	0.0567854	0.0549941	0.0550457	0.0597677	0.0580503	0.0567835	0.0571133	0.057163	0.0570623	0.0585323	0.0583914	0.0583915	0.0574902	0.0593533
84570	-6198.491	-6155.271	-43.21983	0.0410801	0.0361627	0.0609134	0.0667555	0.0668641	0.0659793	0.0668608	0.0668654	0.0630928	0.0603454	0.0608104	0.0596872	0.0592767	0.0597097	0.0612836	0.0719674	0.0717646	0.0756236	0.0757944	0.0752906
84580	-6204.2	-6152.768	-51.43225	0.0397407	0.0400899	0.059379	0.0594044	0.0584695	0.0584145	0.0592578	0.0593177	0.0628333	0.0572686	0.0559214	0.065973	0.0667171	0.0717896	0.0732411	0.0818808	0.082881	0.083213	0.0821051	0.0851288
84590	-6204.109	-6153.138	-50.97124	0.0426007	0.0415737	0.0723983	0.0724849	0.0721928	0.0722531	0.0724409	0.0733267	0.0743268	0.0726402	0.0692703	0.070081	0.0716615	0.077207	0.0774336	0.0815053	0.0812943	0.082201	0.0817215	0.0789198
84600	-6193.668	-6157.073	-36.59483	0.0433787	0.0432327	0.0779634	0.0776801	0.0776969	0.0767985	0.0786153	0.0775754	0.0814829	0.0807904	0.0789422	0.0789375	0.0761116	0.0776314	0.0775558	0.0910694	0.0909205	0.0910065	0.0915683	0.0929338
84610	-6179.833	-6152.238	-27.59472	0.0449617	0.0451307	0.0741376	0.0810584	0.08213	0.0826427	0.0825123	0.0828806	0.0810287	0.0814601	0.071855	0.0710698	0.0928702	0.088273	0.0872244	0.0859484	0.0859809	0.0846659	0.0851142	0.0841529
84620	-6206.224	-6153.609	-52.61446	0.0390975	0.0395851	0.0599247	0.0621326	0.0620639	0.0640034	0.0624126	0.0619635	0.0633491	0.0658932	0.0535044	0.0535375	0.0729698	0.0707453	0.0730182	0.072371	0.0735779	0.0737214	0.0707156	0.0706103
84630	-6224.329	-6154.881	-69.44735	0.0405724	0.0408349	0.07388	0.0752386	0.0761614	0.0792815	0.0790846	0.0844952	0.0843563	0.0815704	0.0689453	0.069162	0.0709375	0.0705939	0.0730295	0.0722012	0.0708732	0.0711226	0.0653725	0.0669764
84640	-6241.076	-6155.498	-85.5781	0.0453789	0.0432655	0.0565804	0.0572033	0.0607817	0.0668032	0.0577521	0.0576808	0.0573787	0.0527774	0.052229	0.0526414	0.0634963	0.0627756	0.0680884	0.0726309	0.0780934	0.0781107	0.0726616	0.0728172
84650	-6200.938	-6156.173	-44.76514	0.0471187	0.0474951	0.0476537	0.0516167	0.0516268	0.0506163	0.0498886	0.0503748	0.0505113	0.0472293	0.046878	0.0468556	0.0459878	0.0464949	0.0470877	0.0504481	0.117703	0.117484	0.117885	0.117417
84660	-6204.668	-6153.972	-50.69571	0.0469144	0.0458516	0.0472566	0.0540549	0.0541716	0.0540812	0.0531969	0.0551055	0.0546498	0.0554422	0.0516427	0.051524	0.0499289	0.0615916	0.0611985	0.0708507	0.0688128	0.0689382	0.0698743	0.0699981
84670	-6204.614	-6154.2	-50.41401	0.0415933	0.0417644	0.0411393	0.0595013	0.0473759	0.0468436	0.0446011	0.0446151	0.0452378	0.0452375	0.0465659	0.0454187	0.0638454	0.0638726	0.0668847	0.0665441	0.0744558	0.0729753	0.0729715	0.0731769
84680	-6180.882	-6152.251	-28.63102	0.0414309	0.0414706	0.0409869	0.0523853	0.0524372	0.0524843	0.0533883	0.0528668	0.052772	0.0528852	0.0533587	0.0531415	0.0746652	0.0748767	0.0748935	0.0748406	0.0706761	0.0707309	0.070439	0.0704417
84690	-6234.259	-6154.079	-80.1801	0.0394049	0.0396273	0.0406369	0.0494396	0.0494389	0.0519114	0.0519385	0.051482	0.0516304	0.0520108	0.0511208	0.0515391	0.0520558	0.0521676	0.053952	0.053295	0.134165	0.134981	0.134204	0.129896
84700	-6155.187	-6154.182	-1.005346	0.0418701	0.0389775	0.0389652	0.053473	0.0534444	0.0564987	0.0554806	0.0554843	0.0555474	0.0554616	0.0530591	0.0503269	0.0606385	0.0606004	0.0589195	0.0587218	0.0589004	0.0586065	0.0585826	0.0585413
84710	-6184.883	-6156.524	-28.35887	0.0339534	0.0401357	0.0411709	0.0507837	0.049755	0.0499162	0.0506102	0.0516739	0.0553636	0.0531299	0.0541055	0.0562125	0.0739399	0.0705901	0.0764877	0.0812278	0.084439	0.0898011	0.086574	0.0943509
84720	-6158.217	-6152.537	-5.679604	0.0415581	0.0416279	0.0420187	0.0581056	0.0577309	0.0575805	0.0574374	0.0595933	0.0594349	0.0607334	0.0606475	0.0608355	0.0953589	0.0954831	0.0951059	0.0951436	0.0951616	0.0952833	0.0948462	0.0889768
84730	-6166.452	-6150.434	-16.0176	0.0400854	0.0415459	0.041525	0.0767832	0.0776339	0.0778117	0.0786314	0.0777732	0.0779987	0.0776509	0.0776903	0.0398114	0.126539	0.127051	0.127184	0.126522	0.12564	0.126336	0.126462	0.126625
84740	-6158.62	-6154.259	-4.361347	0.0463699	0.0451446	0.0457397	0.0753442	0.0755523	0.0760113	0.0836741	0.0838641	0.0837535	0.0785132	0.0796151	0.0714985	0.0949269	0.0946853	0.094535	0.0956613	0.0958634	0.0987612	0.0989227	0.0997955
84750	-6178.353	-6158.092	-20.26019	0.0379328	0.0385673	0.0387114	0.0466437	0.0472832	0.0467441	0.0469655	0.0483646	0.0495981	0.0548716	0.0548951	0.0564114	0.0563893	0.0562609	0.0568902	0.102564	0.104619	0.112662	0.112097	0.111181
84760	-6181.764	-6152.596	-29.1673	0.0405719	0.040012	0.0410484	0.0516029	0.0515675	0.0514731	0.0514086	0.0512317	0.0513219	0.0523266	0.0526001	0.050234	0.0507059	0.0504145	0.059025	0.0607497	0.0622482	0.132606	0.130426	0.134322
84770	-6229.105	-6152.363	-76.74206	0.0442207	0.0438023	0.0440052	0.0574017	0.0578449	0.0583954	0.0564174	0.054575	0.0567298	0.0561728	0.0559109	0.0560349	0.0597217	0.0617632	0.0627857	0.0639102	0.0645807	0.124764	0.122815	0.1218
84780	-6223.441	-6153.76	-69.68056	0.0407677	0.0398113	0.039821	0.0538473	0.0567013	0.0572809	0.05683	0.0507347	0.054454	0.0538783	0.0552822	0.054567	0.0686923	0.0678525	0.0673364	0.0688311	0.0685357	0.0809696	0.0806798	0.0801787
84790	-6190.556	-6154.153	-36.40352	0.0443954	0.0439395	0.0443682	0.0439099	0.0440794	0.0501742	0.0509908	0.0509523	0.0520667	0.0523067	0.0518598	0.0522755	0.064204	0.0641893	0.064289	0.0638263	0.0648258	0.0865691	0.0872138	0.0859907
84800	-6228.042	-6161.144	-66.89807	0.0457185	0.0465354	0.0467171	0.0473217	0.0482961	0.0481932	0.0482023	0.0478939	0.0500999	0.0512069	0.0514217	0.059111	0.0594429	0.0598768	0.0606347	0.061123	0.0598002	0.0592204	0.0596207	0.0798586
84810	-6204.783	-6159.52	-45.26347	0.0386866	0.0397193	0.0398347	0.0398584	0.0537652	0.0525059	0.0508556	0.0509404	0.0507088	0.0504384	0.0530718	0.0526511	0.052629	0.050754	0.0532953	0.0551873	0.0550037	0.0554579	0.055991	0.0557471
84820	-6186.809	-6157.891	-28.9186	0.03866	0.0380927	0.0393348	0.0393554	0.0482415	0.0480988	0.0489827	0.0488142	0.050368	0.0507319	0.0508	0.050842	0.0512891	0.0520086	0.0519966	0.0519944	0.05371	0.0538615	0.054659	0.0524206
84830	-6235.331	-6160.938	-74.39371	0.0413992	0.0484774	0.0488402	0.0488286	0.0611881	0.0613884	0.0604017	0.0605081	0.0605564	0.0607178	0.0607194	0.0608409	0.0614572	0.0628882	0.0614054	0.0611706	0.0568976	0.0589927	0.0586236	0.058426
84840	-6227.822	-6157.671	-70.15077	0.0390602	0.040025	0.0400611	0.0399509	0.0455131	0.045263	0.046405	0.0462469	0.0452932	0.0440257	0.0509204	0.052434	0.0530868	0.0537519	0.0527773	0.0529343	0.066468	0.0733414	0.0682742	0.0682921
84850	-6238.893	-6155.674	-83.21933	0.0351749	0.0304381	0.0348739	0.0447738	0.0451374	0.045207	0.047091	0.04741	0.0474736	0.0465637	0.0558462	0.054572	0.0546681	0.0554816	0.055743	0.0543304	0.0562299	0.124554	0.123997	0.119744
84860	-6197.44	-6154.172	-43.26858	0.0469887	0.038762	0.0388066	0.0449487	0.0472989	0.0512587	0.0558859	0.0556149	0.0559338	0.0588709	0.0597388	0.0595977	0.0586584	0.0582349	0.0582661	0.0582305	0.0588357	0.179318	0.211719	0.197027
84870	-6218.11	-6156.796	-61.31422	0.0412087	0.039166	0.0391073	0.0397964	0.0386154	0.0424274	0.04037	0.0433785	0.043491	0.0504629	0.0497041	0.0486964	0.0486604	0.0549693	0.0546651	0.0553811	0.0752926	0.0814696	0.0813764	0.0809523
84880	-6190.694	-6155.15	-35.54404	0.0392679	0.034278	0.0334457	0.0335284	0.0349252	0.0429703	0.0424407	0.0474788	0.047878	0.0483837	0.0486365	0.0492409	0.0482631	0.0495791	0.0470378	0.0590742	0.0622977	0.0786455	0.0794796	0.0512477
84890	-6198.742	-6156.344	-42.39763	0.0383975	0.039268	0.0392663	0.0399227	0.0414835	0.0419639	0.0406807	0.0411348	0.0466372	0.0459917	0.0456266	0.0461929	0.046067	0.046293	0.0460844	0.085675	0.0924248	0.0872147	0.0887465	0.0229852
84900	-6235.617	-6154.059	-81.55733	0.0374078	0.0369397	0.0384958	0.0374435	0.0403287	0.0410406	0.0420166	0.0490294	0.0542141	0.0524582	0.0476831	0.0474097	0.0643873	0.0654188	0.0622086	0.0686477	0.0868366	0.0918622	0.0949762	0.0959289
84910	-6210.267	-6154.602	-55.66538	0.0476667	0.0471767	0.0471633	0.0458834	0.0538563	0.0525264	0.0523156	0.0516218	0.0501824	0.0483494	0.048293	0.0489179	0.0554475	0.0575108	0.0567977	0.0603335	0.0869346	0.08715	0.0876494	0.089486
84920	-6182.92	-6156.564	-26.35631	0.0474605	0.046597	0.0527695	0.052474	0.0532099	0.0525231	0.0559993	0.0571855	0.0577856	0.0627428	0.0607258	0.0606186	0.0621528	0.0664435	0.0676545	0.0676564	0.148011	0.147326	0.146796	0.144372
84930	-6193.905	-6154.126	-39.77845	0.0403306	0.0376704	0.0435141	0.0435915	0.0547328	0.0505348	0.0476618	0.0506806	0.0570401	0.0538735	0.0584356	0.0558135	0.0547318	0.0560484	0.0574163	0.0575256	0.0946732	0.0949695	0.092304	0.0947364
