Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]
95120	-5855.094	-5871.541	16.44639	0.00359086	0.00360552	0.00360366	0.00362415	0.00361468	0.00354957	0.00344469	0.0032443	0.00317062	0.00315246	0.00300422	0.00300164	0.00302728	0.00297133	0.00296106	0.00301161	0.00299505	0.00296624	0.00294703	0.00294723
95130	-5877.851	-5876.061	-1.789155	0.000307705	0.000370978	0.000315541	0.000309024	0.000316171	0.000284947	0.000326146	0.000326206	0.000325934	0.00031427	0.000307518	0.000302569	0.000303064	0.000302464	0.000310256	0.000309126	0.000313506	0.000306917	0.000298714	0.00030238
95140	-5903.852	-5871.952	-31.89915	0.000263638	0.000264001	0.000263188	0.000265047	0.000265947	0.000268897	0.000259717	0.000260025	0.000256796	0.000249391	0.000271086	0.000273083	0.000296321	0.000363985	0.000324637	0.000327261	0.0003305	0.000335077	0.000332747	0.00145446
95150	-5895.046	-5870.776	-24.27068	0.0158839	0.0133265	0.0133645	0.0132308	0.0134145	0.00513082	0.00696747	0.00697295	0.00695985	0.00706929	0.00681038	0.0069383	0.0069678	0.00723597	0.00714522	0.00714476	0.00726709	0.00697297	0.00707714	0.00707932
95160	-5904.402	-5870.863	-33.53853	0.0158839	0.0157245	0.0210235	0.0197357	0.00498671	0.00449514	0.00190811	0.00175141	0.00177148	0.00209477	0.00305016	0.00301935	0.00277229	0.00269082	0.00250132	0.00254019	0.00109366	0.00111945	0.00122583	0.00115759
95170	-5894.509	-5870.936	-23.57255	0.0145511	0.0145466	0.013896	0.0152439	0.015228	0.0130924	0.0131608	0.0130985	0.0134388	0.0145384	0.0146875	0.0147299	0.0144767	0.01072	0.0108553	0.012677	0.0126601	0.0117302	0.011697	0.00886455
95180	-5899.68	-5869.682	-29.99816	0.0138785	0.0136878	0.0146621	0.0137515	0.0140406	0.0139472	0.0138839	0.0125411	0.0124625	0.0123284	0.0120764	0.00661597	0.00664937	0.0066466	0.00703543	0.00688601	0.00692393	0.00671141	0.00755487	0.0103814
95190	-5893.551	-5872.655	-20.89603	0.00102036	0.000988693	0.000955334	0.000950787	0.000980055	0.0010484	0.00107318	0.00108487	0.00106411	0.00106807	0.0010609	0.00107271	0.00104975	0.000711281	0.00069798	0.000716609	0.000703818	0.00070566	0.000664986	0.000648075
95200	-5833.769	-5869.111	35.34153	0.000156703	0.000156928	0.000157348	0.000161026	0.000161058	0.000161065	0.000160615	0.000160608	0.00016111	0.000161171	0.000161171	0.000160861	0.000160927	0.000160981	0.000160982	0.000160944	0.000160138	0.000159868	0.000159827	0.000162141
95210	-5821.804	-5872.471	50.66782	0.00700087	0.0070007	0.00700044	0.00678171	0.00677705	0.00677007	0.00677	0.0067704	0.00678281	0.00679293	0.00673992	0.00673766	0.0067388	0.00674369	0.00674362	0.00677564	0.00678868	0.00679092	0.00678856	0.00682301
95220	-5836.934	-5869.615	32.681	0.0101014	0.0100422	0.0100309	0.0100232	0.0100249	0.0100092	0.0100573	0.0100693	0.0100388	0.0100044	0.0100115	0.00995107	0.00991361	0.00990661	0.0100299	0.0100284	0.0100377	0.010039	0.00998662	0.00995587
95230	-5830.739	-5877.348	46.60903	0.00406128	0.00405041	0.00413909	0.00418432	0.00403564	0.004035	0.00402397	0.00401954	0.00400419	0.00401013	0.00401046	0.00399479	0.00399382	0.00401295	0.00400281	0.00401825	0.0039837	0.00401165	0.00385998	0.00386234
95240	-5834.962	-5872.958	37.99663	0.0185123	0.0185384	0.0187004	0.0186886	0.0186816	0.0186847	0.0186582	0.0184792	0.0189823	0.0190039	0.0189887	0.0189572	0.0189524	0.017845	0.0178072	0.0177894	0.0177861	0.0177605	0.0177491	0.0178257
95250	-5878.388	-5876.061	-2.32649	0.0185123	0.0183839	0.0182406	0.0181567	0.0173755	0.0157441	0.0162604	0.0162576	0.0165399	0.0172242	0.0170646	0.0170616	0.019288	0.014409	0.0144005	0.0141278	0.0140893	0.0139145	0.0139114	0.0139207
95260	-5881.94	-5872.828	-9.11262	9.95916e-05	0.000107823	0.000107563	0.000107449	0.000107635	0.000107874	0.000107812	0.000110187	0.000110754	0.000111562	0.000112412	0.000112168	0.000113104	0.000111687	0.000107001	0.000105938	0.000107631	0.000107909	0.00010766	0.000108689
95270	-5863.318	-5874.822	11.50385	0.00234367	0.00260252	0.00260229	0.00259974	0.00258779	0.00257012	0.0026093	0.00260377	0.00270178	0.00271241	0.00273217	0.00307808	0.00307769	0.00307708	0.00307594	0.00301514	0.00300958	0.00303851	0.00303656	0.00309253
95280	-5896.632	-5869.832	-26.79988	0.000330625	0.000325106	0.000319348	0.000326945	0.000327113	0.000330756	0.000322539	0.000322825	0.000322835	0.000325608	0.000319055	0.000320139	0.000320531	0.000337852	0.000335755	0.000339249	0.000434662	0.000428191	0.000431101	0.000431034
95290	-5839.115	-5870.491	31.37687	7.41577e-05	7.32234e-05	7.27416e-05	7.26921e-05	7.27972e-05	7.28577e-05	7.22619e-05	7.23705e-05	7.1878e-05	7.3606e-05	7.38076e-05	7.3808e-05	7.36917e-05	7.3451e-05	7.33631e-05	7.33614e-05	7.30771e-05	7.29812e-05	7.29616e-05	7.08253e-05
95300	-5864.321	-5867.498	3.176615	5.58031e-05	5.57313e-05	5.5931e-05	5.65627e-05	5.67047e-05	5.75352e-05	5.75054e-05	5.90478e-05	5.91098e-05	5.91387e-05	5.9217e-05	5.92278e-05	5.93711e-05	5.90929e-05	5.89897e-05	5.22574e-05	5.14416e-05	5.11631e-05	5.11546e-05	5.08558e-05
95310	-5849.812	-5868.072	18.26046	8.10813e-05	8.09779e-05	8.0928e-05	8.09427e-05	8.07828e-05	8.18972e-05	8.18971e-05	8.18663e-05	8.14393e-05	8.14192e-05	8.05219e-05	8.02958e-05	8.04737e-05	8.04827e-05	8.04021e-05	8.03817e-05	8.06215e-05	8.15088e-05	8.09405e-05	8.07282e-05
95320	-5864.694	-5864.972	0.2777017	4.77973e-05	4.76455e-05	4.75574e-05	4.81599e-05	4.80129e-05	4.80085e-05	4.78428e-05	4.15903e-05	4.2447e-05	4.20932e-05	4.21075e-05	4.20277e-05	4.24228e-05	4.2442e-05	4.02423e-05	4.01421e-05	4.01774e-05	4.00781e-05	4.01539e-05	4.10144e-05
95330	-5847.748	-5864.314	16.56606	0.0010401	0.00103918	0.00104534	0.00104551	0.00104497	0.00103939	0.00104029	0.00102082	0.00102093	0.000630666	0.000631199	0.000631264	0.00063237	0.000632439	0.000633333	0.000631218	0.000631156	0.000632352	0.00063287	0.000633629
95340	-5856.922	-5862.692	5.769779	0.0029052	0.00290491	0.00289734	0.00289831	0.00289705	0.0028825	0.0028822	0.00264052	0.00264061	0.00264705	0.00300665	0.00300413	0.00300287	0.0030075	0.0030086	0.00304242	0.00304374	0.00305315	0.00306557	0.00306444
95350	-5862.292	-5865.703	3.411275	0.000132978	0.000132645	0.000132728	0.000133604	0.000133642	0.000133917	0.000133457	0.000132476	0.000132675	0.000132763	0.000133443	0.000133153	0.000133053	0.000133151	0.000133173	0.000139083	0.00013923	0.000139183	0.000138089	0.000136372
95360	-5876.995	-5870.22	-6.775251	0.000759137	0.000741872	0.000747046	0.000743607	0.000740047	0.000741151	0.000741252	0.000739209	0.000736113	0.0010327	0.00103354	0.00104023	0.00100549	0.000999274	0.00100436	0.00100533	0.00100499	0.00100686	0.00100783	0.00101763
95370	-5896.182	-5869.387	-26.79477	0.00424954	0.00390556	0.00380792	0.00369622	0.00361326	0.00325427	0.00236523	0.00238179	0.00238931	0.00515902	0.00467607	0.00467433	0.0017964	0.0018028	0.00180921	0.00184015	0.00183205	0.00183766	0.0018642	0.00168001
95380	-5907.92	-5868.636	-39.28383	0.000881975	0.000900744	0.000887299	0.000871414	0.000815467	0.000819625	0.000815173	0.000598364	0.000535979	0.000411674	0.000417228	0.00041859	0.000422911	0.000350411	0.00034665	0.000348706	0.000313372	0.000317544	0.000388655	0.000412724
95390	-5899.136	-5871.082	-28.05335	0.000296613	0.000394764	0.000456913	0.000470035	0.000313385	0.000296944	0.000296118	0.000176953	0.000177825	0.000169516	0.000175475	0.000179214	0.00017879	0.000174047	0.000282747	0.000283031	0.000531097	0.000519214	0.000513982	0.000475954
95400	-5951.746	-5871.191	-80.55427	0.0236702	0.0110403	0.011942	0.0125088	0.00870023	0.00788489	0.00788308	0.0046685	9.5782e-08	1.01221e-07	1.33805e-07	1.45552e-07	1.50396e-07	1.98579e-07	3.57865e-07	3.99311e-07	5.23399e-07	5.15132e-07	4.66695e-07	4.34319e-07
95410	-5859.153	-5871.994	12.84017	7.93341e-05	6.90091e-05	6.96886e-05	6.97358e-05	6.7592e-05	6.81663e-05	6.86525e-05	6.904e-05	7.12037e-05	7.12672e-05	7.09645e-05	7.09935e-05	7.25352e-05	7.18387e-05	0.000105969	0.000105098	0.000105699	0.000105269	0.000103457	0.000101305
95420	-5870.105	-5869.084	-1.021274	0.000238145	0.000236917	0.000237747	0.000239811	0.000239665	0.000239772	0.000241523	0.000238866	0.000256366	0.000256253	0.000254992	0.000230352	0.000230323	0.000271188	0.000270612	0.000265963	0.000275909	0.000274012	0.000278095	0.000277518
95430	-5849.399	-5873.646	24.2471	6.25072e-05	6.24499e-05	6.42724e-05	6.44468e-05	6.41762e-05	6.46885e-05	6.43233e-05	6.35611e-05	6.36602e-05	6.35614e-05	6.34222e-05	6.32812e-05	6.32805e-05	6.3004e-05	6.294e-05	6.27724e-05	6.34436e-05	6.36322e-05	6.41824e-05	6.44005e-05
95440	-5821.241	-5869.109	47.86847	0.0032875	0.00329849	0.00329309	0.00330275	0.00329979	0.00330096	0.00330476	0.003279	0.0032816	0.00328061	0.00327633	0.00327113	0.00347893	0.00347871	0.00347843	0.00336693	0.00335507	0.00338107	0.00338584	0.00338536
95450	-5822.644	-5870.444	47.80038	0.00229382	0.00229842	0.00253612	0.00253557	0.00253488	0.00253731	0.00253684	0.00253506	0.00253773	0.00254064	0.00254	0.00255141	0.00255316	0.002542	0.00252089	0.00252146	0.00253006	0.00253004	0.00252724	0.00252238
95460	-5841.105	-5869.034	27.92947	0.000108139	0.000107943	0.000106676	0.000106685	0.000106711	0.000106812	0.000106771	0.000106795	0.000106783	0.000106148	0.000106496	0.000105927	0.000105967	0.000106114	0.000106116	0.000106195	0.000106808	0.000106927	0.000104383	0.000104319
95470	-5803.875	-5869.185	65.30974	0.000130971	0.000131103	0.000131111	0.000131107	0.000131511	0.000131441	0.000131883	0.000132021	0.000132136	0.000132127	0.0001321	0.000132015	0.00013205	0.000132377	0.000132445	0.000132419	0.000132799	0.000132891	0.000132871	0.000132866
95480	-5796.807	-5871.106	74.29876	0.000400219	0.000400291	0.00040021	0.000400482	0.000400569	0.000400646	0.000400535	0.000400752	0.000400959	0.000401438	0.000401802	0.000401855	0.000401533	0.000401365	0.000401537	0.000401623	0.000402197	0.000401147	0.000399755	0.000399534
95490	-5837.013	-5868.842	31.82953	0.0143175	0.01432	0.0148563	0.0148478	0.0148331	0.0148446	0.0148469	0.014827	0.0148237	0.0147411	0.0147565	0.0147435	0.0147513	0.0147559	0.0147274	0.0147213	0.0147882	0.0148043	0.0148071	0.0148067
95500	-5882.193	-5872.082	-10.1111	0.0130325	0.0130232	0.0129729	0.0129883	0.0129372	0.0125242	0.0126435	0.0143277	0.0144173	0.0144374	0.014322	0.0143761	0.0144049	0.0144632	0.0144546	0.0145023	0.0122408	0.0123578	0.0123456	0.0122013
95510	-5866.27	-5873.248	6.978039	0.00797754	0.00795588	0.00796278	0.00165081	0.0016262	0.00164009	0.00164048	0.00157331	0.00156401	0.00155344	0.00155653	0.00151446	0.00150654	0.00165992	0.00166312	0.00166298	0.00166348	0.00164899	0.00170243	0.00171134
95520	-5857.442	-5874.147	16.70477	6.73848e-05	6.56088e-05	6.51133e-05	6.70659e-05	6.56691e-05	6.60206e-05	6.57279e-05	6.40082e-05	6.37098e-05	6.31275e-05	6.51309e-05	6.3967e-05	6.257e-05	6.25647e-05	6.20911e-05	6.20665e-05	6.19857e-05	5.65824e-05	6.11168e-05	6.30473e-05
95530	-5896.499	-5872.9	-23.59877	0.000113391	0.000121435	0.000115181	0.000115871	0.000131344	0.000127837	0.000131444	0.000131755	0.000132313	0.000128842	0.000118994	7.88551e-05	7.85869e-05	7.80553e-05	7.72407e-05	9.04363e-05	8.68241e-05	8.64101e-05	8.63683e-05	8.43266e-05
95540	-5872.865	-5876.613	3.747998	0.000725246	0.000725048	0.000727799	0.000726391	0.000758208	0.000674184	0.000699019	0.000698364	0.000697883	0.00181028	0.00181266	0.0014265	0.00135063	0.00135772	0.00129809	0.00128066	0.00128942	0.00130166	0.00130263	0.00130084
95550	-5873.972	-5869.234	-4.738022	0.000161384	0.000162355	0.000160974	0.000158627	0.000158215	0.000157915	0.000157035	0.00015845	0.000157339	0.0001584	0.000158758	0.000158293	0.000168496	0.000169544	0.00017119	0.000139615	0.00013999	0.000139469	0.000133748	0.000133085
95560	-5856.513	-5869.868	13.35494	0.00237428	0.00241232	0.00241122	0.00239243	0.00239223	0.00240054	0.00239826	0.0023979	0.00239955	0.00237907	0.00237643	0.00237946	0.00238179	0.00241375	0.00241321	0.00241864	0.00242156	0.00231515	0.00229755	0.00230103
95570	-5854.564	-5876.613	22.04858	0.00335877	0.00335799	0.00334318	0.00336163	0.00298637	0.00297079	0.00299769	0.00297875	0.00297125	0.00307907	0.00311369	0.00311313	0.00312332	0.00324705	0.00326121	0.00328413	0.00329236	0.00326091	0.003292	0.00329134
95580	-5898.503	-5873.172	-25.33104	0.00162405	0.00162794	0.00166786	0.00166657	0.00166875	0.00140955	0.00134367	0.00135416	0.00135415	0.00138409	0.0013843	0.0014017	0.00146175	0.000766363	0.000766508	0.000751206	0.000732082	0.000731717	0.000730881	0.000738993
95590	-5864.703	-5873.162	8.458592	0.0181466	0.0181441	0.0185936	0.0185541	0.0185661	0.0183376	0.0185523	0.0184796	0.0184172	0.0191738	0.0170968	0.0171826	0.0171868	0.0171536	0.017193	0.0172208	0.0172097	0.0171227	0.0173412	0.0174189
95600	-5859.616	-5872.103	12.4875	0.00106727	0.00106378	0.001064	0.00106157	0.001054	0.0010549	0.00106278	0.00106005	0.00105278	0.00104728	0.00104367	0.00105718	0.00106109	0.00106111	0.00106297	0.00103978	0.0010361	0.00103905	0.000972859	0.000969602
95610	-5878.768	-5873.875	-4.893463	0.016131	0.0161176	0.0161499	0.0162998	0.0150392	0.0148884	0.0130854	0.00611403	0.00603183	0.00614306	0.0063159	0.00592412	0.00614901	0.00628806	0.00616099	0.0061992	0.00624005	0.00589079	0.00601513	0.0060235
95620	-5921.056	-5867.95	-53.10596	0.016131	0.0155244	0.00205286	0.00160666	0.001601	0.00165111	0.00171483	0.00161386	0.00150859	0.00152945	0.00160065	0.00165242	0.00165242	0.00166348	0.000499834	0.000501407	0.000623871	0.000605717	0.000599877	0.000507087
95630	-5896.877	-5870.069	-26.80808	0.000464505	0.000471884	0.000473199	0.000476697	0.000434732	0.000434762	0.000424599	0.000422707	0.000416045	0.000423088	0.000338815	0.000349719	0.000349742	0.000352756	0.000352093	0.000355448	0.000463551	0.000462165	0.00051771	0.000523385
95640	-5874.903	-5869.418	-5.485398	0.000182403	0.000186696	0.000184471	0.000183682	0.000173284	0.000175461	0.000177739	0.000183493	0.000176834	0.000174777	0.000164027	0.000158766	0.000154537	0.000157076	0.00015457	0.000127413	0.000119859	0.000136988	0.000130356	0.000131016
95650	-5863.335	-5867.972	4.637097	4.78468e-05	4.78074e-05	4.92773e-05	5.0249e-05	4.63596e-05	4.61867e-05	5.03956e-05	5.03686e-05	5.02086e-05	5.0191e-05	5.03882e-05	4.71814e-05	4.63817e-05	4.6293e-05	4.63202e-05	4.63274e-05	4.64763e-05	4.64978e-05	4.6659e-05	4.63015e-05
95660	-5879.197	-5868.748	-10.44941	0.00135968	0.00136573	0.00137257	0.00138289	0.00128538	0.00104949	0.00104837	0.00107513	0.00107372	0.00107233	0.00165008	0.00169183	0.00173076	0.00173179	0.00179241	0.00178959	0.00179201	0.001888	0.00188156	0.0018093
95670	-5905.912	-5866.78	-39.13143	6.6978e-05	6.40012e-05	6.96026e-05	6.2702e-05	5.34445e-05	1.52937e-05	1.46742e-05	1.13956e-05	1.10738e-05	1.11171e-05	1.13596e-05	1.03282e-05	3.79509e-05	3.95981e-05	3.95515e-05	3.79267e-05	5.32625e-05	5.04431e-05	4.20437e-05	3.64594e-05
95680	-5884.32	-5868.289	-16.03039	0.00087895	0.000878437	0.000865062	0.000847946	0.000852452	0.000854056	0.000813022	0.00080892	0.000809519	0.00080665	0.00148777	0.0014782	0.00150184	0.00150314	0.00151219	0.00148279	0.00147113	0.00146746	0.00159045	0.00200194
95690	-5892.89	-5872.122	-20.76781	0.00153066	0.00154842	0.00161216	0.00709349	0.00592708	0.00589684	0.00642965	0.0060432	0.00623217	0.0062411	0.00664663	0.00664605	0.00703429	0.00690368	0.00749997	0.00773543	0.00729324	0.0071582	0.00637887	0.00637074
95700	-5876.468	-5871.231	-5.236321	0.000283542	0.000283333	0.000284538	0.000283495	0.000284747	0.000302368	0.000302465	0.000302046	0.000301642	0.000301485	0.000302243	0.000301827	0.00030182	0.000308207	0.000292476	0.000289597	5.39806e-05	5.44022e-05	5.42268e-05	5.5202e-05
95710	-5848.354	-5871.687	23.33365	0.000641175	0.000639605	0.000605526	0.000602799	0.000599911	0.000595906	0.000597947	0.000581983	0.000582381	0.000482846	0.00048297	0.000494831	0.000481209	0.000475498	0.000490601	0.000492447	0.000489368	0.000484469	0.000471007	0.000471885
95720	-5841.713	-5870.823	29.11036	0.000992881	0.000992447	0.000979544	0.000982918	0.000992586	0.00101307	0.00100833	0.00101033	0.00102472	0.00102524	0.00101402	0.00101214	0.00100533	0.00100939	0.00100386	0.0010022	0.00100236	0.00099793	0.000959727	0.000953948
95730	-5876.266	-5869.586	-6.680064	6.16548e-05	6.17239e-05	6.14712e-05	0.000234448	0.000235711	0.000235408	0.000234823	0.000234713	0.000240327	0.000254506	0.000264123	0.000262419	0.000272965	0.000294883	0.00030869	0.000306306	0.000305914	0.000314656	0.000314817	0.00032425
95740	-5866.809	-5870.894	4.08536	0.000727863	0.0007295	0.000732923	0.000731939	0.00073416	0.00073422	0.000741362	0.000796306	0.000787478	0.000769646	0.000761002	0.000760176	0.000746275	0.000742468	0.00073756	0.000732488	0.000743058	0.000746281	0.000756045	0.000737547
95750	-5880.809	-5867.756	-13.05348	0.000411607	0.000406327	0.000405558	0.000393534	0.000388852	0.000388736	0.000386017	0.000372891	0.000372648	0.000373576	0.00037162	0.000370399	0.000371505	0.000476197	0.00047886	0.000506337	0.000501511	0.000501562	0.000504336	0.000502392
95760	-5880.22	-5868.115	-12.10507	0.000180216	0.000186691	0.00019126	0.000193607	0.000197748	0.000200861	0.000200085	0.000199088	0.000213288	0.000211727	0.000173805	0.000180614	0.00015989	0.000169682	0.000162419	0.000164022	0.000150946	0.000158832	0.000178823	0.000156986
95770	-5893.166	-5866.322	-26.84408	0.000557199	0.000557358	0.000522481	0.000598613	0.000297427	0.00026545	0.000254227	0.000246999	0.000345691	0.000338969	0.000360109	0.000384302	0.000369104	0.000364671	0.000369107	0.000367258	0.000375376	0.000352866	0.000355328	0.000341029
95780	-5880.906	-5865.551	-15.355	0.000281458	0.000275239	0.000309714	0.00034912	0.000343389	0.000350919	0.000345314	0.000348047	0.000348257	0.000340021	0.000328041	0.000332214	0.000332511	0.000333309	0.000285489	0.00026857	0.000264047	0.000267845	0.000256527	0.000262849
95790	-5882.648	-5865.6	-17.04724	0.000997998	0.000998903	0.00100396	0.00100456	0.00108433	0.00108328	0.00106823	0.00107335	0.00107365	0.00107013	0.00106425	0.00106524	0.00107672	0.00107558	0.00107647	0.00104999	0.00104394	0.00105263	0.00071475	0.00059206
95800	-5868.931	-5868.657	-0.2739955	0.00148719	0.00149714	0.00146571	0.00145787	0.00145462	0.00145495	0.00140012	0.00139267	0.00139264	0.00142983	0.00142878	0.00142076	0.00141734	0.00141327	0.00142892	0.00122039	0.00126572	0.00130214	0.00129432	0.00137625
95810	-5899.687	-5873.42	-26.26652	7.15563e-05	7.18673e-05	7.12563e-05	6.62378e-05	6.19708e-05	1.08108e-14	1.10613e-14	1.05559e-14	1.15846e-14	1.19573e-14	1.20949e-14	1.2087e-14	1.29845e-14	1.33773e-14	1.35092e-14	1.33445e-14	1.15411e-14	1.4654e-14	1.4758e-14	1.52779e-14
95820	-5911.384	-5871.085	-40.29825	0.00120188	0.00117725	0.00145173	0.00146423	0.00130571	0.00130008	0.00168275	0.00146475	0.00149762	0.00153094	0.00157199	0.00170448	0.00160433	0.0016286	0.00158403	0.00154762	0.00140394	0.0010087	0.000989742	0.000131545
95830	-5864.638	-5870.354	5.715198	7.64264e-05	7.63561e-05	5.45574e-05	5.29582e-05	5.19587e-05	5.28959e-05	5.33578e-05	5.30936e-05	3.99729e-05	3.5262e-05	3.55005e-05	3.54992e-05	3.5547e-05	3.91165e-05	3.89279e-05	3.85347e-05	3.88229e-05	3.88163e-05	3.91567e-05	3.9429e-05
95840	-5848.37	-5871.571	23.2013	0.00061366	0.000614777	0.000617284	0.000596436	0.000606469	0.000601455	0.00060232	0.000602192	0.000603303	0.00060395	0.00059673	0.000607348	0.000588043	0.000596156	0.000604312	0.00060384	0.000608044	0.000614789	0.000616057	0.000613346
95850	-5854.737	-5870.764	16.02748	0.00103721	0.00103756	0.00104589	0.00104624	0.00103534	0.00103435	0.00102186	0.00102187	0.0010816	0.00108417	0.00108379	0.00106563	0.00105499	0.00104431	0.00119608	0.00119759	0.00121445	0.00121032	0.00119406	0.00119109
95860	-5888.044	-5869.074	-18.96962	0.0035209	0.00353099	0.00353193	0.00355991	0.00355976	0.00348481	0.00348692	0.00347538	0.00345365	0.00459676	0.00454466	0.00437302	0.00511754	0.00629395	0.00436349	0.00434071	0.00427727	0.00428664	0.00428681	0.00429399
95870	-5890.321	-5870.574	-19.74637	6.1542e-05	3.90845e-05	3.84202e-05	3.83856e-05	3.58902e-05	3.44232e-05	3.45356e-05	3.4842e-05	3.43773e-05	3.47976e-05	3.95282e-05	3.91489e-05	3.95034e-05	3.96488e-05	3.73867e-05	3.74264e-05	3.54836e-05	3.70303e-05	3.94369e-05	4.98538e-05
95880	-5880.866	-5874.346	-6.519988	9.27634e-05	9.68046e-05	9.92253e-05	9.94916e-05	0.000108262	0.000109841	0.000110381	0.00011106	7.77717e-05	7.78972e-05	7.64856e-05	7.64887e-05	7.42871e-05	7.42552e-05	7.64405e-05	6.98261e-05	7.1458e-05	7.67388e-05	7.79883e-05	7.83718e-05
95890	-5939.929	-5874.691	-65.23815	0.00272696	0.00253089	0.00211365	0.00213931	0.00210387	0.00208845	0.00370081	0.00368683	0.00376046	0.00376159	0.00139884	0.00140227	0.00168419	0.00161995	7.89177e-05	7.59759e-05	8.47319e-05	8.414e-05	8.35919e-05	8.11636e-05
95900	-5881.077	-5870.852	-10.22416	0.000186303	0.000180497	0.000174745	0.000163168	0.000744833	0.000744182	0.000744161	0.000786673	0.000790665	0.000746596	0.000756842	0.000757873	0.000786083	0.000783337	0.000786638	0.000804391	0.000812955	0.000812086	0.000869892	0.00089178
95910	-5856.103	-5865.754	9.65094	0.00023249	0.000230558	0.000213442	0.00021342	0.000217003	0.000225621	0.000224851	0.000221133	0.000221211	0.000208942	0.00020911	0.000209924	0.00020998	0.000210021	0.000209672	0.000210461	0.000210338	0.000210734	0.000211331	0.000212418
95920	-5851.624	-5868.389	16.76514	6.4553e-05	6.49077e-05	6.52356e-05	6.58233e-05	6.56349e-05	6.55737e-05	6.55859e-05	6.39417e-05	6.45939e-05	6.45063e-05	6.46252e-05	6.61784e-05	6.62652e-05	6.68138e-05	6.67176e-05	6.68999e-05	6.67939e-05	6.56408e-05	6.72345e-05	6.71942e-05
95930	-5857.809	-5868.127	10.31871	0.000164069	0.000162909	0.000162944	0.000162766	0.000161936	0.000162612	0.000162522	0.000162493	0.000162533	0.000162507	0.000162085	0.000139441	0.000139423	0.000138999	0.000137854	0.000139836	0.000139678	0.000139192	0.000146425	0.000146199
95940	-5852.245	-5866.067	13.82164	0.00169938	0.00169436	0.00175934	0.0017586	0.00175726	0.00174913	0.00174989	0.00175091	0.00175024	0.00174683	0.00174569	0.00172134	0.00175202	0.0017509	0.00179424	0.00181265	0.00179776	0.00180611	0.00180286	0.00162361
95950	-5826.705	-5868.064	41.35908	9.97864e-05	9.97925e-05	9.9821e-05	0.000100032	0.000100201	0.000100131	0.000100143	9.95486e-05	9.9553e-05	9.92829e-05	9.96953e-05	9.93698e-05	9.99051e-05	9.99516e-05	0.000105412	0.000105504	0.000105991	0.000105944	0.000102307	0.000102053
95960	-5836.422	-5869.459	33.03654	0.000506809	0.000508192	0.000510237	0.000521156	0.000508202	0.000495595	0.000495785	0.000495888	0.000494684	0.000495167	0.000492492	0.000491962	0.000501816	0.000501844	0.000499444	0.000503232	0.000498791	0.000498786	0.000493537	0.000423069
95970	-5844.726	-5871.214	26.48745	0.00112567	0.00112223	0.00112217	0.00112318	0.00112599	0.00113302	0.00113736	0.00113259	0.00194799	0.00194625	0.00194747	0.00214	0.00213847	0.00212157	0.00212888	0.00213739	0.00213257	0.00217974	0.0021773	0.00217744
95980	-5868.767	-5873.527	4.760214	0.00175839	0.00172647	0.0017258	0.00172903	0.00172885	0.00172357	0.00171856	0.00172014	0.00182269	0.00182518	0.00184008	0.00183822	0.00177445	0.00178	0.00177939	0.00173424	0.001715	0.00173141	0.00169948	0.00169714
95990	-5875.989	-5874.329	-1.660234	0.000120588	0.000122231	0.000121402	0.000121371	0.000122528	0.000122535	0.000128504	0.000126458	0.000126836	0.000129376	0.000129453	0.000131343	0.000131011	0.000151336	0.000122919	0.000122702	0.000122892	0.000122198	0.000122136	0.000122598
96000	-5881.11	-5873.837	-7.273932	0.00189575	0.00189008	0.00187991	0.00180578	0.00179496	0.00180688	0.0028626	0.00282378	0.00285047	0.00285621	0.00278311	0.00278014	0.00287232	0.00296314	0.00296294	0.00295536	0.00302013	0.00301173	0.00400268	0.00452249
96010	-5890.216	-5878.074	-12.14218	0.00293669	0.00301456	0.00299646	0.00299934	0.00339625	0.00336237	0.0033943	0.00353803	0.00370829	0.00370541	0.00370658	0.00370235	0.00370626	0.00370763	0.00394158	0.00517708	0.00519954	0.00519041	0.00516334	0.00649944
96020	-5876.717	-5872.389	-4.327769	0.000288367	0.000285568	0.000287127	0.000283122	0.000276912	0.00025954	0.00025597	0.00025577	0.000254576	0.00025375	0.000247253	0.000247207	0.000250855	0.000217795	0.000216668	0.000209682	0.000210024	0.000209931	0.000195467	0.000257001
96030	-5854.503	-5871.912	17.40905	0.00131757	0.00131731	0.00131545	0.00130347	0.00130061	0.0012969	0.00129975	0.00130782	0.00130793	0.00130664	0.00131739	0.00131627	0.00131832	0.00107845	0.00108708	0.00109648	0.00103025	0.00102522	0.00102099	0.00101666
96040	-5903.456	-5871.226	-32.22979	0.000854848	0.00085718	0.00086614	0.000871924	0.000883759	0.000885278	0.000751537	0.00073662	0.000799198	0.000788231	0.000802885	0.000818589	0.00084746	0.00102603	0.00099672	0.000995949	0.00101849	0.0011818	0.00118098	0.00113678
96050	-5866.148	-5868.404	2.255702	0.000186317	0.000160209	0.000161737	0.000159156	0.000159017	0.000162841	0.000171009	0.000170676	0.000168312	0.000176485	0.000259974	0.000261177	0.000262468	0.00029732	0.000284457	0.000288875	0.000167543	0.00015264	0.000155774	0.000150911
