Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
29370	-5898.626	-5868.63	-29.99553	0.0446056	0.0365312	0.0375699	0.0392466	0.0591269	0.0585915	0.0640642	0.0642318	0.0641864	0.0667748	0.0614292	0.0578357	0.0553513	0.0868675	0.090973	0.0962647	0.129338	0.128671	0.131789	0.123476
29380	-5890.118	-5872.223	-17.89536	0.0451257	0.0411935	0.0418306	0.0457037	0.0572157	0.0562356	0.0603431	0.0613728	0.0614208	0.0754663	0.0756648	0.0669332	0.0722454	0.0850415	0.0847803	0.0837025	0.148828	0.140723	0.137548	0.138706
29390	-5847.743	-5871.935	24.19186	0.050086	0.0412804	0.040956	0.0426275	0.0461841	0.0462911	0.0647566	0.0710407	0.0776351	0.0744074	0.0765868	0.0757765	0.0809621	0.102001	0.101952	0.102152	0.131401	0.128922	0.124224	0.123063
29400	-5844.718	-5877.233	32.51475	0.0445923	0.039009	0.0400717	0.0421946	0.0433096	0.0411949	0.0727793	0.0750358	0.0755131	0.0822373	0.0842152	0.0862286	0.082964	0.101241	0.101466	0.101471	0.108586	0.112712	0.109719	0.109978
29410	-5874.95	-5870.499	-4.451113	0.0367386	0.0325665	0.0367457	0.0369327	0.0439705	0.0540217	0.0603209	0.0618571	0.065694	0.0682948	0.0735822	0.0723324	0.0723063	0.0744145	0.122589	0.130319	0.129042	0.146276	0.177737	0.177649
29420	-5884.044	-5873.402	-10.64223	0.0339767	0.0342729	0.0386799	0.0462206	0.0525428	0.0529271	0.0503015	0.0507158	0.0544872	0.0692288	0.072361	0.071625	0.0713563	0.0726409	0.126545	0.126379	0.127041	0.272138	0.218198	0.221822
29430	-5893.76	-5870.558	-23.2019	0.0384346	0.0379895	0.0376992	0.0366826	0.0579362	0.0588895	0.0650287	0.0654659	0.0667225	0.0684319	0.0774579	0.0781098	0.0783293	0.078874	0.117271	0.118262	0.119111	0.202007	0.19807	0.198731
29440	-5907.932	-5872.684	-35.24782	0.0388053	0.0404621	0.0404761	0.0407987	0.0475046	0.0474067	0.0655332	0.0653	0.0640648	0.0635907	0.0650983	0.0649488	0.0661974	0.0772455	0.133709	0.131102	0.135632	0.1181	0.113174	0.115357
29450	-5928.128	-5870.357	-57.77076	0.037337	0.0391789	0.0414103	0.0353645	0.0529666	0.0519569	0.0644511	0.064502	0.0685428	0.0678308	0.0674465	0.0674081	0.0673804	0.103961	0.12065	0.121216	0.12168	0.132809	0.133349	0.134324
29460	-5916.775	-5868.78	-47.99426	0.0405797	0.0413711	0.041157	0.0408616	0.0620896	0.0609015	0.0627892	0.0711618	0.0615917	0.0639947	0.0644124	0.0615454	0.0625868	0.0973539	0.120906	0.119944	0.136147	0.145636	0.147413	0.145362
29470	-5863.355	-5869.232	5.877488	0.0418657	0.0418445	0.0438614	0.0407304	0.0567328	0.0605951	0.0611509	0.0813713	0.0734867	0.0734156	0.0735857	0.0622654	0.0617314	0.103781	0.144868	0.144985	0.132787	0.132839	0.122429	0.0673009
29480	-5898.517	-5872.705	-25.81228	0.0399021	0.0415406	0.0414199	0.0359276	0.0622862	0.0626743	0.0628216	0.0692542	0.0681027	0.0704745	0.0705219	0.0669548	0.0652606	0.143498	0.160924	0.160558	0.148382	0.142778	0.13314	0.133557
29490	-5888.104	-5870.84	-17.26401	0.0413564	0.0411697	0.0411377	0.0416602	0.0541246	0.0548075	0.0536747	0.0679289	0.067136	0.0726602	0.0743641	0.0738929	0.0765616	0.103788	0.160377	0.164369	0.165225	0.16514	0.185563	0.183813
29500	-5892.427	-5873.834	-18.59291	0.0368697	0.0376647	0.0388075	0.0376504	0.0495547	0.0514203	0.0519743	0.0622406	0.0663711	0.0661659	0.0667304	0.0666812	0.069176	0.0790826	0.08658	0.0879689	0.0936895	0.0939628	0.0910817	0.0894862
29510	-5898.736	-5873.118	-25.61742	0.0426819	0.0428253	0.0459383	0.0506107	0.0529537	0.0579509	0.0713789	0.0714909	0.0711336	0.0692353	0.066621	0.0705989	0.0705582	0.119388	0.121074	0.122799	0.132054	0.129196	0.141625	0.145347
29520	-5925.622	-5873.231	-52.39115	0.038356	0.0381766	0.0383709	0.0374927	0.0486732	0.0504566	0.0686283	0.0679794	0.0666712	0.0667271	0.0564065	0.0795014	0.0756232	0.120996	0.123915	0.127273	0.131631	0.130237	0.138065	0.139781
29530	-5958.331	-5869.723	-88.60785	0.0453748	0.0407454	0.0398794	0.0440926	0.0535474	0.0554315	0.0560034	0.0576993	0.0596316	0.0593145	0.0617656	0.0614496	0.0622314	0.0854417	0.09169	0.143598	0.150692	0.15164	0.196823	0.196927
29540	-5961.482	-5870.925	-90.5572	0.039295	0.0363232	0.0376351	0.0398239	0.050855	0.0603887	0.0562376	0.0678954	0.0713764	0.0716205	0.0835249	0.0831998	0.0773589	0.0978743	0.0948275	0.111369	0.154598	0.156665	0.141208	0.143595
29550	-5919.738	-5868.901	-50.83751	0.0403012	0.035602	0.0366223	0.0480496	0.0537172	0.0578026	0.0570728	0.0601712	0.0720627	0.0717214	0.0714425	0.0701442	0.0696317	0.0885762	0.0893338	0.086214	0.170329	0.255768	0.248973	0.248235
29560	-5912.9	-5868.959	-43.94057	0.0353706	0.0343987	0.0359241	0.0435504	0.0559155	0.0558676	0.0605026	0.0625032	0.061431	0.074628	0.0734277	0.0677306	0.0675962	0.12303	0.119871	0.1224	0.137132	0.213135	0.23041	0.229694
29570	-5904.925	-5870.849	-34.07658	0.0350944	0.0333754	0.0327876	0.0418344	0.0492045	0.0498282	0.0448692	0.0742972	0.0742071	0.0745237	0.0731805	0.0705859	0.0697636	0.127808	0.128629	0.128537	0.153934	0.156261	0.154347	0.141463
29580	-5898.828	-5873.135	-25.69296	0.0390849	0.0398954	0.040311	0.0452627	0.0491346	0.0488793	0.0491161	0.0537965	0.0542668	0.0570772	0.0569322	0.0565202	0.0576724	0.119078	0.118843	0.120754	0.11856	0.119171	0.118629	0.0859576
29590	-5872.125	-5868.673	-3.451825	0.0511698	0.0416122	0.0415017	0.0413979	0.0676167	0.0671872	0.0769864	0.0770353	0.0846882	0.0859061	0.0874943	0.0872148	0.0862895	0.160572	0.16095	0.173062	0.181375	0.18683	0.191183	0.18258
29600	-5872.861	-5869.677	-3.18409	0.040237	0.0382086	0.0367682	0.0423492	0.0717503	0.0716103	0.073097	0.0765947	0.0808478	0.0762063	0.0760236	0.0754049	0.0717717	0.138095	0.141658	0.150919	0.151013	0.14328	0.168351	0.149121
29610	-5896.198	-5873.352	-22.84534	0.0445776	0.041681	0.0416309	0.056999	0.0552919	0.0553015	0.0549655	0.0536109	0.0565214	0.0727751	0.0689589	0.058799	0.0586344	0.111955	0.111838	0.112179	0.118693	0.131191	0.119947	0.127066
29620	-5888.214	-5868.958	-19.25611	0.0424049	0.0316209	0.0388378	0.0480124	0.0501013	0.0493975	0.049291	0.0535678	0.0705629	0.075177	0.0724277	0.0656231	0.0646048	0.105947	0.0988067	0.102507	0.125957	0.124369	0.120409	0.118245
29630	-5933.214	-5877.171	-56.04331	0.0461153	0.0377803	0.0386434	0.0473042	0.0474184	0.0490042	0.0487997	0.0505675	0.0559812	0.0587703	0.0538842	0.053893	0.0492449	0.0688683	0.0678432	0.0640256	0.143762	0.140609	0.113136	0.0212565
29640	-5885.901	-5870.249	-15.65138	0.0367844	0.0369851	0.0376574	0.0484433	0.0551394	0.0573221	0.0602162	0.0656834	0.0683509	0.0682283	0.0633312	0.0579304	0.0582796	0.0736563	0.0964311	0.0967159	0.156845	0.144805	0.131059	0.100128
29650	-5864.053	-5870.407	6.354128	0.0423037	0.0424122	0.0375929	0.0362153	0.0540373	0.0542151	0.0553584	0.0804915	0.0786311	0.0774743	0.0571654	0.0585309	0.0570345	0.106635	0.108667	0.178577	0.183945	0.18172	0.168682	0.175041
29660	-5880.345	-5873.566	-6.779204	0.0404357	0.040368	0.0387068	0.0342699	0.0586458	0.0585562	0.0585302	0.0703205	0.0707268	0.0712982	0.0626514	0.065859	0.0662711	0.0730858	0.0721729	0.128222	0.125867	0.117575	0.117151	0.115633
29670	-5885.452	-5871.741	-13.71012	0.0399534	0.0397918	0.0382017	0.0360912	0.051196	0.049488	0.0480787	0.0769783	0.0771894	0.0771608	0.0727281	0.0726148	0.0738254	0.0858687	0.0871897	0.141982	0.14258	0.126286	0.127725	0.135945
29680	-5920.557	-5874.471	-46.08547	0.0410158	0.0405569	0.040604	0.0392769	0.045224	0.0460982	0.0606026	0.0745133	0.0748675	0.0725591	0.0732575	0.0736362	0.0755536	0.0838633	0.0740928	0.085546	0.0885855	0.164796	0.167207	0.178087
29690	-5879.813	-5871.747	-8.065701	0.0410204	0.033099	0.037836	0.0405987	0.0583304	0.0566797	0.0566399	0.0546107	0.0620518	0.0686004	0.0694641	0.0692048	0.0754134	0.0725864	0.136694	0.137719	0.138381	0.111714	0.0898112	0.086131
29700	-5888.277	-5873.038	-15.2394	0.0459766	0.0434732	0.043173	0.0476085	0.0631386	0.0624134	0.0616696	0.0613411	0.0608908	0.0590832	0.0559317	0.0550994	0.054109	0.0543698	0.136594	0.140673	0.144248	0.150721	0.132172	0.136586
29710	-5926.561	-5874.611	-51.94964	0.0384362	0.0385014	0.0400599	0.0406722	0.0479849	0.0482173	0.0476898	0.0570384	0.0582208	0.0582887	0.05855	0.0585996	0.0597599	0.059678	0.104094	0.112205	0.111225	0.111275	0.110007	0.106564
29720	-5922.323	-5870.667	-51.65589	0.0388855	0.0387788	0.0392514	0.0391903	0.0483569	0.0483576	0.0487114	0.0673833	0.0677069	0.0683036	0.0682719	0.0698043	0.0706585	0.0742426	0.14129	0.159804	0.161227	0.160594	0.160308	0.150743
29730	-5887.772	-5870.237	-17.53469	0.0389137	0.0387394	0.0387836	0.0393588	0.0496925	0.0499481	0.0507574	0.064464	0.0645267	0.0644254	0.064825	0.0703301	0.0693899	0.121509	0.133769	0.13455	0.18504	0.177194	0.184843	0.183738
29740	-5889.625	-5871.658	-17.96749	0.040581	0.0345217	0.0348387	0.0390614	0.0517962	0.0516453	0.0509907	0.0552659	0.0630129	0.0660492	0.0693497	0.0694241	0.0673149	0.100929	0.100276	0.100775	0.28897	0.270447	0.27088	0.270964
29750	-5853.927	-5870.593	16.66574	0.038465	0.0382359	0.0371151	0.0371262	0.0622695	0.0618397	0.063418	0.063514	0.0634363	0.0679725	0.0632629	0.063226	0.0637773	0.12426	0.124543	0.126696	0.135728	0.135769	0.135954	0.150732
29760	-5866.034	-5874.305	8.271716	0.0396263	0.0360667	0.0362847	0.0339429	0.059323	0.064009	0.0566284	0.0568366	0.0568052	0.0737858	0.0802879	0.0817905	0.0764857	0.130318	0.132527	0.132	0.131766	0.131016	0.135261	0.238863
29770	-5829.883	-5870.769	40.88639	0.0395712	0.0363565	0.0376592	0.037449	0.0494844	0.0503469	0.0494534	0.0493226	0.0578975	0.0650555	0.0680548	0.0670972	0.0675564	0.136326	0.136381	0.135144	0.136659	0.143706	0.143311	0.144105
29780	-5863.705	-5871.196	7.491212	0.0494812	0.0414147	0.038873	0.0380953	0.0570005	0.0553943	0.0563669	0.066914	0.0667148	0.0739926	0.0714287	0.0715484	0.0747507	0.0959987	0.096836	0.105742	0.10241	0.102308	0.102766	0.100716
29790	-5895.495	-5869.368	-26.12677	0.0433297	0.040748	0.037184	0.0322868	0.0502987	0.0564308	0.0577841	0.0626126	0.0828087	0.083325	0.0852016	0.0740738	0.0714974	0.0997002	0.105438	0.175247	0.170362	0.167657	0.167818	0.156725
29800	-5824.631	-5871.713	47.082	0.0419897	0.0432723	0.0431887	0.0410094	0.0530277	0.0534212	0.0549128	0.0555216	0.0776415	0.0774592	0.0756321	0.0664565	0.0652212	0.0863425	0.101013	0.121238	0.119374	0.119094	0.0681932	0.0677434
29810	-5794.666	-5872.437	77.7703	0.0401994	0.0427559	0.0419124	0.0399966	0.0486102	0.0481762	0.0587779	0.0602798	0.0676954	0.0678335	0.066825	0.0663249	0.0665438	0.0656576	0.139583	0.140674	0.146776	0.148012	0.080759	0.0631991
29820	-5794.615	-5872.149	77.5339	0.0391844	0.039206	0.044056	0.0442468	0.0526153	0.0542325	0.0590113	0.063925	0.0653341	0.057844	0.0595744	0.0585268	0.0584336	0.0596611	0.144445	0.144607	0.144797	0.16225	0.188015	0.199279
29830	-5782.161	-5878.586	96.42548	0.0407095	0.041401	0.045446	0.0454663	0.0486552	0.0495577	0.0495989	0.0501705	0.0498843	0.0722073	0.0722357	0.0748807	0.0780463	0.0769345	0.09956	0.0982812	0.101124	0.103342	0.103527	0.103307
29840	-5784.548	-5874.555	90.00717	0.0437623	0.0437203	0.0437338	0.0429668	0.0420856	0.0529327	0.0557311	0.0556886	0.0627353	0.0699444	0.0692492	0.0750698	0.0863348	0.0840562	0.140949	0.147005	0.145699	0.142726	0.120896	0.133737
29850	-5758.403	-5874.426	116.023	0.0409437	0.0413977	0.040315	0.0402623	0.0408332	0.0577262	0.0642904	0.0661735	0.0655255	0.0669038	0.065968	0.0670357	0.0659737	0.0665154	0.108175	0.107746	0.108732	0.107555	0.109166	0.121829
29860	-5737.37	-5873.409	136.0385	0.0401581	0.0399394	0.0410051	0.0411825	0.0441387	0.0653297	0.0655098	0.0648094	0.0650128	0.071418	0.0707463	0.0643893	0.0621602	0.064503	0.115193	0.114187	0.114417	0.11609	0.112595	0.115346
29870	-5715.986	-5872.383	156.3971	0.0376877	0.037873	0.037538	0.0367563	0.0505173	0.0546493	0.0699839	0.0654319	0.0704418	0.0755945	0.0747266	0.0744944	0.0742074	0.0716449	0.125138	0.126483	0.117341	0.116613	0.319064	0.337764
29880	-5714.615	-5873.241	158.6259	0.0460529	0.0431929	0.0402866	0.04386	0.0556671	0.0554224	0.0636615	0.0567824	0.0597647	0.0597189	0.061223	0.0614953	0.0779469	0.0778684	0.104786	0.179984	0.180584	0.180988	0.353883	0.369781
29890	-5744.516	-5872.147	127.6307	0.0416143	0.0417528	0.0417611	0.0410727	0.0502386	0.0500915	0.049996	0.0498454	0.0709165	0.0706117	0.0706081	0.0707813	0.0740649	0.0941012	0.103377	0.163132	0.16161	0.16165	0.139591	0.140392
29900	-5736.09	-5867.386	131.296	0.0388942	0.0393621	0.0393719	0.040117	0.0509724	0.0505164	0.0514198	0.0582584	0.0746459	0.0769385	0.0764134	0.0511914	0.0545876	0.108035	0.109954	0.110122	0.111975	0.112054	0.121641	0.133881
29910	-5751.153	-5865.935	114.7822	0.0387082	0.0387484	0.0383922	0.0398222	0.057129	0.0558721	0.0559811	0.0665773	0.070539	0.0720557	0.0735699	0.0456055	0.052232	0.124633	0.146003	0.130061	0.178355	0.207905	0.230056	0.263297
29920	-5815.347	-5869.774	54.42751	0.0398376	0.038288	0.0381247	0.0449764	0.0545651	0.0552391	0.0553218	0.0551921	0.0674485	0.0662033	0.0751167	0.0733781	0.0774948	0.0971915	0.103982	0.113571	0.207243	0.209467	0.195039	0.190439
29930	-5845.525	-5870.541	25.01529	0.0407297	0.0398153	0.0384879	0.0412917	0.0605744	0.060482	0.0602321	0.0602503	0.0653033	0.0642335	0.0601176	0.0637003	0.0666573	0.0775475	0.142123	0.139545	0.140189	0.138897	0.139106	0.13953
29940	-5864.691	-5870.066	5.374754	0.0386182	0.0382809	0.038971	0.0381877	0.0607625	0.0602527	0.0612878	0.0623388	0.061762	0.0608615	0.0602919	0.0511347	0.0505885	0.0963935	0.173017	0.142152	0.147955	0.160191	0.159875	0.159251
29950	-5880.151	-5874.582	-5.568744	0.0416497	0.0409724	0.0410102	0.0423754	0.0523833	0.0536198	0.0580248	0.0582832	0.0641463	0.0729715	0.0728992	0.0857527	0.0863336	0.0910098	0.101291	0.109671	0.0913891	0.109616	0.109465	0.136726
29960	-5811.883	-5871.55	59.66667	0.041072	0.0413706	0.0418929	0.0474573	0.0603861	0.0613016	0.0606915	0.0596726	0.0795842	0.0801915	0.0791146	0.0803771	0.0839322	0.0817612	0.176613	0.183217	0.183963	0.156871	0.161734	0.161352
29970	-5847.735	-5872.671	24.93605	0.0423191	0.0383985	0.0401177	0.0416056	0.0464217	0.0471401	0.0485153	0.0484968	0.063911	0.0630887	0.0684895	0.0681572	0.0787067	0.0808922	0.164001	0.167294	0.156649	0.296845	0.301448	0.316773
29980	-5841.848	-5871.495	29.64699	0.0430244	0.0434381	0.0456973	0.0477407	0.0524671	0.0529669	0.060823	0.0600136	0.0691278	0.0707852	0.0709721	0.0705163	0.0723634	0.0742343	0.124863	0.122786	0.136184	0.213629	0.212638	0.212217
29990	-5833.414	-5870.288	36.87394	0.0400847	0.0401315	0.0374479	0.0510073	0.0535083	0.0520131	0.0561727	0.0685533	0.0714064	0.0687765	0.067948	0.068235	0.0667129	0.0791609	0.139929	0.139549	0.136204	0.137392	0.149386	0.150504
30000	-5864.824	-5869.411	4.587537	0.0420041	0.0413591	0.0427358	0.045839	0.0564362	0.0561367	0.0664373	0.0716339	0.07202	0.0716687	0.0718928	0.0718446	0.0687628	0.0846344	0.115051	0.12286	0.119505	0.176168	0.188095	0.189604
30010	-5847.32	-5873.275	25.95488	0.0343534	0.0350369	0.0371583	0.0475492	0.0477098	0.0555324	0.046178	0.060019	0.0600314	0.0610569	0.0612407	0.0533348	0.0532322	0.0574438	0.130128	0.12878	0.140841	0.185173	0.178468	0.176059
30020	-5860.219	-5871.437	11.21728	0.0384626	0.0382249	0.0392369	0.0580077	0.0677082	0.0665824	0.0661209	0.0902445	0.0940972	0.092297	0.103302	0.0919297	0.0947118	0.0992484	0.157868	0.165289	0.157628	0.239384	0.193937	0.186228
30030	-5886.389	-5870.455	-15.93439	0.0429855	0.0341911	0.0384243	0.0496804	0.0584291	0.0594401	0.0597582	0.0712404	0.074041	0.0749188	0.0769185	0.0710011	0.0740532	0.0891233	0.114569	0.108723	0.108383	0.114171	0.114183	0.104853
30040	-5870.162	-5867.948	-2.214029	0.0415534	0.0372329	0.0375996	0.0367611	0.0536458	0.058307	0.064453	0.0674086	0.0625877	0.0625477	0.0752543	0.0517002	0.0516733	0.123494	0.125575	0.123653	0.118882	0.117939	0.122395	0.120843
30050	-5852.964	-5871.105	18.14023	0.0371794	0.0367012	0.0372364	0.037439	0.0555454	0.0560926	0.0560057	0.0735518	0.0531089	0.0685118	0.0675519	0.0641128	0.0642574	0.132195	0.131879	0.132305	0.142559	0.143022	0.140843	0.140001
30060	-5873.482	-5869.909	-3.572976	0.0427545	0.0399338	0.0399759	0.0388831	0.0547656	0.055988	0.055787	0.0597149	0.0669689	0.0765811	0.0768459	0.0718052	0.0709765	0.107613	0.107435	0.107358	0.106264	0.107773	0.104473	0.104105
30070	-5840.713	-5868.552	27.83824	0.0382405	0.0383644	0.0401808	0.0407241	0.0529586	0.0529618	0.0518698	0.0529239	0.0682274	0.0682262	0.0681902	0.0665662	0.067037	0.105445	0.104692	0.104467	0.17452	0.181123	0.179163	0.178163
30080	-5915.575	-5869.918	-45.65688	0.0432435	0.0430089	0.0434327	0.0422948	0.0587459	0.0583399	0.0595787	0.0609006	0.0629581	0.0631682	0.0623545	0.0602263	0.0602636	0.125701	0.125742	0.124994	0.17655	0.185547	0.185147	0.185195
30090	-5870.67	-5875.499	4.829001	0.0429896	0.0369253	0.0361216	0.0369489	0.0577138	0.0586468	0.0586073	0.0610488	0.0604589	0.0612401	0.0613303	0.0571541	0.0561689	0.0580085	0.0580011	0.0590682	0.178736	0.179123	0.164854	0.164739
30100	-5883.308	-5873.092	-10.21538	0.0371639	0.0356225	0.0354865	0.0363553	0.0545713	0.0549855	0.0554772	0.0620499	0.0756705	0.0778393	0.0767854	0.0747705	0.075885	0.0737267	0.0726095	0.0726937	0.136268	0.136188	0.140421	0.142182
30110	-5861.037	-5870.064	9.026993	0.0442041	0.0399633	0.0410816	0.0409965	0.0534506	0.0534199	0.0545371	0.0540386	0.078153	0.0744684	0.0748974	0.0754133	0.0730087	0.085478	0.0990924	0.098211	0.178009	0.184536	0.18547	0.307667
30120	-5912.865	-5871.64	-41.22508	0.0460566	0.039506	0.03404	0.0359763	0.0503845	0.056596	0.0583052	0.0598791	0.0600369	0.0518673	0.0524849	0.0527856	0.0739376	0.0781352	0.0918015	0.0860031	0.160951	0.160599	0.163011	0.162698
30130	-5850.618	-5875.135	24.51673	0.0375547	0.0346839	0.0349427	0.0360987	0.0454075	0.0517056	0.0508647	0.0773909	0.0764047	0.0768228	0.0769242	0.0768133	0.110874	0.116448	0.106765	0.106337	0.111528	0.116647	0.257732	0.261121
30140	-5877.878	-5872.871	-5.006631	0.0427653	0.038433	0.0367761	0.0368128	0.0584586	0.0579357	0.0678921	0.0720312	0.0751318	0.0752139	0.075421	0.0755509	0.0960112	0.0964298	0.115841	0.116359	0.111764	0.111866	0.0612453	0.057904
30150	-5820.437	-5872.035	51.5981	0.0352899	0.035471	0.0366171	0.0359634	0.0560833	0.0558728	0.0570289	0.0635283	0.0633513	0.0638112	0.0643213	0.06463	0.0747965	0.0707718	0.114867	0.121151	0.121317	0.119792	0.115335	0.115343
30160	-5824.807	-5872.078	47.27069	0.0380329	0.0381251	0.0379089	0.0380666	0.0556692	0.0558327	0.0558095	0.0559868	0.0545881	0.0553032	0.055046	0.0555222	0.0788813	0.0796638	0.143911	0.145325	0.144801	0.174076	0.178213	0.172035
30170	-5800.412	-5873.468	73.05628	0.0416003	0.0416111	0.0415521	0.0409375	0.0674099	0.0671246	0.0673261	0.0689	0.0690076	0.0689871	0.0688401	0.0691729	0.0696895	0.0698799	0.15571	0.154946	0.156447	0.151146	0.151311	0.151977
30180	-5824.267	-5869.601	45.33375	0.0382451	0.0372678	0.0372497	0.0375924	0.0538892	0.0541307	0.0550762	0.0644367	0.0688756	0.0675901	0.0660263	0.0668999	0.067233	0.0688887	0.135118	0.138019	0.138892	0.126173	0.129877	0.129583
30190	-5865.42	-5870.91	5.490088	0.0365067	0.0362749	0.0357187	0.0399878	0.0516349	0.0499466	0.0663715	0.0718817	0.0726136	0.0739275	0.0727372	0.0724929	0.0827982	0.0834968	0.1156	0.11375	0.137636	0.137973	0.138153	0.147351
30200	-5824.301	-5872.256	47.95485	0.0430083	0.0390148	0.0393798	0.0388431	0.0470106	0.0473041	0.0471478	0.0733576	0.0722031	0.072286	0.0724616	0.0719881	0.0732613	0.0734048	0.0773809	0.0767886	0.155554	0.158973	0.159736	0.16295
30210	-5817.076	-5868.958	51.88258	0.0403357	0.0394933	0.0406149	0.0450533	0.0584349	0.0632242	0.0698548	0.0722075	0.0741165	0.0757675	0.0705815	0.078184	0.0782186	0.115088	0.1205	0.120544	0.186443	0.27762	0.296299	0.321746
30220	-5855.874	-5872.049	16.17514	0.0434102	0.0430936	0.0405099	0.0400695	0.0518174	0.0565972	0.0558925	0.05579	0.0716511	0.0661527	0.066143	0.0663017	0.0657397	0.109455	0.11013	0.0740416	0.0833673	0.381136	0.361424	0.368934
30230	-5828.108	-5875.414	47.30555	0.0463411	0.043519	0.0441051	0.0333881	0.0621505	0.0645848	0.069401	0.069691	0.0769927	0.0663446	0.0672441	0.0674393	0.0681071	0.180141	0.170032	0.13891	0.123888	0.124052	0.123597	0.124229
30240	-5865.1	-5875.449	10.34917	0.0444441	0.04636	0.0460302	0.0409075	0.0582944	0.0570425	0.0583782	0.059148	0.0736448	0.0749376	0.0755612	0.0755496	0.0823022	0.113492	0.113794	0.112528	0.112401	0.112505	0.112631	0.10957
30250	-5878.515	-5877.357	-1.157901	0.0357002	0.0369777	0.0520049	0.052168	0.0560537	0.056085	0.0567252	0.0564531	0.0694114	0.0724318	0.0726551	0.0723041	0.0843491	0.124554	0.12241	0.121749	0.127586	0.124364	0.125399	0.123703
30260	-5872.147	-5872.384	0.236527	0.0391227	0.0373294	0.0416713	0.0410676	0.0545394	0.0543962	0.0546995	0.0544351	0.0649105	0.0804518	0.0794702	0.0794412	0.0838917	0.0842972	0.115265	0.114854	0.112472	0.109482	0.104616	0.0937536
30270	-5854.072	-5872.424	18.3522	0.0366778	0.0390197	0.0390749	0.0394766	0.0467092	0.0465513	0.0589796	0.0594951	0.059664	0.0644148	0.0642683	0.05953	0.0593678	0.0581311	0.125145	0.124227	0.12409	0.130609	0.134593	0.134647
30280	-5824.398	-5870.253	45.8556	0.0384131	0.0397288	0.0400999	0.0377425	0.0480943	0.048349	0.0670634	0.0671941	0.0692918	0.0738258	0.074288	0.067497	0.0674163	0.0674013	0.120343	0.117935	0.1224	0.152732	0.156863	0.156844
30290	-5910.024	-5873.079	-36.94468	0.0446296	0.0391111	0.0395351	0.0396084	0.0513202	0.0513402	0.0572652	0.0796095	0.0817888	0.0822446	0.0840556	0.0841928	0.075094	0.0746769	0.0848822	0.105329	0.110548	0.115289	0.114089	0.114451
30300	-5902.141	-5869.807	-32.33393	0.0478912	0.039452	0.0400096	0.0397432	0.0655738	0.0643131	0.0640354	0.0786643	0.0799402	0.0799974	0.0814122	0.0774341	0.0777765	0.0780293	0.117765	0.193133	0.19395	0.192808	0.197736	0.198349
30310	-5890.982	-5871.291	-19.69142	0.0422143	0.0346083	0.0367078	0.0364991	0.0570464	0.0569981	0.058101	0.066413	0.0670025	0.068618	0.067276	0.0721067	0.0721522	0.0738092	0.0719125	0.123717	0.123074	0.125296	0.12478	0.129585
