Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]
72200	-6148.011	-6152.807	4.795707	0.00235505	0.00235987	0.00235018	0.00234198	0.00227275	0.00224883	0.00224811	0.0022729	0.00230314	0.00232866	0.00232874	0.00226099	0.00225998	0.00226727	0.00195328	0.00193892	0.00193862	0.00193937	0.00193524	0.00194128
72210	-6144.583	-6151.461	6.877698	0.000815175	0.0008186	0.000811516	0.000812397	0.000811086	0.000811455	0.000809735	0.000812982	0.000815884	0.00081628	0.000822462	0.000825911	0.000826033	0.000824909	0.000822592	0.000820092	0.000818717	0.000819046	0.000814089	0.000808045
72220	-6133.466	-6154.093	20.62637	0.00260528	0.00270783	0.00270672	0.00260209	0.00260126	0.00259445	0.00252095	0.00252042	0.00252079	0.00252924	0.00253017	0.00253726	0.00253511	0.0025306	0.00252894	0.00251746	0.00252258	0.00252434	0.00252404	0.00252456
72230	-6129.666	-6159.22	29.55461	0.00821446	0.00823717	0.00823431	0.00824042	0.00823185	0.00822863	0.00828621	0.00828653	0.00862548	0.00862593	0.00862605	0.00864762	0.00875121	0.00872045	0.0087292	0.00874384	0.00878044	0.00878142	0.00878166	0.00878394
72240	-6127.919	-6150.697	22.77835	0.000216254	0.000216116	0.000216728	0.000218756	0.000218785	0.000218831	0.000218734	0.000217336	0.000217376	0.000184849	0.000184792	0.000184668	0.000183156	0.000182726	0.000181736	0.000181179	0.000180947	0.000180487	0.000180602	0.000181792
72250	-6211.382	-6154.45	-56.93242	0.000142158	0.00014838	0.000146274	0.000130698	0.000133606	0.000118501	0.000103787	0.000105082	0.000105785	0.000103649	9.93946e-05	0.000101482	7.4501e-05	9.34173e-05	8.94143e-05	0.000260551	0.000134324	0.000137385	0.000201316	0.00116104
72260	-6198.966	-6151.599	-47.3663	0.00162938	1.32794e-05	1.49183e-05	1.53946e-05	2.1126e-05	1.70952e-07	1.75101e-07	1.75577e-07	1.0205e-07	1.96646e-07	1.39659e-07	1.39502e-07	1.51406e-07	1.98256e-07	2.02402e-07	2.33883e-07	2.04451e-07	1.9998e-07	1.55922e-07	1.55481e-07
72270	-6202.898	-6152.531	-50.36646	0.00349722	0.00349711	0.00349973	0.00350568	0.0035123	0.00339931	0.00254573	0.00236135	0.000739013	0.000984396	0.000828075	0.00075105	0.000686036	0.000540913	0.000525012	0.000525447	0.00222766	0.000423412	0.000460773	0.000485039
72280	-6172.309	-6152.023	-20.2858	0.0065027	0.00646704	0.000947021	0.000729784	0.000734663	0.000734715	0.000728584	0.000723661	0.000724126	0.000763229	0.000678858	0.000682179	0.000689483	0.000687711	0.000682752	0.00102653	0.00126274	0.00124539	0.00121857	0.00121276
72290	-6217.816	-6150.442	-67.37428	0.000566899	0.00053422	0.000574109	3.52838e-05	5.61056e-05	5.7145e-05	5.48664e-05	5.08967e-05	4.30153e-05	4.94456e-05	9.05894e-06	1.54849e-05	1.96343e-05	2.13297e-05	2.19268e-05	2.35847e-05	2.38027e-05	2.32894e-05	2.12407e-05	8.21549e-06
72300	-6205.305	-6152.332	-52.97251	0.00170813	0.00179669	0.00314803	0.003155	0.00387992	0.00411386	0.00427396	0.00280213	0.0027034	0.00337012	0.00352161	0.00933822	0.0118824	0.0118226	0.0118495	0.0119161	0.0271514	0.0348825	0.0026352	0.00204851
72310	-6178.062	-6153.765	-24.29798	0.00627634	0.00626387	0.00619982	0.00634721	0.00709697	0.00728118	0.00721213	0.00705753	0.00704297	0.00729126	0.00730043	0.00729819	0.00761642	0.0100828	0.0100786	0.00959286	0.0108536	0.0104428	0.0102025	0.00484311
72320	-6183.162	-6152.334	-30.8276	0.00315478	0.00373776	0.0030487	0.00354237	0.00134792	0.00124713	0.0012836	0.00127561	0.00126688	0.00121153	0.00115694	0.00116405	0.00116822	1.26123e-19	1.24022e-19	1.30382e-19	1.32021e-19	1.32856e-19	1.32144e-19	1.49299e-19
72330	-6158.884	-6151.119	-7.764638	0.00223817	0.00224901	0.00233292	0.00221818	0.00182277	0.00182246	0.00177866	0.00176741	0.0017825	0.00178489	0.00192736	0.00178665	0.00181784	0.00203905	0.00186707	0.00185964	0.0018103	0.0021236	0.00212361	0.00231835
72340	-6231.234	-6153.914	-77.31955	0.000113932	0.000263085	0.000179866	0.000154248	0.000162959	0.000103024	2.54071e-05	2.5148e-05	1.01155e-05	1.11199e-05	1.27878e-05	1.65835e-05	1.43845e-05	9.7096e-06	9.76956e-06	9.99305e-06	1.10345e-05	3.50233e-07	2.95585e-07	2.67158e-07
72350	-6186.466	-6157.675	-28.79108	0.0172332	0.0193551	0.0038636	0.00386264	0.00275702	0.00257011	0.00258145	0.00233896	0.00232538	0.000748838	0.000670527	0.000731899	0.000630839	0.00228274	0.0028476	0.00256755	0.00289203	0.00241908	0.0014079	0.00148776
72360	-6173.428	-6155.995	-17.43261	0.0172332	0.0171239	0.0192099	0.0191254	0.019822	0.0197983	0.0192494	0.0186094	0.000366256	0.000240644	0.000241766	0.000241571	0.000242148	0.000226513	0.000230105	0.000231574	0.000230308	0.000232146	0.000224994	0.000222736
72370	-6139.751	-6149.883	10.13216	0.0172332	0.017278	0.0178101	0.0178228	0.0178975	0.0179078	0.0180662	0.0180352	0.0180409	0.018023	0.0180205	0.0180358	0.0179777	0.0179773	0.0179761	0.0180025	0.0179808	0.0183158	0.0182933	0.0181948
72380	-6114.903	-6156.001	41.09756	0.0172332	0.0172298	0.017257	0.0172545	0.0172077	0.0173798	0.0171349	0.0171401	0.0171697	0.0172169	0.0172291	0.0172221	0.0172687	0.0172744	0.0172742	0.0173	0.0173094	0.0173014	0.0173797	0.0174382
72390	-6126.742	-6155.407	28.66488	0.0191896	0.0191749	0.0191618	0.0191624	0.0190371	0.0190691	0.0190889	0.0190843	0.0190426	0.0190127	0.0190078	0.0189949	0.0192439	0.0192514	0.0196139	0.0195216	0.0195258	0.0195516	0.0195431	0.0195952
72400	-6136.222	-6154.705	18.48223	0.0191896	0.0155403	0.0156245	0.015634	0.0157387	0.0156392	0.0156393	0.0156576	0.0156496	0.015686	0.0156939	0.0154809	0.015609	0.0155882	0.0156618	0.0152259	0.0152515	0.0152229	0.0160359	0.0163801
72410	-6134.099	-6157.922	23.82307	0.0191896	0.0195732	0.0195834	0.0186455	0.0184212	0.0186095	0.018837	0.0187961	0.0187198	0.0186447	0.0184645	0.0182997	0.0184492	0.018462	0.0184378	0.0182806	0.020221	0.020219	0.0201453	0.0208367
72420	-6133.55	-6157.259	23.70845	0.0191896	0.0193804	0.0193836	0.0189628	0.0187913	0.0188473	0.0188278	0.0189324	0.0189323	0.0189694	0.0187336	0.0186618	0.0180253	0.0178837	0.0180461	0.0180291	0.0180484	0.0182153	0.0179809	0.0179892
72430	-6147.143	-6162.502	15.35873	0.0191896	0.0196588	0.0198086	0.0196579	0.0196451	0.0188905	0.0196203	0.0196184	0.0207256	0.0208371	0.0209229	0.0204596	0.0170861	0.0171646	0.0166091	0.0166314	0.016633	0.0167753	0.0166239	0.0166062
72440	-6152.526	-6157.224	4.698165	0.0191896	0.0189416	0.0180499	0.0182485	0.0187637	0.01912	0.0192404	0.0188274	0.0184681	0.0184861	0.0182686	0.0188326	0.0186319	0.018951	0.0128155	0.012683	0.0130463	0.0121198	0.0113662	0.011423
72450	-6145.535	-6156.536	11.00117	0.0191896	0.0193906	0.0208116	0.0208566	0.0171636	0.017191	0.0172289	0.017905	0.0177798	0.0177928	0.0180076	0.0179775	0.0177736	0.0178061	0.0177746	0.017815	0.017898	0.0178968	0.0178686	0.0177209
72460	-6164.1	-6162.712	-1.387627	0.0191896	0.01906	0.0179537	0.0179677	0.0179374	0.0186692	0.0184101	0.0194651	0.0195201	0.019367	0.0182753	0.018285	0.0179642	0.0177886	0.0177075	0.0178252	0.0199673	0.020532	0.0154567	0.0146044
72470	-6215.146	-6158.104	-57.04264	0.0191896	0.020359	0.0216558	0.0253702	0.0183184	0.0150141	0.0151433	0.016305	0.0169996	0.0122062	0.0123121	0.00236602	0.00232257	0.00421241	0.00413054	0.00410787	0.0038668	0.00462523	0.00478077	0.0047491
72480	-6200.72	-6154.84	-45.87947	0.0191896	0.0176077	0.0173628	0.0108086	0.0102981	0.0109353	0.0109872	0.0117851	0.0159688	0.0159459	0.00137722	0.0011527	0.00112699	0.000964021	0.000119149	0.000118563	0.000218323	0.000238358	0.000172423	0.000167938
72490	-6179.671	-6153.651	-26.01986	0.0191896	0.0179445	0.0171761	0.0173258	0.0171195	0.0171515	0.0140599	0.0106426	0.0106221	0.0105651	0.00970879	0.00948138	0.00939816	0.00955846	0.00953693	0.00998559	0.00927019	0.00741822	0.00925023	0.00924642
72500	-6185.214	-6153.918	-31.29595	0.0191896	0.0175318	0.0165612	0.0165027	0.0232093	0.0237566	0.0236235	0.0264669	0.0331549	0.0422598	0.0415253	0.0418968	0.0211006	0.0212703	0.0229749	0.0221523	0.0198195	0.014742	0.0127792	0.00945466
72510	-6225.001	-6160.278	-64.72214	0.0191896	0.0151745	0.0122479	0.0144758	0.0297878	0.00962989	0.00893273	0.00653632	0.0101039	0.0101338	0.00876185	0.0148615	0.0172117	0.0179476	0.0177992	0.0207725	0.0200652	0.0257587	0.0287114	0.0304136
72520	-6184.629	-6154.747	-29.88137	0.0191896	0.0185557	2.86105e-06	2.92223e-06	7.669e-06	7.60333e-06	7.82581e-06	8.32313e-06	8.88354e-06	7.18433e-06	6.65319e-06	1.16416e-05	1.23048e-05	1.2831e-05	2.39674e-05	2.58406e-05	2.4982e-05	2.39472e-05	2.53077e-05	2.44917e-05
72530	-6182.111	-6155.829	-26.28156	0.0191896	0.0190308	0.0189853	1.13154e-05	1.22511e-05	1.23908e-05	1.24692e-05	1.42736e-05	1.65479e-05	1.6146e-05	2.30627e-05	2.35723e-05	2.13981e-05	2.07106e-05	2.04709e-05	2.0221e-05	1.94517e-05	2.64133e-05	2.51323e-05	2.57551e-05
72540	-6225.389	-6157.359	-68.0301	0.0119364	0.0131847	0.0131781	2.1733e-24	6.70787e-25	2.37905e-23	2.52006e-23	1.95605e-23	1.83376e-23	9.29301e-24	1.43275e-23	2.62493e-23	1.81651e-23	1.93214e-23	2.12128e-23	2.70594e-22	3.03577e-22	2.86632e-22	7.21017e-22	5.87069e-22
72550	-6188.983	-6154.437	-34.54615	0.0192806	0.0194558	0.0130432	0.00764294	0.00733405	0.00804455	0.00842259	0.00854337	0.00826237	0.00845385	0.00742386	0.00772537	0.00848023	0.00841091	0.00822104	0.00962477	0.00758524	0.0131344	0.0124619	0.0125084
72560	-6187.578	-6154.843	-32.73536	0.0192806	0.0194275	0.0199245	0.00349514	0.00345654	0.00344101	0.0029036	0.0029749	0.00299966	0.00295224	0.00293101	0.00295751	0.00310172	0.00309779	0.0033441	0.00336242	0.00334511	0.00327469	0.00336177	0.003782
72570	-6162.849	-6151.659	-11.18925	8.69259e-05	8.88077e-05	7.51088e-05	7.51437e-05	7.3872e-05	7.33585e-05	7.44116e-05	7.60678e-05	7.6287e-05	9.20991e-05	9.23077e-05	0.000101373	0.000105019	0.000109457	0.000107699	0.000107388	0.000106332	0.000105962	0.00010411	9.66283e-05
72580	-6177.113	-6148.782	-28.33091	0.000172976	0.000153008	0.000154795	0.000154251	8.17309e-05	7.59751e-05	6.69708e-05	6.70684e-05	6.60298e-05	7.88953e-05	7.89947e-05	7.69228e-05	6.95502e-05	6.99581e-05	6.82203e-05	6.91354e-05	6.90691e-05	7.12492e-05	8.24168e-05	8.7516e-05
72590	-6114.973	-6154.247	39.27477	0.000499493	0.000500056	0.000498586	0.000500117	0.000501694	0.000500725	0.000512218	0.000512771	0.0005108	0.000510801	0.000510185	0.000509352	0.000508949	0.000523038	0.000523137	0.000512568	0.000512331	0.000352021	0.000349125	0.000337949
72600	-6147.169	-6151.1	3.93103	0.000104608	0.000104331	0.000104526	0.000104539	9.34984e-05	9.33814e-05	9.03131e-05	9.15575e-05	9.20289e-05	9.26373e-05	9.19767e-05	9.07477e-05	9.80446e-05	9.80384e-05	9.59345e-05	9.5049e-05	9.4934e-05	9.77091e-05	9.78638e-05	9.62033e-05
72610	-6186.095	-6155.084	-31.01107	4.88205e-05	8.39771e-05	1.96521e-05	1.98359e-05	1.98614e-05	2.00207e-05	1.98877e-05	2.01657e-05	2.01776e-05	1.96119e-05	9.52775e-06	9.17566e-06	1.44346e-05	1.39802e-05	1.39602e-05	1.32768e-05	1.314e-05	1.29782e-05	1.45324e-05	1.47115e-05
72620	-6230.592	-6150.018	-80.57427	0.00308569	0.00307906	0.0030322	0.00309534	0.00310591	0.00353482	2.13831e-35	1.98913e-35	1.47013e-35	1.56857e-35	1.03896e-35	1.18537e-35	6.12619e-34	6.22878e-34	7.0358e-34	7.40842e-34	4.22877e-34	4.2211e-34	4.64137e-34	6.46934e-34
72630	-6251.995	-6148.57	-103.4249	5.74807e-05	1.12939e-05	7.453e-06	2.36596e-06	2.07473e-06	2.35974e-06	6.6534e-06	1.5747e-10	1.59564e-10	4.4598e-11	4.34614e-11	4.73066e-11	2.52991e-11	2.50961e-11	6.99508e-12	7.53838e-12	6.77857e-12	8.78396e-12	6.62945e-12	1.88334e-09
72640	-6196.557	-6154.341	-42.21568	0.00617482	0.00627108	0.00410582	0.00356072	0.00345995	0.00365314	0.00340853	0.00323546	0.00423163	0.00426574	0.00484905	0.00845324	0.00861696	0.00788604	0.0082226	0.00628773	0.0034138	0.00340561	0.00259865	0.00258551
72650	-6225.909	-6151.781	-74.12757	0.000132802	0.000131403	0.000146974	2.59847e-24	1.63814e-24	1.006e-24	9.03048e-25	9.59394e-25	9.7283e-25	1.00928e-24	8.73107e-25	9.30764e-25	7.79461e-25	8.39426e-25	8.02139e-25	7.7207e-25	8.18675e-25	8.14156e-25	7.51812e-25	7.44346e-25
72660	-6220.038	-6151.013	-69.02462	0.0086888	0.00887175	0.00971782	0.0097226	7.70794e-21	7.19812e-21	7.30703e-21	7.65615e-21	6.93252e-21	8.09386e-21	7.58253e-21	5.5884e-21	5.41782e-21	8.04484e-21	8.91343e-21	1.06062e-20	1.0996e-20	1.86778e-20	1.84278e-20	1.81355e-20
72670	-6168.654	-6154.436	-14.21866	4.95765e-05	4.96435e-05	4.98632e-05	8.2657e-05	8.33631e-05	8.11302e-05	8.12945e-05	8.12784e-05	8.03964e-05	8.05891e-05	8.02659e-05	8.03497e-05	8.44335e-05	4.25386e-05	4.33985e-05	4.18076e-05	2.24803e-05	2.25379e-05	2.28246e-05	2.26133e-05
72680	-6161.232	-6152.119	-9.113051	0.00031995	0.000318981	0.000318561	0.00034984	0.000360685	0.000362852	0.000368475	0.000368399	0.000344941	0.000353046	0.000353784	0.000353515	0.00035341	0.000354886	0.000349213	0.000353738	0.000351959	0.000349389	0.000344157	0.000341964
72690	-6152.44	-6153.228	0.7886334	0.000167591	0.00016067	0.000160189	0.000158905	0.000158758	0.000158718	0.000155402	0.000155758	0.000155591	0.000155641	0.000155425	0.000152974	0.000147025	0.000146197	0.000146104	0.00014586	0.000145611	0.000146523	0.000142227	0.000134886
72700	-6168.339	-6154.759	-13.57943	5.77541e-05	5.80675e-05	5.13824e-05	5.15157e-05	5.22305e-05	5.21697e-05	5.18458e-05	5.01139e-05	4.3683e-05	4.1903e-05	4.16852e-05	4.10721e-05	4.16314e-05	4.21617e-05	4.23595e-05	4.23323e-05	4.12902e-05	4.21544e-05	3.95738e-05	4.11274e-05
72710	-6173.356	-6150.991	-22.36476	0.000129162	0.000104863	0.000103624	0.000103037	2.99676e-05	2.99686e-05	3.18268e-05	3.17669e-05	3.08009e-05	3.13897e-05	3.23029e-05	3.15305e-05	3.14848e-05	3.63626e-05	3.65035e-05	3.51866e-05	3.8583e-05	3.01506e-05	2.95382e-05	2.98194e-05
72720	-6176.6	-6152.329	-24.27096	0.000292661	0.000299519	0.000299526	0.00029769	0.000298384	0.000298614	0.000299546	0.000293293	0.000277711	0.000280429	0.000322821	0.00034111	0.00033701	0.000338677	0.000174264	0.000177256	0.000202977	0.000204872	0.000283905	0.000285319
72730	-6161.218	-6158.525	-2.69314	0.00168367	0.00168287	0.00169587	0.0016318	0.0012778	0.00127746	0.00128424	0.0012754	0.00127106	0.00127307	0.00127629	0.00127546	0.00123409	0.0012308	0.00154133	0.00165146	0.00162915	0.00162356	0.00160343	0.00161142
72740	-6138.119	-6153.811	15.69233	0.000304512	0.000304157	0.000303235	0.000304	0.00030742	0.000307601	0.000305812	0.000313884	0.000313702	0.000313403	0.000322601	0.00032434	0.000322086	0.000320165	0.000322181	0.000318812	0.000332398	0.000333872	0.000309115	0.000311007
72750	-6154.874	-6154.469	-0.4050566	0.00297579	0.0044134	0.00440913	0.00440918	0.00438719	0.00435322	0.0043585	0.00435989	0.00436661	0.00430703	0.00429247	0.00429876	0.00428938	0.00428874	0.00431369	0.00433465	0.00412497	0.00410896	0.00413353	0.00412862
72760	-6143.22	-6154.618	11.39835	0.00518182	0.0052205	0.00521708	0.00519572	0.00519581	0.00466835	0.00471044	0.00472234	0.00366071	0.00365248	0.00362122	0.00363917	0.00358213	0.00358099	0.00359694	0.00359581	0.00354776	0.00354187	0.00359057	0.00359653
72770	-6169.086	-6153.024	-16.06183	0.000191226	0.000191496	0.000191936	0.000192159	0.000182856	0.000183102	0.0001829	0.000182943	0.000183849	7.63353e-05	7.62162e-05	7.52436e-05	7.56865e-05	8.71905e-05	7.97432e-05	7.86864e-05	8.00929e-05	8.01522e-05	8.04066e-05	8.03939e-05
72780	-6127.191	-6155.474	28.28278	0.000803026	0.000817539	0.000805379	0.000805756	0.000808409	0.0008075	0.000807676	0.000802171	0.00082235	0.000823241	0.000844771	0.000833053	0.000815535	0.000921254	0.000920585	0.000921284	0.000935972	0.000937128	0.000981187	0.000965367
72790	-6185.225	-6156.421	-28.8039	0.000309149	0.000213614	0.000241907	0.000241751	0.000243836	0.00017296	0.000176897	0.000176732	0.000176061	0.000175689	0.000176719	0.000198107	0.000198372	0.000196312	0.000196013	0.000189337	0.000189685	0.000195021	0.000196297	1.84357e-05
72800	-6142.065	-6151.324	9.258961	0.000462459	0.000463046	0.000465847	0.000464813	0.000464147	0.00047624	0.000476966	0.000476659	0.000475888	0.000466083	0.000466197	0.000462674	0.000469411	0.000474903	0.00047565	0.00047585	0.000475941	0.000470548	0.000469802	0.000469038
72810	-6171.421	-6151.536	-19.88527	9.25644e-05	9.26858e-05	9.45841e-05	0.000108001	0.000108905	0.000110267	0.000110864	0.000109635	0.000112053	0.000112076	0.000112665	0.000111704	0.000114481	0.000145323	0.000143778	0.000144213	0.000193714	0.000190299	0.000157647	0.000156683
72820	-6166.888	-6152.576	-14.31179	0.00829266	0.00828344	0.00826804	0.0083634	0.00834785	0.00830418	0.00817066	0.00846956	0.00831563	0.00813665	0.00830872	0.00802774	0.0079425	0.00799502	0.00798149	0.00804409	0.00874209	0.00863364	0.00864387	0.01087
72830	-6178.75	-6156.559	-22.19106	6.41966e-05	6.41029e-05	6.36937e-05	6.27541e-05	6.2779e-05	6.27332e-05	6.21808e-05	6.2223e-05	6.2708e-05	6.27781e-05	6.2668e-05	6.27165e-05	6.29868e-05	6.3593e-05	6.29605e-05	6.26704e-05	6.2475e-05	2.71653e-05	2.68076e-05	2.68573e-05
72840	-6143.332	-6151.203	7.871282	0.0027368	0.00279577	0.00282276	0.00283759	0.00284338	0.00382456	0.0038235	0.00385669	0.00385547	0.00386156	0.00386552	0.00390844	0.00391281	0.00391206	0.00390572	0.00390461	0.00391456	0.00384791	0.00384426	0.00383793
72850	-6116.255	-6155.784	39.52895	0.000114929	0.000114878	0.000113924	0.000113964	0.000112491	0.00011249	0.000112695	0.000109573	0.000109896	0.000109971	0.000109958	0.000109909	0.000109472	0.000109444	0.000109358	0.000109425	0.000104992	0.0001028	0.000102821	0.000102908
72860	-6172.56	-6154.097	-18.46281	0.00053981	0.000543032	0.000542066	0.000516789	0.000574404	0.000572711	0.000566345	0.000561788	0.000554402	0.000553822	0.000545958	0.000536252	0.00053576	0.000443296	0.000443318	0.000450734	0.000446075	0.000335084	0.000335748	0.000335608
72870	-6121.546	-6151.407	29.86189	0.000169824	0.000169515	0.000169621	0.000170303	0.000170958	0.000173564	0.000173523	0.000172696	0.000173246	0.000173186	0.000182132	0.000181901	0.000183108	0.000184704	0.000186898	0.000187036	0.000187165	0.000186676	0.000158406	0.000158798
72880	-6179.756	-6154.034	-25.72206	0.00220473	0.00220464	0.00220356	0.00226246	0.0022583	0.00224396	0.00226952	0.00226915	0.00226803	0.00230347	0.00229754	0.0042706	0.00486161	0.00484793	0.00778202	0.00763223	0.00802014	0.00846371	0.0084566	0.00854441
72890	-6216.937	-6150.103	-66.83426	9.84366e-05	0.000104611	2.84309e-05	2.94258e-05	2.9338e-05	2.90801e-05	2.71619e-05	2.80304e-05	2.72791e-05	2.68562e-05	2.56474e-05	2.56681e-05	2.2819e-05	2.65023e-05	2.61017e-05	2.80933e-05	2.63645e-05	2.58823e-05	2.77973e-05	2.51162e-05
72900	-6180.979	-6152.962	-28.01739	0.00274927	0.00281704	0.00382562	0.00384302	0.00378285	0.00378262	0.0027382	0.00273794	0.00290852	0.00299198	0.00301666	0.00305924	0.00300217	0.00239944	0.0023552	0.00234733	0.00260905	0.00260898	0.0027072	0.0026748
72910	-6139.681	-6149.999	10.31872	0.00195399	0.00195289	0.00194315	0.00194304	0.00194403	0.00194247	0.00194658	0.00196139	0.00199795	0.00199095	0.00199633	0.00199264	0.00199268	0.00198559	0.00198612	0.00198508	0.00197247	0.00198175	0.00197833	0.00153277
72920	-6134.264	-6155.142	20.87808	0.0123737	0.0123421	0.0123593	0.0123568	0.0124163	0.0124028	0.0123654	0.0127093	0.0127117	0.0127093	0.0126934	0.0126957	0.0126789	0.0119735	0.0119809	0.011917	0.0119039	0.0119026	0.0119105	0.0119156
72930	-6106.043	-6151.651	45.60809	0.0123737	0.0123752	0.0135442	0.0135425	0.013549	0.0135513	0.01355	0.013564	0.013572	0.0135691	0.0135701	0.0135685	0.0135782	0.0136287	0.0136377	0.013602	0.01424	0.0141605	0.0145283	0.0145205
72940	-6133.16	-6153.088	19.92851	0.0123737	0.0123666	0.0122143	0.0122041	0.0122173	0.0112455	0.0112063	0.0111978	0.011266	0.0112627	0.0113043	0.0118811	0.0117091	0.0117961	0.0118985	0.0119003	0.0119578	0.0121389	0.0121443	0.0121616
72950	-6147.225	-6154.595	7.369608	0.0123737	0.0125827	0.0125741	0.0125205	0.0124328	0.0126635	0.0127959	0.012755	0.0127751	0.0128633	0.0128643	0.0124102	0.0122374	0.0122169	0.0122135	0.012228	0.0122406	0.0121712	0.0121254	0.0121829
72960	-6143.659	-6152.601	8.941724	0.0123737	0.0123729	0.0123443	0.0118616	0.0117605	0.0117614	0.0117344	0.0117327	0.0117069	0.0116388	0.0116184	0.011212	0.0112207	0.0112061	0.0113086	0.011293	0.0111038	0.0110582	0.011057	0.0110565
72970	-6160.315	-6155.124	-5.191224	0.0123737	0.0123056	0.0150746	0.0151389	0.0147752	0.0152644	0.0150685	0.0150169	0.0149638	0.0144188	0.0146446	0.0146485	0.0143197	0.0143614	0.0170477	0.0170196	0.0169912	0.0171401	0.0171895	0.0171683
72980	-6157.474	-6152.964	-4.509662	0.0123737	0.012385	0.0126078	0.0123457	0.0128819	0.0125609	0.0118914	0.0117314	0.0119114	0.0119608	0.0122114	0.0121937	0.0121967	0.0126664	0.012313	0.0116379	0.0115551	0.0121282	0.0120002	0.0119688
72990	-6156.293	-6154.684	-1.608873	0.0123737	0.0122831	0.0120028	0.0104046	0.0103214	0.0103848	0.010419	0.0103262	0.0102427	0.0105377	0.0135237	0.0135714	0.013695	0.0141004	0.0137982	0.0136433	0.0139003	0.0126436	0.0128619	0.0130564
73000	-6170.551	-6155.003	-15.54817	0.0123737	0.0114176	0.0113609	0.0113687	0.0109375	0.0107118	0.0102794	0.0104643	0.0106042	0.0103921	0.0111756	0.0111242	0.0101864	0.0102431	0.0108421	0.0107072	0.0103352	0.00973485	0.00858592	0.00865699
73010	-6119.917	-6153.532	33.61469	0.0123737	0.012284	0.0121737	0.01219	0.0122152	0.0119118	0.0119639	0.0119174	0.0119371	0.0118823	0.012563	0.0125733	0.0125745	0.0125809	0.0126032	0.0125855	0.012632	0.0126201	0.012614	0.0125948
73020	-6138.798	-6155.862	17.06404	0.0123737	0.0123607	0.0126407	0.0126312	0.012632	0.0125984	0.01256	0.0125618	0.012256	0.0122304	0.0133619	0.0133273	0.0133472	0.0132427	0.0150651	0.0149663	0.0149687	0.0149639	0.015607	0.0155182
73030	-6135.383	-6153.249	17.86543	0.0123737	0.0123437	0.0123483	0.0123194	0.0111754	0.0111772	0.011387	0.0117298	0.0116309	0.0117986	0.0118791	0.0116821	0.011696	0.011601	0.0116546	0.0112705	0.0104123	0.0104345	0.0104191	0.010422
73040	-6128.964	-6159.666	30.7021	0.000385518	0.000393303	0.000393427	0.000394772	0.000400301	0.000397583	0.000395883	0.000397347	0.000400668	0.000428307	0.000430625	0.000441061	0.000434265	0.000426837	0.000415409	0.000414707	0.000416609	0.000416506	0.000415908	0.000422179
73050	-6160.176	-6154.223	-5.952957	0.000291111	0.000299505	0.000301444	0.000301955	0.000302759	0.000302391	0.000301378	0.00030007	0.00030507	0.000308494	0.000309351	0.000329728	0.000313892	0.000319634	0.000320116	0.000316829	0.00032387	0.000323124	0.000323051	0.000320426
73060	-6154.719	-6155.774	1.054756	0.000127955	0.000137536	0.000138848	0.000138544	0.00014581	0.000145103	0.00014051	0.000138861	0.000138089	0.000140453	0.000142057	0.0001686	0.000169894	0.000170667	0.000167795	0.00016804	0.000167558	0.00018732	0.00022477	0.000224828
73070	-6153.769	-6151.364	-2.404328	0.000158161	0.000149725	0.000160203	0.000159874	0.000156879	0.000159754	0.000162774	0.00016441	0.000162946	0.00016702	0.00016865	0.000168968	0.00017584	0.000175888	0.00017555	0.000174849	0.000165417	0.000165646	0.000166538	0.000161304
73080	-6169.076	-6156.269	-12.80689	0.000125626	0.000126756	0.000127363	0.000149921	0.000212136	0.000206999	0.000211078	0.000197644	0.00020524	0.000205495	0.000206404	0.000207717	0.000207489	0.000208697	0.000211778	0.000213882	0.000208706	0.000263419	0.000261264	0.000255
73090	-6086.204	-6150.796	64.59237	0.000417477	0.000415361	0.000415355	0.000415426	0.000415402	0.000415728	0.000414088	0.000414401	0.000414385	0.000414293	0.000414259	0.000414362	0.000413166	0.000413166	0.00041319	0.000412213	0.000411815	0.000418331	0.00041831	0.00041831
73100	-6109.546	-6152.828	43.28187	0.000104637	0.000104585	0.000104242	0.000104221	0.00010403	0.000103738	0.000104049	0.000104218	0.000104228	0.000104117	0.000104113	0.00010406	0.000104074	0.000104049	0.000104134	0.000104053	0.000104304	0.000104312	0.000104312	0.000104315
73110	-6097.526	-6155.157	57.63149	6.13584e-05	6.16508e-05	6.16121e-05	6.17054e-05	6.17308e-05	6.1744e-05	6.11458e-05	6.10297e-05	6.1504e-05	6.14643e-05	6.14501e-05	6.14065e-05	6.15287e-05	6.15199e-05	6.15181e-05	6.15163e-05	6.15733e-05	6.15552e-05	6.15702e-05	6.15516e-05
73120	-6127.999	-6149.34	21.34139	0.000329542	0.000329496	0.000329248	0.000327158	0.000327164	0.000325503	0.000325531	0.000325458	0.000325494	0.000324167	0.000323948	0.000323977	0.000327469	0.000327122	0.000323209	0.000323905	0.00032358	0.000323287	0.000324226	0.000323609
