Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	br_base	br_CW	br_TW	br_WC	br_WT	dr_base	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	rf_simplex[19]	rf_simplex[20]	rf_simplex[21]	rf_simplex[22]	rf_simplex[23]	rf_simplex[24]	rf_simplex[25]	rf_simplex[26]	rf_simplex[27]	w_adj[1]	w_adj[2]	w_adj[3]	w_B	w_G	w_graph[1]	w_graph[2]	w_graph[3]	w_not_B	w_U	y
24050	-766.9122	-766.3479	-0.5642691	0.18125	0.861352	0.0170892	0.0282822	0.9853057	0.02828222	0.18125	0.0170892	0.8613516	0.01469434	0.7032649	0.000463653	0.897816	0.0325583	0.00964623	0.000501475	0.000596186	0.000585192	0.000565423	0.000546472	0.000113103	0.0505574	0.00443179	0.0013041	7.58031e-05	3.25243e-05	0.00013436	1.16878e-05	3.11316e-05	3.90673e-08	2.76459e-05	1.40395e-06	4.11331e-07	3.03106e-08	1.70669e-08	4.44517e-08	1.08755e-08	1.67553e-08	0	0.278264	1	0.9827795	0.002786652	0.0144339	0.00278665	0.982779	0.01722051	0.01443386	0.2782645
24100	-764.5066	-762.4121	-2.09451	0.167615	0.997257	0.00266739	0.00591377	0.9969069	0.005913774	0.1676152	0.002667387	0.9972566	0.003093079	3.248585	0.000121839	0.945635	0.00730999	0.00210128	0.000131472	0.000143857	0.000135185	0.000145794	0.000141637	2.62176e-05	0.0429674	0.000847808	0.000238265	1.6603e-05	6.50626e-06	1.87952e-05	2.24132e-06	6.454e-06	1.53394e-09	4.04973e-06	4.58559e-08	1.29566e-08	1.14467e-09	6.08183e-10	1.23554e-09	3.85889e-10	6.0621e-10	0	0.273921	1	0.9817328	0.0007073819	0.0175598	0.000707382	0.981733	0.01826719	0.0175598	0.2739214
24150	-766.3451	-764.7518	-1.593306	0.108975	0.587667	0.00219709	0.00319644	0.995969	0.003196437	0.1089747	0.002197095	0.5876669	0.004030972	1.967995	0.000240358	0.933723	0.00961306	0.00344127	0.000249637	0.000270135	0.000257057	0.00027241	0.000264384	3.82015e-05	0.0502103	0.000983628	0.000334458	2.89602e-05	1.43816e-05	3.29805e-05	6.11418e-06	1.42434e-05	2.97735e-09	5.50904e-06	6.58782e-08	2.26198e-08	2.51946e-09	1.56244e-09	2.72192e-09	1.03149e-09	1.55589e-09	0	0.338422	1	0.9711604	0.003473958	0.0253656	0.00347396	0.97116	0.02883957	0.02536561	0.3384222
24200	-762.8079	-762.0843	-0.7236465	0.154236	0.965236	0.0080939	0.0103701	0.9872627	0.01037012	0.1542364	0.008093904	0.9652361	0.01273727	0.8247753	0.000442889	0.926696	0.0295092	0.00654055	0.000478451	0.000537753	0.000520522	0.000527054	0.000516729	9.05084e-05	0.0301155	0.00313077	0.000704161	5.51825e-05	1.74171e-05	8.61354e-05	6.28719e-06	1.70891e-05	1.26211e-08	7.17009e-06	4.26644e-07	9.56754e-08	9.08569e-09	4.05068e-09	1.23319e-08	2.60065e-09	4.0191e-09	0	0.204237	1	0.9845824	2.480975e-05	0.0153928	2.48097e-05	0.984582	0.01541764	0.01539283	0.2042375
24250	-765.1786	-763.5526	-1.625951	0.128898	0.746727	0.00423098	0.0104246	0.9956077	0.01042459	0.1288977	0.004230982	0.7467271	0.004392251	2.033299	0.000196931	0.940923	0.0104464	0.00313126	0.000207707	0.000226758	0.000214931	0.000227921	0.000221943	3.50454e-05	0.0426615	0.00110018	0.000321081	2.43041e-05	1.02013e-05	2.87229e-05	4.02063e-06	1.00981e-05	4.02333e-09	7.46967e-06	1.13998e-07	3.35286e-08	3.1974e-09	1.7673e-09	3.54621e-09	1.1509e-09	1.75973e-09	0	0.282237	1	0.9771358	0.003481567	0.0193826	0.00348157	0.977136	0.0228642	0.01938263	0.2822366
24300	-762.5618	-761.1866	-1.37521	0.160444	0.955758	0.00455445	0.00424847	0.9941394	0.004248474	0.1604441	0.004554453	0.9557584	0.005860563	1.582363	0.00022981	0.943201	0.0137942	0.00338413	0.000248254	0.00027392	0.00025882	0.000274695	0.000268322	4.87142e-05	0.0359911	0.00155066	0.000378008	3.03273e-05	1.04152e-05	3.76092e-05	3.76457e-06	1.03102e-05	4.73565e-09	5.79234e-06	1.43709e-07	3.52258e-08	3.47246e-09	1.65629e-09	3.99089e-09	1.06294e-09	1.64944e-09	0	0.229017	1	0.9815203	0.00103381	0.0174459	0.00103381	0.98152	0.01847974	0.01744593	0.229017
24350	-766.3983	-765.7322	-0.6660302	0.165261	0.986756	0.00675369	0.00425697	0.9907343	0.004256969	0.1652611	0.00675369	0.9867563	0.009265748	0.7785979	0.000551813	0.915615	0.0213163	0.00720088	0.000591216	0.000658156	0.000630858	0.000653676	0.000633236	0.000114628	0.0484682	0.00247466	0.000818529	7.55228e-05	3.44056e-05	9.56207e-05	1.26982e-05	3.37309e-05	3.09174e-08	2.0346e-05	6.01885e-07	2.00863e-07	2.38482e-08	1.4125e-08	2.75767e-08	9.1454e-09	1.40115e-08	0	0.312859	1	0.9678287	0.005717206	0.0264541	0.00571721	0.967829	0.03217134	0.02645413	0.3128591
24400	-765.058	-764.4955	-0.5624454	0.165299	0.997482	0.0081645	0.0252482	0.9886333	0.02524824	0.1652993	0.008164498	0.997482	0.01136668	0.7019835	0.000688378	0.921947	0.0261553	0.00671294	0.000744984	0.000825048	0.00078388	0.00082339	0.000804614	0.000147736	0.0363581	0.00294508	0.000760387	9.14757e-05	3.25187e-05	0.000117522	1.24339e-05	3.21433e-05	3.76609e-08	1.55681e-05	7.17547e-07	1.86748e-07	2.75315e-08	1.36722e-08	3.24003e-08	8.98744e-09	1.36069e-08	0	0.23077	1	0.9726611	0.0002631063	0.0270758	0.000263106	0.972661	0.02733888	0.02707578	0.2307702
24450	-765.7502	-765.145	-0.6051713	0.163386	0.834824	0.0200164	0.0156584	0.9869753	0.01565839	0.1633857	0.02001645	0.8348237	0.01302466	0.7326264	0.000701632	0.905392	0.02934	0.00861622	0.000752783	0.000851226	0.000813098	0.000839459	0.000815052	0.000154914	0.0465927	0.00366003	0.00106981	0.000104275	4.32844e-05	0.000145906	1.69775e-05	4.24056e-05	9.60579e-08	4.53764e-05	2.08667e-06	6.12528e-07	7.47697e-08	4.10942e-08	9.27938e-08	2.69126e-08	4.07403e-08	0	0.269166	1	0.9737096	0.002077763	0.0242126	0.00207776	0.97371	0.02629041	0.02421264	0.2691661
24500	-768.7728	-768.1614	-0.611446	0.147017	0.85307	0.0137787	0.00371998	0.9893496	0.003719983	0.1470174	0.01377873	0.8530696	0.01065044	0.7372378	0.000493996	0.937612	0.0248648	0.00452232	0.000532176	0.000586458	0.000557944	0.000586491	0.000578007	0.000100162	0.0261728	0.00268195	0.000502751	6.21331e-05	1.65417e-05	8.40129e-05	7.43635e-06	1.64463e-05	4.52616e-08	2.0201e-05	1.20798e-06	2.29359e-07	3.27725e-08	1.26186e-08	4.04171e-08	8.67609e-09	1.2586e-08	0	0.151998	1	0.9698138	0.009676294	0.0205099	0.00967629	0.969814	0.03018624	0.02050995	0.1519981
24550	-764.2168	-762.6877	-1.52917	0.13745	0.861549	0.00795219	0.00337989	0.9953748	0.003379894	0.13745	0.007952194	0.8615491	0.004625248	1.845739	0.000185905	0.923857	0.0109176	0.00463468	0.000195047	0.000217101	0.000209247	0.00021395	0.00020575	3.25906e-05	0.0575798	0.00118428	0.00046851	2.35074e-05	1.32058e-05	2.91526e-05	4.54989e-06	1.28409e-05	5.99444e-09	1.50898e-05	1.82482e-07	7.18065e-08	4.94194e-09	3.38407e-09	5.5969e-09	2.12315e-09	3.34524e-09	0	0.41619	1	0.9824654	0.0001980583	0.0173365	0.000198058	0.982465	0.01753455	0.0173365	0.4161896
24600	-766.2503	-765.6287	-0.6215457	0.140203	0.806621	0.0147495	0.0101284	0.9877687	0.01012836	0.1402033	0.01474948	0.8066211	0.01223134	0.7447214	0.000599212	0.904736	0.0279907	0.00974641	0.000633323	0.000722884	0.000702963	0.000697017	0.000675402	0.000112187	0.048904	0.0031041	0.00105357	7.85478e-05	3.80117e-05	0.000114641	1.46113e-05	3.676e-05	5.79628e-08	3.79501e-05	1.42253e-06	4.84681e-07	4.65823e-08	2.85374e-08	5.91568e-08	1.84897e-08	2.81369e-08	0	0.324772	1	0.971424	0.007177632	0.0213984	0.00717763	0.971424	0.02857603	0.0213984	0.3247716
24650	-766.7558	-765.8965	-0.8593015	0.159796	0.801832	0.010905	0.0227617	0.990824	0.02276175	0.1597965	0.01090499	0.8018316	0.009175981	0.9446043	0.000512741	0.903315	0.0208047	0.0077897	0.000544423	0.000614693	0.000588076	0.000607173	0.000583831	0.000109859	0.0605734	0.00268169	0.000963202	7.84963e-05	4.03259e-05	0.000102499	1.54063e-05	3.93125e-05	4.22746e-08	3.42744e-05	8.95034e-07	3.22862e-07	3.44834e-08	2.22459e-08	4.05285e-08	1.44325e-08	2.20086e-08	0	0.354434	1	0.9717407	0.003307701	0.0249516	0.0033077	0.971741	0.02825926	0.02495156	0.3544339
24700	-767.1574	-766.0766	-1.080737	0.109422	0.659891	0.0107398	0.00476157	0.9914854	0.004761567	0.1094219	0.01073978	0.659891	0.008514572	1.17874	0.000405425	0.94859	0.0204015	0.003519	0.000426291	0.000462737	0.000439526	0.000463159	0.000457703	6.31485e-05	0.0224448	0.00185945	0.000330019	4.23521e-05	1.10535e-05	5.51182e-05	5.25882e-06	1.10083e-05	2.05235e-08	1.19833e-05	5.93483e-07	1.06684e-07	1.56836e-08	5.84872e-09	1.88209e-08	4.05713e-09	5.83764e-09	0	0.145036	1	0.9716843	0.008097272	0.0202184	0.00809727	0.971684	0.0283157	0.02021842	0.1450363
24750	-764.0325	-762.0709	-1.961565	0.174811	0.950425	0.00269334	0.0014872	0.9969961	0.001487204	0.1748111	0.002693344	0.9504251	0.003003852	2.844177	0.000136475	0.935925	0.00701148	0.00229045	0.000146873	0.000160954	0.000151078	0.000163943	0.000158314	3.0711e-05	0.0525898	0.00088472	0.000279738	2.03354e-05	8.99115e-06	2.27042e-05	3.21982e-06	8.91452e-06	2.44118e-09	6.45136e-06	6.30421e-08	2.0083e-08	1.88699e-09	1.0936e-09	2.01561e-09	6.99856e-10	1.08981e-09	0	0.310734	1	0.976284	0.003296374	0.0204196	0.00329637	0.976284	0.02371597	0.02041959	0.3107336
24800	-766.2612	-764.4149	-1.846272	0.19826	0.93441	0.00321195	0.00287024	0.9964406	0.00287024	0.1982598	0.003211949	0.9344104	0.003559416	2.534461	0.000178981	0.941889	0.00818936	0.00199643	0.000196663	0.000218391	0.000200881	0.000222721	0.000216541	4.79132e-05	0.0451058	0.00115985	0.000280831	3.02616e-05	1.04552e-05	3.35893e-05	4.11775e-06	1.04135e-05	5.08516e-09	7.81845e-06	1.1677e-07	2.87469e-08	3.76413e-09	1.80178e-09	4.0209e-09	1.18821e-09	1.7988e-09	0	0.220629	1	0.9717179	0.00488873	0.0233933	0.00488873	0.971718	0.02828206	0.02339333	0.2206292
24850	-767.5971	-767.4052	-0.1919193	0.180142	0.9044	0.0222822	0.0300135	0.9810911	0.03001353	0.1801423	0.02228222	0.9044002	0.01890892	0.4846291	0.00108188	0.870356	0.0410325	0.014916	0.00116152	0.00136657	0.00133203	0.00130217	0.00125215	0.000251403	0.0577798	0.00548987	0.00195796	0.000173514	8.77324e-05	0.000270019	3.21297e-05	8.3937e-05	1.91945e-07	6.7423e-05	3.71945e-06	1.32472e-06	1.52907e-07	9.76459e-08	2.02261e-07	6.2919e-08	9.5848e-08	0	0.338423	1	0.9721182	0.001855653	0.0260262	0.00185565	0.972118	0.02788185	0.02602619	0.3384227
24900	-767.0501	-766.3507	-0.6994623	0.149448	0.949119	0.0160264	0.00222016	0.9887909	0.002220161	0.1494485	0.01602641	0.9491187	0.01120907	0.8050681	0.000727722	0.943609	0.0263442	0.00354256	0.000791302	0.000864702	0.000810765	0.000868522	0.000860597	0.000149539	0.0181013	0.00269637	0.000380745	8.61296e-05	1.70207e-05	0.000106396	8.18189e-06	1.7013e-05	7.37086e-08	1.61843e-05	1.38722e-06	1.98121e-07	5.00818e-08	1.51157e-08	5.81404e-08	1.07226e-08	1.5111e-08	0	0.104192	1	0.97059	0.0006009346	0.028809	0.000600935	0.97059	0.02940995	0.02880902	0.1041917
24950	-764.4859	-763.5643	-0.9216412	0.132431	0.841099	0.0118977	0.0108765	0.9924591	0.01087653	0.1324307	0.01189766	0.8410988	0.007540926	1.005365	0.000472979	0.925502	0.0177337	0.00604001	0.00049893	0.000547366	0.000523716	0.000545287	0.000529949	8.24874e-05	0.0448893	0.00181503	0.000600496	5.67098e-05	2.62385e-05	6.91609e-05	1.01209e-05	2.58276e-05	3.56921e-08	2.94787e-05	6.99665e-07	2.33326e-07	2.83232e-08	1.69278e-08	3.1966e-08	1.10227e-08	1.68169e-08	0	0.31816	1	0.9702801	0.002643586	0.0270763	0.00264359	0.97028	0.02971988	0.0270763	0.3181605
25000	-765.6823	-765.2149	-0.4673391	0.179453	0.933712	0.00915366	0.0278158	0.9837011	0.02781581	0.1794532	0.009153656	0.933712	0.01629889	0.638297	0.000742384	0.901243	0.0362916	0.00951164	0.000807007	0.000923873	0.00089111	0.00090333	0.000879255	0.000176766	0.0413953	0.0046103	0.00122189	0.000112817	4.20598e-05	0.000174504	1.57582e-05	4.10784e-05	3.96722e-08	1.5369e-05	9.81125e-07	2.59705e-07	2.96421e-08	1.515e-08	3.96733e-08	9.84986e-09	1.50016e-08	0	0.238809	1	0.9785215	0.0007088844	0.0207696	0.000708884	0.978522	0.02147847	0.02076958	0.2388088
25050	-767.0571	-766.4223	-0.634855	0.132728	0.928701	0.0140029	0.0138097	0.9859116	0.01380968	0.1327281	0.01400286	0.9287009	0.01408843	0.7546994	0.000873981	0.91996	0.0327904	0.00799482	0.000931611	0.00102338	0.000982788	0.00101331	0.000995308	0.000152592	0.0291289	0.0030676	0.000760114	9.54007e-05	3.24624e-05	0.000128968	1.30121e-05	3.20689e-05	6.71819e-08	2.15014e-05	1.30325e-06	3.24942e-07	4.94049e-08	2.34707e-08	6.03541e-08	1.55791e-08	2.33511e-08	0	0.215735	1	0.9720777	0.001077757	0.0268445	0.00107776	0.972078	0.02792231	0.02684455	0.2157346
25100	-767.056	-766.3497	-0.7063551	0.124654	0.797834	0.0173091	0.021258	0.990893	0.02125796	0.1246539	0.01730906	0.7978336	0.009107039	0.8106364	0.000312581	0.908855	0.0212636	0.00918889	0.00032625	0.000388471	0.000381413	0.000356171	0.000342971	5.09099e-05	0.055298	0.00218328	0.000878125	3.75199e-05	2.23031e-05	5.86748e-05	7.59159e-06	2.09097e-05	1.70575e-08	2.62781e-05	6.11012e-07	2.43444e-07	1.42506e-08	1.00936e-08	1.87128e-08	6.27674e-09	9.8214e-09	0	0.423646	1	0.9850108	0.0003296319	0.0146596	0.000329632	0.985011	0.01498919	0.01465956	0.4236462
25150	-765.5884	-765.342	-0.2463755	0.17112	0.971913	0.0196848	0.0276768	0.9855687	0.02767683	0.1711195	0.01968479	0.9719129	0.0144313	0.5117519	0.000742034	0.88959	0.0322779	0.0121115	0.000793383	0.000924666	0.00090211	0.000881594	0.000848718	0.000158027	0.0549332	0.00394975	0.00143832	0.000107586	5.52229e-05	0.000160597	1.90072e-05	5.2782e-05	9.49425e-08	5.04761e-05	2.08895e-06	7.58972e-07	7.5042e-08	4.85643e-08	9.62858e-08	3.08076e-08	4.76659e-08	0	0.355541	1	0.9755706	0.001459014	0.0229704	0.00145901	0.975571	0.02442942	0.02297041	0.3555407
25200	-764.4028	-763.2252	-1.17753	0.129761	0.910797	0.005042	0.00633033	0.9941915	0.006330333	0.1297606	0.005042004	0.9107973	0.005808477	1.298539	0.000313557	0.9342	0.0138497	0.00485446	0.000330453	0.000360957	0.000346322	0.000359465	0.000349419	5.18767e-05	0.0430764	0.00133095	0.000450169	3.50681e-05	1.64393e-05	4.20945e-05	5.93892e-06	1.61692e-05	8.02894e-09	1.01617e-05	1.82743e-07	6.20716e-08	6.30835e-09	3.81404e-09	7.04228e-09	2.44023e-09	3.78826e-09	0	0.333012	1	0.97529	0.001605836	0.0231041	0.00160584	0.97529	0.02470996	0.02310413	0.3330123
25250	-765.9862	-765.2838	-0.7024075	0.16344	0.948107	0.00767859	0.0069012	0.9902355	0.006901197	0.1634397	0.007678593	0.948107	0.009764489	0.8074426	0.000530729	0.890951	0.0221667	0.0104607	0.00055934	0.000648635	0.000633543	0.000619603	0.000590706	0.000104686	0.0684722	0.00274202	0.00120142	7.65852e-05	4.78346e-05	0.000104822	1.60862e-05	4.54713e-05	2.94509e-08	2.70082e-05	6.33998e-07	2.76334e-07	2.45681e-08	1.80776e-08	2.94523e-08	1.13239e-08	1.77049e-08	0	0.460062	1	0.9732953	0.002772139	0.0239326	0.00277214	0.973295	0.02670471	0.02393257	0.4600622
25300	-771.1637	-770.9279	-0.2358348	0.225025	0.947697	0.019888	0.0238079	0.9824103	0.02380794	0.2250247	0.019888	0.9476972	0.01758974	0.506386	0.00141822	0.902493	0.0379813	0.00678272	0.00159401	0.00180729	0.00166778	0.00182254	0.00179283	0.000443113	0.0343176	0.00590446	0.00111694	0.000268268	7.05516e-05	0.000342131	3.66723e-05	7.04291e-05	4.49484e-07	6.10524e-05	6.0467e-06	1.1685e-06	3.19065e-07	1.23935e-07	3.77279e-07	9.08604e-08	1.2381e-07	0	0.12954	1	0.9527407	0.008115783	0.0391435	0.00811578	0.952741	0.04725927	0.03914349	0.1295398
25350	-763.7149	-763.18	-0.5348082	0.187906	0.932667	0.013949	0.0172369	0.9846577	0.01723691	0.1879061	0.013949	0.9326672	0.01534227	0.6828483	0.000586724	0.911037	0.0342461	0.00759723	0.000643508	0.000735732	0.000707753	0.000724373	0.000707361	0.000149141	0.0369871	0.0045221	0.0010254	9.28018e-05	2.98489e-05	0.000147602	1.13042e-05	2.93134e-05	4.2652e-08	1.79065e-05	1.25863e-06	2.84621e-07	3.1133e-08	1.40957e-08	4.28103e-08	9.18456e-09	1.39896e-08	0	0.200813	1	0.9816544	0.0006964033	0.0176492	0.000696403	0.981654	0.01834558	0.01764917	0.200813
25400	-765.0552	-764.862	-0.193166	0.209185	0.99709	0.0204618	0.00826457	0.98134	0.008264572	0.2091847	0.0204618	0.9970902	0.01866001	0.4852337	0.000964534	0.897731	0.0407047	0.008962	0.00107093	0.00122102	0.00116864	0.0012128	0.00118502	0.000270096	0.037881	0.00573793	0.00130705	0.000164595	5.19591e-05	0.000246254	2.12624e-05	5.12971e-05	1.78099e-07	4.2711e-05	3.72162e-06	8.50871e-07	1.28086e-07	5.72121e-08	1.68701e-07	3.84232e-08	5.69031e-08	0	0.188686	1	0.9713564	0.004236879	0.0244068	0.00423688	0.971356	0.02864364	0.02440677	0.1886858
25450	-765.4742	-764.9603	-0.5138668	0.164697	0.983884	0.00737924	0.00424659	0.9885863	0.004246594	0.1646967	0.007379238	0.9838844	0.01141372	0.6686972	0.000652775	0.933446	0.0264412	0.00494052	0.000712057	0.000785129	0.000739942	0.000787418	0.000775041	0.000144518	0.0268011	0.00294774	0.000566009	8.54711e-05	2.28164e-05	0.000109593	9.42638e-06	2.27085e-05	3.01898e-08	9.80338e-06	6.18641e-07	1.19788e-07	2.11356e-08	8.24585e-09	2.50321e-08	5.54594e-09	8.22917e-09	0	0.160479	1	0.9741456	0.0001489	0.0257055	0.0001489	0.974146	0.02585437	0.02570547	0.1604786
25500	-767.4962	-767.1481	-0.3480561	0.160009	0.753221	0.0192224	0.0400065	0.9865852	0.04000651	0.1600091	0.01922236	0.7532214	0.01341479	0.5665247	0.000834917	0.922445	0.0304079	0.00556781	0.000901283	0.00100364	0.00093612	0.00100783	0.000991213	0.00018947	0.0307727	0.00381236	0.000726056	0.000123452	3.4005e-05	0.000163003	1.58051e-05	3.38656e-05	1.12333e-07	3.08982e-05	2.22563e-06	4.27384e-07	8.41203e-08	3.36974e-08	1.01771e-07	2.33962e-08	3.36344e-08	0	0.152975	1	0.9708826	0.000985148	0.0281323	0.000985148	0.970883	0.02911742	0.02813227	0.1529751
25550	-767.7361	-767.0767	-0.6593933	0.134746	0.694593	0.0131039	0.0192283	0.9901945	0.01922834	0.1347457	0.01310392	0.694593	0.009805466	0.7734475	0.000524798	0.884759	0.0222644	0.0109914	0.000546027	0.000639605	0.000623065	0.000603324	0.00057451	9.7054e-05	0.0740425	0.00276038	0.00122889	7.63444e-05	5.06991e-05	0.000107516	1.88522e-05	4.80785e-05	4.10117e-08	4.1646e-05	9.3641e-07	4.14366e-07	3.57741e-08	2.73239e-08	4.36323e-08	1.73852e-08	2.67051e-08	0	0.484025	1	0.9759828	0.0006955221	0.0233217	0.000695522	0.975983	0.02401719	0.02332167	0.4840246
25600	-765.5474	-764.7694	-0.7780074	0.153815	0.899887	0.0130678	0.0152754	0.9892903	0.01527543	0.1538151	0.01306779	0.8998866	0.01070968	0.870852	0.000584739	0.937324	0.0249481	0.00444528	0.000633298	0.000696865	0.000657713	0.000698949	0.000688977	0.000123176	0.025726	0.0027318	0.000502057	7.4796e-05	1.9372e-05	9.63822e-05	8.6174e-06	1.92924e-05	5.15697e-08	1.87583e-05	1.14767e-06	2.13592e-07	3.67232e-08	1.39739e-08	4.37441e-08	9.60831e-09	1.39482e-08	0	0.148515	1	0.9702257	0.005460173	0.0243141	0.00546017	0.970226	0.02977428	0.02431411	0.1485147
25650	-763.5415	-762.2335	-1.307924	0.130894	0.732041	0.00524547	0.00497454	0.9945224	0.00497454	0.1308938	0.005245465	0.732041	0.005477609	1.479395	0.000347332	0.927838	0.0128788	0.00447915	0.00036516	0.000398653	0.00037842	0.00040132	0.000388948	6.26535e-05	0.050411	0.0014149	0.000473131	4.49127e-05	2.1445e-05	5.22778e-05	8.59864e-06	2.11975e-05	1.16058e-08	1.36947e-05	2.29622e-07	7.74435e-08	9.47117e-09	5.75157e-09	1.03717e-08	3.76211e-09	5.72337e-09	0	0.327503	1	0.9713648	0.001143108	0.027492	0.00114311	0.971365	0.02863515	0.02749205	0.3275027
25700	-767.1772	-766.2096	-0.9675804	0.113585	0.923333	0.0175905	0.00408967	0.9914891	0.004089666	0.1135853	0.01759051	0.9233325	0.008510874	1.052628	0.000345015	0.938739	0.0204804	0.00586001	0.000363226	0.000400152	0.00038762	0.000391083	0.0003833	5.05596e-05	0.0303353	0.00166814	0.000471004	3.24716e-05	1.27583e-05	4.44159e-05	4.50683e-06	1.24855e-05	1.81134e-08	1.75159e-05	5.56076e-07	1.57023e-07	1.36554e-08	7.20542e-09	1.67109e-08	4.57424e-09	7.14186e-09	0	0.270316	1	0.9826677	0.0002604885	0.0170718	0.000260488	0.982668	0.01733232	0.01707183	0.2703161
25750	-763.5597	-762.0511	-1.508587	0.0871044	0.497689	0.00450698	0.00412763	0.9943494	0.004127628	0.08710436	0.00450698	0.4976888	0.005650561	1.808135	0.000254537	0.949345	0.0137364	0.00337066	0.00026281	0.00028387	0.000270401	0.000283352	0.000278537	3.29013e-05	0.0303741	0.00114693	0.000278533	2.46637e-05	9.03642e-06	3.06933e-05	4.0368e-06	8.96585e-06	3.48201e-09	4.7788e-06	1.1075e-07	2.71054e-08	2.89688e-09	1.40801e-09	3.33775e-09	9.39821e-10	1.40308e-09	0	0.22702	1	0.9791084	0.002219006	0.0186726	0.00221901	0.979108	0.0208916	0.01867259	0.2270204
25800	-766.8513	-766.7257	-0.1256038	0.176081	0.932675	0.0149158	0.0186857	0.9804021	0.01868573	0.1760808	0.01491581	0.9326753	0.01959792	0.4535332	0.00133526	0.900737	0.0434385	0.00870167	0.00145986	0.00162894	0.00154832	0.00162679	0.00159978	0.000318716	0.0305215	0.00532256	0.00111992	0.000195021	5.62903e-05	0.000272026	2.59763e-05	5.59415e-05	1.8968e-07	3.14676e-05	3.16016e-06	6.71266e-07	1.36363e-07	5.69388e-08	1.71561e-07	3.98197e-08	5.67789e-08	0	0.160943	1	0.9633252	0.005488344	0.0311865	0.00548834	0.963325	0.0366748	0.03118646	0.1609432
25850	-766.8222	-765.3703	-1.45189	0.171268	0.918907	0.00371642	0.00149792	0.9961132	0.00149792	0.1712682	0.003716422	0.9189069	0.003886786	1.708472	0.000207414	0.906846	0.00894437	0.00430382	0.000218734	0.000241286	0.000231358	0.000243981	0.000231504	4.35613e-05	0.0766336	0.00119577	0.000527146	3.23018e-05	2.00116e-05	3.73236e-05	6.97794e-06	1.95743e-05	6.25492e-09	1.51046e-05	1.39067e-07	6.11475e-08	5.26538e-09	3.87281e-09	5.70168e-09	2.45296e-09	3.83816e-09	0	0.472085	1	0.9723566	0.003942997	0.0237004	0.003943	0.972357	0.02764341	0.02370041	0.472085
25900	-768.6714	-767.319	-1.352398	0.0919581	0.613325	0.0105118	0.0254264	0.9951803	0.02542644	0.09195805	0.0105118	0.6133245	0.004819734	1.546675	0.000188302	0.943753	0.0117217	0.00384998	0.000194815	0.000212279	0.000204108	0.000209685	0.00020483	2.47573e-05	0.0380807	0.000975194	0.000306757	1.82796e-05	8.42576e-06	2.29278e-05	3.36677e-06	8.28866e-06	5.27946e-09	1.18931e-05	1.82273e-07	5.74335e-08	4.37998e-09	2.59322e-09	5.03919e-09	1.68176e-09	2.57486e-09	0	0.315477	1	0.9828029	0.0009754608	0.0162216	0.000975461	0.982803	0.01719709	0.01622163	0.3154768
25950	-767.1413	-766.6404	-0.5009335	0.153104	0.905193	0.0140949	0.0228579	0.9811009	0.02285787	0.1531044	0.01409489	0.9051932	0.01889911	0.6601044	0.000620762	0.910979	0.0428563	0.00850986	0.000670756	0.00076222	0.000754008	0.000740542	0.000727758	0.000128721	0.0273593	0.00463579	0.00095864	7.91767e-05	2.2986e-05	0.000147239	9.12676e-06	2.25162e-05	3.73838e-08	1.37758e-05	1.33842e-06	2.75141e-07	2.69685e-08	1.12483e-08	4.21587e-08	7.43437e-09	1.11504e-08	0	0.175215	1	0.9808959	0.004511083	0.014593	0.00451108	0.980896	0.01910406	0.01459298	0.1752148
26000	-763.2481	-762.4847	-0.7633917	0.145599	0.826165	0.00928508	0.00517409	0.9878477	0.005174086	0.1455993	0.009285077	0.8261651	0.01215233	0.8582164	0.000369761	0.918695	0.0279819	0.0075631	0.000394572	0.000454613	0.000442611	0.000435984	0.000424883	7.29783e-05	0.0390423	0.00310323	0.000835376	4.8417e-05	1.88837e-05	8.1332e-05	6.86714e-06	1.82683e-05	1.12528e-08	9.57686e-06	4.45611e-07	1.1942e-07	8.65384e-09	4.48636e-09	1.22581e-08	2.85286e-09	4.42437e-09	0	0.254912	1	0.9857106	0.0009029555	0.0133864	0.000902955	0.985711	0.01428938	0.01338642	0.2549122
